model_id	method_family	input_variant	aspect_id	leakage_dimension	probe_or_metric	k	query_count	label_count	metric_value	majority_baseline	macro_f1	cross_validation_folds	source_identity_masked	boilerplate_removed	reliable_language_labels_only	language_identity_used_as_positive_affinity	status	reason	receipt_sha256	historical_relation	semantic_relation	probability
NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	DENSE_MULTILINGUAL_E5_INSTRUCT	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	LANGUAGE	SAME_SCRIPT_NEIGHBOR_RATE_NOT_LANGUAGE	50	7995	0	0.998604127579737				false	false	false	false	PASS_SCRIPT_ONLY	SCRIPT_IS_NOT_LANGUAGE	a36d8ffa0e8dee8db21117fcd96e080dce94c5901b0bb3c637fba492ad003bfa	false	false	false
NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	DENSE_MULTILINGUAL_E5_INSTRUCT	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	SOURCE	CROSS_SOURCE_NEIGHBOR_RATE	10	7995	15	0.192357723577236				false	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	63b8d24c694196b34debddf738538f87d79b151aaaf36db2e488078ec13947f8	false	false	false
NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	DENSE_MULTILINGUAL_E5_INSTRUCT	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	SOURCE	CROSS_SOURCE_NEIGHBOR_RATE	20	7995	15	0.213746091307067				false	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	f2ace5d8c6084e31b4579a6bed3ae409e58746bfc5f231b3b01cb3e022fdda7f	false	false	false
NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	DENSE_MULTILINGUAL_E5_INSTRUCT	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	SOURCE	CROSS_SOURCE_NEIGHBOR_RATE	50	7995	15	0.246871794871795				false	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	1ea6254b8c47de2a3cb2c1f26db086caf602ace5bf2161ee4ee7c10e06b62f72	false	false	false
NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	DENSE_MULTILINGUAL_E5_INSTRUCT	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	SOURCE	MEAN_QUERY_SOURCE_HHI	10	7995	15	0.807597248280175				false	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	f7ad547f1d09dc14bab39d0382849eff51d10e6646f52f2210ef6b8672d264a9	false	false	false
NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	DENSE_MULTILINGUAL_E5_INSTRUCT	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	SOURCE	MEAN_QUERY_SOURCE_HHI	20	7995	15	0.77655784865541				false	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	e04f22c1d243c8e7afc75045c2b2ed54f7e3bb5e77e907a1b9cc134154d0f592	false	false	false
NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	DENSE_MULTILINGUAL_E5_INSTRUCT	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	SOURCE	MEAN_QUERY_SOURCE_HHI	50	7995	15	0.734306141338336				false	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	0c59ed275119c45c5d02429dff255b8f89f6009e8decf48336c8b8d0e2b2ae06	false	false	false
NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	DENSE_MULTILINGUAL_E5_INSTRUCT	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	SOURCE	SAME_SOURCE_NEIGHBOR_RATE	10	7995	15	0.807642276422764				false	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	14d3a2adb2c7c0256e71d81f2823e5cc86903efa4e8d2021833650bbb8dd9cb2	false	false	false
NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	DENSE_MULTILINGUAL_E5_INSTRUCT	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	SOURCE	SAME_SOURCE_NEIGHBOR_RATE	20	7995	15	0.786253908692933				false	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	8860e73eae88d7c2ac6bbbc5134a13dd308120e5a9343631232ae5ac9cc6e9ab	false	false	false
NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	DENSE_MULTILINGUAL_E5_INSTRUCT	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	SOURCE	SAME_SOURCE_NEIGHBOR_RATE	50	7995	15	0.753128205128205				false	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	bce877c5f84a0a7d080e1a1b80f9ec44dfd9cd14528fb9c9f8473b0c01131cf0	false	false	false
NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	DENSE_MULTILINGUAL_E5_INSTRUCT	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	SOURCE	STRATIFIED_ONE_VS_REST_RIDGE_LINEAR_PROBE	0	7995	15	0.847529706066291	0.0406376811594203	0.401771491743075	2	false	false	false	false	PASS	ANALYSIS_ONLY_SOURCE_CLASSIFICATION_DIAGNOSTIC	f026f9f197f9386335dfe806efa802b591a535b1bc262b3317beeba264f24b57	false	false	false
NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	DENSE_MULTILINGUAL_E5_INSTRUCT	REGISTERED_BOILERPLATE_REMOVED	NLP_TITLE	SOURCE	STRATIFIED_ONE_VS_REST_RIDGE_LINEAR_PROBE	0	7995						false	false	false	false	NOT_RUN	NO_APPROVED_REMOVE_FOR_NLP_INPUT_RULES; REGISTERED_BOILERPLATE_VARIANT_IS_IDENTICAL_TO_BASELINE	ef64f44db1c522280d66f76a4b4667e4c751f0a7b4615e93884ea1e5d3919e6d	false	false	false
NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	DENSE_MULTILINGUAL_E5_INSTRUCT	SOURCE_IDENTITY_MASKED	NLP_TITLE	SOURCE	STRATIFIED_ONE_VS_REST_RIDGE_LINEAR_PROBE	0	7995						true	false	false	false	NOT_RUN	NO_SHA_PINNED_SOURCE_MASKED_DENSE_REENCODING_ARTIFACT	3794d2f3a61a2378e0411e68bc73db2d768cd7805bac6984ae1a8e527a033454	false	false	false
NLP-L0-BM25F-EQUAL-SOURCE_NARRATIVE	BM25F	ORIGINAL_APPROVED	NLP_SOURCE_NARRATIVE	LANGUAGE	SAME_LANGUAGE_NEIGHBOR_RATE	20	7431	0					false	false	true	false	NOT_RUN	NO_SELECTED_LID_MODEL_OR_RELIABLE_LANGUAGE_LABEL_COHORT	e0489bcb5fe72379d2a79764c9e57027501664569b364a904f893677c052b734	false	false	false
NLP-L0-BM25F-EQUAL-SOURCE_NARRATIVE	BM25F	ORIGINAL_APPROVED	NLP_SOURCE_NARRATIVE	LANGUAGE	SAME_SCRIPT_NEIGHBOR_RATE_NOT_LANGUAGE	10	7431	0	0.99946171443951				false	false	false	false	PASS_SCRIPT_ONLY	SCRIPT_IS_NOT_LANGUAGE	13b5e22a3bce7b7641e51cd5711c70c58c0d4b5d5f860d0caf80130d1db4120d	false	false	false
NLP-L0-BM25F-EQUAL-SOURCE_NARRATIVE	BM25F	ORIGINAL_APPROVED	NLP_SOURCE_NARRATIVE	LANGUAGE	SAME_SCRIPT_NEIGHBOR_RATE_NOT_LANGUAGE	20	7431	0	0.999535728704078				false	false	false	false	PASS_SCRIPT_ONLY	SCRIPT_IS_NOT_LANGUAGE	c406de055effd11de964b9b43a1ccb5291738b6b730263a914eab82c0617f90d	false	false	false
NLP-L0-BM25F-EQUAL-SOURCE_NARRATIVE	BM25F	ORIGINAL_APPROVED	NLP_SOURCE_NARRATIVE	LANGUAGE	SAME_SCRIPT_NEIGHBOR_RATE_NOT_LANGUAGE	50	7431	0	0.999609742968645				false	false	false	false	PASS_SCRIPT_ONLY	SCRIPT_IS_NOT_LANGUAGE	53d880e281474651e458956f3dde0fdebf015a2bce21715a07c84513ef665287	false	false	false
NLP-L0-BM25F-EQUAL-SOURCE_NARRATIVE	BM25F	ORIGINAL_APPROVED	NLP_SOURCE_NARRATIVE	SOURCE	CROSS_SOURCE_NEIGHBOR_RATE	10	7431	15	0.0148432243305073				false	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	7360221061cd77b4056b406ce6a46780069027fc6f140a0552aba0f3e01b1fe4	false	false	false
NLP-L0-BM25F-EQUAL-SOURCE_NARRATIVE	BM25F	ORIGINAL_APPROVED	NLP_SOURCE_NARRATIVE	SOURCE	CROSS_SOURCE_NEIGHBOR_RATE	20	7431	15	0.0182276947920872				false	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	9ad1f33d3d6b40e4cf8a2cf3e65078de5fff3445d6f69c17163a9a57f790d948	false	false	false
NLP-L0-BM25F-EQUAL-SOURCE_NARRATIVE	BM25F	ORIGINAL_APPROVED	NLP_SOURCE_NARRATIVE	SOURCE	CROSS_SOURCE_NEIGHBOR_RATE	50	7431	15	0.0257327412192169				false	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	e4f241bff3f233a5204fbfab5e48e0e7db7b55b8c72a614aa59ff8359127907d	false	false	false
NLP-L0-BM25F-EQUAL-SOURCE_NARRATIVE	BM25F	ORIGINAL_APPROVED	NLP_SOURCE_NARRATIVE	SOURCE	MEAN_QUERY_SOURCE_HHI	10	7431	15	0.984925312878482				false	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	54fe061f36a7681a7d7772f9198acdbf1e5d270d023c173945dda0b7c0a4d781	false	false	false
NLP-L0-BM25F-EQUAL-SOURCE_NARRATIVE	BM25F	ORIGINAL_APPROVED	NLP_SOURCE_NARRATIVE	SOURCE	MEAN_QUERY_SOURCE_HHI	20	7431	15	0.979837841474902				false	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	41d8317ee8f328d63a3044bfe585627bd87bc71b8bb8c56ae142b1d7bfa77a03	false	false	false
NLP-L0-BM25F-EQUAL-SOURCE_NARRATIVE	BM25F	ORIGINAL_APPROVED	NLP_SOURCE_NARRATIVE	SOURCE	MEAN_QUERY_SOURCE_HHI	50	7431	15	0.972743695330373				false	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	d3f8d9cfc9b9a7f032243f6f714b30573ee4f99de9b2efd1434acc1edf2bd8c5	false	false	false
NLP-L0-BM25F-EQUAL-SOURCE_NARRATIVE	BM25F	ORIGINAL_APPROVED	NLP_SOURCE_NARRATIVE	SOURCE	SAME_SOURCE_NEIGHBOR_RATE	10	7431	15	0.985156775669493				false	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	534ae9b680fdfd9ad3cd2a583c3d70b3acf43032f7680f0729a951fdd364f243	false	false	false
NLP-L0-BM25F-EQUAL-SOURCE_NARRATIVE	BM25F	ORIGINAL_APPROVED	NLP_SOURCE_NARRATIVE	SOURCE	SAME_SOURCE_NEIGHBOR_RATE	20	7431	15	0.981772305207913				false	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	ef463a1241992e289d1a7b11e6e2ed45d242c8003a53d4a425c5e245e7b1437e	false	false	false
NLP-L0-BM25F-EQUAL-SOURCE_NARRATIVE	BM25F	ORIGINAL_APPROVED	NLP_SOURCE_NARRATIVE	SOURCE	SAME_SOURCE_NEIGHBOR_RATE	50	7431	15	0.974267258780783				false	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	ecbac94f55bd77300590305848d76a48ab66491203c7aa154395a62be5885d1c	false	false	false
NLP-L0-BM25F-EQUAL-SOURCE_NARRATIVE	BM25F	ORIGINAL_APPROVED_TEXT	NLP_SOURCE_NARRATIVE	SOURCE	STRATIFIED_ONE_VS_REST_RIDGE_LINEAR_PROBE	0	7431	15	0.993136859103754	0.0427334796391124	0.968359192597305	2	false	false	false	false	PASS	ANALYSIS_ONLY_SOURCE_CLASSIFICATION_DIAGNOSTIC	4c723d2c1f0dc56699e6f112cf75c311a77afe5b6b6ada2604d86ff6a6ad409d	false	false	false
NLP-L0-BM25F-EQUAL-SOURCE_NARRATIVE	BM25F	REGISTERED_BOILERPLATE_REMOVED	NLP_SOURCE_NARRATIVE	SOURCE	STRATIFIED_ONE_VS_REST_RIDGE_LINEAR_PROBE	0	7431						false	false	false	false	NOT_RUN	NO_APPROVED_REMOVE_FOR_NLP_INPUT_RULES; REGISTERED_BOILERPLATE_VARIANT_IS_IDENTICAL_TO_BASELINE	2719427cb49f6e5161b82d2bd75343fc5940beb72579b3d9f62fa99af4e9dcc4	false	false	false
NLP-L0-BM25F-EQUAL-SUBJECT	BM25F	ORIGINAL_APPROVED	NLP_SUBJECT	LANGUAGE	SAME_LANGUAGE_NEIGHBOR_RATE	20	7838	0					false	false	true	false	NOT_RUN	NO_SELECTED_LID_MODEL_OR_RELIABLE_LANGUAGE_LABEL_COHORT	b2c465364b8acbfd7509e309ae983a9df5ef92b2bd0a2ec4e205f604f1a6b92a	false	false	false
NLP-L0-BM25F-EQUAL-SUBJECT	BM25F	ORIGINAL_APPROVED	NLP_SUBJECT	LANGUAGE	SAME_SCRIPT_NEIGHBOR_RATE_NOT_LANGUAGE	10	7838	0	0.99696351109977				false	false	false	false	PASS_SCRIPT_ONLY	SCRIPT_IS_NOT_LANGUAGE	a9c8dc9744c452c8ad5d9097cdf9813b4c8a85115dd7e7c01b14ee3519de54f0	false	false	false
NLP-L0-BM25F-EQUAL-SUBJECT	BM25F	ORIGINAL_APPROVED	NLP_SUBJECT	LANGUAGE	SAME_SCRIPT_NEIGHBOR_RATE_NOT_LANGUAGE	20	7838	0	0.996178872161266				false	false	false	false	PASS_SCRIPT_ONLY	SCRIPT_IS_NOT_LANGUAGE	61fbf47ee770501feebace073dac3e60a240b115b53d8dafdbb52d1631370a81	false	false	false
NLP-L0-BM25F-EQUAL-SUBJECT	BM25F	ORIGINAL_APPROVED	NLP_SUBJECT	LANGUAGE	SAME_SCRIPT_NEIGHBOR_RATE_NOT_LANGUAGE	50	7838	0	0.994822658841541				false	false	false	false	PASS_SCRIPT_ONLY	SCRIPT_IS_NOT_LANGUAGE	348df121bcac84cd9b1bd28614f9ec7dbd7e9445e7c6394f50a874f4073c3202	false	false	false
NLP-L0-BM25F-EQUAL-SUBJECT	BM25F	ORIGINAL_APPROVED	NLP_SUBJECT	SOURCE	CROSS_SOURCE_NEIGHBOR_RATE	10	7838	15	0.00456749170706816				false	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	2692d9b0f9667c95e5a80a8d8d5fda4423cbd1658addf8829083f39cebf93ae5	false	false	false
NLP-L0-BM25F-EQUAL-SUBJECT	BM25F	ORIGINAL_APPROVED	NLP_SUBJECT	SOURCE	CROSS_SOURCE_NEIGHBOR_RATE	20	7838	15	0.00717019647869355				false	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	4da4e6fdf3c828cc415e281e5f920cbd2d8955ef2a5e6fa32bd8edcc5265f8b5	false	false	false
NLP-L0-BM25F-EQUAL-SUBJECT	BM25F	ORIGINAL_APPROVED	NLP_SUBJECT	SOURCE	CROSS_SOURCE_NEIGHBOR_RATE	50	7838	15	0.0119060984945139				false	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	ec5125a4ddf7999bfa64c50d9ecc93374c9bdf3e19b0760a8e40ee89a3f8883c	false	false	false
NLP-L0-BM25F-EQUAL-SUBJECT	BM25F	ORIGINAL_APPROVED	NLP_SUBJECT	SOURCE	MEAN_QUERY_SOURCE_HHI	10	7838	15	0.99611635621332				false	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	e2a5c699a704902c06c58a7ab5dc32bb85eb5a89d9bd19a432e46c6a96b0d526	false	false	false
NLP-L0-BM25F-EQUAL-SUBJECT	BM25F	ORIGINAL_APPROVED	NLP_SUBJECT	SOURCE	MEAN_QUERY_SOURCE_HHI	20	7838	15	0.993107935697882				false	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	dcafa17e724edaf05790c108ce767bf23f382f86ca324f3d52bd3e8d8eb5fde6	false	false	false
NLP-L0-BM25F-EQUAL-SUBJECT	BM25F	ORIGINAL_APPROVED	NLP_SUBJECT	SOURCE	MEAN_QUERY_SOURCE_HHI	50	7838	15	0.989116611380454				false	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	ff29ccfd3548a6854118dc7f79c6f57d58dea3f9e89a851f26ab857abe113a94	false	false	false
NLP-L0-BM25F-EQUAL-SUBJECT	BM25F	ORIGINAL_APPROVED	NLP_SUBJECT	SOURCE	SAME_SOURCE_NEIGHBOR_RATE	10	7838	15	0.995432508292932				false	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	77e68cf5f04bdc5eb432e8b12026fd329a6a07c2a0834b2ae1a21a967af5f5ad	false	false	false
NLP-L0-BM25F-EQUAL-SUBJECT	BM25F	ORIGINAL_APPROVED	NLP_SUBJECT	SOURCE	SAME_SOURCE_NEIGHBOR_RATE	20	7838	15	0.992829803521306				false	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	a984adafe26e6c5f649ecd2d897cc3c4d0ff5bef3b96aaeb62cc654fe985be9b	false	false	false
NLP-L0-BM25F-EQUAL-SUBJECT	BM25F	ORIGINAL_APPROVED	NLP_SUBJECT	SOURCE	SAME_SOURCE_NEIGHBOR_RATE	50	7838	15	0.988093901505486				false	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	3047c2efb0533363c1ebe78ffa0b354e8922dd7a0153e3ff35c491f219a6aa92	false	false	false
NLP-L0-BM25F-EQUAL-SUBJECT	BM25F	ORIGINAL_APPROVED_TEXT	NLP_SUBJECT	SOURCE	STRATIFIED_ONE_VS_REST_RIDGE_LINEAR_PROBE	0	7838	14	0.996810410819087	0.0441256125058259	0.988413004830739	2	false	false	false	false	PASS	ANALYSIS_ONLY_SOURCE_CLASSIFICATION_DIAGNOSTIC	9597bbd39c80c7e4f8e9a7e19f5a350cb0617aeadca6ed7c732ba0de6c5f9d33	false	false	false
NLP-L0-BM25F-EQUAL-SUBJECT	BM25F	REGISTERED_BOILERPLATE_REMOVED	NLP_SUBJECT	SOURCE	STRATIFIED_ONE_VS_REST_RIDGE_LINEAR_PROBE	0	7838						false	false	false	false	NOT_RUN	NO_APPROVED_REMOVE_FOR_NLP_INPUT_RULES; REGISTERED_BOILERPLATE_VARIANT_IS_IDENTICAL_TO_BASELINE	632c60c96f9f0e66b95596622426c0cad000f283f227033dc3634f8a47a16450	false	false	false
NLP-L0-BM25F-EQUAL-TITLE	BM25F	ORIGINAL_APPROVED	NLP_TITLE	LANGUAGE	SAME_LANGUAGE_NEIGHBOR_RATE	20	7995	0					false	false	true	false	NOT_RUN	NO_SELECTED_LID_MODEL_OR_RELIABLE_LANGUAGE_LABEL_COHORT	347a5161afd290ad5ca2ab5a453c2a300cd8741053d2b9033c8400c44d67770b	false	false	false
NLP-L0-BM25F-EQUAL-TITLE	BM25F	ORIGINAL_APPROVED	NLP_TITLE	LANGUAGE	SAME_SCRIPT_NEIGHBOR_RATE_NOT_LANGUAGE	10	7995	0	0.997723577235772				false	false	false	false	PASS_SCRIPT_ONLY	SCRIPT_IS_NOT_LANGUAGE	742b44d590eca695ddf2d0bb1339b751cb1db1201ab94351eeab4a68ea4edb99	false	false	false
NLP-L0-BM25F-EQUAL-TITLE	BM25F	ORIGINAL_APPROVED	NLP_TITLE	LANGUAGE	SAME_SCRIPT_NEIGHBOR_RATE_NOT_LANGUAGE	20	7995	0	0.99776110068793				false	false	false	false	PASS_SCRIPT_ONLY	SCRIPT_IS_NOT_LANGUAGE	5fa54f345d904c18a9e74111dc43c5462d41887bc8fa49a0625d000ba1a75410	false	false	false
NLP-L0-BM25F-EQUAL-TITLE	BM25F	ORIGINAL_APPROVED	NLP_TITLE	LANGUAGE	SAME_SCRIPT_NEIGHBOR_RATE_NOT_LANGUAGE	50	7995	0	0.998236397748593				false	false	false	false	PASS_SCRIPT_ONLY	SCRIPT_IS_NOT_LANGUAGE	6b1ed26ec67107e3ecd8f8d99e3d62bde8c351f750fbf03273284816a579af7e	false	false	false
NLP-L0-BM25F-EQUAL-TITLE	BM25F	ORIGINAL_APPROVED	NLP_TITLE	SOURCE	CROSS_SOURCE_NEIGHBOR_RATE	10	7995	15	0.615422138836773				false	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	ccec0ee58429409f1a477a99dc645d8f43f2a761886710b7a4fe787db3c975df	false	false	false
NLP-L0-BM25F-EQUAL-TITLE	BM25F	ORIGINAL_APPROVED	NLP_TITLE	SOURCE	CROSS_SOURCE_NEIGHBOR_RATE	20	7995	15	0.65223889931207				false	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	ad54c128b5b4dc218965429c20624e81c6bf27e463b3b203033225ae36e97e76	false	false	false
NLP-L0-BM25F-EQUAL-TITLE	BM25F	ORIGINAL_APPROVED	NLP_TITLE	SOURCE	CROSS_SOURCE_NEIGHBOR_RATE	50	7995	15	0.708157598499062				false	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	4ad4dc7fea310e42157a86d755cbc96b2b27fcbfeb624e442bfd0ea5e0b86e9c	false	false	false
NLP-L0-BM25F-EQUAL-TITLE	BM25F	ORIGINAL_APPROVED	NLP_TITLE	SOURCE	MEAN_QUERY_SOURCE_HHI	10	7995	15	0.631919949968731				false	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	10233bbfe2f09bc47ab7ee7e694a3fff01b30de8d19bc504eb52400f018a3e82	false	false	false
NLP-L0-BM25F-EQUAL-TITLE	BM25F	ORIGINAL_APPROVED	NLP_TITLE	SOURCE	MEAN_QUERY_SOURCE_HHI	20	7995	15	0.647425891181989				false	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	fd8ed36ecf6ff4ac31ceb5cc0d3ce501b5e73586b7133c054422a6924b121155	false	false	false
NLP-L0-BM25F-EQUAL-TITLE	BM25F	ORIGINAL_APPROVED	NLP_TITLE	SOURCE	MEAN_QUERY_SOURCE_HHI	50	7995	15	0.65860272670419				false	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	8b47e3bce6575e5c48a1c8955b0393990a0bf5f4790ddce0dc220992a3625476	false	false	false
NLP-L0-BM25F-EQUAL-TITLE	BM25F	ORIGINAL_APPROVED	NLP_TITLE	SOURCE	SAME_SOURCE_NEIGHBOR_RATE	10	7995	15	0.384577861163227				false	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	026c95d123295df793f7e23d22e920eafb5f75d0b12653219e7baece44a49874	false	false	false
NLP-L0-BM25F-EQUAL-TITLE	BM25F	ORIGINAL_APPROVED	NLP_TITLE	SOURCE	SAME_SOURCE_NEIGHBOR_RATE	20	7995	15	0.34776110068793				false	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	3807a39a616ed4dbee93421940ef8e02d2603c97184533b08680dcee605ff1fc	false	false	false
NLP-L0-BM25F-EQUAL-TITLE	BM25F	ORIGINAL_APPROVED	NLP_TITLE	SOURCE	SAME_SOURCE_NEIGHBOR_RATE	50	7995	15	0.291842401500938				false	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	1b50691a28250895517abf4e3cd468bdab0d62651a483097747d6891c37982bf	false	false	false
NLP-L0-BM25F-EQUAL-TITLE	BM25F	ORIGINAL_APPROVED_TEXT	NLP_TITLE	SOURCE	STRATIFIED_ONE_VS_REST_RIDGE_LINEAR_PROBE	0	7995	15	0.758599124452783	0.0406376811594203	0.56993614851711	2	false	false	false	false	PASS	ANALYSIS_ONLY_SOURCE_CLASSIFICATION_DIAGNOSTIC	81e08daadcf16e60642dc76275c92ee478e0763b251ed9f253a84133c99676e7	false	false	false
NLP-L0-BM25F-EQUAL-TITLE	BM25F	REGISTERED_BOILERPLATE_REMOVED	NLP_TITLE	SOURCE	STRATIFIED_ONE_VS_REST_RIDGE_LINEAR_PROBE	0	7995						false	false	false	false	NOT_RUN	NO_APPROVED_REMOVE_FOR_NLP_INPUT_RULES; REGISTERED_BOILERPLATE_VARIANT_IS_IDENTICAL_TO_BASELINE	50b56cceef03d6e51af724e799c89a133415ecc308c210f2c00a65ca7b58515f	false	false	false
NLP-L0-BM25F-EQUAL-TITLE-SOURCE-IDENTITY-MASKED	BM25F	SOURCE_IDENTITY_MASKED	NLP_TITLE	LANGUAGE	SAME_LANGUAGE_NEIGHBOR_RATE	20	7995	0					true	false	true	false	NOT_RUN	NO_SELECTED_LID_MODEL_OR_RELIABLE_LANGUAGE_LABEL_COHORT	ff86d0420a8dcf2106700d445334c79ec87e909c12d659420657eacfee48e55c	false	false	false
NLP-L0-BM25F-EQUAL-TITLE-SOURCE-IDENTITY-MASKED	BM25F	SOURCE_IDENTITY_MASKED	NLP_TITLE	LANGUAGE	SAME_SCRIPT_NEIGHBOR_RATE_NOT_LANGUAGE	10	7995	0	0.997723577235772				true	false	false	false	PASS_SCRIPT_ONLY	SCRIPT_IS_NOT_LANGUAGE	27c463c6726201eaf8fc3c1d691d09963894f2d74aacaf392ff33c6431edbb6a	false	false	false
NLP-L0-BM25F-EQUAL-TITLE-SOURCE-IDENTITY-MASKED	BM25F	SOURCE_IDENTITY_MASKED	NLP_TITLE	LANGUAGE	SAME_SCRIPT_NEIGHBOR_RATE_NOT_LANGUAGE	20	7995	0	0.99776110068793				true	false	false	false	PASS_SCRIPT_ONLY	SCRIPT_IS_NOT_LANGUAGE	d54b833a7479ea26527e8c66a08226fd8bcc29d4c9a65ce9c739fa7807c72fb7	false	false	false
NLP-L0-BM25F-EQUAL-TITLE-SOURCE-IDENTITY-MASKED	BM25F	SOURCE_IDENTITY_MASKED	NLP_TITLE	LANGUAGE	SAME_SCRIPT_NEIGHBOR_RATE_NOT_LANGUAGE	50	7995	0	0.998236397748593				true	false	false	false	PASS_SCRIPT_ONLY	SCRIPT_IS_NOT_LANGUAGE	42c9b1d4ea9c15b5a460dd33c4e8847cc2c16e3ddc8d41cb79177c42ab6a8e21	false	false	false
NLP-L0-BM25F-EQUAL-TITLE-SOURCE-IDENTITY-MASKED	BM25F	SOURCE_IDENTITY_MASKED	NLP_TITLE	SOURCE	CROSS_SOURCE_NEIGHBOR_RATE	10	7995	15	0.615422138836773				true	false	false	false	PASS	NEIGHBORHOOD_SOURCE_DIAGNOSTIC	c4710b07704c821d203bf12346b4293d90f400ee467e3e21627fefeea015559b	false	false	false
