packet_id	anchor_public_object_id	anchor_title	candidate_public_object_id	candidate_title	blind_model_code	method_role	rank	score_observation	text_aspect	retrieval_reason	same_source	same_script_state	context_match	temporal_match	geography_match	descriptive_match	expert_judgment	historical_relation	semantic_relation	probability
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0070	Book of the Dead/Second Avenue, The Public Theater	SURF-CHWCONTEMP2026V1R0073	Next Cities: Paradoxes of Post-Millennial Urbanism	MODEL-E	STRUCTURED_M2_INDEPENDENT	3		NLP_TITLE	BOUNDED_TOP_K	true	true	0.5	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0070	Book of the Dead/Second Avenue, The Public Theater	SURF-YALEPOSTERTRACE2026V1R0055	Toasted	MODEL-E	STRUCTURED_M2_INDEPENDENT	4		NLP_TITLE	BOUNDED_TOP_K	false	true	0.5	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0070	Book of the Dead/Second Avenue, The Public Theater	SURF-YALEPOSTERTRACE2026V1R0063	Buzz Project	MODEL-E	STRUCTURED_M2_INDEPENDENT	5		NLP_TITLE	BOUNDED_TOP_K	false	true	0.5	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0070	Book of the Dead/Second Avenue, The Public Theater	SURF-CHWCONTEMP2026V1R0074	Shakespeare in the Park 2000: The Winter's Tale/Julius Caeser, The Public Theater	MODEL-F	STRUCTURED_M5_INDEPENDENT	1		NLP_TITLE	BOUNDED_TOP_K	true	true	0.5	1	1	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0070	Book of the Dead/Second Avenue, The Public Theater	SURF-CHWCONTEMP2026V1R0068	Space, The Public Theater	MODEL-F	STRUCTURED_M5_INDEPENDENT	2		NLP_TITLE	BOUNDED_TOP_K	true	true	1	0	1	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0070	Book of the Dead/Second Avenue, The Public Theater	SURF-CHWCONTEMP2026V1R0073	Next Cities: Paradoxes of Post-Millennial Urbanism	MODEL-F	STRUCTURED_M5_INDEPENDENT	3		NLP_TITLE	BOUNDED_TOP_K	true	true	0.5	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0070	Book of the Dead/Second Avenue, The Public Theater	SURF-YALEPOSTERTRACE2026V1R0055	Toasted	MODEL-F	STRUCTURED_M5_INDEPENDENT	4		NLP_TITLE	BOUNDED_TOP_K	false	true	0.5	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0070	Book of the Dead/Second Avenue, The Public Theater	SURF-YALEPOSTERTRACE2026V1R0063	Buzz Project	MODEL-F	STRUCTURED_M5_INDEPENDENT	5		NLP_TITLE	BOUNDED_TOP_K	false	true	0.5	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0070	Book of the Dead/Second Avenue, The Public Theater	SURF-VAMMODERNTRACE2026R0125	Le Pas d'Acier	MODEL-G	STRUCTURED_M7_INDEPENDENT	1		NLP_TITLE	BOUNDED_TOP_K	false	true	0.5	1	1	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0070	Book of the Dead/Second Avenue, The Public Theater	SURF-CHWCONTEMP2026V1R0074	Shakespeare in the Park 2000: The Winter's Tale/Julius Caeser, The Public Theater	MODEL-G	STRUCTURED_M7_INDEPENDENT	2		NLP_TITLE	BOUNDED_TOP_K	true	true	0.5	1	1	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0070	Book of the Dead/Second Avenue, The Public Theater	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	MODEL-G	STRUCTURED_M7_INDEPENDENT	3		NLP_TITLE	BOUNDED_TOP_K	true	true	0.5	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0070	Book of the Dead/Second Avenue, The Public Theater	SURF-CHWCONTEMP2026V1R0073	Next Cities: Paradoxes of Post-Millennial Urbanism	MODEL-G	STRUCTURED_M7_INDEPENDENT	4		NLP_TITLE	BOUNDED_TOP_K	true	true	0.5	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0070	Book of the Dead/Second Avenue, The Public Theater	SURF-CHWCONTEMP2026V1R0078	Levi's, The Strongest Thread	MODEL-G	STRUCTURED_M7_INDEPENDENT	5		NLP_TITLE	BOUNDED_TOP_K	true	true	0.5	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	SURF-CHWCONTEMP2026V1R0081	Green Map ® Icons Version 3	MODEL-A	DENSE	1		NLP_TITLE	BOUNDED_TOP_K	true	true	0.5	0.047619047619	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	SURF-VAM20K-02792	Paint the Town Green	MODEL-A	DENSE	2		NLP_TITLE	BOUNDED_TOP_K	false	true	0.5	0	0	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	SURF-YALEPRODUCTTRACE2026V3R0044	Tropaeblum	MODEL-A	DENSE	3		NLP_TITLE	BOUNDED_TOP_K	false	true	0	0.090909090909	0	0	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	SURF-SPCTRACE2026V2R0235	Classification des espèces (poster)	MODEL-A	DENSE	4		NLP_TITLE	BOUNDED_TOP_K	false	true	0.5	0	0	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	SURF-LOCTRACE2026R01983	Color in NYC	MODEL-A	DENSE	5		NLP_TITLE	BOUNDED_TOP_K	false	true	0.5	0	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	SURF-CHWCONTEMP2026V1R0081	Green Map ® Icons Version 3	MODEL-B	DENSE	1		NLP_TITLE	BOUNDED_TOP_K	true	true	0.5	0.047619047619	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	SURF-VAM20K-02792	Paint the Town Green	MODEL-B	DENSE	2		NLP_TITLE	BOUNDED_TOP_K	false	true	0.5	0	0	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	SURF-YALEPRODUCTTRACE2026V3R0072	Road Map	MODEL-B	DENSE	3		NLP_TITLE	BOUNDED_TOP_K	false	true	0	0.090909090909	1	0	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	SURF-YALEDESIGNTRACE2026V2R0116	Leaf Light	MODEL-B	DENSE	4		NLP_TITLE	BOUNDED_TOP_K	false	true	0	0	1	0	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	SURF-MODERNAPITRACE2026R0068	Performa 09 Graphic Identity System (stationery, folder, collateral)	MODEL-B	DENSE	5		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	SURF-CHWCONTEMP2026V1R0081	Green Map ® Icons Version 3	MODEL-C	LEXICAL	1		NLP_TITLE	BOUNDED_TOP_K	true	true	0.5	0.047619047619	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	SURF-HISTORICALAICTRACE2026V1R0132	Away to the Green, Green Country	MODEL-C	LEXICAL	2		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	SURF-YALEDESIGNTRACE2026V2R0112	"""Ivy"" Modular Coat Hook System"	MODEL-C	LEXICAL	3		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	SURF-YALEDESIGNTRACE2026V2R0113	"""Ivy"" Modular Coat Hook System"	MODEL-C	LEXICAL	4		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	SURF-LOCTRACE2026IFA24D935BDB8C7	Highlands of the Hudson--New York Central System	MODEL-C	LEXICAL	5		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	SURF-CHWCONTEMP2026V1R0081	Green Map ® Icons Version 3	MODEL-D	HYBRID_DIAGNOSTIC	1		NLP_TITLE	BOUNDED_TOP_K	true	true	0.5	0.047619047619	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	SURF-VAM20K-02792	Paint the Town Green	MODEL-D	HYBRID_DIAGNOSTIC	2		NLP_TITLE	BOUNDED_TOP_K	false	true	0.5	0	0	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	SURF-YALEPRODUCTTRACE2026V3R0072	Road Map	MODEL-D	HYBRID_DIAGNOSTIC	3		NLP_TITLE	BOUNDED_TOP_K	false	true	0	0.090909090909	1	0	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	SURF-HISTORICALAICTRACE2026V1R0223	Mexico 68 Olympics Transport Map Poster	MODEL-D	HYBRID_DIAGNOSTIC	4		NLP_TITLE	BOUNDED_TOP_K	false	true	0.5	0	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	SURF-VAM20K-02445	Royal Greenwich poster	MODEL-D	HYBRID_DIAGNOSTIC	5		NLP_TITLE	BOUNDED_TOP_K	false	true	0.5	0	0	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	SURF-LOCTRACE2026I274288AFDFE552	Percy Sutton and Senator Kennedy endorse Andrew Stein Elect Andrew Stein, Manhattan Borough President, Democratic Candidate, Nov. 8th.	MODEL-E	STRUCTURED_M2_INDEPENDENT	1		NLP_TITLE	BOUNDED_TOP_K	false	true	1	0	1	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	SURF-LOCTRACE2026I2F336553C37D20	If you must be a dumb bunny stay one jump ahead of trouble!	MODEL-E	STRUCTURED_M2_INDEPENDENT	2		NLP_TITLE	BOUNDED_TOP_K	false	true	1	0	1	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	SURF-LOCTRACE2026I4BDD00ADA7F816	No funds for death Vote funds for life.	MODEL-E	STRUCTURED_M2_INDEPENDENT	3		NLP_TITLE	BOUNDED_TOP_K	false	true	1	0	1	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	SURF-LOCTRACE2026I5A6B6AE2251E4B	No funds for death Vote funds for life.	MODEL-E	STRUCTURED_M2_INDEPENDENT	4		NLP_TITLE	BOUNDED_TOP_K	false	true	1	0	1	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	SURF-LOCTRACE2026I69451B46B6E729	The Evil system of colonialism and imperialism arose and throve with the enslavement of Negroes and the trade in Negroes, and it will surely come to its end with the complete...	MODEL-E	STRUCTURED_M2_INDEPENDENT	5		NLP_TITLE	BOUNDED_TOP_K	false	true	1	0	1	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	SURF-LOCTRACE2026I274288AFDFE552	Percy Sutton and Senator Kennedy endorse Andrew Stein Elect Andrew Stein, Manhattan Borough President, Democratic Candidate, Nov. 8th.	MODEL-F	STRUCTURED_M5_INDEPENDENT	1		NLP_TITLE	BOUNDED_TOP_K	false	true	1	0	1	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	SURF-LOCTRACE2026I2F336553C37D20	If you must be a dumb bunny stay one jump ahead of trouble!	MODEL-F	STRUCTURED_M5_INDEPENDENT	2		NLP_TITLE	BOUNDED_TOP_K	false	true	1	0	1	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	SURF-LOCTRACE2026I4BDD00ADA7F816	No funds for death Vote funds for life.	MODEL-F	STRUCTURED_M5_INDEPENDENT	3		NLP_TITLE	BOUNDED_TOP_K	false	true	1	0	1	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	SURF-LOCTRACE2026I5A6B6AE2251E4B	No funds for death Vote funds for life.	MODEL-F	STRUCTURED_M5_INDEPENDENT	4		NLP_TITLE	BOUNDED_TOP_K	false	true	1	0	1	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	SURF-LOCTRACE2026I69451B46B6E729	The Evil system of colonialism and imperialism arose and throve with the enslavement of Negroes and the trade in Negroes, and it will surely come to its end with the complete...	MODEL-F	STRUCTURED_M5_INDEPENDENT	5		NLP_TITLE	BOUNDED_TOP_K	false	true	1	0	1	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	SURF-CHWCONTEMP2026V1R0079	Phoenix with Amazing Baby	MODEL-G	STRUCTURED_M7_INDEPENDENT	1		NLP_TITLE	BOUNDED_TOP_K	true	true	1	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	SURF-VAMMODERNTRACE2026R0125	Le Pas d'Acier	MODEL-G	STRUCTURED_M7_INDEPENDENT	2		NLP_TITLE	BOUNDED_TOP_K	false	true	0.5	0.090909090909	1	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	SURF-CHWCONTEMP2026V1R0070	Book of the Dead/Second Avenue, The Public Theater	MODEL-G	STRUCTURED_M7_INDEPENDENT	3		NLP_TITLE	BOUNDED_TOP_K	true	true	0.5	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	SURF-CHWCONTEMP2026V1R0073	Next Cities: Paradoxes of Post-Millennial Urbanism	MODEL-G	STRUCTURED_M7_INDEPENDENT	4		NLP_TITLE	BOUNDED_TOP_K	true	true	0.5	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	SURF-CHWCONTEMP2026V1R0074	Shakespeare in the Park 2000: The Winter's Tale/Julius Caeser, The Public Theater	MODEL-G	STRUCTURED_M7_INDEPENDENT	5		NLP_TITLE	BOUNDED_TOP_K	true	true	0.5	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0079	Phoenix with Amazing Baby	SURF-VAM20K-02119	The Beautiful Galathea	MODEL-A	DENSE	1		NLP_TITLE	BOUNDED_TOP_K	false	true	0.5	0	0	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0079	Phoenix with Amazing Baby	SURF-VAM20K-02510	The Spice of Paris	MODEL-A	DENSE	2		NLP_TITLE	BOUNDED_TOP_K	false	true	0.5	0	0	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0079	Phoenix with Amazing Baby	SURF-VAM20K-03254	La Favorita	MODEL-A	DENSE	3		NLP_TITLE	BOUNDED_TOP_K	false	true	0.5	0	0	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0079	Phoenix with Amazing Baby	SURF-LOCTRACE2026IB3AE6AC8D0A174	Les Aspin	MODEL-A	DENSE	4		NLP_TITLE	BOUNDED_TOP_K	false	true	0.5	0	1	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0079	Phoenix with Amazing Baby	SURF-VAM20K-00862	Morning's at Seven	MODEL-A	DENSE	5		NLP_TITLE	BOUNDED_TOP_K	false	true	0.5	0	0	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0079	Phoenix with Amazing Baby	SURF-YRGAP-REGION-0115	The Golden Bee	MODEL-B	DENSE	1		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0079	Phoenix with Amazing Baby	SURF-VAM20K-02119	The Beautiful Galathea	MODEL-B	DENSE	2		NLP_TITLE	BOUNDED_TOP_K	false	true	0.5	0	0	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0079	Phoenix with Amazing Baby	SURF-VAM20K-02533	The Fantasticks	MODEL-B	DENSE	3		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0079	Phoenix with Amazing Baby	SURF-VAM20K-00368	Mother Goose	MODEL-B	DENSE	4		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0079	Phoenix with Amazing Baby	SURF-VAM20K-00966	Mother Goose	MODEL-B	DENSE	5		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0079	Phoenix with Amazing Baby	SURF-LOCTRACE2026IF10EF3F204E73B	[Emaciated man eating a candy bar on the beach, with U.S. care package full of Baby Ruth candy bars]	MODEL-C	LEXICAL	1		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0079	Phoenix with Amazing Baby	SURF-MDA2026V2R0435	I’m With Her	MODEL-C	LEXICAL	2		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0079	Phoenix with Amazing Baby	SURF-LOCTRACE2026R01275	"[Owl holding balloon with ""PvdA""]"	MODEL-C	LEXICAL	3		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0079	Phoenix with Amazing Baby	SURF-LOCTRACE2026R01474	You win with NDP	MODEL-C	LEXICAL	4		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0079	Phoenix with Amazing Baby	SURF-LOCTRACE2026I97779E3CC8F84C	Together with McGovern	MODEL-C	LEXICAL	5		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0079	Phoenix with Amazing Baby	SURF-LOCTRACE2026IF10EF3F204E73B	[Emaciated man eating a candy bar on the beach, with U.S. care package full of Baby Ruth candy bars]	MODEL-D	HYBRID_DIAGNOSTIC	1		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0079	Phoenix with Amazing Baby	SURF-VAM20K-02119	The Beautiful Galathea	MODEL-D	HYBRID_DIAGNOSTIC	2		NLP_TITLE	BOUNDED_TOP_K	false	true	0.5	0	0	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0079	Phoenix with Amazing Baby	SURF-MDA2026V2R0435	I’m With Her	MODEL-D	HYBRID_DIAGNOSTIC	3		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0079	Phoenix with Amazing Baby	SURF-VAM20K-02510	The Spice of Paris	MODEL-D	HYBRID_DIAGNOSTIC	4		NLP_TITLE	BOUNDED_TOP_K	false	true	0.5	0	0	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0079	Phoenix with Amazing Baby	SURF-LOCTRACE2026R01275	"[Owl holding balloon with ""PvdA""]"	MODEL-D	HYBRID_DIAGNOSTIC	5		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0079	Phoenix with Amazing Baby	SURF-CHWCONTEMP2026V1R0078	Levi's, The Strongest Thread	MODEL-E	STRUCTURED_M2_INDEPENDENT	1		NLP_TITLE	BOUNDED_TOP_K	true	true	0.5	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0079	Phoenix with Amazing Baby	SURF-LOCTRACE2026I274288AFDFE552	Percy Sutton and Senator Kennedy endorse Andrew Stein Elect Andrew Stein, Manhattan Borough President, Democratic Candidate, Nov. 8th.	MODEL-E	STRUCTURED_M2_INDEPENDENT	2		NLP_TITLE	BOUNDED_TOP_K	false	true	1	0	1	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0079	Phoenix with Amazing Baby	SURF-LOCTRACE2026I2F336553C37D20	If you must be a dumb bunny stay one jump ahead of trouble!	MODEL-E	STRUCTURED_M2_INDEPENDENT	3		NLP_TITLE	BOUNDED_TOP_K	false	true	1	0	1	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0079	Phoenix with Amazing Baby	SURF-LOCTRACE2026I4BDD00ADA7F816	No funds for death Vote funds for life.	MODEL-E	STRUCTURED_M2_INDEPENDENT	4		NLP_TITLE	BOUNDED_TOP_K	false	true	1	0	1	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0079	Phoenix with Amazing Baby	SURF-LOCTRACE2026I5A6B6AE2251E4B	No funds for death Vote funds for life.	MODEL-E	STRUCTURED_M2_INDEPENDENT	5		NLP_TITLE	BOUNDED_TOP_K	false	true	1	0	1	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0079	Phoenix with Amazing Baby	SURF-CHWCONTEMP2026V1R0078	Levi's, The Strongest Thread	MODEL-F	STRUCTURED_M5_INDEPENDENT	1		NLP_TITLE	BOUNDED_TOP_K	true	true	0.5	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0079	Phoenix with Amazing Baby	SURF-LOCTRACE2026I274288AFDFE552	Percy Sutton and Senator Kennedy endorse Andrew Stein Elect Andrew Stein, Manhattan Borough President, Democratic Candidate, Nov. 8th.	MODEL-F	STRUCTURED_M5_INDEPENDENT	2		NLP_TITLE	BOUNDED_TOP_K	false	true	1	0	1	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0079	Phoenix with Amazing Baby	SURF-LOCTRACE2026I2F336553C37D20	If you must be a dumb bunny stay one jump ahead of trouble!	MODEL-F	STRUCTURED_M5_INDEPENDENT	3		NLP_TITLE	BOUNDED_TOP_K	false	true	1	0	1	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0079	Phoenix with Amazing Baby	SURF-LOCTRACE2026I4BDD00ADA7F816	No funds for death Vote funds for life.	MODEL-F	STRUCTURED_M5_INDEPENDENT	4		NLP_TITLE	BOUNDED_TOP_K	false	true	1	0	1	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0079	Phoenix with Amazing Baby	SURF-LOCTRACE2026I5A6B6AE2251E4B	No funds for death Vote funds for life.	MODEL-F	STRUCTURED_M5_INDEPENDENT	5		NLP_TITLE	BOUNDED_TOP_K	false	true	1	0	1	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0079	Phoenix with Amazing Baby	SURF-CHWCONTEMP2026V1R0072	Green Map System Icons	MODEL-G	STRUCTURED_M7_INDEPENDENT	1		NLP_TITLE	BOUNDED_TOP_K	true	true	1	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0079	Phoenix with Amazing Baby	SURF-VAMMODERNTRACE2026R0125	Le Pas d'Acier	MODEL-G	STRUCTURED_M7_INDEPENDENT	2		NLP_TITLE	BOUNDED_TOP_K	false	true	0.5	1	1	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0079	Phoenix with Amazing Baby	SURF-CHWCONTEMP2026V1R0070	Book of the Dead/Second Avenue, The Public Theater	MODEL-G	STRUCTURED_M7_INDEPENDENT	3		NLP_TITLE	BOUNDED_TOP_K	true	true	0.5	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0079	Phoenix with Amazing Baby	SURF-CHWCONTEMP2026V1R0073	Next Cities: Paradoxes of Post-Millennial Urbanism	MODEL-G	STRUCTURED_M7_INDEPENDENT	4		NLP_TITLE	BOUNDED_TOP_K	true	true	0.5	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
