model_id	reference_method_id	variant_method_id	ablation_id	ablation_family	input_variant	aspect_id	k	query_count	mean_top_k_overlap	median_top_k_overlap	p05_top_k_overlap	mean_rank_correlation	median_rank_correlation	p05_rank_correlation	same_source_rate_change	same_language_rate_change	hubness_gini_change	known_item_recall_change	weights_selected	prompt_optimized	aspects_fused	robustness_suite_status	reference_corpus_sha256	reference_input_variant	reference_aspect_id	reference_index_sha256	reference_ranking_ids_sha256	declared_ablation_count	executed_ablation_ids	not_run_ablation_ids	suite_sha256	historical_relation	semantic_relation	probability	status	limitation	receipt_sha256
NLP-D3	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	N/A	REGISTERED_BOILERPLATE_REMOVED	LEAKAGE	NOT_RUN	N/A	0	0											false	false	false	STOPPED_RECOVERABLE_CHECKPOINT	7cde5cfdcf0a0bfd4762f9e23c3b50287a0b9071cbf0bd21102bca4ae2ee024c	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	8c259866f1dbc100d65933c9d522193f850232a20cd9790a2213cf09f4d9145b	6e4cb3f36481206eb1da77ab59bd440443ed6f8fd6efeb3c2091133edffc1a20	17	[]	"[""APOSTROPHE_VARIANT"",""CASE_NORMALIZED"",""DIACRITIC_FOLDED_LEXICAL_VIEW"",""HYPHEN_VARIANT"",""MARKUP_CLEANED"",""MAX_LENGTH_128"",""MAX_LENGTH_256"",""MAX_LENGTH_512"",""OFFICIAL_ASYMMETRIC_VS_PLAIN_DIAGNOSTIC"",""PUNCTUATION_VARIANT"",""REGISTERED_BOILERPLATE_REMOVED"",""SOURCE_IDENTITY_MASKED"",""SOURCE_NARRATIVE_ONLY"",""SUBJECT_ONLY"",""TITLE_ONLY"",""UNICODE_CANONICAL_VARIANT"",""WIDTH_COMPATIBILITY_LEXICAL_VIEW""]"	3cf84dfed0b1257622776c64ac3f509c3178122d11df84d5e0ec00a19bea53ce	false	false	false	NOT_RUN	Declared ablation lacks an authorized precomputed ranking variant.	efbd3137ca9dcce4e75dea04b09d55f1432a200e49b5bc865cc09ab6767e3e1d
NLP-D3	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	N/A	SOURCE_IDENTITY_MASKED	LEAKAGE	NOT_RUN	N/A	0	0											false	false	false	STOPPED_RECOVERABLE_CHECKPOINT	7cde5cfdcf0a0bfd4762f9e23c3b50287a0b9071cbf0bd21102bca4ae2ee024c	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	8c259866f1dbc100d65933c9d522193f850232a20cd9790a2213cf09f4d9145b	6e4cb3f36481206eb1da77ab59bd440443ed6f8fd6efeb3c2091133edffc1a20	17	[]	"[""APOSTROPHE_VARIANT"",""CASE_NORMALIZED"",""DIACRITIC_FOLDED_LEXICAL_VIEW"",""HYPHEN_VARIANT"",""MARKUP_CLEANED"",""MAX_LENGTH_128"",""MAX_LENGTH_256"",""MAX_LENGTH_512"",""OFFICIAL_ASYMMETRIC_VS_PLAIN_DIAGNOSTIC"",""PUNCTUATION_VARIANT"",""REGISTERED_BOILERPLATE_REMOVED"",""SOURCE_IDENTITY_MASKED"",""SOURCE_NARRATIVE_ONLY"",""SUBJECT_ONLY"",""TITLE_ONLY"",""UNICODE_CANONICAL_VARIANT"",""WIDTH_COMPATIBILITY_LEXICAL_VIEW""]"	3cf84dfed0b1257622776c64ac3f509c3178122d11df84d5e0ec00a19bea53ce	false	false	false	NOT_RUN	Declared ablation lacks an authorized precomputed ranking variant.	bc055d00939f7ecb7b879865faddd4fc868e31fd9c78d1d191130a306bfe8941
NLP-D3	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	N/A	TITLE_ONLY	ASPECT	NOT_RUN	N/A	0	0											false	false	false	STOPPED_RECOVERABLE_CHECKPOINT	7cde5cfdcf0a0bfd4762f9e23c3b50287a0b9071cbf0bd21102bca4ae2ee024c	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	8c259866f1dbc100d65933c9d522193f850232a20cd9790a2213cf09f4d9145b	6e4cb3f36481206eb1da77ab59bd440443ed6f8fd6efeb3c2091133edffc1a20	17	[]	"[""APOSTROPHE_VARIANT"",""CASE_NORMALIZED"",""DIACRITIC_FOLDED_LEXICAL_VIEW"",""HYPHEN_VARIANT"",""MARKUP_CLEANED"",""MAX_LENGTH_128"",""MAX_LENGTH_256"",""MAX_LENGTH_512"",""OFFICIAL_ASYMMETRIC_VS_PLAIN_DIAGNOSTIC"",""PUNCTUATION_VARIANT"",""REGISTERED_BOILERPLATE_REMOVED"",""SOURCE_IDENTITY_MASKED"",""SOURCE_NARRATIVE_ONLY"",""SUBJECT_ONLY"",""TITLE_ONLY"",""UNICODE_CANONICAL_VARIANT"",""WIDTH_COMPATIBILITY_LEXICAL_VIEW""]"	3cf84dfed0b1257622776c64ac3f509c3178122d11df84d5e0ec00a19bea53ce	false	false	false	NOT_RUN	Declared ablation lacks an authorized precomputed ranking variant.	c80972940f84bd96ddfcf661c1ac6ec811eec8fbda79c285469c25151b81fa92
NLP-D3	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	N/A	UNICODE_CANONICAL_VARIANT	ROBUSTNESS	NOT_RUN	N/A	0	0											false	false	false	STOPPED_RECOVERABLE_CHECKPOINT	7cde5cfdcf0a0bfd4762f9e23c3b50287a0b9071cbf0bd21102bca4ae2ee024c	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	8c259866f1dbc100d65933c9d522193f850232a20cd9790a2213cf09f4d9145b	6e4cb3f36481206eb1da77ab59bd440443ed6f8fd6efeb3c2091133edffc1a20	17	[]	"[""APOSTROPHE_VARIANT"",""CASE_NORMALIZED"",""DIACRITIC_FOLDED_LEXICAL_VIEW"",""HYPHEN_VARIANT"",""MARKUP_CLEANED"",""MAX_LENGTH_128"",""MAX_LENGTH_256"",""MAX_LENGTH_512"",""OFFICIAL_ASYMMETRIC_VS_PLAIN_DIAGNOSTIC"",""PUNCTUATION_VARIANT"",""REGISTERED_BOILERPLATE_REMOVED"",""SOURCE_IDENTITY_MASKED"",""SOURCE_NARRATIVE_ONLY"",""SUBJECT_ONLY"",""TITLE_ONLY"",""UNICODE_CANONICAL_VARIANT"",""WIDTH_COMPATIBILITY_LEXICAL_VIEW""]"	3cf84dfed0b1257622776c64ac3f509c3178122d11df84d5e0ec00a19bea53ce	false	false	false	NOT_RUN	Declared ablation lacks an authorized precomputed ranking variant.	d6d2d4c15c5c89eed0a23bb2abfd708bc387ab433ee01143c9edaaee2a939981
NLP-D3	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	N/A	WIDTH_COMPATIBILITY_LEXICAL_VIEW	ROBUSTNESS	NOT_RUN	N/A	0	0											false	false	false	STOPPED_RECOVERABLE_CHECKPOINT	7cde5cfdcf0a0bfd4762f9e23c3b50287a0b9071cbf0bd21102bca4ae2ee024c	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	8c259866f1dbc100d65933c9d522193f850232a20cd9790a2213cf09f4d9145b	6e4cb3f36481206eb1da77ab59bd440443ed6f8fd6efeb3c2091133edffc1a20	17	[]	"[""APOSTROPHE_VARIANT"",""CASE_NORMALIZED"",""DIACRITIC_FOLDED_LEXICAL_VIEW"",""HYPHEN_VARIANT"",""MARKUP_CLEANED"",""MAX_LENGTH_128"",""MAX_LENGTH_256"",""MAX_LENGTH_512"",""OFFICIAL_ASYMMETRIC_VS_PLAIN_DIAGNOSTIC"",""PUNCTUATION_VARIANT"",""REGISTERED_BOILERPLATE_REMOVED"",""SOURCE_IDENTITY_MASKED"",""SOURCE_NARRATIVE_ONLY"",""SUBJECT_ONLY"",""TITLE_ONLY"",""UNICODE_CANONICAL_VARIANT"",""WIDTH_COMPATIBILITY_LEXICAL_VIEW""]"	3cf84dfed0b1257622776c64ac3f509c3178122d11df84d5e0ec00a19bea53ce	false	false	false	NOT_RUN	Declared ablation lacks an authorized precomputed ranking variant.	4c151fa89ae8b633cc58be51a64ee5be1c98f0388d2c8930cf488f4618aa5a15
NLP-D3	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-D3-SOURCE-NARRATIVE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SOURCE_NARRATIVE_ONLY	ASPECT	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_SOURCE_NARRATIVE	10	7431	0.255995155429956	0.1	0	-0.249769136033013	-0.572261072261072	-0.647058823529412	0.157152469385009		0.292605139684514		false	false	false	STOPPED_RECOVERABLE_CHECKPOINT	7cde5cfdcf0a0bfd4762f9e23c3b50287a0b9071cbf0bd21102bca4ae2ee024c	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	8c259866f1dbc100d65933c9d522193f850232a20cd9790a2213cf09f4d9145b	c0f042815bf3404836252adfd98ed78157fe742fe75eccc8024a9e4b0c3cf16a	17	"[""SOURCE_NARRATIVE_ONLY""]"	"[""APOSTROPHE_VARIANT"",""CASE_NORMALIZED"",""DIACRITIC_FOLDED_LEXICAL_VIEW"",""HYPHEN_VARIANT"",""MARKUP_CLEANED"",""MAX_LENGTH_128"",""MAX_LENGTH_256"",""MAX_LENGTH_512"",""OFFICIAL_ASYMMETRIC_VS_PLAIN_DIAGNOSTIC"",""PUNCTUATION_VARIANT"",""REGISTERED_BOILERPLATE_REMOVED"",""SOURCE_IDENTITY_MASKED"",""SUBJECT_ONLY"",""TITLE_ONLY"",""UNICODE_CANONICAL_VARIANT"",""WIDTH_COMPATIBILITY_LEXICAL_VIEW""]"	5fadaa8ea00c6a7265dee4030cf5e32fcff1ccf223bfadc30f0ac543a2251557	false	false	false	PASS	Sensitivity-only comparison; no input or fusion policy selected.	78a04dfdb086bbdcc458b4f6a217ebe14fd11d4bec25d0604308d75e29fac117
NLP-D3	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-D3-SOURCE-NARRATIVE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SOURCE_NARRATIVE_ONLY	ASPECT	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_SOURCE_NARRATIVE	20	7431	0.257509083568833	0.1	0	-0.203602801798279	-0.475364882795223	-0.623762376237624	0.170104965684295		0.302842632519366		false	false	false	STOPPED_RECOVERABLE_CHECKPOINT	7cde5cfdcf0a0bfd4762f9e23c3b50287a0b9071cbf0bd21102bca4ae2ee024c	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	8c259866f1dbc100d65933c9d522193f850232a20cd9790a2213cf09f4d9145b	c0f042815bf3404836252adfd98ed78157fe742fe75eccc8024a9e4b0c3cf16a	17	"[""SOURCE_NARRATIVE_ONLY""]"	"[""APOSTROPHE_VARIANT"",""CASE_NORMALIZED"",""DIACRITIC_FOLDED_LEXICAL_VIEW"",""HYPHEN_VARIANT"",""MARKUP_CLEANED"",""MAX_LENGTH_128"",""MAX_LENGTH_256"",""MAX_LENGTH_512"",""OFFICIAL_ASYMMETRIC_VS_PLAIN_DIAGNOSTIC"",""PUNCTUATION_VARIANT"",""REGISTERED_BOILERPLATE_REMOVED"",""SOURCE_IDENTITY_MASKED"",""SUBJECT_ONLY"",""TITLE_ONLY"",""UNICODE_CANONICAL_VARIANT"",""WIDTH_COMPATIBILITY_LEXICAL_VIEW""]"	5fadaa8ea00c6a7265dee4030cf5e32fcff1ccf223bfadc30f0ac543a2251557	false	false	false	PASS	Sensitivity-only comparison; no input or fusion policy selected.	db33c183a9f515cde6f3eec735c5bcf1a2f6655a230d7265d92dea790dd8375c
NLP-D3	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-D3-SOURCE-NARRATIVE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SOURCE_NARRATIVE_ONLY	ASPECT	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_SOURCE_NARRATIVE	50	7431	0.252781590633831	0.1	0	-0.190421708123038	-0.460904613687404	-0.609561752988048	0.190649979814292		0.311057058353572		false	false	false	STOPPED_RECOVERABLE_CHECKPOINT	7cde5cfdcf0a0bfd4762f9e23c3b50287a0b9071cbf0bd21102bca4ae2ee024c	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	8c259866f1dbc100d65933c9d522193f850232a20cd9790a2213cf09f4d9145b	c0f042815bf3404836252adfd98ed78157fe742fe75eccc8024a9e4b0c3cf16a	17	"[""SOURCE_NARRATIVE_ONLY""]"	"[""APOSTROPHE_VARIANT"",""CASE_NORMALIZED"",""DIACRITIC_FOLDED_LEXICAL_VIEW"",""HYPHEN_VARIANT"",""MARKUP_CLEANED"",""MAX_LENGTH_128"",""MAX_LENGTH_256"",""MAX_LENGTH_512"",""OFFICIAL_ASYMMETRIC_VS_PLAIN_DIAGNOSTIC"",""PUNCTUATION_VARIANT"",""REGISTERED_BOILERPLATE_REMOVED"",""SOURCE_IDENTITY_MASKED"",""SUBJECT_ONLY"",""TITLE_ONLY"",""UNICODE_CANONICAL_VARIANT"",""WIDTH_COMPATIBILITY_LEXICAL_VIEW""]"	5fadaa8ea00c6a7265dee4030cf5e32fcff1ccf223bfadc30f0ac543a2251557	false	false	false	PASS	Sensitivity-only comparison; no input or fusion policy selected.	221caa4a36ddd8920fe6c7b66aa7deae2d25d0d0cc5465d82cc7fe59e1b2bee0
NLP-D3	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SUBJECT_ONLY	ASPECT	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_SUBJECT	10	7838	0.103419239601939	0	0	-0.493974100052975	-0.647058823529412	-0.647058823529412	0.177455983669303		0.501583079881675		false	false	false	STOPPED_RECOVERABLE_CHECKPOINT	7cde5cfdcf0a0bfd4762f9e23c3b50287a0b9071cbf0bd21102bca4ae2ee024c	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	8c259866f1dbc100d65933c9d522193f850232a20cd9790a2213cf09f4d9145b	c7aa595b3eaba6d07dc0d71186d309a3a1b011efb0f1002814125ea32070dc70	17	"[""SUBJECT_ONLY""]"	"[""APOSTROPHE_VARIANT"",""CASE_NORMALIZED"",""DIACRITIC_FOLDED_LEXICAL_VIEW"",""HYPHEN_VARIANT"",""MARKUP_CLEANED"",""MAX_LENGTH_128"",""MAX_LENGTH_256"",""MAX_LENGTH_512"",""OFFICIAL_ASYMMETRIC_VS_PLAIN_DIAGNOSTIC"",""PUNCTUATION_VARIANT"",""REGISTERED_BOILERPLATE_REMOVED"",""SOURCE_IDENTITY_MASKED"",""SOURCE_NARRATIVE_ONLY"",""TITLE_ONLY"",""UNICODE_CANONICAL_VARIANT"",""WIDTH_COMPATIBILITY_LEXICAL_VIEW""]"	154424743cd58589c4d2488106ba1a8fab258acbd3daa0fc84838312d08391fa	false	false	false	PASS	Sensitivity-only comparison; no input or fusion policy selected.	4f489afcfe95f1b12782a0047aed38047508f637eda4a9f7d53192938ff12691
NLP-D3	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SUBJECT_ONLY	ASPECT	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_SUBJECT	20	7838	0.109792038785404	0	0	-0.457846876402544	-0.623762376237624	-0.623762376237624	0.194718040316407		0.504637939538953		false	false	false	STOPPED_RECOVERABLE_CHECKPOINT	7cde5cfdcf0a0bfd4762f9e23c3b50287a0b9071cbf0bd21102bca4ae2ee024c	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	8c259866f1dbc100d65933c9d522193f850232a20cd9790a2213cf09f4d9145b	c7aa595b3eaba6d07dc0d71186d309a3a1b011efb0f1002814125ea32070dc70	17	"[""SUBJECT_ONLY""]"	"[""APOSTROPHE_VARIANT"",""CASE_NORMALIZED"",""DIACRITIC_FOLDED_LEXICAL_VIEW"",""HYPHEN_VARIANT"",""MARKUP_CLEANED"",""MAX_LENGTH_128"",""MAX_LENGTH_256"",""MAX_LENGTH_512"",""OFFICIAL_ASYMMETRIC_VS_PLAIN_DIAGNOSTIC"",""PUNCTUATION_VARIANT"",""REGISTERED_BOILERPLATE_REMOVED"",""SOURCE_IDENTITY_MASKED"",""SOURCE_NARRATIVE_ONLY"",""TITLE_ONLY"",""UNICODE_CANONICAL_VARIANT"",""WIDTH_COMPATIBILITY_LEXICAL_VIEW""]"	154424743cd58589c4d2488106ba1a8fab258acbd3daa0fc84838312d08391fa	false	false	false	PASS	Sensitivity-only comparison; no input or fusion policy selected.	94c08c6b0026080a741209bc0e353d67f16253ba8ab8433c1e86afe050d135b7
NLP-D3	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SUBJECT_ONLY	ASPECT	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_SUBJECT	50	7838	0.129576422556775	0.04	0	-0.425441065702501	-0.582181444006174	-0.615144935977731	0.220844603215106		0.494784257384647		false	false	false	STOPPED_RECOVERABLE_CHECKPOINT	7cde5cfdcf0a0bfd4762f9e23c3b50287a0b9071cbf0bd21102bca4ae2ee024c	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	8c259866f1dbc100d65933c9d522193f850232a20cd9790a2213cf09f4d9145b	c7aa595b3eaba6d07dc0d71186d309a3a1b011efb0f1002814125ea32070dc70	17	"[""SUBJECT_ONLY""]"	"[""APOSTROPHE_VARIANT"",""CASE_NORMALIZED"",""DIACRITIC_FOLDED_LEXICAL_VIEW"",""HYPHEN_VARIANT"",""MARKUP_CLEANED"",""MAX_LENGTH_128"",""MAX_LENGTH_256"",""MAX_LENGTH_512"",""OFFICIAL_ASYMMETRIC_VS_PLAIN_DIAGNOSTIC"",""PUNCTUATION_VARIANT"",""REGISTERED_BOILERPLATE_REMOVED"",""SOURCE_IDENTITY_MASKED"",""SOURCE_NARRATIVE_ONLY"",""TITLE_ONLY"",""UNICODE_CANONICAL_VARIANT"",""WIDTH_COMPATIBILITY_LEXICAL_VIEW""]"	154424743cd58589c4d2488106ba1a8fab258acbd3daa0fc84838312d08391fa	false	false	false	PASS	Sensitivity-only comparison; no input or fusion policy selected.	100adf7f055c0325fd98489078c35e338998765fa6853d7ee87cbb504866d516
NLP-L0	NLP-L0-BM25F-EQUAL-TITLE	N/A	APOSTROPHE_VARIANT	ROBUSTNESS	NOT_RUN	N/A	0	0											false	false	false	STOPPED_RECOVERABLE_CHECKPOINT	7cde5cfdcf0a0bfd4762f9e23c3b50287a0b9071cbf0bd21102bca4ae2ee024c	ORIGINAL_APPROVED	NLP_TITLE	40986599197397829a1791af0daed9ba09e9e33a7c5d7083b36796f40c8cfcec	807727f7a8f66d7596dcc54b52cfa43534557d50b0f463c12673e1000a50de01	17	[]	"[""APOSTROPHE_VARIANT"",""CASE_NORMALIZED"",""DIACRITIC_FOLDED_LEXICAL_VIEW"",""HYPHEN_VARIANT"",""MARKUP_CLEANED"",""MAX_LENGTH_128"",""MAX_LENGTH_256"",""MAX_LENGTH_512"",""OFFICIAL_ASYMMETRIC_VS_PLAIN_DIAGNOSTIC"",""PUNCTUATION_VARIANT"",""REGISTERED_BOILERPLATE_REMOVED"",""SOURCE_IDENTITY_MASKED"",""SOURCE_NARRATIVE_ONLY"",""SUBJECT_ONLY"",""TITLE_ONLY"",""UNICODE_CANONICAL_VARIANT"",""WIDTH_COMPATIBILITY_LEXICAL_VIEW""]"	89c8b0de8cbf782880b01a3fc93bf45baa45778cb845a361d0b660126e93fb26	false	false	false	NOT_RUN	Declared ablation lacks an authorized precomputed ranking variant.	3ce5279a1c009770aea0edd7efde759fe44f172aa7a2b853d5bfd64edfc58669
NLP-L0	NLP-L0-BM25F-EQUAL-TITLE	N/A	CASE_NORMALIZED	ROBUSTNESS	NOT_RUN	N/A	0	0											false	false	false	STOPPED_RECOVERABLE_CHECKPOINT	7cde5cfdcf0a0bfd4762f9e23c3b50287a0b9071cbf0bd21102bca4ae2ee024c	ORIGINAL_APPROVED	NLP_TITLE	40986599197397829a1791af0daed9ba09e9e33a7c5d7083b36796f40c8cfcec	807727f7a8f66d7596dcc54b52cfa43534557d50b0f463c12673e1000a50de01	17	[]	"[""APOSTROPHE_VARIANT"",""CASE_NORMALIZED"",""DIACRITIC_FOLDED_LEXICAL_VIEW"",""HYPHEN_VARIANT"",""MARKUP_CLEANED"",""MAX_LENGTH_128"",""MAX_LENGTH_256"",""MAX_LENGTH_512"",""OFFICIAL_ASYMMETRIC_VS_PLAIN_DIAGNOSTIC"",""PUNCTUATION_VARIANT"",""REGISTERED_BOILERPLATE_REMOVED"",""SOURCE_IDENTITY_MASKED"",""SOURCE_NARRATIVE_ONLY"",""SUBJECT_ONLY"",""TITLE_ONLY"",""UNICODE_CANONICAL_VARIANT"",""WIDTH_COMPATIBILITY_LEXICAL_VIEW""]"	89c8b0de8cbf782880b01a3fc93bf45baa45778cb845a361d0b660126e93fb26	false	false	false	NOT_RUN	Declared ablation lacks an authorized precomputed ranking variant.	308d54611ea902a514468726b1d692882178e627f6ab958b4a326f0607beace7
NLP-L0	NLP-L0-BM25F-EQUAL-TITLE	N/A	DIACRITIC_FOLDED_LEXICAL_VIEW	ROBUSTNESS	NOT_RUN	N/A	0	0											false	false	false	STOPPED_RECOVERABLE_CHECKPOINT	7cde5cfdcf0a0bfd4762f9e23c3b50287a0b9071cbf0bd21102bca4ae2ee024c	ORIGINAL_APPROVED	NLP_TITLE	40986599197397829a1791af0daed9ba09e9e33a7c5d7083b36796f40c8cfcec	807727f7a8f66d7596dcc54b52cfa43534557d50b0f463c12673e1000a50de01	17	[]	"[""APOSTROPHE_VARIANT"",""CASE_NORMALIZED"",""DIACRITIC_FOLDED_LEXICAL_VIEW"",""HYPHEN_VARIANT"",""MARKUP_CLEANED"",""MAX_LENGTH_128"",""MAX_LENGTH_256"",""MAX_LENGTH_512"",""OFFICIAL_ASYMMETRIC_VS_PLAIN_DIAGNOSTIC"",""PUNCTUATION_VARIANT"",""REGISTERED_BOILERPLATE_REMOVED"",""SOURCE_IDENTITY_MASKED"",""SOURCE_NARRATIVE_ONLY"",""SUBJECT_ONLY"",""TITLE_ONLY"",""UNICODE_CANONICAL_VARIANT"",""WIDTH_COMPATIBILITY_LEXICAL_VIEW""]"	89c8b0de8cbf782880b01a3fc93bf45baa45778cb845a361d0b660126e93fb26	false	false	false	NOT_RUN	Declared ablation lacks an authorized precomputed ranking variant.	dda47bc552a317b984782e373b77aac29af5722ee2c3d0295cf44054e11004c6
NLP-L0	NLP-L0-BM25F-EQUAL-TITLE	N/A	HYPHEN_VARIANT	ROBUSTNESS	NOT_RUN	N/A	0	0											false	false	false	STOPPED_RECOVERABLE_CHECKPOINT	7cde5cfdcf0a0bfd4762f9e23c3b50287a0b9071cbf0bd21102bca4ae2ee024c	ORIGINAL_APPROVED	NLP_TITLE	40986599197397829a1791af0daed9ba09e9e33a7c5d7083b36796f40c8cfcec	807727f7a8f66d7596dcc54b52cfa43534557d50b0f463c12673e1000a50de01	17	[]	"[""APOSTROPHE_VARIANT"",""CASE_NORMALIZED"",""DIACRITIC_FOLDED_LEXICAL_VIEW"",""HYPHEN_VARIANT"",""MARKUP_CLEANED"",""MAX_LENGTH_128"",""MAX_LENGTH_256"",""MAX_LENGTH_512"",""OFFICIAL_ASYMMETRIC_VS_PLAIN_DIAGNOSTIC"",""PUNCTUATION_VARIANT"",""REGISTERED_BOILERPLATE_REMOVED"",""SOURCE_IDENTITY_MASKED"",""SOURCE_NARRATIVE_ONLY"",""SUBJECT_ONLY"",""TITLE_ONLY"",""UNICODE_CANONICAL_VARIANT"",""WIDTH_COMPATIBILITY_LEXICAL_VIEW""]"	89c8b0de8cbf782880b01a3fc93bf45baa45778cb845a361d0b660126e93fb26	false	false	false	NOT_RUN	Declared ablation lacks an authorized precomputed ranking variant.	a5f98394b13e1c8c70a0db692b3424d045094811189fece74491ebb25e6b0ab1
NLP-L0	NLP-L0-BM25F-EQUAL-TITLE	N/A	MARKUP_CLEANED	ROBUSTNESS	NOT_RUN	N/A	0	0											false	false	false	STOPPED_RECOVERABLE_CHECKPOINT	7cde5cfdcf0a0bfd4762f9e23c3b50287a0b9071cbf0bd21102bca4ae2ee024c	ORIGINAL_APPROVED	NLP_TITLE	40986599197397829a1791af0daed9ba09e9e33a7c5d7083b36796f40c8cfcec	807727f7a8f66d7596dcc54b52cfa43534557d50b0f463c12673e1000a50de01	17	[]	"[""APOSTROPHE_VARIANT"",""CASE_NORMALIZED"",""DIACRITIC_FOLDED_LEXICAL_VIEW"",""HYPHEN_VARIANT"",""MARKUP_CLEANED"",""MAX_LENGTH_128"",""MAX_LENGTH_256"",""MAX_LENGTH_512"",""OFFICIAL_ASYMMETRIC_VS_PLAIN_DIAGNOSTIC"",""PUNCTUATION_VARIANT"",""REGISTERED_BOILERPLATE_REMOVED"",""SOURCE_IDENTITY_MASKED"",""SOURCE_NARRATIVE_ONLY"",""SUBJECT_ONLY"",""TITLE_ONLY"",""UNICODE_CANONICAL_VARIANT"",""WIDTH_COMPATIBILITY_LEXICAL_VIEW""]"	89c8b0de8cbf782880b01a3fc93bf45baa45778cb845a361d0b660126e93fb26	false	false	false	NOT_RUN	Declared ablation lacks an authorized precomputed ranking variant.	41117a458cff3b55c1a34852a55274647d7254fb3c195de2cf4afcf7b37577ba
NLP-L0	NLP-L0-BM25F-EQUAL-TITLE	N/A	MAX_LENGTH_128	TRUNCATION	NOT_RUN	N/A	0	0											false	false	false	STOPPED_RECOVERABLE_CHECKPOINT	7cde5cfdcf0a0bfd4762f9e23c3b50287a0b9071cbf0bd21102bca4ae2ee024c	ORIGINAL_APPROVED	NLP_TITLE	40986599197397829a1791af0daed9ba09e9e33a7c5d7083b36796f40c8cfcec	807727f7a8f66d7596dcc54b52cfa43534557d50b0f463c12673e1000a50de01	17	[]	"[""APOSTROPHE_VARIANT"",""CASE_NORMALIZED"",""DIACRITIC_FOLDED_LEXICAL_VIEW"",""HYPHEN_VARIANT"",""MARKUP_CLEANED"",""MAX_LENGTH_128"",""MAX_LENGTH_256"",""MAX_LENGTH_512"",""OFFICIAL_ASYMMETRIC_VS_PLAIN_DIAGNOSTIC"",""PUNCTUATION_VARIANT"",""REGISTERED_BOILERPLATE_REMOVED"",""SOURCE_IDENTITY_MASKED"",""SOURCE_NARRATIVE_ONLY"",""SUBJECT_ONLY"",""TITLE_ONLY"",""UNICODE_CANONICAL_VARIANT"",""WIDTH_COMPATIBILITY_LEXICAL_VIEW""]"	89c8b0de8cbf782880b01a3fc93bf45baa45778cb845a361d0b660126e93fb26	false	false	false	NOT_RUN	Declared ablation lacks an authorized precomputed ranking variant.	0b5f2a31820cbb50a0a6b665698c4f6f341dc3dd6e133cac6dd120dc5bdb3996
