row_type	structured_model_id	structured_variant_id	nlp_method_id	anchor_public_object_id	candidate_public_object_id	classification	anchor_count	candidate_index_sha256	structured_rank	nlp_rank	mean_top_20_jaccard	both_high_case_count	high_structured_low_nlp_case_count	low_structured_high_nlp_case_count	both_low_case_count	context_match	temporal_match	geography_match	descriptive_match	text_aspect	anchor_language_script_state	candidate_language_script_state	same_source_diagnostic	structured_nlp_fusion_selected	structured_nlp_fusion_weights_selected	historical_relation	semantic_relation	probability	status	limitation
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0031	SURF-LOCTRACE2026IC66F655F69DD97	HIGH_STRUCTURED_LOW_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f	13							1	0	1	0.5	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0031	SURF-LOCTRACE2026IDB821954B9E6A3	LOW_STRUCTURED_HIGH_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f		18						1	0	0	0.5	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0031	SURF-LOCTRACE2026R00405	HIGH_STRUCTURED_LOW_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f	14							1	0	1	0.5	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0031	SURF-LOCTRACE2026R00406	HIGH_STRUCTURED_LOW_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f	15							1	0	1	0.5	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0031	SURF-LOCTRACE2026R00407	HIGH_STRUCTURED_LOW_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f	16							1	0	1	0.5	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0031	SURF-LOCTRACE2026R00408	HIGH_STRUCTURED_LOW_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f	17							1	0	1	0.5	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0031	SURF-LOCTRACE2026R00409	HIGH_STRUCTURED_LOW_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f	18							1	0	1	0.5	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0031	SURF-LOCTRACE2026R00410	HIGH_STRUCTURED_LOW_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f	19							1	0	1	0.5	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0031	SURF-LOCTRACE2026R00411	HIGH_STRUCTURED_LOW_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f	20							1	0	1	0.5	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0031	SURF-LOCTRACE2026R01256	LOW_STRUCTURED_HIGH_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f		7						1	0	0	0.5	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0031	SURF-LOCTRACE2026R02001	HIGH_STRUCTURED_LOW_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f	1							1	0	1	1	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0031	SURF-MC1930R069	LOW_STRUCTURED_HIGH_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f		16						1	0	0	1	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0031	SURF-NBPOSTERTRACE2026V1R0119	LOW_STRUCTURED_HIGH_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f		19						1	0	0	0.5	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0031	SURF-NMKTRACE2026R00012	HIGH_NLP_OUTSIDE_STRUCTURED_RETRIEVAL	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f		13						0.5	0	0	0	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0031	SURF-VAM20K-01116	HIGH_NLP_OUTSIDE_STRUCTURED_RETRIEVAL	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f		8						0.5	0	0	0.5	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0031	SURF-VAM20K-01329	HIGH_NLP_OUTSIDE_STRUCTURED_RETRIEVAL	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f		12						0.5	0	0	0.5	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0031	SURF-VAM20K-02033	HIGH_NLP_OUTSIDE_STRUCTURED_RETRIEVAL	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f		5						0.5	0	0	0.5	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0031	SURF-VAM20K-02034	HIGH_NLP_OUTSIDE_STRUCTURED_RETRIEVAL	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f		4						0.5	0	0	1	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0031	SURF-VAM20K-02162	HIGH_NLP_OUTSIDE_STRUCTURED_RETRIEVAL	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f		15						0.5	0	0	1	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0031	SURF-VAM20K-02545	HIGH_NLP_OUTSIDE_STRUCTURED_RETRIEVAL	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f		20						0.5	0	0	1	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0031	SURF-VAMMODERNTRACE2026R0125	HIGH_NLP_OUTSIDE_STRUCTURED_RETRIEVAL	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f		1						0.5	0	0	1	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0031	SURF-YALEDESIGNTRACE2026V2R0062	HIGH_NLP_OUTSIDE_STRUCTURED_RETRIEVAL	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f		6						0.5	0	0	0	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0031	SURF-YALEDESIGNTRACE2026V2R0102	HIGH_NLP_OUTSIDE_STRUCTURED_RETRIEVAL	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f		9						0.5	0	0	0	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0031	SURF-YALEDESIGNTRACE2026V2R0179	HIGH_NLP_OUTSIDE_STRUCTURED_RETRIEVAL	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f		11						0.5	0	0	0	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0031	SURF-YRGAP-REGION-0046	HIGH_STRUCTURED_LOW_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f	2							1	0	1	1	NLP_TITLE	Latin	Latin	true	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0031	SURF-YRGAP-REGION-0064	HIGH_STRUCTURED_LOW_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f	3							1	0	1	1	NLP_TITLE	Latin	Latin	true	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0031	SURF-YRGAP-REGION-0065	HIGH_STRUCTURED_LOW_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f	4							1	0	1	1	NLP_TITLE	Latin	Latin	true	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0031	SURF-YRGAP-REGION-0066	HIGH_STRUCTURED_LOW_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f	5							1	0	1	1	NLP_TITLE	Latin	Latin	true	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0031	SURF-YRGAP-REGION-0067	HIGH_STRUCTURED_LOW_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f	6							1	0	1	1	NLP_TITLE	Latin	Latin	true	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0062	SURF-HISTORICALAICTRACE2026V1R0020	HIGH_STRUCTURED_LOW_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f	8							1	0	1	0.5	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0062	SURF-HISTORICALAICTRACE2026V1R0025	HIGH_STRUCTURED_LOW_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f	9							1	0	1	0.5	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0062	SURF-HISTORICALAICTRACE2026V1R0220	LOW_STRUCTURED_HIGH_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f		18						1	0	0	0.5	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0062	SURF-HISTORICALAICTRACE2026V1R0226	LOW_STRUCTURED_HIGH_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f		16						1	0	0	0.5	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0062	SURF-HISTORICALAICTRACE2026V1R0227	LOW_STRUCTURED_HIGH_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f		14						1	0	0	0.5	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0062	SURF-HISTORICALAICTRACE2026V1R0228	LOW_STRUCTURED_HIGH_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f		11						1	0	0	0.5	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0062	SURF-LOCTRACE2026I1774C639F0CE9A	HIGH_STRUCTURED_LOW_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f	10							1	0	1	0.5	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0062	SURF-LOCTRACE2026IC66F655F69DD97	HIGH_STRUCTURED_LOW_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f	11							1	0	1	0.5	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0062	SURF-LOCTRACE2026R00027	HIGH_STRUCTURED_LOW_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f	12							0.5	1	0	1	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0062	SURF-LOCTRACE2026R00028	HIGH_STRUCTURED_LOW_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f	13							1	1	0	0.5	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0062	SURF-LOCTRACE2026R00405	HIGH_STRUCTURED_LOW_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f	14							1	0	1	0.5	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0062	SURF-LOCTRACE2026R00406	HIGH_STRUCTURED_LOW_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f	15							1	0	1	0.5	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0062	SURF-LOCTRACE2026R00407	HIGH_STRUCTURED_LOW_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f	16							1	0	1	0.5	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0062	SURF-LOCTRACE2026R00408	HIGH_STRUCTURED_LOW_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f	17							1	0	1	0.5	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0062	SURF-LOCTRACE2026R00409	HIGH_STRUCTURED_LOW_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f	18							1	0	1	0.5	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0062	SURF-LOCTRACE2026R00410	HIGH_STRUCTURED_LOW_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f	19							1	0	1	0.5	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0062	SURF-LOCTRACE2026R00411	HIGH_STRUCTURED_LOW_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f	20							1	0	1	0.5	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0062	SURF-LOCTRACE2026R02001	HIGH_STRUCTURED_LOW_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f	1							1	0	1	1	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0062	SURF-NBPOSTERTRACE2026V1R0141	LOW_STRUCTURED_HIGH_NLP	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f		5						1	0	0	0.5	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0062	SURF-VAM20K-00167	HIGH_NLP_OUTSIDE_STRUCTURED_RETRIEVAL	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f		13						0.5	0	0	0.5	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0062	SURF-VAM20K-00226	HIGH_NLP_OUTSIDE_STRUCTURED_RETRIEVAL	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f		15						0.5	0	0	0.5	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0062	SURF-VAM20K-00335	HIGH_NLP_OUTSIDE_STRUCTURED_RETRIEVAL	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f		12						0.5	0	0	0.5	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0062	SURF-VAM20K-00396	HIGH_NLP_OUTSIDE_STRUCTURED_RETRIEVAL	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f		4						0.5	0	0	0.5	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
DETAIL	M2	M2-SMOOTHED_IDF	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	SURF-YRGAP-REGION-0062	SURF-VAM20K-00418	HIGH_NLP_OUTSIDE_STRUCTURED_RETRIEVAL	24	abba30fcdded21b8f1ba6f7ec87a47b6bbd83c0d1e40d90670143fb88b83873f		20						0.5	0	0	0.5	NLP_TITLE	Latin	Latin	false	false	false	false	false	false	PARTIAL	Disagreement classification is diagnostic, not an error or relation; script state was not interpreted as language.
