path,file_type,size_bytes,blob_sha,sha256,producer,direct_consumers,transitive_consumers,audit_references,release_references,rights_sensitivity,authoritative_status,reproducible,current_runtime_required,current_api_required,current_database_required,current_test_required,action,destination_or_anchor,reason,validation_required
frontend/public/data/trace-v48/neighborhoods/202.json,.json,196342,796f49c815c339e019f452a471d00fdd9b8749f0,2f6a61ab2816ff8c0feb9c3a51716f31311fdd8aa91cd175c7e00387288acfb6,[],"[""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.json"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.json"",""docs/releases/v49/SOURCE_TREE_FILES.sha256""]","["".github/workflows/repository-hygiene.yml"",""PROJECT_LOG.md"",""README.md"",""docs/README.md"",""docs/audits/v49-repository-hygiene-and-database-freeze/04_RETENTION_CLASSIFICATION.md"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.json"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.json"",""docs/maintenance/DOCUMENTATION_MAP.md"",""docs/maintenance/V49_ACTIVE_SCRIPT_ALLOWLIST.csv"",""docs/maintenance/V49_ACTIVE_SCRIPT_ALLOWLIST.json"",""docs/releases/v49/RELEASE_INDEX.md"",""docs/releases/v49/SOURCE_TREE_FILES.sha256"",""scripts/repository/audit_repository_hygiene.py"",""scripts/repository/build_repository_closure_audit.py"",""scripts/repository/build_v49_release_documents.py""]","[""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.json"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.json""]","[""docs/releases/v49/SOURCE_TREE_FILES.sha256""]",NONE,DERIVED,False,True,False,False,False,KEEP_ACTIVE,frontend/public/data/trace-v48/neighborhoods/202.json,"current implementation, test, CI, asset, or maintenance file",consumer graph + release anchor + final DB/API/build/hygiene gates
frontend/public/data/trace-v48/neighborhoods/203.json,.json,165548,c2d5dc682a2bc64761941abe62dbcf6cea7d8cd1,aeebd79ee3a973031d0aa04b0e0b062d3c6d6f02bb79d51039792d3a1eabaa52,[],"[""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.json"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.json"",""docs/releases/v49/SOURCE_TREE_FILES.sha256""]","["".github/workflows/repository-hygiene.yml"",""PROJECT_LOG.md"",""README.md"",""docs/README.md"",""docs/audits/v49-repository-hygiene-and-database-freeze/04_RETENTION_CLASSIFICATION.md"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.json"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.json"",""docs/maintenance/DOCUMENTATION_MAP.md"",""docs/maintenance/V49_ACTIVE_SCRIPT_ALLOWLIST.csv"",""docs/maintenance/V49_ACTIVE_SCRIPT_ALLOWLIST.json"",""docs/releases/v49/RELEASE_INDEX.md"",""docs/releases/v49/SOURCE_TREE_FILES.sha256"",""scripts/repository/audit_repository_hygiene.py"",""scripts/repository/build_repository_closure_audit.py"",""scripts/repository/build_v49_release_documents.py""]","[""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.json"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.json""]","[""docs/releases/v49/SOURCE_TREE_FILES.sha256""]",NONE,DERIVED,False,True,False,False,False,KEEP_ACTIVE,frontend/public/data/trace-v48/neighborhoods/203.json,"current implementation, test, CI, asset, or maintenance file",consumer graph + release anchor + final DB/API/build/hygiene gates
frontend/public/data/trace-v48/neighborhoods/204.json,.json,149067,5ee876d2228918c610070753ac600a79518405d8,303f31d3fa6ac70fa77c8c44bef5302adf4421c217fdd9dc934cdccdb9d87ba6,[],"[""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.json"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.json"",""docs/releases/v49/SOURCE_TREE_FILES.sha256""]","["".github/workflows/repository-hygiene.yml"",""PROJECT_LOG.md"",""README.md"",""docs/README.md"",""docs/audits/v49-repository-hygiene-and-database-freeze/04_RETENTION_CLASSIFICATION.md"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.json"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.json"",""docs/maintenance/DOCUMENTATION_MAP.md"",""docs/maintenance/V49_ACTIVE_SCRIPT_ALLOWLIST.csv"",""docs/maintenance/V49_ACTIVE_SCRIPT_ALLOWLIST.json"",""docs/releases/v49/RELEASE_INDEX.md"",""docs/releases/v49/SOURCE_TREE_FILES.sha256"",""scripts/repository/audit_repository_hygiene.py"",""scripts/repository/build_repository_closure_audit.py"",""scripts/repository/build_v49_release_documents.py""]","[""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.json"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.json""]","[""docs/releases/v49/SOURCE_TREE_FILES.sha256""]",NONE,DERIVED,False,True,False,False,False,KEEP_ACTIVE,frontend/public/data/trace-v48/neighborhoods/204.json,"current implementation, test, CI, asset, or maintenance file",consumer graph + release anchor + final DB/API/build/hygiene gates
frontend/public/data/trace-v48/neighborhoods/205.json,.json,212124,7a8ec893deffa66376d8abd2f6c6e35ee94e91ad,f55150e4d6de93177fdd421d846c52c602cf398d8154cf8b2ebee7b6fdd36d4e,[],"[""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.json"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.json"",""docs/releases/v49/SOURCE_TREE_FILES.sha256""]","["".github/workflows/repository-hygiene.yml"",""PROJECT_LOG.md"",""README.md"",""docs/README.md"",""docs/audits/v49-repository-hygiene-and-database-freeze/04_RETENTION_CLASSIFICATION.md"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.json"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.json"",""docs/maintenance/DOCUMENTATION_MAP.md"",""docs/maintenance/V49_ACTIVE_SCRIPT_ALLOWLIST.csv"",""docs/maintenance/V49_ACTIVE_SCRIPT_ALLOWLIST.json"",""docs/releases/v49/RELEASE_INDEX.md"",""docs/releases/v49/SOURCE_TREE_FILES.sha256"",""scripts/repository/audit_repository_hygiene.py"",""scripts/repository/build_repository_closure_audit.py"",""scripts/repository/build_v49_release_documents.py""]","[""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.json"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.json""]","[""docs/releases/v49/SOURCE_TREE_FILES.sha256""]",NONE,DERIVED,False,True,False,False,False,KEEP_ACTIVE,frontend/public/data/trace-v48/neighborhoods/205.json,"current implementation, test, CI, asset, or maintenance file",consumer graph + release anchor + final DB/API/build/hygiene gates
frontend/public/data/trace-v48/neighborhoods/206.json,.json,174329,6611e14226c2b720098f22c32a340517770d2d6c,d071c1812c5e2679905ebc1e1024e323235c16537a4ada3e7dbb1ca8a0f409a9,[],"[""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.json"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.json"",""docs/releases/v49/SOURCE_TREE_FILES.sha256""]","["".github/workflows/repository-hygiene.yml"",""PROJECT_LOG.md"",""README.md"",""docs/README.md"",""docs/audits/v49-repository-hygiene-and-database-freeze/04_RETENTION_CLASSIFICATION.md"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.json"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.json"",""docs/maintenance/DOCUMENTATION_MAP.md"",""docs/maintenance/V49_ACTIVE_SCRIPT_ALLOWLIST.csv"",""docs/maintenance/V49_ACTIVE_SCRIPT_ALLOWLIST.json"",""docs/releases/v49/RELEASE_INDEX.md"",""docs/releases/v49/SOURCE_TREE_FILES.sha256"",""scripts/repository/audit_repository_hygiene.py"",""scripts/repository/build_repository_closure_audit.py"",""scripts/repository/build_v49_release_documents.py""]","[""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.json"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.json""]","[""docs/releases/v49/SOURCE_TREE_FILES.sha256""]",NONE,DERIVED,False,True,False,False,False,KEEP_ACTIVE,frontend/public/data/trace-v48/neighborhoods/206.json,"current implementation, test, CI, asset, or maintenance file",consumer graph + release anchor + final DB/API/build/hygiene gates
frontend/public/data/trace-v48/neighborhoods/207.json,.json,119967,dc9f10e883f199df38efe81102a204de82e40291,61d7c461ad4cc46f5be76b8bce012677e7e2c25df1295c26634fa5a5d208251a,[],"[""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.json"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.json"",""docs/releases/v49/SOURCE_TREE_FILES.sha256""]","["".github/workflows/repository-hygiene.yml"",""PROJECT_LOG.md"",""README.md"",""docs/README.md"",""docs/audits/v49-repository-hygiene-and-database-freeze/04_RETENTION_CLASSIFICATION.md"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.json"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.json"",""docs/maintenance/DOCUMENTATION_MAP.md"",""docs/maintenance/V49_ACTIVE_SCRIPT_ALLOWLIST.csv"",""docs/maintenance/V49_ACTIVE_SCRIPT_ALLOWLIST.json"",""docs/releases/v49/RELEASE_INDEX.md"",""docs/releases/v49/SOURCE_TREE_FILES.sha256"",""scripts/repository/audit_repository_hygiene.py"",""scripts/repository/build_repository_closure_audit.py"",""scripts/repository/build_v49_release_documents.py""]","[""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.json"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.json""]","[""docs/releases/v49/SOURCE_TREE_FILES.sha256""]",NONE,DERIVED,False,True,False,False,False,KEEP_ACTIVE,frontend/public/data/trace-v48/neighborhoods/207.json,"current implementation, test, CI, asset, or maintenance file",consumer graph + release anchor + final DB/API/build/hygiene gates
frontend/public/data/trace-v48/neighborhoods/208.json,.json,185836,136b6eb1d8b03d505418df5596387cc33cd03e59,e4bcf3035bcb12a304eaa4e6ada92c989d6cd2c7b5c6bab98583d38dc0a28898,[],"[""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.json"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.json"",""docs/releases/v49/SOURCE_TREE_FILES.sha256""]","["".github/workflows/repository-hygiene.yml"",""PROJECT_LOG.md"",""README.md"",""docs/README.md"",""docs/audits/v49-repository-hygiene-and-database-freeze/04_RETENTION_CLASSIFICATION.md"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.json"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.json"",""docs/maintenance/DOCUMENTATION_MAP.md"",""docs/maintenance/V49_ACTIVE_SCRIPT_ALLOWLIST.csv"",""docs/maintenance/V49_ACTIVE_SCRIPT_ALLOWLIST.json"",""docs/releases/v49/RELEASE_INDEX.md"",""docs/releases/v49/SOURCE_TREE_FILES.sha256"",""scripts/repository/audit_repository_hygiene.py"",""scripts/repository/build_repository_closure_audit.py"",""scripts/repository/build_v49_release_documents.py""]","[""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.json"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.json""]","[""docs/releases/v49/SOURCE_TREE_FILES.sha256""]",NONE,DERIVED,False,True,False,False,False,KEEP_ACTIVE,frontend/public/data/trace-v48/neighborhoods/208.json,"current implementation, test, CI, asset, or maintenance file",consumer graph + release anchor + final DB/API/build/hygiene gates
frontend/public/data/trace-v48/neighborhoods/209.json,.json,139015,9ac48be8e159fd60735b6ebd885d2aeb160b8a35,7001cc187774356688075eaf902ec20383da68aad5cfe1fd264e2029cf4de036,[],"[""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.json"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.json"",""docs/releases/v49/SOURCE_TREE_FILES.sha256""]","["".github/workflows/repository-hygiene.yml"",""PROJECT_LOG.md"",""README.md"",""docs/README.md"",""docs/audits/v49-repository-hygiene-and-database-freeze/04_RETENTION_CLASSIFICATION.md"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.json"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.json"",""docs/maintenance/DOCUMENTATION_MAP.md"",""docs/maintenance/V49_ACTIVE_SCRIPT_ALLOWLIST.csv"",""docs/maintenance/V49_ACTIVE_SCRIPT_ALLOWLIST.json"",""docs/releases/v49/RELEASE_INDEX.md"",""docs/releases/v49/SOURCE_TREE_FILES.sha256"",""scripts/repository/audit_repository_hygiene.py"",""scripts/repository/build_repository_closure_audit.py"",""scripts/repository/build_v49_release_documents.py""]","[""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.json"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.json""]","[""docs/releases/v49/SOURCE_TREE_FILES.sha256""]",NONE,DERIVED,False,True,False,False,False,KEEP_ACTIVE,frontend/public/data/trace-v48/neighborhoods/209.json,"current implementation, test, CI, asset, or maintenance file",consumer graph + release anchor + final DB/API/build/hygiene gates
frontend/public/data/trace-v48/neighborhoods/20a.json,.json,155098,cb6835df993d97d5512c3d87de3e22fd2817e039,d23681ac49720a2638227fbdefdc547669766addaac8ceb2463734380e25a76f,[],"[""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.json"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.json"",""docs/releases/v49/SOURCE_TREE_FILES.sha256""]","["".github/workflows/repository-hygiene.yml"",""PROJECT_LOG.md"",""README.md"",""docs/README.md"",""docs/audits/v49-repository-hygiene-and-database-freeze/04_RETENTION_CLASSIFICATION.md"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.json"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.json"",""docs/maintenance/DOCUMENTATION_MAP.md"",""docs/maintenance/V49_ACTIVE_SCRIPT_ALLOWLIST.csv"",""docs/maintenance/V49_ACTIVE_SCRIPT_ALLOWLIST.json"",""docs/releases/v49/RELEASE_INDEX.md"",""docs/releases/v49/SOURCE_TREE_FILES.sha256"",""scripts/repository/audit_repository_hygiene.py"",""scripts/repository/build_repository_closure_audit.py"",""scripts/repository/build_v49_release_documents.py""]","[""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.json"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.json""]","[""docs/releases/v49/SOURCE_TREE_FILES.sha256""]",NONE,DERIVED,False,True,False,False,False,KEEP_ACTIVE,frontend/public/data/trace-v48/neighborhoods/20a.json,"current implementation, test, CI, asset, or maintenance file",consumer graph + release anchor + final DB/API/build/hygiene gates
frontend/public/data/trace-v48/neighborhoods/20b.json,.json,119263,4433e7e98e526187d4da13aec84f63deb04cfc4d,cf2377e6f36241880bde1f12c7a6f5dcdd1dc2dbc5ab77b8d1970534ac36b946,[],"[""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.json"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.json"",""docs/releases/v49/SOURCE_TREE_FILES.sha256""]","["".github/workflows/repository-hygiene.yml"",""PROJECT_LOG.md"",""README.md"",""docs/README.md"",""docs/audits/v49-repository-hygiene-and-database-freeze/04_RETENTION_CLASSIFICATION.md"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.json"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.json"",""docs/maintenance/DOCUMENTATION_MAP.md"",""docs/maintenance/V49_ACTIVE_SCRIPT_ALLOWLIST.csv"",""docs/maintenance/V49_ACTIVE_SCRIPT_ALLOWLIST.json"",""docs/releases/v49/RELEASE_INDEX.md"",""docs/releases/v49/SOURCE_TREE_FILES.sha256"",""scripts/repository/audit_repository_hygiene.py"",""scripts/repository/build_repository_closure_audit.py"",""scripts/repository/build_v49_release_documents.py""]","[""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.json"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.json""]","[""docs/releases/v49/SOURCE_TREE_FILES.sha256""]",NONE,DERIVED,False,True,False,False,False,KEEP_ACTIVE,frontend/public/data/trace-v48/neighborhoods/20b.json,"current implementation, test, CI, asset, or maintenance file",consumer graph + release anchor + final DB/API/build/hygiene gates
frontend/public/data/trace-v48/neighborhoods/20c.json,.json,191349,c88ae12c01baeb812ac618f82a427e6c35e3fc75,84d94839d0f7c7a0f261b4153eda115edc47eb8191165369a7b416e2917220f6,[],"[""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.json"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.json"",""docs/releases/v49/SOURCE_TREE_FILES.sha256""]","["".github/workflows/repository-hygiene.yml"",""PROJECT_LOG.md"",""README.md"",""docs/README.md"",""docs/audits/v49-repository-hygiene-and-database-freeze/04_RETENTION_CLASSIFICATION.md"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.json"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.json"",""docs/maintenance/DOCUMENTATION_MAP.md"",""docs/maintenance/V49_ACTIVE_SCRIPT_ALLOWLIST.csv"",""docs/maintenance/V49_ACTIVE_SCRIPT_ALLOWLIST.json"",""docs/releases/v49/RELEASE_INDEX.md"",""docs/releases/v49/SOURCE_TREE_FILES.sha256"",""scripts/repository/audit_repository_hygiene.py"",""scripts/repository/build_repository_closure_audit.py"",""scripts/repository/build_v49_release_documents.py""]","[""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-repository-inventory.json"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.csv"",""docs/audits/v49-repository-hygiene-and-database-freeze/raw/final-inventory/v49-retention-ledger.json""]","[""docs/releases/v49/SOURCE_TREE_FILES.sha256""]",NONE,DERIVED,False,True,False,False,False,KEEP_ACTIVE,frontend/public/data/trace-v48/neighborhoods/20c.json,"current implementation, test, CI, asset, or maintenance file",consumer graph + release anchor + final DB/API/build/hygiene gates
