parent_checkpoint_sha	review_tranche	family_ordinal	candidate_id	participant_set_key	trigger_occurrence_id	source_occurrence_sha256	trigger_id	trigger_class	emission_kind	source_path	input_surface_id	input_record_refs_json	source_locator	content_hashes_json	upstream_record_ids_json	upstream_source_ids_json	upstream_locators_json	occurrence_source_class	occurrence_evidence_class	classification_detail	classification_reason	evidence_use_disposition	exact_group_support_status	source_text_review_status	rights_review_status	human_review_status	counterevidence_review_status	scope_split_need	product_eligibility	pair_projection_created	association_activation_created	explicit_nonclaims_json	record_sha256
f97d20b37b58a509d04cdf3bc3385486fc8d173c	CHECKPOINT-007-EVIDENCE-TRANCHE-C	28	R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	R16B-TRIGGER-OCC:704ee7e707d4dd67b7b9fff13ed8d8b03c30483b8f5e9a2171930ff90852c13a	cb6be4afdcba4b954f18d758c9e1d217d3c18d6b82094739401079d05570f849	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-B88F606C91EA118DF996""]"		"[""d2ad87d542521bf69e74a2936912a876032d6761c628623707c1b9f4557ce1e1""]"	"[""R16A-PCOMP-B88F606C91EA118DF996""]"	[]	[]	R16A_PRODUCT_COMPOSITION	STRUCTURAL_ECHO	ROUND16_OR_ROUND16A_STRUCTURAL_DESCENDANT_NOT_EVIDENCE	A prior subgraph, topology, product composition, or legacy composition is a reconciliation target, not historical group evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_STRUCTURAL_RECORD	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	CREATE_SCOPED_SWEDEN_1954_INQUIRY_IDENTITY_RECONCILE_45_STRUCTURAL_DERIVATIVES	INELIGIBLE_NO_ACTIVE_GOVERNED_ASSOCIATION	false	false	"[""no exhibition/trade pair is manufactured"",""design diplomacy is not equated with propaganda"",""diplomatic intent does not prove reception"",""the scoped hyperedge is not projected into any subset""]"	d0eec9ba1b3db03f7c7e0c3bdbf426750a430dc2830f3cc776f1b7405fb2c53e
f97d20b37b58a509d04cdf3bc3385486fc8d173c	CHECKPOINT-007-EVIDENCE-TRANCHE-C	28	R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	R16B-TRIGGER-OCC:71a9486c5f28a487812fc2c8744a6fc94d06606b864378dee2ceffe313708fdb	96e7214cd69159cb47ae47caf54fe3858f72a67954363a8d7b6cf4a887f8a9eb	TRG-004	ROUND16A_CONNECTED_SUBGRAPH	PRIOR_STRUCTURE_REVIEW_FAMILY	docs/audits/v49-exploration-full-space-closure-round1/raw/canonical-composition-registry-v2.json	R16B-LOCAL-SURF-R16A-SUBGRAPHS	"[""R16A-SUBGRAPH-47B047556040D1C7EEBB""]"		"[""47b047556040d1c7eebb2472bc6c1c40d40fd9fdb9f16ae13407c0cd3e7df8aa""]"	"[""R16A-SUBGRAPH-47B047556040D1C7EEBB""]"	[]	[]	R16A_CONNECTED_SUBGRAPH	STRUCTURAL_ECHO	ROUND16_OR_ROUND16A_STRUCTURAL_DESCENDANT_NOT_EVIDENCE	A prior subgraph, topology, product composition, or legacy composition is a reconciliation target, not historical group evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_STRUCTURAL_RECORD	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	CREATE_SCOPED_SWEDEN_1954_INQUIRY_IDENTITY_RECONCILE_45_STRUCTURAL_DERIVATIVES	INELIGIBLE_NO_ACTIVE_GOVERNED_ASSOCIATION	false	false	"[""no exhibition/trade pair is manufactured"",""design diplomacy is not equated with propaganda"",""diplomatic intent does not prove reception"",""the scoped hyperedge is not projected into any subset""]"	fc633edd20e831ef75d59408c6976bc18f71d9fc13eaa7bb11ccd708193af189
f97d20b37b58a509d04cdf3bc3385486fc8d173c	CHECKPOINT-007-EVIDENCE-TRANCHE-C	28	R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	R16B-TRIGGER-OCC:756576c1436cbd1430355909b0e718756454cfaabf9ed06750ba4a48115d060a	35fdb85bc24240172094aa44c302b406da6cf0aa8f476d27d9dae4b1ccf8ad56	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-AAFBB9C4518A72E53307""]"		"[""e9ba47b78852a848d1899ecad76c2e05c0b91d4cc39f1adfd729bb5fec0bb09d""]"	"[""R16A-PCOMP-AAFBB9C4518A72E53307""]"	[]	[]	R16A_PRODUCT_COMPOSITION	STRUCTURAL_ECHO	ROUND16_OR_ROUND16A_STRUCTURAL_DESCENDANT_NOT_EVIDENCE	A prior subgraph, topology, product composition, or legacy composition is a reconciliation target, not historical group evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_STRUCTURAL_RECORD	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	CREATE_SCOPED_SWEDEN_1954_INQUIRY_IDENTITY_RECONCILE_45_STRUCTURAL_DERIVATIVES	INELIGIBLE_NO_ACTIVE_GOVERNED_ASSOCIATION	false	false	"[""no exhibition/trade pair is manufactured"",""design diplomacy is not equated with propaganda"",""diplomatic intent does not prove reception"",""the scoped hyperedge is not projected into any subset""]"	f636185484fdef819567b4bd1d11513429ef9a0b19f6d1ad96808b4e4dd43010
f97d20b37b58a509d04cdf3bc3385486fc8d173c	CHECKPOINT-007-EVIDENCE-TRANCHE-C	28	R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	R16B-TRIGGER-OCC:8537da1ab1ccf449516b1f3de1296868c171d9e1b872eea3b4353550c59faa0b	4eb72ff778622457b5da23bf69fcecf43235671525bc864aad47ec72415c9085	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-3208DA8095A09ACED7B8""]"		"[""efa650553de7aab45f60a49d0bb84cb04f67ac12b12dec2c86b32a2b2810aa73""]"	"[""R16A-PCOMP-3208DA8095A09ACED7B8""]"	[]	[]	R16A_PRODUCT_COMPOSITION	STRUCTURAL_ECHO	ROUND16_OR_ROUND16A_STRUCTURAL_DESCENDANT_NOT_EVIDENCE	A prior subgraph, topology, product composition, or legacy composition is a reconciliation target, not historical group evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_STRUCTURAL_RECORD	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	CREATE_SCOPED_SWEDEN_1954_INQUIRY_IDENTITY_RECONCILE_45_STRUCTURAL_DERIVATIVES	INELIGIBLE_NO_ACTIVE_GOVERNED_ASSOCIATION	false	false	"[""no exhibition/trade pair is manufactured"",""design diplomacy is not equated with propaganda"",""diplomatic intent does not prove reception"",""the scoped hyperedge is not projected into any subset""]"	811c4cdc0a3346867a2b74f5cd1e25b2e18930348ad4910e0d5a0120332aa65d
f97d20b37b58a509d04cdf3bc3385486fc8d173c	CHECKPOINT-007-EVIDENCE-TRANCHE-C	28	R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	R16B-TRIGGER-OCC:8587f30de7a623f9e6485777758faab880124a187251e351ae924b2fd3ace114	b61f70630e415210bdbc0c6a23dbd3a67fb2c9dab579ea0b10e76348df5ba4ac	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-80E63F579DDB20844156""]"		"[""a355f81b3cce64f6ce4078b1a44f249b4083ff889eacc095d24531ee972e0a69""]"	"[""R16A-PCOMP-80E63F579DDB20844156""]"	[]	[]	R16A_PRODUCT_COMPOSITION	STRUCTURAL_ECHO	ROUND16_OR_ROUND16A_STRUCTURAL_DESCENDANT_NOT_EVIDENCE	A prior subgraph, topology, product composition, or legacy composition is a reconciliation target, not historical group evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_STRUCTURAL_RECORD	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	CREATE_SCOPED_SWEDEN_1954_INQUIRY_IDENTITY_RECONCILE_45_STRUCTURAL_DERIVATIVES	INELIGIBLE_NO_ACTIVE_GOVERNED_ASSOCIATION	false	false	"[""no exhibition/trade pair is manufactured"",""design diplomacy is not equated with propaganda"",""diplomatic intent does not prove reception"",""the scoped hyperedge is not projected into any subset""]"	782fe31acab4cc56346988c3f7dee08f44bda4d02c0a9356a299be0af31fdf7b
f97d20b37b58a509d04cdf3bc3385486fc8d173c	CHECKPOINT-007-EVIDENCE-TRANCHE-C	28	R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	R16B-TRIGGER-OCC:901e02775f1927e6c3447c1a292ce29fad6addc0cc8a0aed55a4cb9c2ba78662	fbee1c227ff0ebeb695a57532c892c32ebe3674daccb0eb6586b97d0bbe48d35	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-E56A8C78C1B3E19CD64A""]"		"[""b17477021f7cdca80e532ee34e63db6b309b1bf714b7c8f0f83f4dd0e75ab96c""]"	"[""R16A-PCOMP-E56A8C78C1B3E19CD64A""]"	[]	[]	R16A_PRODUCT_COMPOSITION	STRUCTURAL_ECHO	ROUND16_OR_ROUND16A_STRUCTURAL_DESCENDANT_NOT_EVIDENCE	A prior subgraph, topology, product composition, or legacy composition is a reconciliation target, not historical group evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_STRUCTURAL_RECORD	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	CREATE_SCOPED_SWEDEN_1954_INQUIRY_IDENTITY_RECONCILE_45_STRUCTURAL_DERIVATIVES	INELIGIBLE_NO_ACTIVE_GOVERNED_ASSOCIATION	false	false	"[""no exhibition/trade pair is manufactured"",""design diplomacy is not equated with propaganda"",""diplomatic intent does not prove reception"",""the scoped hyperedge is not projected into any subset""]"	d794454b3cb999d02ca8567a84c1d6cab5313a18fe160bc774b01d09d0f2a994
f97d20b37b58a509d04cdf3bc3385486fc8d173c	CHECKPOINT-007-EVIDENCE-TRANCHE-C	28	R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	R16B-TRIGGER-OCC:903b604e73a3977efb4751634361b3d7ed28587c2c86392b97abb6b98c406dc1	6d9c8ebe67c5eb3e871ca9bd80249ab7b08c03fbd85ba9340b3dc93fdebab122	TRG-004	ROUND16A_TOPOLOGY_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	docs/audits/v49-exploration-full-space-closure-round1/raw/canonical-composition-registry-v2.json	R16B-LOCAL-SURF-R16A-TOPOLOGIES	"[""R16A-TOPO-D2AD87D542521BF69E74""]"		"[""d2ad87d542521bf69e74a2936912a876032d6761c628623707c1b9f4557ce1e1""]"	"[""R16A-TOPO-D2AD87D542521BF69E74""]"	[]	[]	R16A_PRESENTATION_TOPOLOGY	STRUCTURAL_ECHO	ROUND16_OR_ROUND16A_STRUCTURAL_DESCENDANT_NOT_EVIDENCE	A prior subgraph, topology, product composition, or legacy composition is a reconciliation target, not historical group evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_STRUCTURAL_RECORD	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	CREATE_SCOPED_SWEDEN_1954_INQUIRY_IDENTITY_RECONCILE_45_STRUCTURAL_DERIVATIVES	INELIGIBLE_NO_ACTIVE_GOVERNED_ASSOCIATION	false	false	"[""no exhibition/trade pair is manufactured"",""design diplomacy is not equated with propaganda"",""diplomatic intent does not prove reception"",""the scoped hyperedge is not projected into any subset""]"	1b5e53726d3067da5c841f298e68fd52506789c2f775af7efe560d8f955aa82f
f97d20b37b58a509d04cdf3bc3385486fc8d173c	CHECKPOINT-007-EVIDENCE-TRANCHE-C	28	R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	R16B-TRIGGER-OCC:96b2892dc4da76ec991acee1a8d95a03bb0156242330197190e1c142f671ed91	3b5695c79ff125cd2706caba0c88bf0de003cfc255b5ad64a514d1fcd96bdf07	TRG-004	ROUND15_COMPOSITION_FIXTURE	PRIOR_STRUCTURE_REVIEW_FAMILY	scripts/trace-v49-exploration-composition-engine/fixtures/composition-fixtures-v1.json	R16B-LOCAL-SURF-R15-FIXTURES	"[""R15-COMP-011""]"		"[""e7dce21e219b34acd4a0be8c9fa1b4733443bd26e48691b05aeccacc6d6ffddc""]"	"[""R15-COMP-011""]"	[]	[]	R15_RESEARCH_FIXTURE	PAIR_GRAPH_RENDER_CONTROL	R15_PAIR_GRAPH_RENDER_OR_PRUNING_CONTROL	The R15 fixture is a software and research-control record; its explicit component, split, scope, or negative semantics constrain the parent but cannot supply historical group evidence.	CONTROL_INPUT_NOT_SUPPORT	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_CONTROL_RECORD	NOT_APPLICABLE_CONTROL_RECORD	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	CREATE_SCOPED_SWEDEN_1954_INQUIRY_IDENTITY_RECONCILE_45_STRUCTURAL_DERIVATIVES	INELIGIBLE_NO_ACTIVE_GOVERNED_ASSOCIATION	false	false	"[""no exhibition/trade pair is manufactured"",""design diplomacy is not equated with propaganda"",""diplomatic intent does not prove reception"",""the scoped hyperedge is not projected into any subset""]"	c7ea0642013be10c0bbe1d87715c443cce063306fd2e06e19b03fb57a9ad7711
f97d20b37b58a509d04cdf3bc3385486fc8d173c	CHECKPOINT-007-EVIDENCE-TRANCHE-C	28	R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	R16B-TRIGGER-OCC:9da9533aefee2b79b53218480fa69dea03168ec0f57208784ec07a488ac17b3a	1c2e1de815c7d13447655920379c5dfcc1231ed58fa5e4b7d720bae82d30e75f	TRG-004	ROUND16A_TOPOLOGY_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	docs/audits/v49-exploration-full-space-closure-round1/raw/canonical-composition-registry-v2.json	R16B-LOCAL-SURF-R16A-TOPOLOGIES	"[""R16A-TOPO-CB5BB3359E0F1D9F8A15""]"		"[""cb5bb3359e0f1d9f8a156b42cfcc5f4888a28dd1b1b6833413c4e786ebdf2b61""]"	"[""R16A-TOPO-CB5BB3359E0F1D9F8A15""]"	[]	[]	R16A_PRESENTATION_TOPOLOGY	STRUCTURAL_ECHO	ROUND16_OR_ROUND16A_STRUCTURAL_DESCENDANT_NOT_EVIDENCE	A prior subgraph, topology, product composition, or legacy composition is a reconciliation target, not historical group evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_STRUCTURAL_RECORD	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	CREATE_SCOPED_SWEDEN_1954_INQUIRY_IDENTITY_RECONCILE_45_STRUCTURAL_DERIVATIVES	INELIGIBLE_NO_ACTIVE_GOVERNED_ASSOCIATION	false	false	"[""no exhibition/trade pair is manufactured"",""design diplomacy is not equated with propaganda"",""diplomatic intent does not prove reception"",""the scoped hyperedge is not projected into any subset""]"	8e0c60941d5cb38ac43159966a6e321f8837c8f71e585295e3af293d0eb80e42
f97d20b37b58a509d04cdf3bc3385486fc8d173c	CHECKPOINT-007-EVIDENCE-TRANCHE-C	28	R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	R16B-TRIGGER-OCC:a3c1c52773986e6cb4b1daed5cd83a0f978ecf2bc5c518f6cc3af5fe355928fe	a16618d41da913acd45f1665fcfb62d0acb8675e216c19d736d25aa8a58826be	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-CF9A7035F4902CC42E5A""]"		"[""d2ad87d542521bf69e74a2936912a876032d6761c628623707c1b9f4557ce1e1""]"	"[""R16A-PCOMP-CF9A7035F4902CC42E5A""]"	[]	[]	R16A_PRODUCT_COMPOSITION	STRUCTURAL_ECHO	ROUND16_OR_ROUND16A_STRUCTURAL_DESCENDANT_NOT_EVIDENCE	A prior subgraph, topology, product composition, or legacy composition is a reconciliation target, not historical group evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_STRUCTURAL_RECORD	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	CREATE_SCOPED_SWEDEN_1954_INQUIRY_IDENTITY_RECONCILE_45_STRUCTURAL_DERIVATIVES	INELIGIBLE_NO_ACTIVE_GOVERNED_ASSOCIATION	false	false	"[""no exhibition/trade pair is manufactured"",""design diplomacy is not equated with propaganda"",""diplomatic intent does not prove reception"",""the scoped hyperedge is not projected into any subset""]"	de7696687eae116bae081ca57431ab54d787e09a71edc56516410f1b92af5958
f97d20b37b58a509d04cdf3bc3385486fc8d173c	CHECKPOINT-007-EVIDENCE-TRANCHE-C	28	R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	R16B-TRIGGER-OCC:aa7ed8700db3ecfcbcb89d105bfb0528d16a011e469d9a22eb98d98c612d72d4	6ab44488496f7c4a43f9ad87cd7612c5baac69baeb77fc3d4940e062ac1a9a25	TRG-004	ROUND16A_TOPOLOGY_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	docs/audits/v49-exploration-full-space-closure-round1/raw/canonical-composition-registry-v2.json	R16B-LOCAL-SURF-R16A-TOPOLOGIES	"[""R16A-TOPO-B17477021F7CDCA80E53""]"		"[""b17477021f7cdca80e532ee34e63db6b309b1bf714b7c8f0f83f4dd0e75ab96c""]"	"[""R16A-TOPO-B17477021F7CDCA80E53""]"	[]	[]	R16A_PRESENTATION_TOPOLOGY	STRUCTURAL_ECHO	ROUND16_OR_ROUND16A_STRUCTURAL_DESCENDANT_NOT_EVIDENCE	A prior subgraph, topology, product composition, or legacy composition is a reconciliation target, not historical group evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_STRUCTURAL_RECORD	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	CREATE_SCOPED_SWEDEN_1954_INQUIRY_IDENTITY_RECONCILE_45_STRUCTURAL_DERIVATIVES	INELIGIBLE_NO_ACTIVE_GOVERNED_ASSOCIATION	false	false	"[""no exhibition/trade pair is manufactured"",""design diplomacy is not equated with propaganda"",""diplomatic intent does not prove reception"",""the scoped hyperedge is not projected into any subset""]"	9c3e323497a58ecf23f2c927adb27896b187e0a8720f347f2169a1683325728b
f97d20b37b58a509d04cdf3bc3385486fc8d173c	CHECKPOINT-007-EVIDENCE-TRANCHE-C	28	R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	R16B-TRIGGER-OCC:b0f432481cb6b776e9e09f9af09c0c34b0087952771f54488a55183ca9ffc6c9	5a853630941b1d9effebd45c0f5854092f52fbed621d5c4df879474470aaa61e	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-F567D0C892E22A989B48""]"		"[""cb5bb3359e0f1d9f8a156b42cfcc5f4888a28dd1b1b6833413c4e786ebdf2b61""]"	"[""R16A-PCOMP-F567D0C892E22A989B48""]"	[]	[]	R16A_PRODUCT_COMPOSITION	STRUCTURAL_ECHO	ROUND16_OR_ROUND16A_STRUCTURAL_DESCENDANT_NOT_EVIDENCE	A prior subgraph, topology, product composition, or legacy composition is a reconciliation target, not historical group evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_STRUCTURAL_RECORD	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	CREATE_SCOPED_SWEDEN_1954_INQUIRY_IDENTITY_RECONCILE_45_STRUCTURAL_DERIVATIVES	INELIGIBLE_NO_ACTIVE_GOVERNED_ASSOCIATION	false	false	"[""no exhibition/trade pair is manufactured"",""design diplomacy is not equated with propaganda"",""diplomatic intent does not prove reception"",""the scoped hyperedge is not projected into any subset""]"	d94526feb0fde2f7a84b41b61f43da14dda176df5d37469446082f8eeeebad7e
f97d20b37b58a509d04cdf3bc3385486fc8d173c	CHECKPOINT-007-EVIDENCE-TRANCHE-C	28	R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	R16B-TRIGGER-OCC:b1d252ae01fa65a4f2c04437e770fe4f3de8cd8156f7477d39a1ac666a03c7c3	18a433386ccbfe0b880b94efab547223fda8e8672dd1d8a9a6a1e8457f6e48fe	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-5B443AFB6E10B39DE7DC""]"		"[""a355f81b3cce64f6ce4078b1a44f249b4083ff889eacc095d24531ee972e0a69""]"	"[""R16A-PCOMP-5B443AFB6E10B39DE7DC""]"	[]	[]	R16A_PRODUCT_COMPOSITION	STRUCTURAL_ECHO	ROUND16_OR_ROUND16A_STRUCTURAL_DESCENDANT_NOT_EVIDENCE	A prior subgraph, topology, product composition, or legacy composition is a reconciliation target, not historical group evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_STRUCTURAL_RECORD	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	CREATE_SCOPED_SWEDEN_1954_INQUIRY_IDENTITY_RECONCILE_45_STRUCTURAL_DERIVATIVES	INELIGIBLE_NO_ACTIVE_GOVERNED_ASSOCIATION	false	false	"[""no exhibition/trade pair is manufactured"",""design diplomacy is not equated with propaganda"",""diplomatic intent does not prove reception"",""the scoped hyperedge is not projected into any subset""]"	b34aa690af247655672658534d5bd3b5381d7366ffda1cf26b1e8a27536248c4
