parent_checkpoint_sha	review_tranche	family_ordinal	candidate_id	participant_set_key	trigger_occurrence_id	source_occurrence_sha256	trigger_id	trigger_class	emission_kind	source_path	input_surface_id	input_record_refs_json	source_locator	content_hashes_json	upstream_record_ids_json	upstream_source_ids_json	upstream_locators_json	occurrence_evidence_class	classification_detail	classification_reason	evidence_use_disposition	exact_group_support_status	source_text_review_status	rights_review_status	human_review_status	counterevidence_review_status	scope_split_need	product_eligibility	pair_projection_created	association_activation_created	explicit_nonclaims_json	record_sha256
068c92151a935cfb9e4adc36b150c6800a6de9a2	CHECKPOINT-005-EVIDENCE-TRANCHE-A	2	R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	R16B-TRIGGER-OCC:850e8fdf7a35bd9785778d61be40f30dc01302c2ad1c517cdbcb3a0de0c6e2dd	1ac785134e21835b985a7d7c52c530f184f025c766330c239cf63d151846bae5	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-7CAF0204D1F339FD0ED6""]"		"[""71c155bd05f0839e12126f2d6aec669b52de86171800d50daa46416e9e1fc921""]"	"[""R16A-PCOMP-7CAF0204D1F339FD0ED6""]"	[]	[]	STRUCTURAL_ECHO	STRUCTURAL_ECHO_NOT_EVIDENCE	Prior composition, topology, subgraph, fixture-derived product record, or production read-model descendant; structure is not historical evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_TO_NON_SUPPORT_CLASSIFICATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	PARENT_MUST_SPLIT_THREE_CONDITIONAL_SCOPED_CHILDREN	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""the three active internal pairs do not establish group coherence"",""structural descendants are not evidence"",""no scoped child is active""]"	3c3c889c6a791a862fc8ca83f2aac6d4436397e2c4a6808ec17d905f29d78a5b
068c92151a935cfb9e4adc36b150c6800a6de9a2	CHECKPOINT-005-EVIDENCE-TRANCHE-A	2	R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	R16B-TRIGGER-OCC:86d36966d329f83aca2f039fcd8f24e297ca18244c99ab3aff450a219097d880	cf153b8f75cdbd8f79d0137aec65bd37ae97e1e72ae5568add873de5f764904f	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-1711AD934C9176D552C9""]"		"[""f9c253d359466b36ee1674f795faf1eb474975edf2d43815b50c0b8eb48c3bf9""]"	"[""R16A-PCOMP-1711AD934C9176D552C9""]"	[]	[]	STRUCTURAL_ECHO	STRUCTURAL_ECHO_NOT_EVIDENCE	Prior composition, topology, subgraph, fixture-derived product record, or production read-model descendant; structure is not historical evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_TO_NON_SUPPORT_CLASSIFICATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	PARENT_MUST_SPLIT_THREE_CONDITIONAL_SCOPED_CHILDREN	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""the three active internal pairs do not establish group coherence"",""structural descendants are not evidence"",""no scoped child is active""]"	796e4a635c6fde4b4328bd87c71f31d74ee7ea751af143a88055afcfdbc043f9
068c92151a935cfb9e4adc36b150c6800a6de9a2	CHECKPOINT-005-EVIDENCE-TRANCHE-A	2	R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	R16B-TRIGGER-OCC:8c69c7f8383868b6bd634989dab77b26ff187c5799dc923691aa581e7e7becd6	a76e5024080154cb69db353b90bd575cec0fa58f5798c6a7eca8b120029d7304	TRG-004	ROUND16A_TOPOLOGY_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	docs/audits/v49-exploration-full-space-closure-round1/raw/canonical-composition-registry-v2.json	R16B-LOCAL-SURF-R16A-TOPOLOGIES	"[""R16A-TOPO-24C5B3FD644B907A33AE""]"		"[""24c5b3fd644b907a33ae9c76e94d648a43f3ca68853d1f4496baba5b3f155176""]"	"[""R16A-TOPO-24C5B3FD644B907A33AE""]"	[]	[]	STRUCTURAL_ECHO	STRUCTURAL_ECHO_NOT_EVIDENCE	Prior composition, topology, subgraph, fixture-derived product record, or production read-model descendant; structure is not historical evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_TO_NON_SUPPORT_CLASSIFICATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	PARENT_MUST_SPLIT_THREE_CONDITIONAL_SCOPED_CHILDREN	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""the three active internal pairs do not establish group coherence"",""structural descendants are not evidence"",""no scoped child is active""]"	30ec96bb1c2008c95965165ccde5b6e1291603318d7ec165de83eaf14423f56a
068c92151a935cfb9e4adc36b150c6800a6de9a2	CHECKPOINT-005-EVIDENCE-TRANCHE-A	2	R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	R16B-TRIGGER-OCC:93cfa754a47302252a3315afd97ab07340081cfcfd5246a683a436c10f650b5e	87310ccb0febbaf39b39e70f11c4608af9b45ea47e06719fb7c373efc3d89569	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-535EFE6B1BD800365498""]"		"[""a2467aca76f10cc08e98014462fe80e6cada194cbd4e3ceed7a75318d3bb2bdc""]"	"[""R16A-PCOMP-535EFE6B1BD800365498""]"	[]	[]	STRUCTURAL_ECHO	STRUCTURAL_ECHO_NOT_EVIDENCE	Prior composition, topology, subgraph, fixture-derived product record, or production read-model descendant; structure is not historical evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_TO_NON_SUPPORT_CLASSIFICATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	PARENT_MUST_SPLIT_THREE_CONDITIONAL_SCOPED_CHILDREN	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""the three active internal pairs do not establish group coherence"",""structural descendants are not evidence"",""no scoped child is active""]"	1ef75bc935e5c318f9aa518b31135301c3c74c6512dae20f12a8aac96c4ce8bc
068c92151a935cfb9e4adc36b150c6800a6de9a2	CHECKPOINT-005-EVIDENCE-TRANCHE-A	2	R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	R16B-TRIGGER-OCC:98aefe9c2de3604d9955dca224c4408ba453157b6f39b58bf8f8dda6c320e4f0	ce4dfe389ddd502dbf7bc435ff2342998f664188dc6c816427b8d9ce9b6f30e9	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-B587B0DFF7C7AAFD92DE""]"		"[""ed64f4b1e1638365793afe460df80ea862f3b1c558abb8eb1df36f91218059a2""]"	"[""R16A-PCOMP-B587B0DFF7C7AAFD92DE""]"	[]	[]	STRUCTURAL_ECHO	STRUCTURAL_ECHO_NOT_EVIDENCE	Prior composition, topology, subgraph, fixture-derived product record, or production read-model descendant; structure is not historical evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_TO_NON_SUPPORT_CLASSIFICATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	PARENT_MUST_SPLIT_THREE_CONDITIONAL_SCOPED_CHILDREN	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""the three active internal pairs do not establish group coherence"",""structural descendants are not evidence"",""no scoped child is active""]"	265839c57aa0dbc6c6ae28fffc8983480cdc33927f36bbf89e992c800e7c9722
068c92151a935cfb9e4adc36b150c6800a6de9a2	CHECKPOINT-005-EVIDENCE-TRANCHE-A	2	R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	R16B-TRIGGER-OCC:9f22a09e69347587587e1316916b9b471a4b87958875f3633436f488a0264d9f	771cc1cd2860a09f700d02ee3b4b6ab96d67469a22e5e35e8f2ae547411d466c	TRG-002	ROUND10_DIRECT_PASSAGE	DIRECT_PASSAGE_REVIEW_FAMILY	docs/research/trace-v49-design-history-relation-grammar-round1/07_GRAMMAR_ATTESTATION_REGISTRY.tsv	R16B-LOCAL-SURF-R10-ATTESTATIONS	"[""GRAM-ATT-002""]"	Abstract, final paragraph	"[""9c4396df2c5b0e8e5a7f18385a6d0d932803699936a4c273cfac1903f6bbb848""]"	"[""GRAM-ATT-002""]"	"[""GRAM-SRC-002""]"	"[""Abstract, final paragraph""]"	EVIDENCE_BEARING	EVIDENCE_BEARING_INPUT_NOT_YET_GOVERNED_SUPPORT	Locator-bearing or bounded upstream source record; retained only as an input to scoped governed review.	SCOPED_REVIEW_INPUT_NOT_SUPPORT	NOT_GOVERNED_SUPPORT	BOUNDED_UPSTREAM_RECORD_PRESENT_FULL_SOURCE_TEXT_REVIEW_OPEN	OPEN_FOR_ANY_SUPPORT_USE	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	PARENT_MUST_SPLIT_THREE_CONDITIONAL_SCOPED_CHILDREN	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""the three active internal pairs do not establish group coherence"",""structural descendants are not evidence"",""no scoped child is active""]"	80c97dc24b5e457dbebda4fcacd2888bf6aa27d79024b6ce3b543925fe38d104
068c92151a935cfb9e4adc36b150c6800a6de9a2	CHECKPOINT-005-EVIDENCE-TRANCHE-A	2	R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	R16B-TRIGGER-OCC:a126aaae19de1dcf17f2dab893b1ff0194e662d7b40296ae7badf263986b8427	12f5046ef76961253d836bd03023af5b2ab4d4c57bc0cc9f37149ce540ff07be	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-B89CF80F1962096CE97B""]"		"[""f9c253d359466b36ee1674f795faf1eb474975edf2d43815b50c0b8eb48c3bf9""]"	"[""R16A-PCOMP-B89CF80F1962096CE97B""]"	[]	[]	STRUCTURAL_ECHO	STRUCTURAL_ECHO_NOT_EVIDENCE	Prior composition, topology, subgraph, fixture-derived product record, or production read-model descendant; structure is not historical evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_TO_NON_SUPPORT_CLASSIFICATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	PARENT_MUST_SPLIT_THREE_CONDITIONAL_SCOPED_CHILDREN	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""the three active internal pairs do not establish group coherence"",""structural descendants are not evidence"",""no scoped child is active""]"	16d735ae886667edcde8e9220885b100f7b171c7b8fd922a9c666e4a23b06afc
068c92151a935cfb9e4adc36b150c6800a6de9a2	CHECKPOINT-005-EVIDENCE-TRANCHE-A	2	R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	R16B-TRIGGER-OCC:a58e8899db8095adc5e2f787c08897f8da6460c27f49cddd98bf1b88cfc47a84	41fd13236581f8ded106da7cc1a25fa037f1d7a3a40c9f87ad8ba5a17ea21187	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-185FC99A208DDE8A4A99""]"		"[""a2467aca76f10cc08e98014462fe80e6cada194cbd4e3ceed7a75318d3bb2bdc""]"	"[""R16A-PCOMP-185FC99A208DDE8A4A99""]"	[]	[]	STRUCTURAL_ECHO	STRUCTURAL_ECHO_NOT_EVIDENCE	Prior composition, topology, subgraph, fixture-derived product record, or production read-model descendant; structure is not historical evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_TO_NON_SUPPORT_CLASSIFICATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	PARENT_MUST_SPLIT_THREE_CONDITIONAL_SCOPED_CHILDREN	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""the three active internal pairs do not establish group coherence"",""structural descendants are not evidence"",""no scoped child is active""]"	5e2795022d6c053e0ccf9fd27a21d6c58d814d119907b766e7a2861ee6e3668a
068c92151a935cfb9e4adc36b150c6800a6de9a2	CHECKPOINT-005-EVIDENCE-TRANCHE-A	2	R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	R16B-TRIGGER-OCC:a6d100ea0eae61a5670ef2ae151b3d25ca536b7023fc0aa032367d186bd02c6a	4d6702c8bcf8cd5fc0b2bd9013a546d93e4db4769b03ae7985c9833736b136fb	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-EC122160F5E5CAF59F0D""]"		"[""24c5b3fd644b907a33ae9c76e94d648a43f3ca68853d1f4496baba5b3f155176""]"	"[""R16A-PCOMP-EC122160F5E5CAF59F0D""]"	[]	[]	STRUCTURAL_ECHO	STRUCTURAL_ECHO_NOT_EVIDENCE	Prior composition, topology, subgraph, fixture-derived product record, or production read-model descendant; structure is not historical evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_TO_NON_SUPPORT_CLASSIFICATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	PARENT_MUST_SPLIT_THREE_CONDITIONAL_SCOPED_CHILDREN	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""the three active internal pairs do not establish group coherence"",""structural descendants are not evidence"",""no scoped child is active""]"	cc266ad2437cf7370d7b0da35e8b324f27d94b4c27b73ce0869953ab334402bb
068c92151a935cfb9e4adc36b150c6800a6de9a2	CHECKPOINT-005-EVIDENCE-TRANCHE-A	2	R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	R16B-TRIGGER-OCC:b033e8a9836dba626d8f5a8b51f5fdc81561cd0fd26698e1f602118262912dda	ad3a14340805890012485211aebedf59780f8b35dfb541a72c507316d735377b	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-3839CA0B5AE959FDEC40""]"		"[""dca1be6c1fa5a4c9210a11ec74bace764a95f9e24ff4152578a5b1485d25b948""]"	"[""R16A-PCOMP-3839CA0B5AE959FDEC40""]"	[]	[]	STRUCTURAL_ECHO	STRUCTURAL_ECHO_NOT_EVIDENCE	Prior composition, topology, subgraph, fixture-derived product record, or production read-model descendant; structure is not historical evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_TO_NON_SUPPORT_CLASSIFICATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	PARENT_MUST_SPLIT_THREE_CONDITIONAL_SCOPED_CHILDREN	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""the three active internal pairs do not establish group coherence"",""structural descendants are not evidence"",""no scoped child is active""]"	0b8dd1c195469e4f4bc442a3fcc596e1f85b4d01a543ca41f5c5c2ec03866e09
068c92151a935cfb9e4adc36b150c6800a6de9a2	CHECKPOINT-005-EVIDENCE-TRANCHE-A	2	R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	R16B-TRIGGER-OCC:b2cedc8d85b6f9246ddc35929f97b08664ece545a67f24d2d23643f338e71abe	f9c1ff0da8e9b81b0981c68cecfabd744f28d12c26815b2e9ec50a3d8f8bc2d3	TRG-003	ROUND14_ACTIVE_PAIR_SHARED_LOCUS_BUNDLE	SOURCE_BUNDLE_REVIEW_FAMILY	docs/audits/v49-exploration-association-calibration-round1/raw/evidence-provenance.tsv	R16B-LOCAL-SURF-R14-PROVENANCE	"[""R14-EVID-002-02"",""R14-EVID-003-02""]"	Design history and digital material culture section	"[""044a5275a26192bd07783912e5b71c47eb05d254b67598dbb905e9c00b8c05f8"",""b7da08e26eff79418f805f909a7c73c3ef1e64bf8a25f75f99d4a7eaf364e007""]"	"[""R14-EVID-002-02"",""R14-EVID-003-02""]"	"[""COMP-SRC-010""]"	"[""Design history and digital material culture section""]"	EVIDENCE_BEARING	EVIDENCE_BEARING_INPUT_NOT_YET_GOVERNED_SUPPORT	Locator-bearing or bounded upstream source record; retained only as an input to scoped governed review.	SCOPED_REVIEW_INPUT_NOT_SUPPORT	NOT_GOVERNED_SUPPORT	BOUNDED_UPSTREAM_RECORD_PRESENT_FULL_SOURCE_TEXT_REVIEW_OPEN	OPEN_FOR_ANY_SUPPORT_USE	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	PARENT_MUST_SPLIT_THREE_CONDITIONAL_SCOPED_CHILDREN	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""the three active internal pairs do not establish group coherence"",""structural descendants are not evidence"",""no scoped child is active""]"	a05c850aa84ab312849c9a94a615e4d694940f35fe0ec97fbf63f0adf60e5fe2
068c92151a935cfb9e4adc36b150c6800a6de9a2	CHECKPOINT-005-EVIDENCE-TRANCHE-A	2	R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	R16B-TRIGGER-OCC:bd62dcbc9d5d75d2dbd1df21b9ecd01e28d2b2ef392f97563c16cd77f671599d	c4e68f180c21a836510f9f325a97ba1d4d1a46ec74e3e0d92ed17d3c6810ad21	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-60FC408A0027DCF3AF84""]"		"[""71c155bd05f0839e12126f2d6aec669b52de86171800d50daa46416e9e1fc921""]"	"[""R16A-PCOMP-60FC408A0027DCF3AF84""]"	[]	[]	STRUCTURAL_ECHO	STRUCTURAL_ECHO_NOT_EVIDENCE	Prior composition, topology, subgraph, fixture-derived product record, or production read-model descendant; structure is not historical evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_TO_NON_SUPPORT_CLASSIFICATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	PARENT_MUST_SPLIT_THREE_CONDITIONAL_SCOPED_CHILDREN	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""the three active internal pairs do not establish group coherence"",""structural descendants are not evidence"",""no scoped child is active""]"	d17794b4a1729c630ec2b9f92c8cd10f046f71a3f9194d9520832e3d02d88785
068c92151a935cfb9e4adc36b150c6800a6de9a2	CHECKPOINT-005-EVIDENCE-TRANCHE-A	2	R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	R16B-TRIGGER-OCC:c4a9ff1620a25821335fe92576e26710036d7b35f5410aa98e881d17386bc3f8	877300fcdb817e5ad8a501eb572d2f41496fa2782816c417e9bcecc58bf9ed5e	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-7E708CCBEB63403D8EF6""]"		"[""24c5b3fd644b907a33ae9c76e94d648a43f3ca68853d1f4496baba5b3f155176""]"	"[""R16A-PCOMP-7E708CCBEB63403D8EF6""]"	[]	[]	STRUCTURAL_ECHO	STRUCTURAL_ECHO_NOT_EVIDENCE	Prior composition, topology, subgraph, fixture-derived product record, or production read-model descendant; structure is not historical evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_TO_NON_SUPPORT_CLASSIFICATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	PARENT_MUST_SPLIT_THREE_CONDITIONAL_SCOPED_CHILDREN	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""the three active internal pairs do not establish group coherence"",""structural descendants are not evidence"",""no scoped child is active""]"	644bb7073ae38164dadf6257191f364ab3ef061c1b79efb0615a1bc65c25136e
068c92151a935cfb9e4adc36b150c6800a6de9a2	CHECKPOINT-005-EVIDENCE-TRANCHE-A	2	R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	R16B-TRIGGER-OCC:c7a349042ce3fb62faaa602537aaaa49dd33703df46ae1bf53a78f4a93855039	96157a792031fe932b95f25ad7a5800a15811f17371444ebda0f238d24a11c3f	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-2282E2371F888C2ADA4D""]"		"[""f9c253d359466b36ee1674f795faf1eb474975edf2d43815b50c0b8eb48c3bf9""]"	"[""R16A-PCOMP-2282E2371F888C2ADA4D""]"	[]	[]	STRUCTURAL_ECHO	STRUCTURAL_ECHO_NOT_EVIDENCE	Prior composition, topology, subgraph, fixture-derived product record, or production read-model descendant; structure is not historical evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_TO_NON_SUPPORT_CLASSIFICATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	PARENT_MUST_SPLIT_THREE_CONDITIONAL_SCOPED_CHILDREN	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""the three active internal pairs do not establish group coherence"",""structural descendants are not evidence"",""no scoped child is active""]"	9073b96d99498f5a6413b3ec3b5848fc3dc4c4dd0ee05073b84105d3803bbe23
