input_ordinal	surface_id	legacy_surface_ledger_id	source_record_id	archive_object_id	import_disposition	reason_code	corpus_disposition	fail_closed_delta_id
4792	SURF-CAW2026R02266	079aef19-0280-5cb0-9151-c9e4a5731d87	63faa7ce-0859-5327-a059-1350316f2b98	8dc654ad-55ff-5c97-8f98-54b20e8d8bd8	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	3d34587c-14e4-5676-b8d1-cade2141623a
4793	SURF-CAW2026R02278	8e3bd3f3-d626-5d2e-94e5-fa71aea65551	545dc8c1-31ee-5232-acf8-b952503ab305	7bbcff78-9249-5a82-b6c1-3117910ea5cf	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	fe4c4e78-3345-5a99-9578-7de46515e19d
4794	SURF-CAW2026R02282	4bb62a86-28d5-5564-b288-b81467d6005e	460b1b36-0d23-5460-87a8-450bc8430345	c280f974-889a-5bfc-b64e-4be6b0b4520d	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	a34d861f-8f5c-55ea-9b78-7fc072725694
4795	SURF-CAW2026R02284	1e30a060-c560-53b5-a165-5b94339d36ce	03a6ea14-e0fc-5d6f-b982-bc3bdf9aaf99	6dd54e4c-0668-50d1-82ac-c0f3def524da	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	ef3ba774-081c-5830-bf68-21cfe7a9424d
4796	SURF-CAW2026R02285	9b831ab8-187a-5eb4-a90e-121a5201b439	7c055fd7-299c-59c7-8dca-d312b423a87f	9aaa626a-bede-52ad-8b21-12b8898d595b	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	2a5925ec-5b51-5d3b-9791-938e2ccc8ebb
4797	SURF-CAW2026R02286	158e6538-4c14-5734-b87f-fee24fe8ecfb	19b7415d-d729-5ec2-8827-524ff7709ec7	ff9577bc-e73a-5a90-b9f3-f02d99983d59	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	3acb5a49-670c-5509-8377-9874efba3455
4798	SURF-CAW2026R02288	efc94471-f7b8-5943-9246-fb158f8e870e	4c066b7f-a48e-5580-8ddd-a3446b25633a	588075c1-eccc-5d8e-9245-586f53fae284	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	4fc28eec-421f-59bd-975f-43f3bb799c7c
4799	SURF-CCE2026R00419	295a3c24-6d0b-5849-990b-3ce76e7fec37	7456b173-ca6c-5e7c-8743-3708c527077c	af377ae6-1b8b-5d1f-81cb-47afa6073fb4	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	938763be-fa80-5474-b2f4-de963783514e
4800	SURF-CCE2026R00420	73597ba7-75fe-5253-be0b-0fed988a4ea1	d82285da-2b66-5e6d-ad38-a74848e10387	19064079-2b4c-5cb8-af5b-cd985e015612	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	d1ca9608-bc40-5215-bc0f-a14ab8088019
4801	SURF-CCE2026R00536	7d7859b7-47aa-5abc-9ef1-0b45b4e6273c	bc09ae3a-b84b-5c91-b95f-407f2f3010a4	6178ecd4-9711-5e1a-a954-c5c7b3c4cdd5	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	383cd23d-942b-5da7-8767-2246f22ceae7
4802	SURF-CCE2026R00537	97086749-9271-5385-9127-aee7869d355c	5476e3b3-0e48-5538-a5ce-fdc0d55b9bdd	5731f1c7-ec52-5c4c-a05c-a6253b21f564	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	a57ed1b9-15b1-52ea-96e2-32747e0281b0
4803	SURF-CCE2026R00538	7e7646a4-e6c3-5a1b-8218-0aaa78350123	8bbc1f9a-cfd1-55b6-a6cb-2fff5af6443b	c3bcc98f-10c8-50c5-a7d9-52a0f7df4fd2	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	13502d32-91df-55b5-8476-9924b02f3334
4804	SURF-CCE2026R00539	03ba68df-00f5-58f6-b82d-12c1d29845c9	cca34549-99d0-5c4d-913c-5a406f01b4b4	2c8dcea3-11a2-5431-93f0-6d0bb425d7bb	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	e4793158-884f-5ce9-af4d-0b730e2c2c11
4805	SURF-CCE2026R00545	78a4f879-4530-5b4b-b5d8-0fc124dace5a	792db14c-8538-5604-8581-0fd7924e6424	ccdbcf87-6034-5f12-b1b8-e2031684f6e2	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	45d0e52f-640f-51b6-9893-f52ca520c189
4806	SURF-CCT2026R00214	efa7f80c-68f4-568e-81f4-f2cf7f6b4bc3	af6d35b4-4dae-5f04-b9c8-4a768a07160b	26b3794d-75ec-5772-8c16-95d0592d3513	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	a8d55cdf-ad1f-5fba-8bbf-772ae204dc23
4807	SURF-CCT2026R00215	b4f82857-3a35-5eee-a18b-63733bbe55b6	038c32ae-e1cd-50a1-9356-d7f09ec6ab48	2fe356c8-b64a-5506-9d64-ba5eaa164394	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	92db9542-1c3e-5c0e-96dd-e52e1e506e32
4808	SURF-CCT2026R00216	892c934b-a2d4-573f-808a-e1be19858f26	8fbcf186-292f-5065-a2c1-3cf659b587ae	f02a4383-97f0-5d93-9450-8a9c965480ee	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	61617e8e-cee1-54b5-80cc-f725e962d52e
4809	SURF-CCT2026R00217	6ab332d6-01c2-5096-993e-05aae31a0140	57a36a88-8bc0-5ea1-ad53-a54295b5d425	33604333-f4a1-5c5e-bc15-e84fcbea4337	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	428bfc81-44dc-54c3-aa00-47afacaac810
4810	SURF-CCT2026R00351	52e4b733-8c83-5791-9dcf-0f69b6f01542	622adc8c-296c-5f4e-9cca-945fd33a1479	6dd664be-d7bc-516d-95b3-128262e681f0	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	ba505f37-9280-5250-b315-65d4e0f04d56
4811	SURF-CCT2026R00352	9fe0b65b-2546-5127-971d-8e4d5803f0d2	258b035b-0cf0-57cc-a21d-82e85b95715d	c58733cf-6ddc-5b3a-810c-20e36503a4eb	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	73dfdc28-ed27-525e-a499-db01b9cdaf45
4812	SURF-CCT2026R00353	df1359c4-d299-5366-8b90-02f55e3c2cbc	4934cffe-5d10-55e9-b56f-ee51cfe7d8b7	a00823de-9e55-5f92-8bef-eff1ec73db6f	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	b34c972f-aaf1-5ed4-84f1-fedb4f03a9a3
4813	SURF-CCT2026R00616	295fc3ad-f7db-5d99-8b4a-c7c7f5325b17	f0949c26-93c4-5c0b-9df5-5ea77bb881d8	f615dda5-fdc6-5bc8-8ed7-36396a8fc6fc	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	35d75af3-11d3-59c1-90ef-f041aee329ab
4814	SURF-CCT2026R00635	e010663d-7a34-51dc-b035-c0142be549fc	d8b5cfc2-b5d9-5909-acb3-4e4ac26f473d	d4351591-0573-5c0b-9eb6-ffcd1dec6963	held	METADATA_SUPPORTED_BELOW_STRICT_EVIDENCE_THRESHOLD	held	1ae3f8e1-99d5-5b44-a748-e46a9b9fc53b
4815	SURF-CCT2026R00636	af9a5ac7-ccb1-5201-85d4-9a0abdf94833	7923b283-4e38-5984-ba86-e606ad19a119	72806327-ffe7-5dac-b95c-de1c11d7813f	held	METADATA_SUPPORTED_BELOW_STRICT_EVIDENCE_THRESHOLD	held	2faf747d-07cb-598e-8e8f-e2d07bfd67c9
4816	SURF-CCT2026R01176	dee5b460-c3f5-56d0-9538-2d91073f4dda	98bcb7f0-5c2c-5dc5-a4e6-5a227bc53646	259be066-cdf8-5802-86a7-a8d031c7c6fa	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	777223e3-3f2e-55c7-858f-5ba606a25411
4817	SURF-CCT2026R01585	37f477d9-faa0-5e59-8948-63186a5c3665	47101804-d997-5928-900f-1dfcc0b47c5d	74309b18-a85a-5ed9-9fd2-ec621eb343ae	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	d4e2cebe-5f0a-5584-b2b0-1e7c2d639e76
4818	SURF-CCT2026R02434	ddf30a18-ded4-516f-b698-d40b697d6b86	1751cfaa-45de-5fc0-a41a-6c10572196ed	c9a2d7bc-6035-5543-bb5c-9530e0c4d691	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	298589f6-a9e1-58db-8855-ad815c214d0e
4819	SURF-CCT2026R02435	eb610550-cc7a-53e3-a7e1-c4a3007b6225	99d8ea85-f0d2-50ab-8fa7-f29a5e63837b	a46d9521-d350-57a0-82d8-0c77af6bbfa2	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	459991f5-73e0-5dc8-87cf-5d70d309c5fe
4820	SURF-CCT2026R02436	37c7c454-2ade-5211-8fc7-3f2b4ef2c181	2085fcfd-fd1a-53d3-9c56-ad58eec055eb	6170933a-860c-5eed-8583-eee2966d4ad4	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	6ae351cb-f6c3-588f-811f-3bc7ad82df34
4821	SURF-CCT2026R02437	da099ef8-c802-580f-9fda-1e17c6e55c2f	85144001-aee4-59c5-9537-660f33ddd6e9	60f265c5-2af2-5ef2-87a6-7ae74f4ea78b	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	352c2456-7cc3-5730-bb26-6db24546633f
4822	SURF-CCT2026R02921	8b1b5b9f-5c8e-523a-9656-3748b264752b	dcbd71ce-9be1-5ea2-b414-23da539e5d00	58636063-44aa-5ff7-a393-059dc2512d63	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	645d4461-ace8-547d-94e0-e75bf1039cc4
4823	SURF-CCT2026R02923	baf908b9-3b27-589d-9464-e11af4557c9e	9e2fa00a-dedf-56d1-bd12-ce2c89ad5c3b	7f7b02d5-c9ed-5188-8b3d-127a32ab050b	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	02406192-c27d-59c5-a670-65bc72f75a01
4824	SURF-CCT2026R02924	5f2c91fc-40f7-5f00-b16b-1ff5305774ba	e0222328-c843-5ffd-aece-b6ef5eb89274	a7328b90-7768-5a91-8886-f57a6f348feb	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	f51aa6fd-74d4-5741-b81b-6d5d3baf3952
4825	SURF-CCT2026R03094	2b29fc07-327a-5891-aab7-5be39dd629d0	cf581245-b6b0-578e-b4a3-2d59cea20066	a02d4fa4-2203-5344-b957-99746fbae8a8	held	METADATA_SUPPORTED_BELOW_STRICT_EVIDENCE_THRESHOLD	held	634f77f0-b0bc-5087-82c4-c364d27c16e1
4826	SURF-CCT2026R03095	3fdee473-1f3c-5ed2-ab37-c79059cdb129	0e2d8061-f0a6-5723-a7fe-514e13af5f07	95238c7d-ad77-53e9-82a3-8ac9c34d00f3	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	9196a785-03c8-54f2-afcc-8692db0393d7
4827	SURF-CCT2026R03096	d5b46b17-512c-5745-9703-98a717481a69	35a3b7c0-09e5-5c44-944f-e735bed28a72	9410598f-77c3-552f-a702-51f3db7e1a57	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	d06b3cd3-7c0b-5458-a085-ce80373bb6fd
4828	SURF-CCT2026R03097	6f888e54-b72e-52be-8809-1b7dd34c8b7a	7469b08f-4114-580b-a00c-dda0725b4556	f41219eb-c826-5882-b4ab-dbb0b0129c3d	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	8c5fa49a-9cec-59ae-8b54-0980a96261ec
4829	SURF-CCT2026R03098	0fda9764-427c-57f3-a57e-632c9dc77d69	20324645-a903-5348-91ea-d706c95c35ef	1809a3cd-d866-5781-8a28-d8bff9aa4139	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	30021cbe-be45-5dfd-a0cb-2e31034169ab
4830	SURF-CCT2026R03099	1f97205a-865f-5105-946f-cdc5e266c4ac	7336527e-966e-5c36-ae51-2791f4c85ea5	94ce92f4-d3fe-560d-9cb0-3f028ba51cae	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	fb4103e3-b13b-53ee-851b-e8f9996d5093
4831	SURF-CCT2026R03227	c83303e0-8b68-56d3-9877-7877ca4ee310	1acd3ec3-12bd-573a-897f-edaa47dc114b	a2802db7-f97b-5b06-9df6-4919df57cab3	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	bcf988f7-f86d-5bce-aa92-cf66bbf8ad91
4832	SURF-CCT2026R03502	8bab8e3c-044c-5700-9cda-14e698caeba0	e457d5a1-a9a7-5711-9350-cea379961536	70fc0c32-de79-5c55-ab4a-80be66f316f4	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	d6794a32-b9d1-5153-a334-c76c501eb136
4833	SURF-CCT2026R03555	934e0ba9-75df-5be7-908b-3a94ca204a55	8031aed0-e763-5087-9438-87f171562e76	34f7620c-ffc7-520c-a134-3925b116d12d	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	2035e849-0aef-5f36-97e8-62073daec330
4834	SURF-CCT2026R03556	85f41307-7018-5aa3-85b7-28d541e2fb02	d4b9e2a5-3ebc-5462-a2f0-3a75922fde0f	de8f35ce-4c67-54e3-87b9-597e7efe3682	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	003b394a-c907-5465-8716-b7334decc228
4835	SURF-CCT2026R03557	ecf71bdf-e586-5bd1-abd6-3493df55d257	e86b45eb-0421-5aaf-8f77-11421afd5304	29adcd83-2ff2-56b7-a1b5-2042ec97d8e9	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	177585b7-02b9-57a9-8a14-fc433359b545
4836	SURF-CCT2026R03558	fb043765-cfae-579d-882e-d8332b6581b9	cdf36ff6-3a3f-5add-b41a-1ecbdfcc16db	3d1842c0-723e-58fe-8d85-5601becc5822	held	METADATA_SUPPORTED_BELOW_STRICT_EVIDENCE_THRESHOLD	held	28bbcfa2-b93f-5208-9919-500adb84a97b
4837	SURF-CCT2026R03699	abab194b-5c96-5a12-988b-ec9523ceaf17	cffda7f3-1ea1-583b-9b6e-5a08b6a3773d	7d7df758-4f20-52cf-ba9a-65ed91682a59	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	379058e6-9efd-594e-9794-51669e2dbd65
4838	SURF-CCT2026R03701	ac3b394a-ea34-560d-be27-632d1e0840e8	49da9526-2700-5828-ac17-0da147394c83	f49c639d-afe1-5bf2-9b1c-04e13a54a8de	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	43e0a1da-5cd2-5d5c-a276-d16589e967ea
4839	SURF-CCT2026R03703	040ea397-75e2-52e5-ae93-8bee4625024a	f2ce3e8e-e2f4-5a2f-a8a4-74f504b06bdf	3ee6502e-ac4f-5423-829b-fda897ad1e9f	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	829a797e-24f5-5274-903d-7d0e93bfdc16
4840	SURF-CCT2026R03704	d7ac1847-c0e4-5ca1-b787-c1b131e7b91f	cc638b49-60fc-575b-9533-e0a76c88593f	742163ed-c428-5d77-8e4d-ea1e935073c1	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	cd8d5145-eedc-523f-84d3-e896ca797a16
4841	SURF-CCT2026R03705	59b58c1c-c5fc-5557-b958-1b9df211ac03	f272beac-59a2-5fc8-9381-126b07d19073	6d1b66fd-830e-51e1-a968-9c56e6b74c73	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	a22f70d7-fb09-5a99-b7a4-2bef8bd5464f
4842	SURF-CCT2026R03706	e0e0f554-7db0-5d14-bc3d-4e9b2884d65b	f7346af6-2920-5079-8367-426c5ce40ef1	648a5ffd-1115-5f6f-a991-96398e7a66b0	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	cf194494-2dc4-5fe8-8599-55033e7fd2cc
4843	SURF-CCT2026R03707	97283b9e-e105-53d4-927e-18733e40c2b4	cc1d2915-88fa-558e-9507-f6b914f88507	af73bb80-92af-5ee1-ac9a-8b905a1ff387	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	88f8db33-429d-5c8d-8d83-f7753853f160
4844	SURF-CCT2026R03708	2ff3ac3b-cdce-578b-9ce4-5173762d4d80	1eefbf91-bda0-5aad-bd04-b4d8c2fc5641	0a685395-5d54-5676-8c0b-8ca7fd7620ee	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	b00e0110-c4d7-53f9-bf00-a6f7f454d7ae
4845	SURF-CCT2026R03709	16275ec9-c96d-5857-befe-b8a4980e6480	92f0c741-b00b-5df1-9921-a5ab90f5ebc6	8fc20c0b-7480-51db-b123-c578268aec23	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	ebea8934-bd18-5ac3-b43b-5fc502428712
4846	SURF-CCT2026R03710	e624e370-b3e1-5c7f-93ff-d01f2d5c6e43	0ef3ed61-3a66-52d2-a1a1-ed0566d7cdf1	725c8ed0-5273-52d0-bf7e-2830c287238d	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	e97fb4d7-a811-50ee-b445-335ce41f6663
4847	SURF-CCT2026R03711	6afbd841-cde1-52a6-be4b-d8d913d74824	ff283eb8-7015-5fe4-a96d-a13c5e37c880	5d186512-93c3-5c8a-ad18-c094eeddd813	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	631345f8-5c24-5982-b6c6-727e555cf3df
4848	SURF-CCT2026R03712	4d56291b-1d27-562d-a4b8-1bbcaa29e57f	f6fc7dc6-c7e8-5204-817c-44cded24451d	c0685da1-093b-53cb-b47a-7495f5619ce5	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	703c3b1b-5204-54a8-937e-68a57f52d208
4849	SURF-CCT2026R03713	44b998a0-861b-5a78-8f56-a18268ce5369	982a9f30-f7e6-576b-994a-84883d303d80	af84d48e-1a51-5205-8fdb-cc73fe12ca5d	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	d75a2398-3db6-570d-90a4-889a3c6ab0b0
4850	SURF-CCT2026R03714	fc303451-bc8a-5921-8f02-57887caa9cbb	b832abdb-20c3-5c04-a2bb-a76ab7c8b6b9	cb8a291e-0fd5-5a3a-a9af-3a04a899ec00	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	15585375-a43e-5c22-8d82-0f7ea947bc20
4851	SURF-CCT2026R03715	09bb5235-13b8-556c-b8f3-07280b7e6d3a	279687a1-0212-527f-8015-4c5e1a54b6e0	7742a44a-6fb8-5916-88ed-18a0498fd4bd	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	620b5e71-6ca1-529c-931d-2c5bf6a0358c
4852	SURF-CCT2026R03716	941d4395-a6c2-5c5e-aae7-33653cad058a	67ebff69-bf03-5d2d-81a7-ce760392de47	59edf4b9-849b-5477-a220-a73fd073bc64	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	0b230666-3fe6-5b7a-b219-1929a0f7acc6
4853	SURF-CCT2026R03717	cdd7786f-d1b2-583d-8ba5-cd5192d791ea	a5c0edff-c840-5640-9b75-b6d3a6d0b049	d9608d34-5775-5394-8cd5-b59056e0aee9	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	8f329773-7def-5cf0-9e14-9b9e43ca1725
4854	SURF-CCT2026R03718	d49c1e0c-6c16-5643-96f8-a06322c71a7d	6113b6d2-cf9e-5117-a643-61427fcb0fe9	93eab6f3-4ad9-596e-a593-5c0329660827	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	0f5f9ff0-43d0-5bc0-b355-a2089224e26d
4855	SURF-CCT2026R03719	071a2c0d-da51-5f0b-8521-e03d9b6f0090	16f14c16-b673-5908-8de9-9fb10cc34e3d	f5564b7e-e268-5435-bc03-31d2b3c185ca	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	b3d5bc5e-0141-5697-bab1-a1b5b23b977b
4856	SURF-CCT2026R03720	f743e517-8a72-5e67-8651-016d5db9e4d7	d67fe6b2-75c2-5677-8a03-6af1689abea8	616ac294-47b7-54d8-88b1-10f43f5684a3	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	f0e3ad1b-1da9-53b8-b74f-da66905d448a
4857	SURF-CCT2026R03721	ec0ed614-313b-5538-ac31-1f8e822a2530	d5a78103-7df5-550a-97a9-60ff4e0683d3	e0f749a4-5570-5852-b09c-3288b1a66412	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	2391b97c-081c-5098-b572-503df2b6d5c8
4858	SURF-CCT2026R03722	417317c8-29f5-545e-bc52-f3c216a9acbd	bbf5c24e-c235-5709-bea0-3447c3f9fe20	c5aaa51f-0d2d-5db3-ba7f-f389ef8b9513	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	ff3f7b6a-2c0a-5891-afc2-0648bc7537fc
4859	SURF-CCT2026R03723	78a315e3-cff7-570b-90c7-120fa3292e6f	fc5af378-8b69-55ae-8fa0-1c6f7a6f55f3	0c47dbc7-e28d-52c9-b7ca-c8d0de8d7faa	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	e7e9c601-1808-552e-8328-a9940bb66072
4860	SURF-CCT2026R03724	a4f1de9a-ce19-5b93-b8d2-7686c415e763	a21746c3-170c-5d61-8dfd-68f024892c90	3ab94598-cb17-5a56-bbcd-bd5b22fb45dd	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	f5dde66e-0c6f-55b4-a3ce-8633e5d92e44
4861	SURF-CCT2026R03725	98adc8c4-b27e-5872-97aa-86cbb92d0e0a	3696dd4d-3b5e-507d-8e6c-4fb8066e749a	b0a0495f-9084-5105-ba36-bcd27a89f2ee	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	ee4616cf-9996-594b-b78c-b9725b8b0273
4862	SURF-CCT2026R03726	25b9527a-6ae5-5b82-9a8c-a1bb216d12e1	5c79940c-b217-5eba-a185-b3b9a427e961	f4946bad-5d80-5f53-8fbc-80ca912615d4	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	411861c8-630c-57fc-bacf-81ee79f0e4f9
4863	SURF-CCT2026R03727	dae761f1-bf2b-5360-9918-3e4eeb819c2a	280f36d4-c4cc-596f-a606-a017ee38f135	4a70769a-c493-55d2-b083-e9ccec4125a7	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	d5349d1b-ddc0-5497-932f-ec658add658a
4864	SURF-CCT2026R03728	e42a24bd-0583-5037-a887-4010069f6bb0	e240b1f1-baee-5afc-8b85-132bb5181692	3ac1964b-5b67-5393-bf58-082f9b4f72d5	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	9e004e1d-0a91-5527-a3fd-8e071a66f87c
4865	SURF-CCT2026R03729	7810bce1-4903-53db-af10-cd09ac52b0bf	f4682060-ec3f-519c-9188-be5706b90979	83408c7b-6e89-545b-86e8-4cf279676ceb	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	d4149f84-c5b1-585d-b119-ee9b245ec27b
4866	SURF-CCT2026R03730	2d976e13-b230-5db7-a560-e0f650ccaf4e	66506614-3ef1-55f3-8fd5-27241e416ff2	439b6687-e862-5ec8-b51c-dc429e46027f	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	4e873502-03cd-5f13-a955-d5653e226179
4867	SURF-CCT2026R03731	35b83302-fa4a-52b4-bb59-ab930e70f0f6	9c149137-4ceb-58ef-89e9-10cd347b00c5	96f1a37d-8ce6-520e-ac90-0f1f52175e61	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	b8bf78ee-9a0e-5116-9764-edb838675051
4868	SURF-CCT2026R03732	22bfb5e1-67cd-5181-afd4-4670fec6e8f1	520df9b6-07eb-5bb8-a526-b03303300c0b	2b66ff6b-7a54-5f55-8560-f585802b7f89	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	81d521f5-528d-5201-99c4-f9b609e6af00
4869	SURF-CCT2026R03733	1ac6ba80-1ac6-58b0-a6e1-5f08fb6f54b9	4617532f-9d71-5557-9a7d-c9be8fceb0fc	8419acf3-2bce-5b1a-b08b-f99c037bec96	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	b6c8ab7c-fc6a-5ed1-81b0-bab5fa6f8c81
4870	SURF-CCT2026R03875	143fe04d-f09e-515c-a273-dd2ee9088540	056e18ed-fe57-5791-8fa5-6516fc16c00f	3cdf37a7-316d-51af-af61-fdd73c42695a	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	90c3502f-3dc3-57dd-83a2-7300984e61aa
4871	SURF-CCT2026R03876	aa076b76-cc6e-5248-9c94-e76ba70dd6dd	ad94d581-6a30-5acb-85cd-f306cfa4f679	56bc92e4-99ac-5082-8dec-04a25787b776	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	2aa8e85b-2a87-5a11-a2da-277351cfad80
4872	SURF-CCT2026R03877	8a614d90-7f84-5f40-9c5b-750391ba16ac	b35cea66-4a7a-571b-bb43-37f22d14034e	9c82dce3-407c-5188-a16b-d62398ccd06f	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	6ac12eb7-e6b7-56b8-a354-11faa0c78fe6
4873	SURF-CGS2026R0845	ab00af2d-4ebc-5a74-80ae-c8dc967e195b	8d2eb09a-25d2-5355-80bc-baaecc203e92	e4576152-4bb0-59e5-a83d-a08d7941c569	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	0cdea936-6d5d-5bab-9ffe-37f6749ff658
4874	SURF-CGS2026R0846	1ff1d15a-f947-5deb-93ee-0cfe8eb84063	e666b6b7-a27a-5a40-b222-b024ad5ce02f	41c29725-8a52-51f7-b434-ddff5b3e4785	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	acea514a-895f-5daf-b865-107d926c85a5
4875	SURF-CGS2026R0847	d1e65a44-360c-58cd-9497-57b38d4763ed	d460753f-6647-555e-88f7-52e5e323499c	c7d6d060-b860-52f4-bfae-23946d05485f	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	be182718-6686-5168-9182-0e3b760763ed
4876	SURF-CGS2026R0848	caa1d36d-8bc2-5562-9933-27c9bd4bd8c4	bcea7a39-d905-5b4d-9958-063056d91511	09c438a1-ff9e-5695-94cd-bb2349a1e700	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	55d6c950-274c-571d-93f9-3f5a844767bd
4877	SURF-CPB2026R0007	423591bf-f9a1-55f6-92c3-95cd2fbd3b45	aca19d6f-ea47-5174-be9c-20161d3c43b1	b4e1c3ae-2060-5f14-8b89-4e22776df6ab	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	215db80c-9f7a-5ed5-8de4-e4f01171f0d6
4878	SURF-CRB2026V2R0238	a41de60d-8a33-53f7-83fd-b91e36e82e8a	f1954ba0-7be1-5b4c-92dd-6cd4d4f2e4b1	ac9a2425-9799-5163-9bfe-1633b6bed2fc	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	d4a268c9-39ec-51e3-82d9-0cda4437143c
4879	SURF-CRB2026V2R0638	714e5949-2bfe-5eeb-a2d9-42959173db28	15fd5286-1dee-5f95-adb5-93580c7da469	4761bd75-45e0-581a-8f6e-a35a662be961	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	5ba88f7e-04a9-5426-83e1-0ff0785fe8ff
4880	SURF-CRB2026V2R0674	12b43337-fe7d-5c11-972e-a294ea9a91e8	c47ebf58-5579-5c59-bac5-0031d3dd7294	61d984db-590d-5556-9316-178e569f4d65	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	84af7588-faef-52be-b6f9-a84a4acc183e
4881	SURF-CRB2026V3R00003	780b48aa-2659-56d4-9879-b700c40b98e6	883fd049-6004-58e9-a00f-f72d485887ee	d0fb3fdf-9347-57d4-af05-b882614a3969	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	e26e4fc7-1e3d-5ec0-84ab-ce4410c1c772
