source_file,capture_id,surface_id,packet_id,surface_disposition_override,readiness_status,readiness_reason,source_join_status,review_decision,review_confidence,review_basis,review_lane,packet_action,packet_confidence,packet_type,relation_density,source_depth,rights_state,editorial_need,current_publication_role,recommended_role,anchor_score,year,region,theme,medium,movement,source_name,title
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R048,SURF-GAX1970R048,PKT00926,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,32,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,79,1866,France,Midcentury modern graphic communication,Lithographic print,,Gallica / BnF APIs,"Paris Industrie. Maisons de 1er ordre, Luxe parisien... [placard d'annonces publicitaires pour différents commerces] [...] : [affiche] / [non identifié]"
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R049,SURF-GAX1970R049,PKT00926,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,32,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,75,1868,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,"Gravures sur bois tirées des Livres français du XVe siècle : sujets religieux, démons, êtres imaginaires, moeurs et costumes, imprimerie, grant danse macabre des hommes et des femmes, lettres ornées, écussons, chiffres, marques inédites"
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R053,SURF-GAX1970R053,PKT00959,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,19,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,79,1899,France,Midcentury modern graphic communication,Poster,,Gallica / BnF APIs,Bulletin de l'imprimerie : revue mensuelle
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R070,SURF-GAX1970R070,PKT00959,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,19,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,80,1890,France,Midcentury modern graphic communication,Catalogue,,Gallica / BnF APIs,"Alambics pour cognacs, eaux de vie de vins, cidres... Appareils de distillation, Matériel de laboratoires Deroy fils Aîné constructeur. Rue du Théâtre, 73, 75, 77, Paris.Catalogue illustré & petit manuel... : [affiche] / [Non identifié]"
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R071,SURF-GAX1970R071,PKT00959,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,19,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,78,1890,France,Midcentury modern graphic communication,Catalogue,,Gallica / BnF APIs,"Bibliothèque utile, 114 volumes... Catalogue... Félix Alcan éditeur : [affiche] / [non identifié]"
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R072,SURF-GAX1970R072,PKT00959,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,19,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,79,1890,France,Midcentury modern graphic communication,Lithographic print,,Gallica / BnF APIs,Reclame. Premiata impressa generale d'affissione di A. Montorfano & O. Servizio d'affissioni in tutta Italia ed all'estero. Stab. Tipo-Litografico Economico 8 Via Fiori Chiari 8 Milano : [affiche] / J [?] Vecchi lit.
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R073,SURF-GAX1970R073,PKT00959,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,19,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,79,1890,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,[Femmes] : [épreuves d'imprimerie] / [Paul Verlaine]
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R074,SURF-GAX1970R074,PKT00959,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,19,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,81,1890,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,[Qu'attendent-ils ? / Misti ; Imprimerie R. Carvin]
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R075,SURF-GAX1970R075,PKT00959,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,19,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,80,1890,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,[Voiture Clément-Panhard / Misti ; Imprimerie R. Carvin]
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R076,SURF-GAX1970R076,PKT00959,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,19,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,78,1891,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,L'imprimerie : souvenirs de l'ancien Bordeaux / par Théophile Malvezin
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R077,SURF-GAX1970R077,PKT00959,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,19,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,81,1891,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,"Yvette Guilbert Concert parisien... : [affiche] (Epreuve avec texte ""Concert parisien"" en typographie) / [Jules] Chéret, 91"
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R079,SURF-GAX1970R079,PKT00959,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,19,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,79,1892,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,Histoire de la typographie (2e édition) / par Auguste Vitu
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R080,SURF-GAX1970R080,PKT00959,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,19,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,80,1892,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,L' imprimerie / [signé L. Huard]
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R081,SURF-GAX1970R081,PKT00959,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,19,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,82,1892,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,La typographie / [signé L. Huard]
capture_batch_early_region_1830_1930_records.csv,ER1830R047,SURF-ER1830R047,PKT01221,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,demote_parallel_mains_to_subsheet_cluster,high,collection_region_decade,5,high,source_visible,needs_source_note,main_sheet,subsheet_candidate,74,1893,France,Midcentury modern graphic communication,Lithographic print,,Cleveland Museum Open Access API,Sleepless Night
capture_batch_early_region_1830_1930_records.csv,ER1830R050,SURF-ER1830R050,PKT01121,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,7,high,source_visible,needs_source_note,main_sheet,subsheet_candidate,79,1895,France,Midcentury modern graphic communication,Poster,,Art Institute of Chicago API,La revue blanche
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R082,SURF-GAX1970R082,PKT00986,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,15,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,80,1910,France,Midcentury modern graphic communication,Catalogue,,Gallica / BnF APIs,"Bijoux Fix. Pour faire votre choix, consultez le catalogue chez les bijoutiers... : [affiche] / [non identifié]"
capture_batch_early_region_1830_1930_records.csv,ER1830R059,SURF-ER1830R059,PKT01221,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,demote_parallel_mains_to_subsheet_cluster,high,collection_region_decade,5,high,source_visible,needs_source_note,main_sheet,subsheet_candidate,74,1897,France,Postwar exhibition and cultural posters,Lithographic print,,Cleveland Museum Open Access API,Sculptress
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R086,SURF-GAX1970R086,PKT00959,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,19,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,78,1898,France,Midcentury modern graphic communication,Lithographic print,,Gallica / BnF APIs,"Exposition rétrospective de l'art typographique : typographie, reliure, gravure, lithographie, histoire du livre, histoire de l'imprimerie... / Cinquième congrès des maîtres imprimeurs de France, Limoges 1898 ; [par Camille Leymarie]"
capture_batch_early_region_1830_1930_records.csv,ER1830R061,SURF-ER1830R061,PKT01221,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,demote_parallel_mains_to_subsheet_cluster,high,collection_region_decade,5,high,source_visible,needs_source_note,main_sheet,subsheet_candidate,74,1899,France,Midcentury modern graphic communication,Lithographic print,,Cleveland Museum Open Access API,The Square at Evening
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R089,SURF-GAX1970R089,PKT01163,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,6,high,source_visible,sufficient_for_review,main_sheet,subsheet_candidate,68,1900,France,Midcentury modern graphic communication,Catalogue,,Gallica / BnF APIs,"E. Fouquet. 138 rue de Rivoli, Paris... Café, chocolat Fouquet. Marchandises de 1er choix. Cette localité est desservie le lundi. Envoi franco du catalogue sur demande ... : [affiche]"
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R090,SURF-GAX1970R090,PKT01163,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,6,high,source_visible,sufficient_for_review,main_sheet,subsheet_candidate,75,1900,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,"Imprimerie G. Fischbach, Strasbourg..."
capture_batch_gallica_image_ready_1830_1970_records.csv,GA1970R024,SURF-GA1970R024,PKT01163,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,6,high,source_visible,sufficient_for_review,main_sheet,subsheet_candidate,63,1909,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,La Publicité moderne : revue mensuelle
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R091,SURF-GAX1970R091,PKT01163,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,6,high,source_visible,sufficient_for_review,main_sheet,subsheet_candidate,63,1908,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,"Quelques pages d'histoire locale. L'Imprimerie, la librairie et la presse à Gisors de 1779 à 1908 / par M. Eugène Anxionnat"
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R092,SURF-GAX1970R092,PKT00986,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,15,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,82,1910,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,"Hommes sandwichs à cheval, réclame Gabert, 1er octobre 1910 : [photographie de presse] / [Agence Rol]"
capture_batch_gallica_image_ready_1830_1970_records.csv,GA1970R025,SURF-GA1970R025,PKT00986,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,15,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,82,1912,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,Exposition internationale de l'industrie du livre et des arts graphiques de Leipzig en 1914 / organisée par la Société allemande de l'industrie du livre
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R093,SURF-GAX1970R093,PKT00986,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,15,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,74,1912,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,La poupée réclame. Chansonnette. Paroles de G. Baron
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R097,SURF-GAX1970R097,PKT00986,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,15,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,81,1912,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,[Carpentier contre Papke / Emile Gallice ; Imprimerie Delattre]
capture_batch_gallica_image_ready_1830_1970_records.csv,GA1970R026,SURF-GA1970R026,PKT00986,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,15,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,77,1912,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,"[Théâtre] national de l'Opéra. Aujourd'hui samedi 28 décembre 1912, Les maîtres chanteurs de Nuremberg... de Richard Wagner, avec Yvonne Gall, M.r Franz, Delmas... et al.... orchestre dirigé par M. H. Rabaud... : [affiche typographique]"
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R098,SURF-GAX1970R098,PKT00986,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,15,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,75,1913,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,La Patrie réclame. Paroles de Jyl. Musique de E. Brunswick et Gordovil
capture_batch_gallica_image_ready_1830_1970_records.csv,GA1970R028,SURF-GA1970R028,PKT00986,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,15,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,78,1913,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,"[Théâtre] national de l'Opéra. Demain vendredi 10 janvier 1913, 234e représentation de Tannhäuser, opéra en 2 actes et 4 tableaux de Richard Wagner, traduction de [Charles] Nuitter, avec Mmes Kirsch, Caro-Lucas..., M. Altchevsky... et al., "
capture_batch_gallica_image_ready_1830_1970_records.csv,GA1970R029,SURF-GA1970R029,PKT00986,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,15,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,74,1914,France,Midcentury modern graphic communication,Catalogue,,Gallica / BnF APIs,"Catalogue officiel de la section française / Exposition internationale du livre et des arts graphiques de Leipzig, 1914"
capture_batch_gallica_image_ready_1830_1970_records.csv,GA1970R030,SURF-GA1970R030,PKT00986,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,15,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,81,1914,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,Sa majesté la publicité / J. Arren
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R099,SURF-GAX1970R099,PKT00986,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,15,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,74,1915,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,"Gentleman-réclame. Paroles de Alcide, musique de Jack Bill"
capture_batch_princeton_figgy_image_ready_1830_1970_records.csv,PUL1970R005,SURF-PUL1970R005,PKT01087,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,8,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,65,1915,United States,Modern typography and layout,Publication design,,Princeton University Library Digital Collections / Figgy,"To the family of our late president ... the Workers of the American Optical Company, Southbridge, Massachusetts, October fourth nineteen twelve / Harvey Hopkins Dunn inv. & delin."
capture_batch_princeton_figgy_image_ready_1830_1970_records.csv,PUL1970R006,SURF-PUL1970R006,PKT01087,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,8,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,66,1917,United States,Midcentury modern graphic communication,Poster,,Princeton University Library Digital Collections / Figgy,3e Emprunt de la Defense Nationale : Souscrivez pour la France qui combat! Pour celle qui chaque jour grandit.
capture_batch_princeton_figgy_image_ready_1830_1970_records.csv,PUL1970R007,SURF-PUL1970R007,PKT01087,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,8,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,64,1917,United States,Midcentury modern graphic communication,Graphic design object record,,Princeton University Library Digital Collections / Figgy,7. Kriegsanleihe; Wilson.
capture_batch_princeton_figgy_image_ready_1830_1970_records.csv,PUL1970R008,SURF-PUL1970R008,PKT01087,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,8,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,69,1917,United States,Midcentury modern graphic communication,Poster,,Princeton University Library Digital Collections / Figgy,"Debout dans la tranchée que l'aurore éclaire, le soldat rêve à la victoire et à son foyer : Pour qu'il puisse assurer l'une et retrouver l'autre, souscrivez au 3e. emprunt de la Défense Nationale. / Lieutt. Jean Droit."
capture_batch_princeton_figgy_image_ready_1830_1970_records.csv,PUL1970R009,SURF-PUL1970R009,PKT01087,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,8,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,66,1917,United States,World War and public-information graphics,Poster,,Princeton University Library Digital Collections / Figgy,"République française, 3e emprunt de la Défense Nationale / R. Lelong ; Draeger imp."
capture_batch_princeton_figgy_image_ready_1830_1970_records.csv,PUL1970R010,SURF-PUL1970R010,PKT01087,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,8,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,66,1918,United States,Midcentury modern graphic communication,Poster,,Princeton University Library Digital Collections / Figgy,L'Emprunt de la Libération / Abel Faivre.
capture_batch_princeton_figgy_image_ready_1830_1970_records.csv,PUL1970R012,SURF-PUL1970R012,PKT01087,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,8,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,74,1919,United States,Midcentury modern graphic communication,Poster,,Princeton University Library Digital Collections / Figgy,Coal for Your Service
capture_batch_gallica_image_ready_1830_1970_records.csv,GA1970R031,SURF-GA1970R031,PKT00986,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,15,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,77,1919,France,Travel and transport poster culture,Graphic design object record,,Gallica / BnF APIs,"Théâtre national Opéra, samedi 21 juin 1919..., Faust,... de Carré, musique de [Charles] Gounod, avec Germaine Lubin, Léon Laffitte, Marcel Journet... et al...., orchestre dirigé par M. Henri Busser... : [affiche typographique]"
capture_batch_gallica_image_ready_1830_1970_records.csv,GA1970R032,SURF-GA1970R032,PKT00986,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,15,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,78,1919,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,"Théâtre national de l'Opéra. Vendredi 5 septembre 1919, ... 1528e représentation, Faust, opéra en cinq actes de Jules Barbier et Michel Carré. Musique de Ch. Gounod : [affiche typographique]"
capture_batch_princeton_figgy_image_ready_1830_1970_records.csv,PUL1970R013,SURF-PUL1970R013,PKT00300,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,21,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,82,1920,United States,Travel and transport poster culture,Poster,,Princeton University Library Digital Collections / Figgy,Carefulness Guards Against Accident
capture_batch_princeton_figgy_image_ready_1830_1970_records.csv,PUL1970R014,SURF-PUL1970R014,PKT00300,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,21,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,84,1920,United States,Midcentury modern graphic communication,Poster,,Princeton University Library Digital Collections / Figgy,Where the Money Came From
capture_batch_princeton_figgy_image_ready_1830_1970_records.csv,PUL1970R015,SURF-PUL1970R015,PKT00300,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,21,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,86,1921,United States,Midcentury modern graphic communication,Poster,,Princeton University Library Digital Collections / Figgy,5¢ fare Contract
capture_batch_princeton_figgy_image_ready_1830_1970_records.csv,PUL1970R016,SURF-PUL1970R016,PKT00300,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,21,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,85,1921,United States,Midcentury modern graphic communication,Poster,,Princeton University Library Digital Collections / Figgy,No More Standing In Line
