surface_id,source_record_id,current_region_label,suggested_split_label,period_basis,match_evidence,title
SURF-CGS2026R0957,CGS2026R0957,United States,Mexico; United States military occupation context,1846 in 1846-1848,"The American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 49, Ed. 1 Wednesday, November 11, 1846 - DPLA - 9f3c8646383ab204221ba4cab56f5bc2 (page 4).jpg 1846 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: The American Flag. (Matamoros, Tamaulipa","The American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 49, Ed. 1 Wednesday, November 11, 1846 - DPLA - 9f3c8646383ab204221ba4cab56f5bc2 (page 4).jpg"
SURF-CGS2026R0958,CGS2026R0958,United States,Mexico; United States military occupation context,1846 in 1846-1848,"The American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 53, Ed. 1 Wednesday, November 25, 1846 - DPLA - a5ee297a49b8b134eece980f39f65cd8 (page 4).jpg 1846 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: The American Flag. (Matamoros, Tamaulipa","The American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 53, Ed. 1 Wednesday, November 25, 1846 - DPLA - a5ee297a49b8b134eece980f39f65cd8 (page 4).jpg"
SURF-CGS2026R0959,CGS2026R0959,United States,Mexico; United States military occupation context,1846 in 1846-1848,"The American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 54, Ed. 1 Saturday, November 28, 1846 - DPLA - f00d61fcfe59be82cd85484557d3550a (page 2).jpg 1846 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: The American Flag. (Matamoros, Tamaulipas","The American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 54, Ed. 1 Saturday, November 28, 1846 - DPLA - f00d61fcfe59be82cd85484557d3550a (page 2).jpg"
SURF-CGS2026R0960,CGS2026R0960,United States,Mexico; United States military occupation context,1846 in 1846-1848,"The American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 56, Ed. 1 Saturday, December 5, 1846 - DPLA - 3c5ef2dd1c989885286d9018bfb6cb38 (page 1).jpg 1846 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: The American Flag. (Matamoros, Tamaulipas,","The American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 56, Ed. 1 Saturday, December 5, 1846 - DPLA - 3c5ef2dd1c989885286d9018bfb6cb38 (page 1).jpg"
SURF-CGS2026R0961,CGS2026R0961,United States,Mexico; United States military occupation context,1846 in 1846-1848,"The American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 60, Ed. 1 Saturday, December 19, 1846 - DPLA - 9bf3a5283d32672b9ff6b98715a3b8b5 (page 3).jpg 1846 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: The American Flag. (Matamoros, Tamaulipas","The American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 60, Ed. 1 Saturday, December 19, 1846 - DPLA - 9bf3a5283d32672b9ff6b98715a3b8b5 (page 3).jpg"
SURF-CGS2026R0962,CGS2026R0962,United States,Mexico; United States military occupation context,1846 in 1846-1848,"The American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 62, Ed. 1 Saturday, December 26, 1846 - DPLA - 76a7136ee102dea3ac76ee203f62785c (page 1).jpg 1846 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: The American Flag. (Matamoros, Tamaulipas","The American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 62, Ed. 1 Saturday, December 26, 1846 - DPLA - 76a7136ee102dea3ac76ee203f62785c (page 1).jpg"
SURF-CGS2026R0963,CGS2026R0963,United States,Mexico; United States military occupation context,1846 in 1846-1848,"The American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 62, Ed. 1 Saturday, December 26, 1846 - DPLA - 76a7136ee102dea3ac76ee203f62785c (page 2).jpg 1846 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: The American Flag. (Matamoros, Tamaulipas","The American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 62, Ed. 1 Saturday, December 26, 1846 - DPLA - 76a7136ee102dea3ac76ee203f62785c (page 2).jpg"
SURF-CGS2026R0964,CGS2026R0964,United States,Mexico; United States military occupation context,1846 in 1846-1848,"The American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 63, Ed. 1 Wednesday, December 30, 1846 - DPLA - 6895c3e8d6e86c94ccc2b0d54eb33ce5 (page 2).jpg 1846 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: The American Flag. (Matamoros, Tamaulipa","The American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 63, Ed. 1 Wednesday, December 30, 1846 - DPLA - 6895c3e8d6e86c94ccc2b0d54eb33ce5 (page 2).jpg"
SURF-CGS2026R0965,CGS2026R0965,United States,Mexico; United States military occupation context,1846 in 1846-1848,"The American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 9, Ed. 1 Saturday, July 4, 1846 - DPLA - 2a317251c829940bc63704f98be757df (page 4).jpg 1846 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: The American Flag. (Matamoros, Tamaulipas, Mexi","The American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 9, Ed. 1 Saturday, July 4, 1846 - DPLA - 2a317251c829940bc63704f98be757df (page 4).jpg"
SURF-CGS2026R0966,CGS2026R0966,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 102, Ed. 1 Saturday, May 29, 1847 - DPLA - d6225041b308f617109356b2a9df82b7 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), V","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 102, Ed. 1 Saturday, May 29, 1847 - DPLA - d6225041b308f617109356b2a9df82b7 (page 2).jpg"
SURF-CGS2026R0967,CGS2026R0967,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 67, Ed. 1 Sunday, January 17, 1847 - DPLA - 9eed161354d3f4195527f499ddb592a2 (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), ","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 67, Ed. 1 Sunday, January 17, 1847 - DPLA - 9eed161354d3f4195527f499ddb592a2 (page 1).jpg"
SURF-CGS2026R0968,CGS2026R0968,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 67, Ed. 1 Sunday, January 17, 1847 - DPLA - 9eed161354d3f4195527f499ddb592a2 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), ","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 67, Ed. 1 Sunday, January 17, 1847 - DPLA - 9eed161354d3f4195527f499ddb592a2 (page 3).jpg"
SURF-CGS2026R0969,CGS2026R0969,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 67, Ed. 1 Sunday, January 17, 1847 - DPLA - 9eed161354d3f4195527f499ddb592a2 (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), ","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 67, Ed. 1 Sunday, January 17, 1847 - DPLA - 9eed161354d3f4195527f499ddb592a2 (page 4).jpg"
SURF-CGS2026R0970,CGS2026R0970,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 68, Ed. 1 Wednesday, January 20, 1847 - DPLA - b7d7937c9f34145ad5b2769d28ad333e (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 68, Ed. 1 Wednesday, January 20, 1847 - DPLA - b7d7937c9f34145ad5b2769d28ad333e (page 3).jpg"
SURF-CGS2026R0971,CGS2026R0971,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 69, Ed. 1 Sunday, January 24, 1847 - DPLA - 4aa840e85084a8234d05d04b4c218a1a (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), ","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 69, Ed. 1 Sunday, January 24, 1847 - DPLA - 4aa840e85084a8234d05d04b4c218a1a (page 3).jpg"
SURF-CGS2026R0972,CGS2026R0972,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 70, Ed. 1 Wednesday, January 27, 1847 - DPLA - 60e5550db49be620e62030b33ebfb59a (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 70, Ed. 1 Wednesday, January 27, 1847 - DPLA - 60e5550db49be620e62030b33ebfb59a (page 4).jpg"
SURF-CGS2026R0973,CGS2026R0973,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 71, Ed. 1 Saturday, January 30, 1847 - DPLA - 885a97707244f78d724c9d185c2257c7 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico)","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 71, Ed. 1 Saturday, January 30, 1847 - DPLA - 885a97707244f78d724c9d185c2257c7 (page 2).jpg"
SURF-CGS2026R0974,CGS2026R0974,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 72, Ed. 1 Wednesday, February 3, 1847 - DPLA - 9c1019f4c2ad69e45f3960ebd7ea4e83 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 72, Ed. 1 Wednesday, February 3, 1847 - DPLA - 9c1019f4c2ad69e45f3960ebd7ea4e83 (page 3).jpg"
SURF-CGS2026R0975,CGS2026R0975,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 73, Ed. 1 Saturday, February 6, 1847 - DPLA - 23eef56db6feb30f51adc96653ef5992 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico)","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 73, Ed. 1 Saturday, February 6, 1847 - DPLA - 23eef56db6feb30f51adc96653ef5992 (page 2).jpg"
SURF-CGS2026R0976,CGS2026R0976,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 75, Ed. 1 Saturday, February 13, 1847 - DPLA - 829d781bea63aba95373f3512b20f317 (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; Category:1847-02-13 Category:American Flag, Cameron Co","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 75, Ed. 1 Saturday, February 13, 1847 - DPLA - 829d781bea63aba95373f3512b20f317 (page 1).jpg"
SURF-CGS2026R0977,CGS2026R0977,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 75, Ed. 1 Saturday, February 13, 1847 - DPLA - 829d781bea63aba95373f3512b20f317 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; Category:1847-02-13 Category:American Flag, Cameron Co","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 75, Ed. 1 Saturday, February 13, 1847 - DPLA - 829d781bea63aba95373f3512b20f317 (page 2).jpg"
SURF-CGS2026R0978,CGS2026R0978,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 76, Ed. 1 Wednesday, February 17, 1847 - DPLA - 24aa0b1ca4a244ed614f68f6e1b9d356 (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexic","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 76, Ed. 1 Wednesday, February 17, 1847 - DPLA - 24aa0b1ca4a244ed614f68f6e1b9d356 (page 1).jpg"
SURF-CGS2026R0979,CGS2026R0979,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 76, Ed. 1 Wednesday, February 17, 1847 - DPLA - 24aa0b1ca4a244ed614f68f6e1b9d356 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexic","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 76, Ed. 1 Wednesday, February 17, 1847 - DPLA - 24aa0b1ca4a244ed614f68f6e1b9d356 (page 2).jpg"
SURF-CGS2026R0980,CGS2026R0980,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 77, Ed. 1 Wednesday, March 3, 1847 - DPLA - 47dd12ed0ef1031d72e6648337765249 (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), ","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 77, Ed. 1 Wednesday, March 3, 1847 - DPLA - 47dd12ed0ef1031d72e6648337765249 (page 1).jpg"
SURF-CGS2026R0981,CGS2026R0981,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 78, Ed. 1 Saturday, March 6, 1847 - DPLA - 450a55fa6a93db8205b8ecb93ed1df2f (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), V","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 78, Ed. 1 Saturday, March 6, 1847 - DPLA - 450a55fa6a93db8205b8ecb93ed1df2f (page 3).jpg"
SURF-CGS2026R0982,CGS2026R0982,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 81, Ed. 1 Wednesday, March 17, 1847 - DPLA - 463cd52fad76b47443261c5ff4f5bd26 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico),","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 81, Ed. 1 Wednesday, March 17, 1847 - DPLA - 463cd52fad76b47443261c5ff4f5bd26 (page 3).jpg"
SURF-CGS2026R0983,CGS2026R0983,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 82, Ed. 1 Saturday, March 20, 1847 - DPLA - bc94bc12147d0a9a1e37ac43c23d498d (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), ","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 82, Ed. 1 Saturday, March 20, 1847 - DPLA - bc94bc12147d0a9a1e37ac43c23d498d (page 1).jpg"
SURF-CGS2026R0984,CGS2026R0984,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 83, Ed. 1 Wednesday, March 24, 1847 - DPLA - c435ae867dc58f5d754db4c8904ffae1 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico),","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 83, Ed. 1 Wednesday, March 24, 1847 - DPLA - c435ae867dc58f5d754db4c8904ffae1 (page 3).jpg"
SURF-CGS2026R0985,CGS2026R0985,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 84, Ed. 1 Saturday, March 27, 1847 - DPLA - df8c3aaa2c0c0a659ca9632240114082 (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), ","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 84, Ed. 1 Saturday, March 27, 1847 - DPLA - df8c3aaa2c0c0a659ca9632240114082 (page 1).jpg"
SURF-CGS2026R0986,CGS2026R0986,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 84, Ed. 1 Saturday, March 27, 1847 - DPLA - df8c3aaa2c0c0a659ca9632240114082 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), ","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 84, Ed. 1 Saturday, March 27, 1847 - DPLA - df8c3aaa2c0c0a659ca9632240114082 (page 3).jpg"
SURF-CGS2026R0987,CGS2026R0987,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 85, Ed. 1 Wednesday, March 31, 1847 - DPLA - f0650611c010bc864ca8601ec4e6b255 (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; Category:1847-03-31 Category:American Flag, Cameron Coun","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 85, Ed. 1 Wednesday, March 31, 1847 - DPLA - f0650611c010bc864ca8601ec4e6b255 (page 1).jpg"
SURF-CGS2026R0988,CGS2026R0988,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 86, Ed. 1 Saturday, April 3, 1847 - DPLA - f0dca1f79bef656fd9d95e2b95ecf38f (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), V","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 86, Ed. 1 Saturday, April 3, 1847 - DPLA - f0dca1f79bef656fd9d95e2b95ecf38f (page 2).jpg"
SURF-CGS2026R0989,CGS2026R0989,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 87, Ed. 1 Wednesday, April 7, 1847 - DPLA - 036ce2fa0a074ff179d53d01be00aca7 (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), ","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 87, Ed. 1 Wednesday, April 7, 1847 - DPLA - 036ce2fa0a074ff179d53d01be00aca7 (page 1).jpg"
SURF-CGS2026R0990,CGS2026R0990,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 90, Ed. 1 Sunday, April 18, 1847 - DPLA - 33bd99207b8870b3a584723b91f35392 (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), Vo","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 90, Ed. 1 Sunday, April 18, 1847 - DPLA - 33bd99207b8870b3a584723b91f35392 (page 1).jpg"
SURF-CGS2026R0991,CGS2026R0991,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 90, Ed. 1 Sunday, April 18, 1847 - DPLA - 33bd99207b8870b3a584723b91f35392 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), Vo","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 90, Ed. 1 Sunday, April 18, 1847 - DPLA - 33bd99207b8870b3a584723b91f35392 (page 2).jpg"
SURF-CGS2026R0992,CGS2026R0992,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 92, Ed. 1 Saturday, April 24, 1847 - DPLA - 3469df0bb96dc0379c4e6597dc3bdd18 (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), ","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 92, Ed. 1 Saturday, April 24, 1847 - DPLA - 3469df0bb96dc0379c4e6597dc3bdd18 (page 1).jpg"
SURF-CGS2026R0993,CGS2026R0993,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 92, Ed. 1 Saturday, April 24, 1847 - DPLA - 3469df0bb96dc0379c4e6597dc3bdd18 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), ","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 92, Ed. 1 Saturday, April 24, 1847 - DPLA - 3469df0bb96dc0379c4e6597dc3bdd18 (page 3).jpg"
SURF-CGS2026R0994,CGS2026R0994,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 92, Ed. 1 Saturday, April 24, 1847 - DPLA - 3469df0bb96dc0379c4e6597dc3bdd18 (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), ","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 92, Ed. 1 Saturday, April 24, 1847 - DPLA - 3469df0bb96dc0379c4e6597dc3bdd18 (page 4).jpg"
SURF-CGS2026R0995,CGS2026R0995,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 93, Ed. 1 Wednesday, April 28, 1847 - DPLA - d069674021631001eeea514537037e10 (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico),","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 93, Ed. 1 Wednesday, April 28, 1847 - DPLA - d069674021631001eeea514537037e10 (page 1).jpg"
SURF-CGS2026R0996,CGS2026R0996,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 94, Ed. 1 Saturday, May 1, 1847 - DPLA - e02cb9cf92c3b54de225661b559f0f49 (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), Vol","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 94, Ed. 1 Saturday, May 1, 1847 - DPLA - e02cb9cf92c3b54de225661b559f0f49 (page 1).jpg"
SURF-CGS2026R0997,CGS2026R0997,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 94, Ed. 1 Saturday, May 1, 1847 - DPLA - e02cb9cf92c3b54de225661b559f0f49 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), Vol","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 94, Ed. 1 Saturday, May 1, 1847 - DPLA - e02cb9cf92c3b54de225661b559f0f49 (page 2).jpg"
SURF-CGS2026R0998,CGS2026R0998,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 96, Ed. 1 Saturday, May 8, 1847 - DPLA - 1e74ec48746f906a8ada9ef6b7e1e187 (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), Vol","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 96, Ed. 1 Saturday, May 8, 1847 - DPLA - 1e74ec48746f906a8ada9ef6b7e1e187 (page 1).jpg"
SURF-CGS2026R0999,CGS2026R0999,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 96, Ed. 1 Saturday, May 8, 1847 - DPLA - 1e74ec48746f906a8ada9ef6b7e1e187 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), Vol","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 96, Ed. 1 Saturday, May 8, 1847 - DPLA - 1e74ec48746f906a8ada9ef6b7e1e187 (page 3).jpg"
SURF-CGS2026R1000,CGS2026R1000,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 96, Ed. 1 Saturday, May 8, 1847 - DPLA - 1e74ec48746f906a8ada9ef6b7e1e187 (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), Vol","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 96, Ed. 1 Saturday, May 8, 1847 - DPLA - 1e74ec48746f906a8ada9ef6b7e1e187 (page 4).jpg"
SURF-CGS2026R1001,CGS2026R1001,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 98, Ed. 1 Monday, May 10, 1847 - DPLA - 191353e10d3a5f1b658b325ce55601a6 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), Vol.","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 98, Ed. 1 Monday, May 10, 1847 - DPLA - 191353e10d3a5f1b658b325ce55601a6 (page 2).jpg"
