capture_id,direction_id,direction_name,source_id,source_name,source_api_url,capture_status,source_identifier,source_record_url,source_title,source_creator,source_date_text,date_start,date_end,source_place_text,source_object_type,source_medium,source_collection,source_description,source_notes,source_subjects,source_rights_text,rights_uri,rights_basis,image_presence_code,image_presence_basis,image_state_evaluation,image_state_confidence,rights_review_required,image_state_review_note,image_frame_behavior,image_url_detected,local_copy_permitted,iiif_or_viewer_available,fallback_required,fallback_reason,raw_json_path,access_date,image_expectation,parser_status,display_mode,ocr_or_excerpt,source_description_raw,editorial_summary,historical_context_note,classification_rationale,uncertainty_note,citation_basis
DNZ1970R025,DNZ02,digitalnz_poster_records,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=poster&per_page=100&page=3&and%5Bcategory%5D%5B%5D=Images,captured,6332779,https://paperspast.natlib.govt.nz/newspapers/TO19020920.2.27.1,"Untitled Illustration (Observer, 20 September 1902)",,20-09-1902; 1902-09-20T00:00:00.000Z; 1902-09-20T00:00:00.000Z; 2012-04-20T19:58:05.000+12:00,1902,1902,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Observer;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPVRPMTkwMjA5MjAuMS4xMyZjcm9wPTIyMywyMDQsNDk0OCwzMjk2JndpZHRoPTgwMCZjb2xvcj0zMiZleHQ9Z2lmJmtleQ==,false,https://paperspast.natlib.govt.nz/newspapers/TO19020920.2.27.1,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_poster_records_3.json,2026-05-31,expected,ok,open_image_frame,; ;,; ;,"Untitled Illustration (Observer, 20 September 1902) is indexed from DigitalNZ. ; ;","Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,"DigitalNZ. Untitled Illustration (Observer, 20 September 1902). https://paperspast.natlib.govt.nz/newspapers/TO19020920.2.27.1. Accessed 2026-05-31."
DNZ1970R026,DNZ01,digitalnz_newspaper_advertisements,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=advertisements&per_page=100&page=2&and%5Bcategory%5D%5B%5D=Images,captured,6334457,https://paperspast.natlib.govt.nz/newspapers/TO19020927.2.2.1,"Untitled Illustration (Observer, 27 September 1902)",,27-09-1902; 1902-09-27T00:00:00.000Z; 1902-09-27T00:00:00.000Z; 2012-04-20T20:01:35.000+12:00,1902,1902,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Observer;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPVRPMTkwMjA5MjcuMS4xJmNyb3A9MTk2LDE2NDgsMzM0MSwzNzI1JndpZHRoPTgwMCZjb2xvcj0zMiZleHQ9Z2lmJmtleQ==,false,https://paperspast.natlib.govt.nz/newspapers/TO19020927.2.2.1,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_newspaper_advertisements_2.json,2026-05-31,expected,ok,open_image_frame,; ;,; ;,"Untitled Illustration (Observer, 27 September 1902) is indexed from DigitalNZ. ; ;","Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,"DigitalNZ. Untitled Illustration (Observer, 27 September 1902). https://paperspast.natlib.govt.nz/newspapers/TO19020927.2.2.1. Accessed 2026-05-31."
DNZ1970R027,DNZ01,digitalnz_newspaper_advertisements,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=advertisements&per_page=100&page=2&and%5Bcategory%5D%5B%5D=Images,captured,6334771,https://paperspast.natlib.govt.nz/newspapers/TO19020927.2.9.1,"Untitled Illustration (Observer, 27 September 1902)",,27-09-1902; 1902-09-27T00:00:00.000Z; 1902-09-27T00:00:00.000Z; 2012-04-20T20:02:54.000+12:00,1902,1902,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Observer;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPVRPMTkwMjA5MjcuMS40JmNyb3A9MTEzOCwzMDA3LDE1NjYsMjUxOSZ3aWR0aD04MDAmY29sb3I9MzImZXh0PWdpZiZrZXk=,false,https://paperspast.natlib.govt.nz/newspapers/TO19020927.2.9.1,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_newspaper_advertisements_2.json,2026-05-31,expected,ok,open_image_frame,; ;,; ;,"Untitled Illustration (Observer, 27 September 1902) is indexed from DigitalNZ. ; ;","Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,"DigitalNZ. Untitled Illustration (Observer, 27 September 1902). https://paperspast.natlib.govt.nz/newspapers/TO19020927.2.9.1. Accessed 2026-05-31."
DNZ1970R028,DNZ02,digitalnz_poster_records,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=poster&per_page=100&page=5&and%5Bcategory%5D%5B%5D=Images,captured,6334923,https://paperspast.natlib.govt.nz/newspapers/TO19020927.2.11.1,"Untitled Illustration (Observer, 27 September 1902)",,27-09-1902; 1902-09-27T00:00:00.000Z; 1902-09-27T00:00:00.000Z; 2012-04-20T20:02:56.000+12:00,1902,1902,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Observer;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPVRPMTkwMjA5MjcuMS41JmNyb3A9MjM3LDM0NDgsMTU0MCwxOTQ4JndpZHRoPTgwMCZjb2xvcj0zMiZleHQ9Z2lmJmtleQ==,false,https://paperspast.natlib.govt.nz/newspapers/TO19020927.2.11.1,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_poster_records_5.json,2026-05-31,expected,ok,open_image_frame,; ;,; ;,"Untitled Illustration (Observer, 27 September 1902) is indexed from DigitalNZ. ; ;","Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,"DigitalNZ. Untitled Illustration (Observer, 27 September 1902). https://paperspast.natlib.govt.nz/newspapers/TO19020927.2.11.1. Accessed 2026-05-31."
DNZ1970R029,DNZ02,digitalnz_poster_records,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=poster&per_page=100&page=5&and%5Bcategory%5D%5B%5D=Images,captured,6334954,https://paperspast.natlib.govt.nz/newspapers/TO19020927.2.12.1,"Untitled Illustration (Observer, 27 September 1902)",,27-09-1902; 1902-09-27T00:00:00.000Z; 1902-09-27T00:00:00.000Z; 2012-04-20T20:02:57.000+12:00,1902,1902,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Observer;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPVRPMTkwMjA5MjcuMS41JmNyb3A9MTkyNSwzNjYsMTU5NiwxODQwJndpZHRoPTgwMCZjb2xvcj0zMiZleHQ9Z2lmJmtleQ==,false,https://paperspast.natlib.govt.nz/newspapers/TO19020927.2.12.1,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_poster_records_5.json,2026-05-31,expected,ok,open_image_frame,; ;,; ;,"Untitled Illustration (Observer, 27 September 1902) is indexed from DigitalNZ. ; ;","Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,"DigitalNZ. Untitled Illustration (Observer, 27 September 1902). https://paperspast.natlib.govt.nz/newspapers/TO19020927.2.12.1. Accessed 2026-05-31."
DNZ1970R030,DNZ02,digitalnz_poster_records,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=poster&per_page=100&page=5&and%5Bcategory%5D%5B%5D=Images,captured,6335072,https://paperspast.natlib.govt.nz/newspapers/TO19020927.2.13.1,"Untitled Illustration (Observer, 27 September 1902)",,27-09-1902; 1902-09-27T00:00:00.000Z; 1902-09-27T00:00:00.000Z; 2012-04-20T20:03:15.000+12:00,1902,1902,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Observer;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPVRPMTkwMjA5MjcuMS41JmNyb3A9Mjc3NywzODE4LDcyMiw4NDgmd2lkdGg9ODAwJmNvbG9yPTMyJmV4dD1naWYma2V5,false,https://paperspast.natlib.govt.nz/newspapers/TO19020927.2.13.1,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_poster_records_5.json,2026-05-31,expected,ok,open_image_frame,; ;,; ;,"Untitled Illustration (Observer, 27 September 1902) is indexed from DigitalNZ. ; ;","Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,"DigitalNZ. Untitled Illustration (Observer, 27 September 1902). https://paperspast.natlib.govt.nz/newspapers/TO19020927.2.13.1. Accessed 2026-05-31."
DNZ1970R031,DNZ01,digitalnz_newspaper_advertisements,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=advertisements&per_page=100&page=2&and%5Bcategory%5D%5B%5D=Images,captured,13943598,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.197.11.4,Untitled Illustration,,02-09-1903; 1903-09-02T00:00:00.000Z; 1903-09-02T00:00:00.000Z; 2012-04-21T20:37:27.000+12:00,1903,1903,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Otago Witness;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPU9XMTkwMzA5MDIuMS44MSZjcm9wPTIwNCw0MDQ3LDQyMzcsMjczNyZ3aWR0aD04MDAmY29sb3I9MzImZXh0PWdpZiZrZXk=,false,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.197.11.4,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_newspaper_advertisements_2.json,2026-05-31,expected,ok,open_image_frame,their majesties and the light cure king edward and queen alexandra visiting patients in the finsen light room at the london hospital on june 11th the king and queen viaited the london hospital to open a newwing and the new finsen light room of the danish physician method of curing lupus the queen isthebiron aadniflnfierln england,; ;,Untitled Illustration is indexed from DigitalNZ. ; ;,"Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,DigitalNZ. Untitled Illustration. https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.197.11.4. Accessed 2026-05-31.
DNZ1970R032,DNZ01,digitalnz_newspaper_advertisements,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=advertisements&per_page=100&page=2&and%5Bcategory%5D%5B%5D=Images,captured,13944148,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.11.1,Untitled Illustration,,02-09-1903; 1903-09-02T00:00:00.000Z; 1903-09-02T00:00:00.000Z; 2012-04-21T20:37:33.000+12:00,1903,1903,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Otago Witness;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPU9XMTkwMzA5MDIuMS44NiZjcm9wPTE1MDgsMzE5LDI5MTQsMjA1OSZ3aWR0aD04MDAmY29sb3I9MzImZXh0PWdpZiZrZXk=,false,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.11.1,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_newspaper_advertisements_2.json,2026-05-31,expected,ok,open_image_frame,a new diversion at a french gymkhana a blindfold race on a courise strewn with empty bottles teams for the race are formed by two girls bhndfolded and driven by a youth the object is to knock down n,; ;,Untitled Illustration is indexed from DigitalNZ. ; ;,"Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,DigitalNZ. Untitled Illustration. https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.11.1. Accessed 2026-05-31.
DNZ1970R033,DNZ01,digitalnz_newspaper_advertisements,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=advertisements&per_page=100&page=2&and%5Bcategory%5D%5B%5D=Images,captured,13944161,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.11.2,Untitled Illustration,,02-09-1903; 1903-09-02T00:00:00.000Z; 1903-09-02T00:00:00.000Z; 2012-04-21T20:37:33.000+12:00,1903,1903,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Otago Witness;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPU9XMTkwMzA5MDIuMS44NiZjcm9wPTE2OCwzMDkxLDExOTMsMTc5MyZ3aWR0aD04MDAmY29sb3I9MzImZXh0PWdpZiZrZXk=,false,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.11.2,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_newspaper_advertisements_2.json,2026-05-31,expected,ok,open_image_frame,j airnst the young new zealandeir who won the warrjnambool to melbourne road race beating the record by one hour,; ;,Untitled Illustration is indexed from DigitalNZ. ; ;,"Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,DigitalNZ. Untitled Illustration. https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.11.2. Accessed 2026-05-31.
DNZ1970R034,DNZ01,digitalnz_newspaper_advertisements,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=advertisements&per_page=100&page=2&and%5Bcategory%5D%5B%5D=Images,captured,13944177,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.11.3,Untitled Illustration,,02-09-1903; 1903-09-02T00:00:00.000Z; 1903-09-02T00:00:00.000Z; 2012-04-21T20:37:33.000+12:00,1903,1903,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Otago Witness;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPU9XMTkwMzA5MDIuMS44NiZjcm9wPTE5Niw1MjY3LDE5NDEsMTI0NSZ3aWR0aD04MDAmY29sb3I9MzImZXh0PWdpZiZrZXk=,false,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.11.3,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_newspaper_advertisements_2.json,2026-05-31,expected,ok,open_image_frame,a train ox the electric suspension road passing along a street,; ;,Untitled Illustration is indexed from DigitalNZ. ; ;,"Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,DigitalNZ. Untitled Illustration. https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.11.3. Accessed 2026-05-31.
DNZ1970R035,DNZ01,digitalnz_newspaper_advertisements,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=advertisements&per_page=100&page=2&and%5Bcategory%5D%5B%5D=Images,captured,13944190,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.11.4,Untitled Illustration,,02-09-1903; 1903-09-02T00:00:00.000Z; 1903-09-02T00:00:00.000Z; 2012-04-21T20:37:33.000+12:00,1903,1903,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Otago Witness;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPU9XMTkwMzA5MDIuMS44NiZjcm9wPTI0ODksNTIyNiwxOTMwLDEyMzEmd2lkdGg9ODAwJmNvbG9yPTMyJmV4dD1naWYma2V5,false,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.11.4,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_newspaper_advertisements_2.json,2026-05-31,expected,ok,open_image_frame,another view of ihe system in operation the line here crosses the street at right angles,; ;,Untitled Illustration is indexed from DigitalNZ. ; ;,"Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,DigitalNZ. Untitled Illustration. https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.11.4. Accessed 2026-05-31.
DNZ1970R036,DNZ01,digitalnz_newspaper_advertisements,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=advertisements&per_page=100&page=2&and%5Bcategory%5D%5B%5D=Images,captured,13944203,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.11.5,Untitled Illustration,,02-09-1903; 1903-09-02T00:00:00.000Z; 1903-09-02T00:00:00.000Z; 2012-04-21T20:37:33.000+12:00,1903,1903,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Otago Witness;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPU9XMTkwMzA5MDIuMS44NiZjcm9wPTIwNjYsMjg4MSwyMzI0LDE4NzImd2lkdGg9ODAwJmNvbG9yPTMyJmV4dD1naWYma2V5,false,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.11.5,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_newspaper_advertisements_2.json,2026-05-31,expected,ok,open_image_frame,tttf prince and the order of st john of jerusalem decorating a brave nurse th o wlrfffl in his capacity grand prior of the order of the ho 3 pital of 9t john of jerusalem in england f tstt gate for the purpose ofopening the new hall and ambulance rooms rendered necessary by the development,; ;,Untitled Illustration is indexed from DigitalNZ. ; ;,"Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,DigitalNZ. Untitled Illustration. https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.11.5. Accessed 2026-05-31.
DNZ1970R037,DNZ01,digitalnz_newspaper_advertisements,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=advertisements&per_page=100&page=2&and%5Bcategory%5D%5B%5D=Images,captured,13944216,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.11.6,Untitled Illustration,,02-09-1903; 1903-09-02T00:00:00.000Z; 1903-09-02T00:00:00.000Z; 2012-04-21T20:37:33.000+12:00,1903,1903,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Otago Witness;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPU9XMTkwMzA5MDIuMS44NiZjcm9wPTE3NCwzNDEsMTE2MywxOTU5JndpZHRoPTgwMCZjb2xvcj0zMiZleHQ9Z2lmJmtleQ==,false,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.11.6,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_newspaper_advertisements_2.json,2026-05-31,expected,ok,open_image_frame,the new monument to sir arthur sullivan,; ;,Untitled Illustration is indexed from DigitalNZ. ; ;,"Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,DigitalNZ. Untitled Illustration. https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.11.6. Accessed 2026-05-31.
DNZ1970R038,DNZ01,digitalnz_newspaper_advertisements,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=advertisements&per_page=100&page=2&and%5Bcategory%5D%5B%5D=Images,captured,13944268,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.1,Untitled Illustration,,02-09-1903; 1903-09-02T00:00:00.000Z; 1903-09-02T00:00:00.000Z; 2012-04-21T20:37:34.000+12:00,1903,1903,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Otago Witness;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPU9XMTkwMzA5MDIuMS44NyZjcm9wPTIzNCwzMTksMTU0OCwyMzQwJndpZHRoPTgwMCZjb2xvcj0zMiZleHQ9Z2lmJmtleQ==,false,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.1,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_newspaper_advertisements_2.json,2026-05-31,expected,ok,open_image_frame,irei orave of thie rev mb wohlers thie bevoteid amd successful mddssioniairy to the maoris at ruapuke ajfid stewiart isliaamdi,; ;,Untitled Illustration is indexed from DigitalNZ. ; ;,"Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,DigitalNZ. Untitled Illustration. https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.1. Accessed 2026-05-31.
