review_type,source_file,capture_id,surface_id,year,region,image_state,source_name,title,source_url,review_class,suggested_action,evidence
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R005,SURF-MC1930R005,1932,United Kingdom,IMG04,V&A Collections API,Breakfast in Peace if you Travel by Southern Electric,https://collections.vam.ac.uk/item/O743577/,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; V&A Collections API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R006,SURF-MC1930R006,1932,United States,IMG00,Art Institute of Chicago API,By the Rushy - Fringed Bank,https://www.artic.edu/artworks/13343,image_missing_or_parser_gap,Recapture/probe image metadata or keep as text/card until source image evidence is visible.,IMG00; Art Institute of Chicago API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R007,SURF-MC1930R007,1933,Unresolved region,IMG04,The Met Open Access,Costume Ball Poster,https://www.metmuseum.org/art/collection/search/396097,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; The Met Open Access
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R008,SURF-MC1930R008,1935,United States,IMG04,Library of Congress loc.gov API,"[Poster designs for WPA, Army, Air Force, Fitzsimmons General Hospital Reconditioning Service]",https://www.loc.gov/pictures/item/2010633924/,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; Library of Congress loc.gov API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R013,SURF-MC1930R013,1936,United States,IMG04,Library of Congress loc.gov API,Preliminary drawings for See American WPA poster,https://www.loc.gov/pictures/item/2010634800/,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; Library of Congress loc.gov API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R022,SURF-MC1930R022,1936,United States,IMG04,Library of Congress loc.gov API,[WPA Federal Music Project posters announcing Ernst Bacon musical events],https://www.loc.gov/pictures/item/2010651945/,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; Library of Congress loc.gov API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R026,SURF-MC1930R026,1936,United States,IMG04,Library of Congress loc.gov API,[WPA posters],https://www.loc.gov/pictures/item/2010646678/,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; Library of Congress loc.gov API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R027,SURF-MC1930R027,1937,United Kingdom,IMG04,V&A Collections API,Season Tickets From This Station,https://collections.vam.ac.uk/item/O1036199/,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; V&A Collections API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R028,SURF-MC1930R028,1937,United Kingdom,IMG04,V&A Collections API,Travels in time on your doorstop,https://collections.vam.ac.uk/item/O590954/,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; V&A Collections API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R040,SURF-MC1930R040,1941,United States,IMG04,Library of Congress loc.gov API,"To speak up for democracy read up on democracy; 1791/1941 Freedom of expression and religion, Freedom from want & fear everywhere in the world-FDR; All out for defense of democracy; Strengthen good neighbor policy [WPA posters]",https://www.loc.gov/pictures/item/2010633532/,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; Library of Congress loc.gov API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R041,SURF-MC1930R041,1941,United States,IMG04,Library of Congress loc.gov API,[WPA posters for American Guide Week and Hoosier Folklore],https://www.loc.gov/pictures/item/2010632762/,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; Library of Congress loc.gov API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R042,SURF-MC1930R042,1942,Russia,IMG00,Art Institute of Chicago API,The Time for Vengeance is Approaching,https://www.artic.edu/artworks/159595,image_missing_or_parser_gap,Recapture/probe image metadata or keep as text/card until source image evidence is visible.,IMG00; Art Institute of Chicago API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R043,SURF-MC1930R043,1942,Russia,IMG00,Art Institute of Chicago API,The Wedding Present,https://www.artic.edu/artworks/159596,image_missing_or_parser_gap,Recapture/probe image metadata or keep as text/card until source image evidence is visible.,IMG00; Art Institute of Chicago API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R044,SURF-MC1930R044,1942,United States,IMG00,Art Institute of Chicago API,This Is the Enemy,https://www.artic.edu/artworks/185124,image_missing_or_parser_gap,Recapture/probe image metadata or keep as text/card until source image evidence is visible.,IMG00; Art Institute of Chicago API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R045,SURF-MC1930R045,1942,United States,IMG00,Art Institute of Chicago API,"Thrill to the Heroic Struggle on ""Our Russian Front""",https://www.artic.edu/artworks/184353,image_missing_or_parser_gap,Recapture/probe image metadata or keep as text/card until source image evidence is visible.,IMG00; Art Institute of Chicago API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R046,SURF-MC1930R046,1942,Russia,IMG00,Art Institute of Chicago API,Thunderous Blow,https://www.artic.edu/artworks/159594,image_missing_or_parser_gap,Recapture/probe image metadata or keep as text/card until source image evidence is visible.,IMG00; Art Institute of Chicago API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R047,SURF-MC1930R047,1944,Russia,IMG00,Art Institute of Chicago API,A Belorussian Landscape,https://www.artic.edu/artworks/192411,image_missing_or_parser_gap,Recapture/probe image metadata or keep as text/card until source image evidence is visible.,IMG00; Art Institute of Chicago API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R048,SURF-MC1930R048,1944,Russia,IMG00,Art Institute of Chicago API,An Attempt Using Unfit Means,https://www.artic.edu/artworks/182948,image_missing_or_parser_gap,Recapture/probe image metadata or keep as text/card until source image evidence is visible.,IMG00; Art Institute of Chicago API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R049,SURF-MC1930R049,1944,Russia,IMG00,Art Institute of Chicago API,Our One-Thousandth Blow,https://www.artic.edu/artworks/192373,image_missing_or_parser_gap,Recapture/probe image metadata or keep as text/card until source image evidence is visible.,IMG00; Art Institute of Chicago API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R050,SURF-MC1930R050,1944,Russia / USSR contexts,IMG00,Art Institute of Chicago API,The Hour Approaches,https://www.artic.edu/artworks/192365,image_missing_or_parser_gap,Recapture/probe image metadata or keep as text/card until source image evidence is visible.,IMG00; Art Institute of Chicago API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R051,SURF-MC1930R051,1944,Germany,IMG00,Art Institute of Chicago API,The Search for Human Resources in Germany,https://www.artic.edu/artworks/159645,image_missing_or_parser_gap,Recapture/probe image metadata or keep as text/card until source image evidence is visible.,IMG00; Art Institute of Chicago API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R052,SURF-MC1930R052,1944,Russia / USSR contexts,IMG00,Art Institute of Chicago API,Untitled,https://www.artic.edu/artworks/192364,image_missing_or_parser_gap,Recapture/probe image metadata or keep as text/card until source image evidence is visible.,IMG00; Art Institute of Chicago API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R053,SURF-MC1930R053,1944,Russia,IMG00,Art Institute of Chicago API,You Reap What You Sow,https://www.artic.edu/artworks/182958,image_missing_or_parser_gap,Recapture/probe image metadata or keep as text/card until source image evidence is visible.,IMG00; Art Institute of Chicago API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R054,SURF-MC1930R054,1945,Russia / USSR contexts,IMG00,Art Institute of Chicago API,"""Philanthropic"" Hitler",https://www.artic.edu/artworks/192573,image_missing_or_parser_gap,Recapture/probe image metadata or keep as text/card until source image evidence is visible.,IMG00; Art Institute of Chicago API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R055,SURF-MC1930R055,1945,Mexico,IMG04,The Met Open Access,Poster celebrating the victory over the Nazis at the end of World War II,https://www.metmuseum.org/art/collection/search/853636,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; The Met Open Access
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R056,SURF-MC1930R056,1945,France,IMG00,Art Institute of Chicago API,"The Kiss (Poster for Man Ray exhibition, Julien Levy Gallery)",https://www.artic.edu/artworks/120015,image_missing_or_parser_gap,Recapture/probe image metadata or keep as text/card until source image evidence is visible.,IMG00; Art Institute of Chicago API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R059,SURF-MC1930R059,1948,Spain,IMG00,Art Institute of Chicago API,Exhibition Poster,https://www.artic.edu/artworks/111092,image_missing_or_parser_gap,Recapture/probe image metadata or keep as text/card until source image evidence is visible.,IMG00; Art Institute of Chicago API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R060,SURF-MC1930R060,1950,Mexico,IMG04,V&A Collections API,"Mysterious, Colourful, Exotic Mexico",https://collections.vam.ac.uk/item/O114860/,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; V&A Collections API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R062,SURF-MC1930R062,1952,Italy,IMG00,Art Institute of Chicago API,1952 Exhibition Poster,https://www.artic.edu/artworks/122394,image_missing_or_parser_gap,Recapture/probe image metadata or keep as text/card until source image evidence is visible.,IMG00; Art Institute of Chicago API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R063,SURF-MC1930R063,1952,Italy,IMG00,Art Institute of Chicago API,Exhibition Villauris,https://www.artic.edu/artworks/79465,image_missing_or_parser_gap,Recapture/probe image metadata or keep as text/card until source image evidence is visible.,IMG00; Art Institute of Chicago API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R064,SURF-MC1930R064,1953,United States,IMG00,Art Institute of Chicago API,Dada 1916-1923,https://www.artic.edu/artworks/249244,image_missing_or_parser_gap,Recapture/probe image metadata or keep as text/card until source image evidence is visible.,IMG00; Art Institute of Chicago API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R065,SURF-MC1930R065,1953,United Kingdom,IMG04,V&A Collections API,Travel Shop Post Early,https://collections.vam.ac.uk/item/O696519/,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; V&A Collections API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R066,SURF-MC1930R066,1953,United Kingdom,IMG04,V&A Collections API,Travel Shop Post Early,https://collections.vam.ac.uk/item/O1034418/,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; V&A Collections API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R067,SURF-MC1930R067,1956,United Kingdom,IMG04,V&A Collections API,Travel in rail comfort...,https://collections.vam.ac.uk/item/O578579/,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; V&A Collections API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R068,SURF-MC1930R068,1958,Switzerland,IMG04,V&A Collections API,"Viaggio in treno, viaggio sereno",https://collections.vam.ac.uk/item/O550920/,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; V&A Collections API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R070,SURF-MC1930R070,1960,United Kingdom,IMG04,V&A Collections API,Poster advertising which posters were for sale,https://collections.vam.ac.uk/item/O195242/,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; V&A Collections API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R071,SURF-MC1930R071,1963,Unresolved region,IMG04,The Met Open Access,"Danza actual: Marilú Marini, Aida Laib, Ana Kamien",https://www.metmuseum.org/art/collection/search/841349,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; The Met Open Access
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R072,SURF-MC1930R072,1963,Unresolved region,IMG04,The Met Open Access,Jewish Museum Poster,https://www.metmuseum.org/art/collection/search/346991,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; The Met Open Access
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R073,SURF-MC1930R073,1964,Unresolved region,IMG04,The Met Open Access,"Danza, Primera aproximación",https://www.metmuseum.org/art/collection/search/841355,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; The Met Open Access
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R074,SURF-MC1930R074,1964,Unresolved region,IMG04,The Met Open Access,Edgardo Giménez en la galería Rioboo,https://www.metmuseum.org/art/collection/search/841356,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; The Met Open Access
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R075,SURF-MC1930R075,1965,Unresolved region,IMG04,The Met Open Access,"Carlos Squirru Produzca más, modifique su esqueleto",https://www.metmuseum.org/art/collection/search/841358,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; The Met Open Access
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R076,SURF-MC1930R076,1965,Unresolved region,IMG04,The Met Open Access,Dalila Puzzovio La matabrujas de más calidad,https://www.metmuseum.org/art/collection/search/841359,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; The Met Open Access
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R077,SURF-MC1930R077,1965,United States,IMG00,Art Institute of Chicago API,Dwan Gallery Poster,https://www.artic.edu/artworks/93879,image_missing_or_parser_gap,Recapture/probe image metadata or keep as text/card until source image evidence is visible.,IMG00; Art Institute of Chicago API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R078,SURF-MC1930R078,1965,Unresolved region,IMG04,The Met Open Access,"Phone, for Life Magazine",https://www.metmuseum.org/art/collection/search/662369,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; The Met Open Access
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R079,SURF-MC1930R079,1966,United States,IMG04,V&A Collections API,Toulouse-Lautrec,https://collections.vam.ac.uk/item/O693304/,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; V&A Collections API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R080,SURF-MC1930R080,1967,United Kingdom,IMG04,V&A Collections API,A Trip to Middle Earth,https://collections.vam.ac.uk/item/O1023219/,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; V&A Collections API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R081,SURF-MC1930R081,1967,Unresolved region,IMG04,The Met Open Access,Arte 67,https://www.metmuseum.org/art/collection/search/841362,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; The Met Open Access
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R082,SURF-MC1930R082,1967,Unresolved region,IMG04,The Met Open Access,"Edgardo Giménez, Edgardo Giménez, Edgardo Giménez",https://www.metmuseum.org/art/collection/search/841364,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; The Met Open Access
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R083,SURF-MC1930R083,1967,United States,IMG04,V&A Collections API,Flower Love,https://collections.vam.ac.uk/item/O199702/,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; V&A Collections API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R084,SURF-MC1930R084,1967,United States,IMG04,V&A Collections API,Hookah Love,https://collections.vam.ac.uk/item/O199710/,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; V&A Collections API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R085,SURF-MC1930R085,1967,Unresolved region,IMG04,The Met Open Access,Knoll International Poster,https://www.metmuseum.org/art/collection/search/711046,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; The Met Open Access
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R087,SURF-MC1930R087,1967,United States,IMG04,V&A Collections API,Presented in San Francisco by Bill Graham...,https://collections.vam.ac.uk/item/O693294/,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; V&A Collections API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R088,SURF-MC1930R088,1968,United Kingdom,IMG04,V&A Collections API,Poster,https://collections.vam.ac.uk/item/O201369/,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; V&A Collections API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R089,SURF-MC1930R089,1968,United States,IMG00,Art Institute of Chicago API,50 Years Bauhaus Exhibition Poster,https://www.artic.edu/artworks/229987,image_missing_or_parser_gap,Recapture/probe image metadata or keep as text/card until source image evidence is visible.,IMG00; Art Institute of Chicago API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R091,SURF-MC1930R091,1969,Unresolved region,IMG04,V&A Collections API,Dionne Warwick,https://collections.vam.ac.uk/item/O1257696/,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; V&A Collections API
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R092,SURF-MC1930R092,1969,Unresolved region,IMG04,The Met Open Access,Untitled (Green Goat),https://www.metmuseum.org/art/collection/search/841366,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; The Met Open Access
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R093,SURF-MC1930R093,1970,Unresolved region,IMG04,The Met Open Access,Love (Butterfly),https://www.metmuseum.org/art/collection/search/841367,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; The Met Open Access
source_visible_gap,capture_batch_midcentury_1930_1970_records.csv,MC1930R095,SURF-MC1930R095,1970,Unresolved region,IMG04,The Met Open Access,Untitled (Fuera de caja proof),https://www.metmuseum.org/art/collection/search/841368,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; The Met Open Access
source_visible_gap,capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R066,SURF-MX1970R066,1970,Global / transnational,IMG04,Getty Research Portal,Graphic design history bibliography seed,https://portal.getty.edu/,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; Getty Research Portal
source_visible_gap,capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R067,SURF-MX1970R067,1970,Global / transnational,IMG04,Getty Research Portal,Poster design bibliography seed,https://portal.getty.edu/,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; Getty Research Portal
source_visible_gap,capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R068,SURF-MX1970R068,1970,Global / transnational,IMG04,Getty Research Portal,Typography and commercial art bibliography seed,https://portal.getty.edu/,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; Getty Research Portal
source_visible_gap,capture_batch_noncanonical_exact_sources_1970_2000_records.csv,NXS2026R009,SURF-NXS2026R009,,Australia / Indigenous,IMG04,NAIDOC / AIATSIS,NAIDOC Poster Gallery,https://www.naidoc.org.au/posters/poster-gallery,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; NAIDOC / AIATSIS
source_visible_gap,capture_batch_noncanonical_exact_sources_1970_2000_records.csv,NXS2026R010,SURF-NXS2026R010,,Australia / Indigenous,IMG04,NAIDOC / AIATSIS,Welcome to the Australian Institute of Aboriginal and Torres Strait Islander Studies NAIDOC Week posters,https://aiatsis.gov.au/collection/featured-collections/naidoc-week-posters,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; NAIDOC / AIATSIS
source_visible_gap,capture_batch_nonmainstream_region_1990_2026_records.csv,NMR1990R0001,SURF-NMR1990R0001,2022,Malaysia,IMG04,Malaysian Design Archive,Let’s Make History 11.1.11,https://search.malaysiadesignarchive.org/item/lets-make-history-11-1-11/,registry_or_archive_landing_page,Keep as context source or split into item-level captures before publication.,IMG04; Malaysian Design Archive
source_visible_gap,capture_batch_nonmainstream_region_1990_2026_records.csv,NMR1990R0002,SURF-NMR1990R0002,2022,Malaysia,IMG04,Malaysian Design Archive,Bagaimana Mahasiswa Dulu Bisa Ada Parlimen Mahasiswa Yang Menggubal Dasar & Perlembagaan Mahasiswa Sendiri Tanpa Campurtangan Pemerintah Universiti?,https://search.malaysiadesignarchive.org/item/bagaimana-mahasiswa-dulu-bisa-ada-parlimen-mahasiswa-yang-menggubal-dasar-perlembagaan-mahasiswa-sendiri-tanpa-campurtangan-pemerintah-universiti/,registry_or_archive_landing_page,Keep as context source or split into item-level captures before publication.,IMG04; Malaysian Design Archive
source_visible_gap,capture_batch_nonmainstream_region_1990_2026_records.csv,NMR1990R0003,SURF-NMR1990R0003,2025,Malaysia,IMG04,Malaysian Design Archive,BÍCH – silkscreen edition,https://search.malaysiadesignarchive.org/item/bich-silkscreen-edition/,registry_or_archive_landing_page,Keep as context source or split into item-level captures before publication.,IMG04; Malaysian Design Archive
source_visible_gap,capture_batch_nonmainstream_region_1990_2026_records.csv,NMR1990R0004,SURF-NMR1990R0004,2024,Malaysia,IMG04,Malaysian Design Archive,1970 World Exposition – Untitled 056,https://search.malaysiadesignarchive.org/item/1970-world-exposition-untitled-056/,registry_or_archive_landing_page,Keep as context source or split into item-level captures before publication.,IMG04; Malaysian Design Archive
source_visible_gap,capture_batch_nonmainstream_region_1990_2026_records.csv,NMR1990R0005,SURF-NMR1990R0005,2024,Malaysia,IMG04,Malaysian Design Archive,1970 World Exposition – Untitled 055,https://search.malaysiadesignarchive.org/item/1970-world-exposition-untitled-055/,registry_or_archive_landing_page,Keep as context source or split into item-level captures before publication.,IMG04; Malaysian Design Archive
source_visible_gap,capture_batch_nonmainstream_region_1990_2026_records.csv,NMR1990R0015,SURF-NMR1990R0015,2026,South Africa,IMG04,GALA Queer Archive,Documenting Decriminalisation: Call for animators,https://gala.co.za/2026/06/01/documenting-decriminalisation-call-for-animators/,registry_or_archive_landing_page,Keep as context source or split into item-level captures before publication.,IMG04; GALA Queer Archive
source_visible_gap,capture_batch_protocol_item_1970_2026_records.csv,PIC1970R0001,SURF-PIC1970R0001,2018,Ghana,IMG04,University of Ghana Digital Collections,Where is My Name? – Contemporary Funeral Posters as an Arena of Contestation and (Re)negotiation of Chiefly Relations Among the Ewe of Ghana and Togo,https://ugspace.ug.edu.gh/handle/123456789/31260,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; University of Ghana Digital Collections
source_visible_gap,capture_batch_protocol_item_1970_2026_records.csv,PIC1970R0003,SURF-PIC1970R0003,2012,Ghana,IMG04,University of Ghana Digital Collections,Policy Regulating the Placement of Advertisement (November 2011),https://ugspace.ug.edu.gh/handle/123456789/35476,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; University of Ghana Digital Collections
source_visible_gap,capture_batch_protocol_item_1970_2026_records.csv,PIC1970R0004,SURF-PIC1970R0004,2015,Ghana,IMG04,University of Ghana Digital Collections,Online Newspaper Coverage of the “Bring Back Our Girls” Campaign in Nigeria,https://ugspace.ug.edu.gh/handle/123456789/21749,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; University of Ghana Digital Collections
source_visible_gap,capture_batch_protocol_item_1970_2026_records.csv,PIC1970R0007,SURF-PIC1970R0007,2005,Africa,IMG04,National Repository of Nigeria,"Daily Trust newspaper issue group, 2005-01-05-2005-01-11",https://nigeriareposit.nln.gov.ng/handle/20.500.14186/1899,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; National Repository of Nigeria
source_visible_gap,capture_batch_protocol_item_1970_2026_records.csv,PIC1970R0008,SURF-PIC1970R0008,1991,Africa,IMG04,National Repository of Nigeria,"Citizen magazine issue group, 1991-08-05-1991-06-10",https://nigeriareposit.nln.gov.ng/handle/20.500.14186/2344,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; National Repository of Nigeria
source_visible_gap,capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0010,SURF-SBC1970R0010,1979,Aotearoa New Zealand,IMG04,Auckland Libraries Heritage Collections / CONTENTdm,Māori 1970 - 1979,https://kura.aucklandlibraries.govt.nz/digital/collection/ephemera/id/2133,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; Auckland Libraries Heritage Collections / CONTENTdm
source_visible_gap,capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0011,SURF-SBC1970R0011,2001,Japan,IMG04,NDL Search / National Diet Library,アートディレクター入門 : 広告を魅せる人たちがいる,https://iss.ndl.go.jp/books?ar=4e1f&search_mode=advanced&title=%E3%82%A2%E3%83%BC%E3%83%88%E3%83%87%E3%82%A3%E3%83%AC%E3%82%AF%E3%82%BF%E3%83%BC%E5%85%A5%E9%96%80%20%3A%20%E5%BA%83%E5%91%8A%E3%82%92%E9%AD%85%E3%81%9B%E3%82%8B%E4%BA%BA%E3%81%9F%E3%81%A1%E3%81%8C%E3%81%84%E3%82%8B,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; NDL Search / National Diet Library
source_visible_gap,capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0012,SURF-SBC1970R0012,2001,Japan,IMG04,NDL Search / National Diet Library,アート派広告代理店 : その誕生と成功,https://iss.ndl.go.jp/books?ar=4e1f&search_mode=advanced&title=%E3%82%A2%E3%83%BC%E3%83%88%E6%B4%BE%E5%BA%83%E5%91%8A%E4%BB%A3%E7%90%86%E5%BA%97%20%3A%20%E3%81%9D%E3%81%AE%E8%AA%95%E7%94%9F%E3%81%A8%E6%88%90%E5%8A%9F,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",IMG04; NDL Search / National Diet Library
