input_file,capture_id,source_id,source_name,source_identifier,source_record_url,source_title,date_start,date_end,image_presence_code,decision,score,design_score,provenance_score,risk_score,source_family,positive_signals,negative_signals,reason
capture_batch_late_period_coverage_1970_2026_records.csv,LPC2026R076,SRC012,Wikimedia Commons,36176140,https://commons.wikimedia.org/wiki/File:A_blue_background_bearing_the_white_lettering_Wellcome_L0053635.jpg,A blue background bearing the white lettering Wellcome L0053635.jpg,2018,2018,IMG03,include_candidate,15,9,6,0,institutional_api,advertisement; flyer; poster; posters; activist; aids; public health; collection; collections; item; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_late_period_coverage_1970_2026_records.csv,LPC2026R077,SRC012,Wikimedia Commons,36176155,https://commons.wikimedia.org/wiki/File:A_green_background_bearing_the_white_lettering_Wellcome_L0053638.jpg,A green background bearing the white lettering Wellcome L0053638.jpg,2018,2018,IMG03,include_candidate,15,9,6,0,institutional_api,advertisement; flyer; poster; posters; activist; aids; public health; collection; collections; item; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_late_period_coverage_1970_2026_records.csv,LPC2026R078,SRC012,Wikimedia Commons,36159270,"https://commons.wikimedia.org/wiki/File:A_middle-aged_woman_in_glasses_with_her_arms_crossed,_a_Wellcome_L0052365.jpg","A middle-aged woman in glasses with her arms crossed, a Wellcome L0052365.jpg",2018,2018,IMG03,include_candidate,15,9,6,0,institutional_api,advertising; flyer; poster; posters; activist; aids; campaign; public health; collection; collections; item; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_late_period_coverage_1970_2026_records.csv,LPC2026R079,SRC012,Wikimedia Commons,36157775,https://commons.wikimedia.org/wiki/File:A_pregnant_black_woman_with_a_warning_about_the_dangers_of_Wellcome_L0052322.jpg,A pregnant black woman with a warning about the dangers of Wellcome L0052322.jpg,2018,2018,IMG03,include_candidate,15,9,6,0,institutional_api,advertisement; flyer; poster; posters; activist; aids; public health; collection; collections; item; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_late_period_coverage_1970_2026_records.csv,LPC2026R080,SRC012,Wikimedia Commons,36158908,https://commons.wikimedia.org/wiki/File:Children_with_the_words_%27How_much_do_your_children_know_Wellcome_L0052356.jpg,Children with the words 'How much do your children know Wellcome L0052356.jpg,2018,2018,IMG03,include_candidate,15,9,6,0,institutional_api,advertising; flyer; poster; posters; activist; aids; campaign; public health; collection; collections; item; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_late_period_coverage_1970_2026_records.csv,LPC2026R081,SRC012,Wikimedia Commons,36160059,"https://commons.wikimedia.org/wiki/File:Peter_Zamara,_an_HIV_positive_man,_sits_leaning_against_a_Wellcome_L0052391.jpg","Peter Zamara, an HIV positive man, sits leaning against a Wellcome L0052391.jpg",2018,2018,IMG03,include_candidate,15,9,6,0,institutional_api,advertising; flyer; poster; posters; activist; aids; campaign; public health; collection; collections; item; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_late_period_coverage_1970_2026_records.csv,LPC2026R082,SRC012,Wikimedia Commons,36159472,https://commons.wikimedia.org/wiki/File:Two_blurred_figures_with_a_warning_about_the_risk_of_drug_Wellcome_L0052370.jpg,Two blurred figures with a warning about the risk of drug Wellcome L0052370.jpg,2018,2018,IMG03,include_candidate,15,9,6,0,institutional_api,advertising; flyer; poster; posters; activist; aids; campaign; public health; collection; collections; item; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_late_period_coverage_1970_2026_records.csv,LPC2026R083,SRC043,Internet Archive / text and periodical collections,graphicdesignsch0000dabn,https://archive.org/details/graphicdesignsch0000dabn,Graphic design school : a foundation course in the principles and practices of graphic design,2019,2019,IMG02,include_candidate,15,9,6,0,institutional_api,advertising; graphic design; interface design; layout; periodical; typography; visual communication; web design; archive; collections; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_late_period_coverage_1970_2026_records.csv,LPC2026R084,SRC043,Internet Archive / text and periodical collections,os2devmag,https://archive.org/details/os2devmag,IBM OS2 Developer Magazine,2019,2019,IMG02,include_candidate,15,9,6,0,institutional_api,interface design; magazine; periodical; visual communication; archive; collections; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_late_period_coverage_1970_2026_records.csv,LPC2026R085,SRC043,Internet Archive / text and periodical collections,logo_modernism,https://archive.org/details/logo_modernism,Logo Modernism,2019,2019,IMG02,include_candidate,15,9,6,0,institutional_api,graphic design; identity; logo; periodical; environment; archive; collections; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_late_period_coverage_1970_2026_records.csv,LPC2026R086,SRC043,Internet Archive / text and periodical collections,TSR1071TheDDRulesCyclopedia,https://archive.org/details/TSR1071TheDDRulesCyclopedia,The D&D Rules Cyclopedia,2019,2019,IMG02,include_candidate,15,9,6,0,institutional_api,cover; graphic design; periodical; typography; archive; collections; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_late_period_coverage_1970_2026_records.csv,LPC2026R087,SRC043,Internet Archive / text and periodical collections,worldsofamano,https://archive.org/details/worldsofamano,Worlds Of Amano,2019,2019,IMG02,downgrade_candidate,7,3,6,2,institutional_api,periodical; archive; collections; library; object; record,career,"usable as subsheet/card/text candidate, but not strong enough for main sheet without grouping or enrichment"
capture_batch_late_period_coverage_1970_2026_records.csv,LPC2026R088,SRC136,NAIDOC Poster Gallery,naidoc-2019,https://www.naidoc.org.au/posters/poster-gallery/naidoc-2019-poster,NAIDOC 2019 Poster,2019,2019,IMG02,include_candidate,12,7,5,0,other,poster; posters; indigenous; item; object,,has graphic-design object language and sufficient source/provenance signal
capture_batch_late_period_coverage_1970_2026_records.csv,LPC2026R089,SRC138,Te Papa Collections Online,1848021,https://collections.tepapa.govt.nz/object/1848021,Tāhae 250 poster,2019,2019,IMG02,include_candidate,10,4,6,0,institutional_api,poster; protest; collections; museum; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_late_period_coverage_1970_2026_records.csv,LPC2026R090,SRC043,Internet Archive / text and periodical collections,create-gui-python,https://archive.org/details/create-gui-python,Create Graphical User Interfaces with Python,2020,2020,IMG02,include_candidate,15,9,6,0,institutional_api,interface design; periodical; visual communication; archive; collections; library; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_late_period_coverage_1970_2026_records.csv,LPC2026R091,SRC043,Internet Archive / text and periodical collections,hightimes1974-2018,https://archive.org/details/hightimes1974-2018,"High Times (1974-2018, various)",2020,2020,IMG02,include_candidate,15,9,6,0,institutional_api,flyer; magazine; periodical; poster; zine; archive; collection; collections; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_late_period_coverage_1970_2026_records.csv,LPC2026R092,SRC043,Internet Archive / text and periodical collections,shadismagazine,https://archive.org/details/shadismagazine,Shadis Magazine,2020,2020,IMG02,include_candidate,15,9,6,0,institutional_api,flyer; magazine; periodical; poster; zine; archive; collections; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_late_period_coverage_1970_2026_records.csv,LPC2026R093,SRC136,NAIDOC Poster Gallery,naidoc-2020,https://www.naidoc.org.au/posters/poster-gallery/naidoc-2020-poster,NAIDOC 2020 poster,2020,2020,IMG02,include_candidate,12,7,5,0,other,poster; posters; indigenous; item; object,,has graphic-design object language and sufficient source/provenance signal
capture_batch_late_period_coverage_1970_2026_records.csv,LPC2026R094,SRC136,NAIDOC Poster Gallery,naidoc-2021,https://www.naidoc.org.au/posters/poster-gallery/naidoc-2021-poster,NAIDOC 2021 Poster,2021,2021,IMG02,include_candidate,12,7,5,0,other,poster; posters; indigenous; item; object,,has graphic-design object language and sufficient source/provenance signal
capture_batch_late_period_coverage_1970_2026_records.csv,LPC2026R095,SRC043,Internet Archive / text and periodical collections,dontmakemethinkr0000krug,https://archive.org/details/dontmakemethinkr0000krug,"Don't make me think, revisited : a common sense approach to Web usability",2022,2022,IMG02,include_candidate,15,9,6,0,institutional_api,interface design; periodical; visual communication; web design; archive; collections; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_late_period_coverage_1970_2026_records.csv,LPC2026R096,SRC043,Internet Archive / text and periodical collections,elementsofgraphi0000whit,https://archive.org/details/elementsofgraphi0000whit,"The Elements of Graphic Design : Space, Unity, Page Architecture, and Type",2022,2022,IMG02,include_candidate,15,9,6,0,institutional_api,graphic design; interface design; layout; periodical; typography; visual communication; web design; archive; collections; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_late_period_coverage_1970_2026_records.csv,LPC2026R097,SRC043,Internet Archive / text and periodical collections,the-html-handbook-flavio-copes,https://archive.org/details/the-html-handbook-flavio-copes,The HTML Handbook,2022,2022,IMG02,include_candidate,15,9,6,0,institutional_api,interface design; periodical; visual communication; archive; collections; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_late_period_coverage_1970_2026_records.csv,LPC2026R098,SRC136,NAIDOC Poster Gallery,naidoc-2022,https://www.naidoc.org.au/posters/poster-gallery/naidoc-2022-poster,NAIDOC 2022 Poster,2022,2022,IMG02,include_candidate,12,7,5,0,other,poster; posters; indigenous; item; object,,has graphic-design object language and sufficient source/provenance signal
capture_batch_late_period_coverage_1970_2026_records.csv,LPC2026R099,SRC043,Internet Archive / text and periodical collections,krotch7_digitial2_colorcorrect,https://archive.org/details/krotch7_digitial2_colorcorrect,KROTCH Zine (Issue 7),2023,2023,IMG02,include_candidate,15,9,6,0,institutional_api,flyer; magazine; periodical; poster; zine; punk; archive; collections; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_late_period_coverage_1970_2026_records.csv,LPC2026R100,SRC043,Internet Archive / text and periodical collections,html-css_202402,https://archive.org/details/html-css_202402,HTML CSS,2024,2024,IMG02,include_candidate,15,9,6,0,institutional_api,interface design; layout; periodical; visual communication; web design; archive; collections; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_late_period_coverage_1970_2026_records.csv,LPC2026R101,SRC043,Internet Archive / text and periodical collections,o-reilly-jennifer-niederst-robbins-learning-web-design,https://archive.org/details/o-reilly-jennifer-niederst-robbins-learning-web-design,Learning Web Design. 5th edition,2024,2024,IMG02,include_candidate,15,9,6,0,institutional_api,interface design; periodical; visual communication; web design; archive; collections; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_late_period_coverage_1970_2026_records.csv,LPC2026R102,SRC136,NAIDOC Poster Gallery,naidoc-2024,https://www.naidoc.org.au/posters/poster-gallery/2024-national-naidoc-week-poster,2024 National NAIDOC Week Poster,2024,2024,IMG02,include_candidate,12,7,5,0,other,poster; posters; indigenous; item; object,,has graphic-design object language and sufficient source/provenance signal
capture_batch_late_period_coverage_1970_2026_records.csv,LPC2026R103,SRC136,NAIDOC Poster Gallery,naidoc-2025,https://www.naidoc.org.au/posters/poster-gallery/2025-national-naidoc-week-poster,2025 National NAIDOC Week Poster,2025,2025,IMG02,include_candidate,12,7,5,0,other,poster; posters; indigenous; item; object,,has graphic-design object language and sufficient source/provenance signal
capture_batch_late_period_coverage_1970_2026_records.csv,LPC2026R104,SRC136,NAIDOC Poster Gallery,naidoc-2026,https://www.naidoc.org.au/posters/poster-gallery/2026-national-naidoc-week-poster,2026 National NAIDOC Week Poster,2026,2026,IMG02,include_candidate,12,7,5,0,other,poster; posters; indigenous; item; object,,has graphic-design object language and sufficient source/provenance signal
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0001,ESC095,Auckland Libraries Heritage Collections / CONTENTdm,1212-46,https://kura.aucklandlibraries.govt.nz/digital/collection/photos/id/94265,"Washing machine repair shop, Dominion Road, 2013",2013,2013,IMG02,downgrade_candidate,7,3,6,2,contentdm,poster; collection; collections; contentdm,shop,"usable as subsheet/card/text candidate, but not strong enough for main sheet without grouping or enrichment"
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0002,ESC095,Auckland Libraries Heritage Collections / CONTENTdm,1213P-001-42A,https://kura.aucklandlibraries.govt.nz/digital/collection/photos/id/317250,"Bank window, Parnell, 1978",1978,1978,IMG03,include_candidate,13,7,6,0,contentdm,poster; posters; festival; collection; collections; contentdm,,has graphic-design object language and sufficient source/provenance signal
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0003,ESC095,Auckland Libraries Heritage Collections / CONTENTdm,1213P-018-24,https://kura.aucklandlibraries.govt.nz/digital/collection/photos/id/316993,"Gig poster and sign, Parnell, 1978",1978,1978,IMG03,include_candidate,12,6,6,0,contentdm,poster; posters; collection; collections; contentdm,,has graphic-design object language and sufficient source/provenance signal
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0004,ESC095,Auckland Libraries Heritage Collections / CONTENTdm,1385-0108,https://kura.aucklandlibraries.govt.nz/digital/collection/photos/id/64746,"Civic Theatre, Queen Street, Auckland Central, 2016",2016,2016,IMG03,include_candidate,12,6,6,0,contentdm,advertising; poster; collection; collections; contentdm,,has graphic-design object language and sufficient source/provenance signal
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0005,ESC095,Auckland Libraries Heritage Collections / CONTENTdm,1385-0109,https://kura.aucklandlibraries.govt.nz/digital/collection/photos/id/64456,"Civic Theatre, Queen Street, Auckland Central, 2015",2015,2015,IMG03,include_candidate,12,6,6,0,contentdm,advertising; poster; collection; collections; contentdm,,has graphic-design object language and sufficient source/provenance signal
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0006,ESC095,Auckland Libraries Heritage Collections / CONTENTdm,1477-1045,https://kura.aucklandlibraries.govt.nz/digital/collection/photos/id/122365,"Sky Tower, Auckland Central, 2009",2009,2009,IMG03,include_candidate,9,3,6,0,contentdm,poster; collection; collections; contentdm,,has graphic-design object language and sufficient source/provenance signal
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0007,ESC095,Auckland Libraries Heritage Collections / CONTENTdm,Footprints 03410,https://kura.aucklandlibraries.govt.nz/digital/collection/photos/id/38017,"Health policy launch, Papakura, 1993",1993,1993,IMG02,include_candidate,9,3,6,0,contentdm,poster; collection; collections; contentdm,,has graphic-design object language and sufficient source/provenance signal
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0008,ESC095,Auckland Libraries Heritage Collections / CONTENTdm,Eph-01144,https://kura.aucklandlibraries.govt.nz/digital/collection/ephemera/id/4313,Māori 2000 - 2009,2000,2009,IMG04,include_candidate,15,9,6,0,contentdm,booklet; cover; flyer; leaflet; pamphlet; poster; exhibition; festival; collection; collections; contentdm; library,,has graphic-design object language and sufficient source/provenance signal
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0009,ESC095,Auckland Libraries Heritage Collections / CONTENTdm,Eph-01141,https://kura.aucklandlibraries.govt.nz/digital/collection/ephemera/id/2133,Māori 1970 - 1979,1970,1979,IMG04,include_candidate,9,3,6,0,contentdm,poster; collection; collections; contentdm,,has graphic-design object language and sufficient source/provenance signal
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0010,ESC095,Auckland Libraries Heritage Collections / CONTENTdm,Eph-06206,https://kura.aucklandlibraries.govt.nz/digital/collection/ephemera/id/1808,Theatre - Theatre Corporate 1982 (Folder Two),1980,1989,IMG04,include_candidate,15,9,6,0,contentdm,flyer; poster; posters; community; collection; collections; contentdm,,has graphic-design object language and sufficient source/provenance signal
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0011,ESC001,AHIRA Archivo Historico de Revistas Argentinas,13224,https://ahira.com.ar/2020/08/28/ahira-en-los-medios/,"El siglo XX documentado a través de revistas, una iniciativa dirigida por la ensayista Sylvia Saítta",2020,2020,IMG04,review_lead,6,0,6,0,wordpress,archive; collection; item; record,,partial signal; keep as capture lead until corroborated
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0012,ESC005,CeDInCI Archivo,6396,https://cedinci.org/2025/07/18/relanzamos-americalee-con-nuevas-funcionalidades-y-mas-revistas/,¡Relanzamos AméricaLee con nuevas funcionalidades y más revistas!,2025,2025,IMG02,review_lead,6,0,6,0,wordpress,archive; collection; item; record,,partial signal; keep as capture lead until corroborated
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0013,ESC005,CeDInCI Archivo,3629,https://cedinci.org/2022/03/28/politicas-de-la-memoria-en-el-nucleo-basico-de-revistas-argentinas/,Políticas de la Memoria en el Núcleo Básico de Revistas Argentinas,2022,2022,IMG02,review_lead,6,0,6,0,wordpress,archive; collection; item; record,,partial signal; keep as capture lead until corroborated
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0014,SEM063,NDL Search / National Diet Library,NDL:アートディレクター入門 : 広告を魅せる人たちがいる:2001,https://iss.ndl.go.jp/books?ar=4e1f&search_mode=advanced&title=%E3%82%A2%E3%83%BC%E3%83%88%E3%83%87%E3%82%A3%E3%83%AC%E3%82%AF%E3%82%BF%E3%83%BC%E5%85%A5%E9%96%80%20%3A%20%E5%BA%83%E5%91%8A%E3%82%92%E9%AD%85%E3%81%9B%E3%82%8B%E4%BA%BA%E3%81%9F%E3%81%A1%E3%81%8C%E3%81%84%E3%82%8B,アートディレクター入門 : 広告を魅せる人たちがいる,2001,2001,IMG04,include_candidate,9,3,6,0,institutional_api,graphic design; library; metadata; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0015,SEM063,NDL Search / National Diet Library,NDL:アート派広告代理店 : その誕生と成功:2001,https://iss.ndl.go.jp/books?ar=4e1f&search_mode=advanced&title=%E3%82%A2%E3%83%BC%E3%83%88%E6%B4%BE%E5%BA%83%E5%91%8A%E4%BB%A3%E7%90%86%E5%BA%97%20%3A%20%E3%81%9D%E3%81%AE%E8%AA%95%E7%94%9F%E3%81%A8%E6%88%90%E5%8A%9F,アート派広告代理店 : その誕生と成功,2001,2001,IMG04,include_candidate,9,3,6,0,institutional_api,graphic design; library; metadata; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0016,SEM063,NDL Search / National Diet Library,NDL:愛 : '73日本広告写真家協会作品集 一般公募作品:2001,https://iss.ndl.go.jp/books?ar=4e1f&search_mode=advanced&title=%E6%84%9B%20%3A%20%2773%E6%97%A5%E6%9C%AC%E5%BA%83%E5%91%8A%E5%86%99%E7%9C%9F%E5%AE%B6%E5%8D%94%E4%BC%9A%E4%BD%9C%E5%93%81%E9%9B%86%20%E4%B8%80%E8%88%AC%E5%85%AC%E5%8B%9F%E4%BD%9C%E5%93%81,愛 : '73日本広告写真家協会作品集 一般公募作品,2001,2001,IMG04,include_candidate,9,3,6,0,institutional_api,graphic design; library; metadata; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0017,SEM063,NDL Search / National Diet Library,NDL:あいつの発想を盗め : 広告クリエーターたちの制作物語:2001,https://iss.ndl.go.jp/books?ar=4e1f&search_mode=advanced&title=%E3%81%82%E3%81%84%E3%81%A4%E3%81%AE%E7%99%BA%E6%83%B3%E3%82%92%E7%9B%97%E3%82%81%20%3A%20%E5%BA%83%E5%91%8A%E3%82%AF%E3%83%AA%E3%82%A8%E3%83%BC%E3%82%BF%E3%83%BC%E3%81%9F%E3%81%A1%E3%81%AE%E5%88%B6%E4%BD%9C%E7%89%A9%E8%AA%9E,あいつの発想を盗め : 広告クリエーターたちの制作物語,2001,2001,IMG04,include_candidate,9,3,6,0,institutional_api,graphic design; library; metadata; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0018,SEM063,NDL Search / National Diet Library,NDL:アイデアを生かす広告:2001,https://iss.ndl.go.jp/books?ar=4e1f&search_mode=advanced&title=%E3%82%A2%E3%82%A4%E3%83%87%E3%82%A2%E3%82%92%E7%94%9F%E3%81%8B%E3%81%99%E5%BA%83%E5%91%8A,アイデアを生かす広告,2001,2001,IMG04,include_candidate,9,3,6,0,institutional_api,graphic design; library; metadata; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0019,SEM063,NDL Search / National Diet Library,NDL:アイデアの旅 : 屋外広告・テレビを主題として:2001,https://iss.ndl.go.jp/books?ar=4e1f&search_mode=advanced&title=%E3%82%A2%E3%82%A4%E3%83%87%E3%82%A2%E3%81%AE%E6%97%85%20%3A%20%E5%B1%8B%E5%A4%96%E5%BA%83%E5%91%8A%E3%83%BB%E3%83%86%E3%83%AC%E3%83%93%E3%82%92%E4%B8%BB%E9%A1%8C%E3%81%A8%E3%81%97%E3%81%A6,アイデアの旅 : 屋外広告・テレビを主題として,2001,2001,IMG04,include_candidate,9,3,6,0,institutional_api,graphic design; library; metadata; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0020,ESC-LAPL,Los Angeles Public Library Tessa / CONTENTdm,archives:1395,https://tessa2.lapl.org/digital/collection/archives/id/1395,9th Annual Berkeley Jazz Festival,1975,1975,IMG02,include_candidate,15,9,6,0,contentdm,booklet; cover; identity; posters; festival; archives; collection; contentdm; library,,has graphic-design object language and sufficient source/provenance signal
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0021,ESC-LAPL,Los Angeles Public Library Tessa / CONTENTdm,archives:579,https://tessa2.lapl.org/digital/collection/archives/id/579,African Heritage Festival,1970,1970,IMG02,include_candidate,15,9,6,0,contentdm,identity; newspaper; poster; exhibition; festival; music; archives; collection; contentdm; library,,has graphic-design object language and sufficient source/provenance signal
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0022,ESC-LAPL,Los Angeles Public Library Tessa / CONTENTdm,archives:803,https://tessa2.lapl.org/digital/collection/archives/id/803,1976 Brockman Gallery Film Festival,1976,1976,IMG02,include_candidate,14,8,6,0,contentdm,cover; identity; activist; festival; archives; collection; contentdm; library,,has graphic-design object language and sufficient source/provenance signal
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0023,ESC-LAPL,Los Angeles Public Library Tessa / CONTENTdm,archives:699,https://tessa2.lapl.org/digital/collection/archives/id/699,85 Images by 8 L.A. Artists at Brockman Gallery,1985,1985,IMG02,include_candidate,13,7,6,0,contentdm,advertising; identity; exhibition; archives; collection; contentdm; library; museum,,has graphic-design object language and sufficient source/provenance signal
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0024,ESC-LAPL,Los Angeles Public Library Tessa / CONTENTdm,archives:648,https://tessa2.lapl.org/digital/collection/archives/id/648,African American Images Reception,1986,1986,IMG02,include_candidate,13,7,6,0,contentdm,advertising; identity; exhibition; archives; collection; contentdm; library,,has graphic-design object language and sufficient source/provenance signal
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0025,ESC-UW,University of Washington Digital Collections / CONTENTdm,social:10695,https://digitalcollections.lib.washington.edu/digital/collection/social/id/10695,"11th Annual Festival of Nationalities poster, approximately 1970",1970,1970,IMG02,include_candidate,10,4,6,0,contentdm,poster; festival; collection; collections; contentdm,,has graphic-design object language and sufficient source/provenance signal
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0026,ESC-UW,University of Washington Digital Collections / CONTENTdm,social:10697,https://digitalcollections.lib.washington.edu/digital/collection/social/id/10697,"""I Want Your Social Security Dollars for U.S. Military"" poster, approximately 1983",1983,1983,IMG02,include_candidate,9,3,6,0,contentdm,poster; collection; collections; contentdm,,has graphic-design object language and sufficient source/provenance signal
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0027,ESC-UW,University of Washington Digital Collections / CONTENTdm,social:10698,https://digitalcollections.lib.washington.edu/digital/collection/social/id/10698,"""No Wars for Big Oil"" poster, 1979",1979,1979,IMG02,include_candidate,9,3,6,0,contentdm,poster; collection; collections; contentdm,,has graphic-design object language and sufficient source/provenance signal
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0028,ESC-UW,University of Washington Digital Collections / CONTENTdm,social:10686,https://digitalcollections.lib.washington.edu/digital/collection/social/id/10686,"""Vote for Life...Yes on Prop. 12"" poster, 1982",1982,1982,IMG02,include_candidate,9,3,6,0,contentdm,poster; collection; collections; contentdm,,has graphic-design object language and sufficient source/provenance signal
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0029,ESC-UW,University of Washington Digital Collections / CONTENTdm,p16786coll12:94,https://digitalcollections.lib.washington.edu/digital/collection/p16786coll12/id/94,"""Y-WE Speak"" Pamphlet for Young Women Empowered",2014,2014,IMG03,include_candidate,9,3,6,0,contentdm,pamphlet; collection; collections; contentdm,,has graphic-design object language and sufficient source/provenance signal
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0030,ESC-UW,University of Washington Digital Collections / CONTENTdm,social:10696,https://digitalcollections.lib.washington.edu/digital/collection/social/id/10696,"American Indian International Tribunal benefit poster, 1982",1982,1982,IMG02,include_candidate,9,3,6,0,contentdm,poster; collection; collections; contentdm,,has graphic-design object language and sufficient source/provenance signal
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0031,ESC-CDM-SMU,SMU Libraries Digital Collections / CONTENTdm,bim:328,https://digitalcollections.smu.edu/digital/collection/bim/id/328,1983 aerial poster of campus from the northeast,1983,1983,IMG02,include_candidate,9,3,6,0,contentdm,poster; collection; collections; contentdm,,has graphic-design object language and sufficient source/provenance signal
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0032,ESC-CDM-SMU,SMU Libraries Digital Collections / CONTENTdm,bim:733,https://digitalcollections.smu.edu/digital/collection/bim/id/733,1994 Literary Festival. An Annual Celebration of the Written Word.,1994,1994,IMG02,include_candidate,10,4,6,0,contentdm,poster; festival; collection; collections; contentdm,,has graphic-design object language and sufficient source/provenance signal
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0033,ESC-CDM-SMU,SMU Libraries Digital Collections / CONTENTdm,bim:730,https://digitalcollections.smu.edu/digital/collection/bim/id/730,1995 Literary Festival,1995,1995,IMG02,include_candidate,10,4,6,0,contentdm,poster; festival; collection; collections; contentdm,,has graphic-design object language and sufficient source/provenance signal
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0034,ESC-CDM-MIAMI,University of Miami Libraries Digital Collections / CONTENTdm,chc5143:20,https://digitalcollections.library.miami.edu/digital/collection/chc5143/id/20,"28 de Enero, 1970, acto conmemorativo: natalicio de Martí, X aniversario de la Agrupación Abdala.",1978,1978,IMG02,include_candidate,10,4,6,0,contentdm,posters; political; collection; collections; contentdm; library,,has graphic-design object language and sufficient source/provenance signal
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0035,ESC-CDM-MIAMI,University of Miami Libraries Digital Collections / CONTENTdm,chc5143:3,https://digitalcollections.library.miami.edu/digital/collection/chc5143/id/3,"2do Congreso Nacional Abdala, Agosto 3-6.",1972,1972,IMG02,include_candidate,10,4,6,0,contentdm,posters; political; collection; collections; contentdm; library,,has graphic-design object language and sufficient source/provenance signal
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0036,ESC-CDM-MIAMI,University of Miami Libraries Digital Collections / CONTENTdm,chc5143:2,https://digitalcollections.library.miami.edu/digital/collection/chc5143/id/2,"3er Congreso Nacional, Agosto 2-5, 1973",1973,1973,IMG02,include_candidate,10,4,6,0,contentdm,posters; political; collection; collections; contentdm; library,,has graphic-design object language and sufficient source/provenance signal
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0037,ESC-CDM-MIAMI,University of Miami Libraries Digital Collections / CONTENTdm,theater:7508,https://digitalcollections.library.miami.edu/digital/collection/theater/id/7508,"""Cuba Libre: A Musical Celebration"" flyer and poster",1995,1995,IMG02,include_candidate,12,6,6,0,contentdm,flyer; poster; collection; collections; contentdm; library,,has graphic-design object language and sufficient source/provenance signal
