source_success_id,source_name,macro_region,country_or_region,country_qid,source_class,institutional_level,url,final_url,http_status,content_type,response_bytes,page_title,meta_description,detected_protocols,protocol_evidence,source_success_status,capture_scope,image_policy_next,rights_policy_next,next_item_capture_priority,period_start,period_end,period_bands,wikidata_qid,wikidata_url,access_date,notes
NMSS2026R0149,The Jordan Museum,MENA,Jordan,Q810,museum,official_source_site,http://jordanmuseum.jo/en,https://jordanmuseum.jo/,200,text/html,5577,jordanmuseum,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q24521524,https://www.wikidata.org/wiki/Q24521524,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0150,Ceylon Tea Museum,South Asia,Sri Lanka,Q854,museum,official_source_site,http://www.ceylonteamuseum.com/,https://www.ceylonteamuseum.com/,200,text/html,9415,Ceylon Tea Museum,Ceylon Tea Museum,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q30588328,https://www.wikidata.org/wiki/Q30588328,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0151,Perak State Museum,Southeast Asia,Malaysia,Q833,museum,official_source_site,http://www.jmm.gov.my/ms/museum/muzium-perak,https://www.jmm.gov.my/ms/content/muzium-perak-0,200,text/html; charset=UTF-8,127988,Muzium Perak | Jabatan Muzium Malaysia,,RSS/Atom;PDF,"RSS/Atom:rel=""alternate""; PDF:.pdf",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q7166877,https://www.wikidata.org/wiki/Q7166877,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0152,Fayoum Art Center,Africa,Egypt,Q79,cultural center,official_source_site,https://fayoumartcenter.com/,https://fayoumartcenter.com/,200,text/html; charset=UTF-8,139367,Fayoum Art Center,,RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml; JSON-LD:schema.org; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q134292187,https://www.wikidata.org/wiki/Q134292187,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0153,Museum of Russian Art (collection of prof. A. Abrahamian),Eastern Europe / Caucasus,Armenia,Q399,museum,official_source_site,https://rusartmuseum.am/en,http://rusartmuseum.am/en/,200,text/html,139123,"RAFI88: Situs Paling Gacor, Tempatnya Jackpot Maxwin Bikin Saldo Meledak! RAFI88: Situs Paling Gacor, Tempatnya Jackpot Maxwin Bikin Saldo Meledak!","Cari situs paling gacor hari ini? Main di RAFI88, tempatnya jackpot Maxwin melimpah! Deposit satset, WD kilat anti ribet. Gas mainkan Gates of Olympus & Sweet Bonanza sekarang!",RSS/Atom;JSON-LD;Static JS App,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json; Static JS App:vite,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q16398523,https://www.wikidata.org/wiki/Q16398523,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0154,Biblioteca Instituto de Botánica Darwinion,Latin America / Caribbean,Argentina,Q414,library,official_source_site,http://www.darwin.edu.ar,http://www.darwin.edu.ar,200,text/html,2116,Redirigiendo - Darwinion,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q83870427,https://www.wikidata.org/wiki/Q83870427,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0155,University of Jordan Library,MENA,Jordan,Q810,library,official_source_site,http://library.ju.edu.jo/,https://library.ju.edu.jo/NEWLIBRARY/EN_Library/Default.aspx,200,text/html; charset=utf-8,140000,"The University of Jordan Library :: Amman ::UJ,",,Static JS App;PDF,Static JS App:vite; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q20424780,https://www.wikidata.org/wiki/Q20424780,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0156,Colombo Dutch Museum,South Asia,Sri Lanka,Q854,museum,official_source_site,http://www.museum.gov.lk/web/index.php?option=com_regionalm&task=regionalmuseum&id=9&Itemid=78&lang=en,https://www.museum.gov.lk/web/index.php?option=com_regionalm&task=regionalmuseum&id=9&Itemid=78&lang=en,200,text/html; charset=utf-8,82074,Department of National Museums,Department Of National Museums Web Site,Static JS App,Static JS App:_next/static,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q2033477,https://www.wikidata.org/wiki/Q2033477,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0157,Royal Museum,Southeast Asia,Malaysia,Q833,museum,official_source_site,http://www.jmm.gov.my/en/museum/royal-museum,https://www.jmm.gov.my/en/content/royal-museum,200,text/html; charset=UTF-8,61312,Royal Museum | Department of Museums Malaysia,"Muzium Diraja yang bertempat di Istana Negara Lama, Jalan Istana, Kuala Lumpur merupakan tempat bersemayam Seri Paduka Baginda Yang di-Pertuan Agong dan Raja Permaisuri Agong sejak tahun 1957 hingga tahun 2011. Setelah itu, bangunan Istana Negara Lama ini dijadikan Muzium Diraja dan mula dibuka kepada orang ramai pada bulan Februari 2013 sehingga kini. Pembukaan Muzium Diraja ini bertujuan untuk mengangkat institusi Raja Berperlembagaan di Malaysia dan mendedahkan kepada masyarakat tentang peranan institusi beraja dan fungsi bangunan Istana Negara Lama itu sendiri. Tentang Bangunan",RSS/Atom;PDF,"RSS/Atom:rel=""alternate""; PDF:.pdf",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q61115119,https://www.wikidata.org/wiki/Q61115119,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0158,Gayer-Anderson Museum,Africa,Egypt,Q79,museum,official_source_site,https://egymonuments.gov.eg/en/museums/gayer-anderson-museum,https://egymonuments.gov.eg/en/museums/gayer-anderson-museum,200,text/html; charset=utf-8,59474,Gayer Anderson Museum - Discover Egypt's Monuments - Ministry of Tourism and Antiquities,"Geyer Anderson Pasha was an English officer who studied medicine in London. He was assigned as a doctor for the English military in 1904 and was deployed in Egypt in 1907. In 1935, Geyer Anderson submitted a request to the Assembly of Preserving Arab Antiquities to live in the two houses and to furnish them in Islamic-Arabic style. He proposed to gather a collection of pharaonic, Islamic, and Asiatic antiquities. These antiquities would belong to the Egyptian people following his death or when he left Egypt permanently. The assembly agreed. When Anderson left the house in 1942, his request...",,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q2190649,https://www.wikidata.org/wiki/Q2190649,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0159,Museum of Russian Art (collection of prof. A. Abrahamian),Eastern Europe / Caucasus,Armenia,Q399,museum,official_source_site,https://rusartmuseum.am/ru,https://rusartmuseum.am/ru,200,text/html; charset=UTF-8,140000,Museum of Russian Art (collection of prof. A. Abrahamian),,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q16398523,https://www.wikidata.org/wiki/Q16398523,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0160,Biblioteca Joaquín V. González.,Latin America / Caribbean,Argentina,Q414,library,official_source_site,https://www.jursoc.unlp.edu.ar/index.php/biblioteca-new.html,https://www.jursoc.unlp.edu.ar/index.php/biblioteca-new.html,200,text/html; charset=utf-8,70573,Biblioteca - Facultad de Ciencias Jurídicas y Sociales,,PDF,PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q83870922,https://www.wikidata.org/wiki/Q83870922,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0161,library of the GPIA in the Holy Land,MENA,Jordan,Q810,library,official_source_site,http://www.deiahl.de,https://www.deiahl.de/,200,text/html; charset=UTF-8,91883,DEIAHL – Deutsches Evangelisches Institut für Altertumwissenschaft des Heiligen Landes,,RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml; JSON-LD:schema.org; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q28739631,https://www.wikidata.org/wiki/Q28739631,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0162,Folk Museum,South Asia,Sri Lanka,Q854,museum,official_source_site,http://www.archaeology.gov.lk,https://archaeology.gov.lk/,200,text/html; charset=utf-8,111331,Home - Archaeology,,RSS/Atom;PDF,"RSS/Atom:rel=""alternate""; PDF:.pdf",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q20987407,https://www.wikidata.org/wiki/Q20987407,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0163,Sarawak State Museum,Southeast Asia,Malaysia,Q833,museum,official_source_site,https://museum.sarawak.gov.my,https://museum.sarawak.gov.my/web/home/index/,200,text/html; charset=UTF-8,122875,Sarawak Museum Department,Sarawak Museum Department,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q3329752,https://www.wikidata.org/wiki/Q3329752,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0164,Gayer-Anderson Museum,Africa,Egypt,Q79,museum,official_source_site,https://egymonuments.gov.eg/ar/museums/gayer-anderson-museum,https://egymonuments.gov.eg/ar/museums/gayer-anderson-museum,200,text/html; charset=utf-8,66040,متحف جاير أندرسون - إكتشف الآثار المصرية - وزارة السياحة والآثار,"""جاير أندرسون"" باشا هو ضابط إنجليزي أتم دراسته للطب بلندن وعين بالقسم الطبي بالجيش الإنجليزي سنة 1904م، ثم انتقل إلى خدمة الجيش الإنجليزى بمصر سنة 1907م. في عام 1935م تقدم ""جاير أندرسون"" إلى لجنة حفظ الآثار العربية بأن يسكن في البيتين وأن يقوم بتاثيثهما على الطراز الإسلامي العربي، ويعرض فيهما مجموعته الأثرية من مقتنيات أثرية فرعونية وإسلامية وآسيوية، على أن يصبح هذا الأثاث ومجموعته من الآثار ملكاً للشعب المصري بعد وفاتة أو حين يغادر مصر نهائياً، فوافقت اللجنة. وما أن غادر أندرسون المنزل عام 1942م، حتى نفذت الوصية وآل البيتين وما فيهما إلى مصلحة الآثار العربية التي جعلت منها متحفاً باسم جاير...",,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q2190649,https://www.wikidata.org/wiki/Q2190649,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0165,"Museum of the Fidahin movement ""Zoravar Andranik""",Eastern Europe / Caucasus,Armenia,Q399,museum,official_source_site,https://zoravar-andranik.mus.am,https://zoravar-andranik.mus.am/en/,200,text/html; charset=UTF-8,17334,«Zoravar Andranik» Museum Dedicated to Fidai Movement. Museum in c. Yerevan | Mus.am,Mus.AM «Zoravar Andranik» Museum Dedicated to Fidai Movement Directory of cultural objects of the Republic of Armenia. Museums. Exhibitions. Theaters. Monasteries. Attractions | Mus.am.,RSS/Atom,"RSS/Atom:rel=""alternate""",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q16402576,https://www.wikidata.org/wiki/Q16402576,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0166,Biblioteca María Martina Casullo. Facultad de Psicología. Universidad de Buenos Aires,Latin America / Caribbean,Argentina,Q414,library,official_source_site,http://www.psi.uba.ar/biblioteca.php?var=biblioteca/biblioteca.php,http://www.psi.uba.ar/biblioteca.php?var=biblioteca/biblioteca.php,200,text/html; charset=UTF-8,58228,Facultad de Psicología - UBA,,PDF,PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q83869828,https://www.wikidata.org/wiki/Q83869828,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0167,Museum of Modern Art,MENA,Kuwait,Q817,museum,official_source_site,http://myartguides.com/art-spaces/museums/kuwait-museum-of-modern-art/,https://myartguides.com/artspaces/museums/kuwait-city/kuwait-museum-of-modern-art/,200,text/html; charset=UTF-8,73147,Kuwait Museum of Modern Art – My Art Guides Kuwait Museum of Modern Art | My Art Guides,,WordPress REST;Static JS App,WordPress REST:wp-content; Static JS App:vite,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q30602509,https://www.wikidata.org/wiki/Q30602509,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0168,Hatthikuchchi Museum,South Asia,Sri Lanka,Q854,museum,official_source_site,http://www.archaeology.gov.lk,https://archaeology.gov.lk/,200,text/html; charset=utf-8,111331,Home - Archaeology,,RSS/Atom;PDF,"RSS/Atom:rel=""alternate""; PDF:.pdf",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q20886717,https://www.wikidata.org/wiki/Q20886717,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0169,Sultan Abdul Aziz Royal Gallery,Southeast Asia,Malaysia,Q833,art gallery,official_source_site,http://www.galeridiraja.com/,https://galeridiraja.com/,200,text/html; charset=UTF-8,113618,Sultan Abdul Aziz Royal Gallery - Selangor's Royal Heritage,"Discover Selangor's rich heritage at the Sultan Abdul Aziz Royal Gallery, a cultural gem that showcases the legacy of the Selangor royal family.",RSS/Atom;JSON-LD;WordPress REST;Static JS App,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json; WordPress REST:wp-json; Static JS App:webpack,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q27526877,https://www.wikidata.org/wiki/Q27526877,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0170,Graeco-Roman Museum,Africa,Egypt,Q79,museum,official_source_site,https://egymonuments.gov.eg/en/museums/graeco-roman-museum,https://egymonuments.gov.eg/en/museums/graeco-roman-museum,200,text/html; charset=utf-8,57744,Graeco-Roman Museum - Discover Egypt's Monuments - Ministry of Tourism and Antiquities,"The Graeco-Roman Museum of Alexandria is one of Egypt’s most important cultural landmarks, and the first building in the country to be specially designed for the preservation and display of antiquities. It remains unique as the only museum fully dedicated to the civilization of Egypt during the Greek and Roman periods. The idea of the museum began in 1889 with the Italian scholar Giuseppe Botti, who aimed to protect Alexandria’s antiquities from loss and destruction. Thanks to his efforts, the museum was officially established in 1892 and inaugurated by Khedive Abbas Helmy II. The first...",PDF,PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q1546319,https://www.wikidata.org/wiki/Q1546319,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0171,National Archives of Armenia,Eastern Europe / Caucasus,Armenia,Q399,archives,official_source_site,http://armarchives.am/,http://armarchives.am/,200,text/html; charset=UTF-8,16568,armarchives.am,This domain may be for sale!,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q3644681,https://www.wikidata.org/wiki/Q3644681,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0172,Biblioteca Max Von Buch,Latin America / Caribbean,Argentina,Q414,library,official_source_site,https://udesa.edu.ar/biblioteca,https://udesa.edu.ar/biblioteca,200,text/html; charset=utf-8,30726,Biblioteca Max von Buch | UdeSA,"Página de la Biblioteca de la Universidad de San Andrés (Victoria, Zona Norte). Conocé nuestro catálogo, espacios y servicios.",JSON-LD;Static JS App;PDF,JSON-LD:application/ld+json; Static JS App:_next/static; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q83869459,https://www.wikidata.org/wiki/Q83869459,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0173,Sadu House,MENA,Kuwait,Q817,museum,official_source_site,http://www.alsadu.org.kw,https://alsadu.org.kw/,200,text/html; charset=UTF-8,140000,ALSADU SOCIETY KNet Visa Mastercard UAE Visa Credit Card Mada Sadad Naps Benefit American Express,,RSS/Atom;WordPress REST,RSS/Atom:application/rss+xml; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q7398110,https://www.wikidata.org/wiki/Q7398110,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0174,Independence Memorial Museum,South Asia,Sri Lanka,Q854,museum,official_source_site,http://www.museum.gov.lk/,https://www.museum.gov.lk/v1/home,200,text/html; charset=utf-8,139881,Department of National Museums,Department Of National Museums Web Site,Static JS App,Static JS App:_next/static,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q20987412,https://www.wikidata.org/wiki/Q20987412,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0175,Sunway University Institutional Repository,Southeast Asia,Malaysia,Q833,library,official_source_site,https://libraryarchive.sunway.edu.my/,https://libraryarchive.sunway.edu.my/,200,text/html; charset=utf-8,11698,- Sunway Education E-Archive Repository,,RSS/Atom,RSS/Atom:application/rss+xml,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q136439678,https://www.wikidata.org/wiki/Q136439678,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0176,Graeco-Roman Museum,Africa,Egypt,Q79,museum,official_source_site,https://egymonuments.gov.eg/ar/museums/graeco-roman-museum,https://egymonuments.gov.eg/ar/museums/graeco-roman-museum,200,text/html; charset=utf-8,64005,المتحف اليوناني الروماني - إكتشف الآثار المصرية - وزارة السياحة والآثار,المتحف اليوناني الروماني بالإسكندرية أحد متاحف مصر الكبرى، أقدم مبنى في مصر يصمم معماريًّا بغرض حفظ وعرض الآثار. وهو المتحف الوحيد المتخصص في آثار وحضارة مصر في العصرين اليوناني والروماني. منذ عام 1889، سعى الإيطالي جيوسيبي بوتي إلى تأسيس متحف للإسكندرية يحمي آثارها من التهجير والتدمير. ظل يعمل على ذلك إلى أن صدر القرار بإنشاء المتحف في 1 يونية 1892. بدأ المتحف في عقار بسيط مستأجر، وافتتحه الخديوي عباس حلمي الثاني في 17 أكتوبر 1892، وكان جيوسيبي بوتي أول مدير له. منذ بدايته، حقق المتحف صحوة ثقافية نحو الاهتمام بالعمل الأثري في المدينة، فازدادت الاكتشافات، وباتت الحاجة ملحة لمبنى جديد أكثر...,PDF,PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q1546319,https://www.wikidata.org/wiki/Q1546319,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0177,National Gallery of Armenia,Eastern Europe / Caucasus,Armenia,Q399,museum,official_source_site,https://gallery.am,https://www.gallery.am/en,200,text/html; charset=UTF-8,61098,Home | National Gallery of Armenia,The National Gallery of Armenia is one of the major museums in Armenia and the largest in the world with its Armenian fine arts collection. The Gallery was established in 1921 The collection includes more than 40.000 exhibits of Armenian and foreign fine arts and decorative-applied art.,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q2087788,https://www.wikidata.org/wiki/Q2087788,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0178,Biblioteca Pedagógica Eudoro Díaz,Latin America / Caribbean,Argentina,Q414,library,official_source_site,http://bibliotecaediaz.com.ar/,https://www.bibliotecaediaz.com.ar/,200,text/html; charset=utf-8,31579,"Biblioteca Pedagógica ""Eudoro Díaz""",,RSS/Atom,RSS/Atom:application/rss+xml,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q20013478,https://www.wikidata.org/wiki/Q20013478,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0179,AUB Byblos Bank Art Gallery,MENA,Lebanon,Q822,museum,official_source_site,https://www.aub.edu.lb/art_galleries,https://www.aub.edu.lb/art_galleries/Pages/default.aspx,200,text/html; charset=utf-8,87252,Art Galleries and Collections,AUB has embarked upon a new initiative to play an active role in promoting fine and contemporary art in the region.,JSON-LD;PDF,JSON-LD:application/ld+json; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q132128594,https://www.wikidata.org/wiki/Q132128594,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0180,International Buddhist Museum,South Asia,Sri Lanka,Q854,museum,official_source_site,http://ibm.sridaladamaligawa.lk/,https://ibm.sridaladamaligawa.lk/,200,text/html; charset=UTF-8,140000,Museum Complex of Sri Dalada Maligawa – International Buddhist Museum of Sri Dalada Maligawa,,RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml; JSON-LD:schema.org; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q20010624,https://www.wikidata.org/wiki/Q20010624,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0181,Syed Muhammad Naquib al-Attas Library,Southeast Asia,Malaysia,Q833,library,official_source_site,http://www.iium.edu.my/istac,https://www.iium.edu.my/v2/,200,text/html; charset=UTF-8,140000,International Islamic University Malaysia – Garden of Knowledge and Virtue,,RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml; JSON-LD:schema.org; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q66041167,https://www.wikidata.org/wiki/Q66041167,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0182,Helwan Library,Africa,Egypt,Q79,library,official_source_site,http://www.darelkotob.gov.eg/ar-eg/Pages/library-details.aspx?lid=28,https://www.darelkotob.gov.eg/ar-eg/Pages/library-details.aspx?lid=28,200,text/html; charset=utf-8,88692,تفاصيل المكتبة,,RSS/Atom,"RSS/Atom:rel=""alternate""",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q122979268,https://www.wikidata.org/wiki/Q122979268,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
