cluster_key,candidate_rank,surface_id,capture_id,year,title,region,theme,source_family,source_name,image_state,proposed_relation_role,recommended_next_action,anchor_review_score,anchor_strength_score,source_depth_score,relation_density_score,text_depth_score,design_object_confidence_score,risk_pressure_score,editorial_need_score,risk_flags,positive_flags,candidate_use,manual_check
Azerbaijan|Modern typography and layout|Wikimedia Commons|2005-2009,2,SURF-CCT2026R01429,CCT2026R01429,2008,Stamp of Azerbaijan 835-836a.jpg,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Azerbaijan 835-836a.jpg / page 12106345,IMG03,card_context_candidate,downgrade_to_card_candidate,8.05,54,71,47,96,66,44,4,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Azerbaijan|Modern typography and layout|Wikimedia Commons|2005-2009,3,SURF-CAW2026R03516,CAW2026R03516,2005,Stamp of Azerbaijan - 2005 - Colnect 90648 - Bees and Wasps.jpeg,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Azerbaijan - 2005 - Colnect 90648 - Bees and Wasps.jpeg / page 98441189,IMG03,card_context_candidate,downgrade_to_card_candidate,4.65,54,79,47,100,66,62,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Azerbaijan|Modern typography and layout|Wikimedia Commons|2005-2009,4,SURF-CCT2026R01428,CCT2026R01428,2008,Stamp of Azerbaijan 835-836.jpg,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Azerbaijan 835-836.jpg / page 5297957,IMG03,card_context_candidate,downgrade_to_card_candidate,2.45,52,80,35,100,66,62,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Azerbaijan|Modern typography and layout|Wikimedia Commons|2005-2009,5,SURF-CAW2026R03515,CAW2026R03515,2005,Stamp of Azerbaijan - 2005 - Colnect 289635 - Death Head Hawk Moth Acherontia atropos.jpeg,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Azerbaijan - 2005 - Colnect 289635 - Death Head Hawk Moth Acherontia atropos.jpeg / page 98441010,IMG03,card_context_candidate,downgrade_to_card_candidate,2.45,52,80,35,100,66,62,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Azerbaijan|Modern typography and layout|Wikimedia Commons|2020-2024,1,SURF-CAW2026R04860,CAW2026R04860,2024,Syed Reswana Hasan Unveiling Renewable Energy Booklet and Poster COP29 Baku 2024-11-19 (PID-0005127).jpg,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Syed Reswana Hasan Unveiling Renewable Energy Booklet and Poster COP29 Baku 2024-11-19 (PID-0005127).jpg / page 175694825,IMG03,packet_member_review,packet_anchor_review,71.35,50,51,15,87,78,8,13,commons_file_source,design; graphic; poster; visual communication,top_anchor_review_candidate,candidate only; do not apply role automatically
Azerbaijan|Travel and transport poster culture|Wikimedia Commons|1995-1999,1,SURF-CAW2026R03358,CAW2026R03358,1997,Stamp of Azerbaijan - 1997 - Colnect 516732 - Cave paintings from Qobustan.jpeg,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",Travel and transport poster culture,Wikimedia Commons,Wikimedia Commons file source / Stamp of Azerbaijan - 1997 - Colnect 516732 - Cave paintings from Qobustan.jpeg / page 98439163,IMG03,card_context_candidate,downgrade_to_card_candidate,-4.9,45,80,0,100,66,62,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Azerbaijan|World War and public-information graphics|Wikimedia Commons|1945-1949,1,SURF-CAW2026R02178,CAW2026R02178,1945,Stamp of Indonesia - 1945 - Colnect 943336 - War Dance of Nias island - black overprint.jpeg,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",World War and public-information graphics,Wikimedia Commons,Wikimedia Commons file source / Stamp of Indonesia - 1945 - Colnect 943336 - War Dance of Nias island - black overprint.jpeg / page 114639296,IMG03,card_context_candidate,downgrade_to_card_candidate,-19.6,30,40,0,78,66,62,22,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Bahrain|Modern typography and layout|Wikimedia Commons|1965-1969,1,SURF-CAW2026R02679,CAW2026R02679,1965,Stamp of Peru - 1965 - Colnect 349880 - Pacific Fair Emblem.jpeg,Bahrain,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Peru - 1965 - Colnect 349880 - Pacific Fair Emblem.jpeg / page 115001952,IMG03,card_context_candidate,downgrade_to_card_candidate,-14.9,38,28,22,68,78,62,32,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,advertisement; design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Bahrain|Modern typography and layout|Wikimedia Commons|1965-1969,2,SURF-CAW2026R02681,CAW2026R02681,1965,Stamp of Peru - 1965 - Colnect 349882 - Pacific Fair Emblem.jpeg,Bahrain,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Peru - 1965 - Colnect 349882 - Pacific Fair Emblem.jpeg / page 115002041,IMG03,card_context_candidate,downgrade_to_card_candidate,-17.3,36,28,10,68,78,62,32,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,advertisement; design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Bahrain|Modern typography and layout|Wikimedia Commons|1965-1969,3,SURF-CAW2026R02680,CAW2026R02680,1965,Stamp of Peru - 1965 - Colnect 349881 - Pacific Fair Emblem.jpeg,Bahrain,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Peru - 1965 - Colnect 349881 - Pacific Fair Emblem.jpeg / page 115002000,IMG03,card_context_candidate,downgrade_to_card_candidate,-17.3,36,28,10,68,78,62,32,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,advertisement; design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Bangladesh|Corporate identity and design systems|Wikimedia Commons|1945-1949,1,SURF-CRB2026V3R00157,CRB2026V3R00157,1947,Court fee stamp of Dhaka High Court of East Pakistan.jpg,South Asia,Corporate identity and design systems,Wikimedia Commons,Wikimedia Commons file source / Court fee stamp of Dhaka High Court of East Pakistan.jpg / page 173061554,IMG03,card_context_candidate,downgrade_to_card_candidate,1.1,47,80,0,100,66,44,0,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Bangladesh|Modern typography and layout|Wikimedia Commons|1955-1959,1,SURF-CRB2026V3R00159,CRB2026V3R00159,1959,Akash Ar Mati.jpg,South Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Akash Ar Mati.jpg / page 35837007,IMG03,packet_member_review,packet_anchor_review,76.25,54,72,5,97,78,8,3,commons_file_source,design; graphic; poster; visual communication,top_anchor_review_candidate,candidate only; do not apply role automatically
Bangladesh|Modern typography and layout|Wikimedia Commons|1955-1959,2,SURF-CRB2026V2R0587,CRB2026V2R0587,1959,Matir Pahar.jpg,South Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Matir Pahar.jpg / page 69659009,IMG03,packet_member_review,packet_anchor_review,75.15,53,58,5,93,90,8,7,commons_file_source,design; film poster; graphic; poster; visual communication,secondary_anchor_review_candidate,candidate only; do not apply role automatically
Bangladesh|Modern typography and layout|Wikimedia Commons|1970-1974,1,SURF-CAW2026R02893,CAW2026R02893,1974,Ford A1156 NLGRF photo contact sheet (1974-10-01)(Gerald Ford Library).jpg,South Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Ford A1156 NLGRF photo contact sheet (1974-10-01)(Gerald Ford Library).jpg / page 23373127,IMG03,card_context_candidate,downgrade_to_card_candidate,6.65,53,95,5,100,66,44,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Bangladesh|Modern typography and layout|Wikimedia Commons|1990-1994,1,SURF-CCT2026R03604,CCT2026R03604,1992,Stamp of Indonesia - 1992 - Colnect 252820 - Non Aligned Countries Summit.jpeg,South Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Indonesia - 1992 - Colnect 252820 - Non Aligned Countries Summit.jpeg / page 114770093,IMG03,card_context_candidate,downgrade_to_card_candidate,-5.5,45,77,0,100,66,62,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Bangladesh|Modern typography and layout|Wikimedia Commons|2000-2004,1,SURF-CRB2026V3R00160,CRB2026V3R00160,2000,Nandeesha a.jpg,South Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Nandeesha a.jpg / page 55850989,IMG03,packet_member_review,packet_anchor_review,73.0,52,56,12,92,78,8,8,commons_file_source,design; graphic; poster; visual communication,top_anchor_review_candidate,candidate only; do not apply role automatically
Bangladesh|Modern typography and layout|Wikimedia Commons|2010-2014,1,SURF-CAW2026R03976,CAW2026R03976,2014,Culture Minister Meeting 12 (15553115801).jpg,South Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Culture Minister Meeting 12 (15553115801).jpg / page 109137135,IMG03,manual_relation_review,keep_main_anchor,95.0,62,80,12,100,90,8,0,commons_file_source,advertisement; advertising; design; graphic; visual communication,top_anchor_review_candidate,candidate only; do not apply role automatically
Bangladesh|Modern typography and layout|Wikimedia Commons|2015-2019,1,SURF-CRG2026R4015,CRG2026R4015,2018,"President Abdul Hamid Unveils Bangladesh Supreme Court Day Commemorative Book Cover, Dhaka, 2018-01-02 (PID-0046320).jpg",South Asia,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / President Abdul Hamid Unveils Bangladesh Supreme Court Day Commemorative Book Cover, Dhaka, 2018-01-02 (PID-0046320).jpg / page 176325236",IMG03,card_context_candidate,downgrade_to_card_candidate,-0.05,44,45,5,82,78,26,18,stamp_or_philatelic:commemorative; commons_file_source,book cover; design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Bangladesh|World War and public-information graphics|Wikimedia Commons|2015-2019,1,SURF-CRG2026R4014,CRG2026R4014,2018,2018-05-07 Asaduzzaman Noor unveils book cover Women in Bangladesh Liberation War Rediscovered in Madonna Series National Museum Dhaka (PID-0044353).jpg,South Asia,World War and public-information graphics,Wikimedia Commons,Wikimedia Commons file source / 2018-05-07 Asaduzzaman Noor unveils book cover Women in Bangladesh Liberation War Rediscovered in Madonna Series National Museum Dhaka (PID-0044353).jpg / page 176426347,IMG03,packet_member_review,packet_anchor_review,73.6,53,68,0,89,78,8,11,commons_file_source,book cover; design; graphic; visual communication,top_anchor_review_candidate,candidate only; do not apply role automatically
Belgium|Midcentury modern graphic communication|Wikimedia Commons|1945-1949,1,SURF-COM1970R093,COM1970R093,1947,AR-MCR.FOWM VA0003.jpg,Western and Central Europe,Midcentury modern graphic communication,Wikimedia Commons,Wikimedia Commons,IMG03,packet_member_review,packet_anchor_review,71.5,49,80,0,100,56,8,0,commons_file_source,graphic; poster; print,top_anchor_review_candidate,candidate only; do not apply role automatically
Belgium|Modern typography and layout|Wikimedia Commons|1880-1884,1,SURF-CAW2026R00422,CAW2026R00422,1882,"Horse drawn cart driving along the road next to the sea, near Nieuwpoort, work by Alfred Bastien, 1882, Prints Department of the Royal Library of Belgium (KBR), F 27592.jpeg",Western and Central Europe,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / Horse drawn cart driving along the road next to the sea, near Nieuwpoort, work by Alfred Bastien, 1882, Prints Department of the Royal Library of Belgium (KBR), F 27592.jpeg / page...",IMG03,manual_relation_review,keep_main_anchor,95.75,61,95,15,100,78,8,0,commons_file_source,design; graphic; packaging; visual communication,top_anchor_review_candidate,candidate only; do not apply role automatically
Belgium|Modern typography and layout|Wikimedia Commons|1880-1884,2,SURF-CAW2026R00424,CAW2026R00424,1882,"View of the channel in Nieuwpoort, work by Alfred Bastien, 1882, Prints Department of the Royal Library of Belgium (KBR), F 27588.jpeg",Western and Central Europe,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / View of the channel in Nieuwpoort, work by Alfred Bastien, 1882, Prints Department of the Royal Library of Belgium (KBR), F 27588.jpeg / page 181753726",IMG03,packet_member_review,packet_anchor_review,72.15,49,59,15,82,78,8,18,commons_file_source,design; graphic; packaging; visual communication,secondary_anchor_review_candidate,candidate only; do not apply role automatically
Belgium|Modern typography and layout|Wikimedia Commons|1880-1884,3,SURF-CAW2026R00423,CAW2026R00423,1882,"Souvenir de Mariemont, work by Alfred Bastien, 1882, Prints Department of the Royal Library of Belgium (KBR), F 41293.jpeg",Western and Central Europe,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / Souvenir de Mariemont, work by Alfred Bastien, 1882, Prints Department of the Royal Library of Belgium (KBR), F 41293.jpeg / page 181753735",IMG03,packet_member_review,packet_anchor_review,69.15,46,52,15,75,78,8,25,commons_file_source,design; graphic; packaging; visual communication,secondary_anchor_review_candidate,candidate only; do not apply role automatically
Belgium|Modern typography and layout|Wikimedia Commons|1890-1894,1,SURF-CAW2026R00660,CAW2026R00660,1894,Stamp Belgian Congo 1894 50c.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp Belgian Congo 1894 50c.jpg / page 486037,IMG03,card_context_candidate,downgrade_to_card_candidate,-5.9,43,78,0,100,66,62,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Belgium|Modern typography and layout|Wikimedia Commons|1895-1899,1,SURF-CAW2026R00731,CAW2026R00731,1897,"The labourer's death, work by Alfred Bastien, 1897, Prints Department of the Royal Library of Belgium (KBR), S.III 17322.jpeg",Western and Central Europe,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / The labourer's death, work by Alfred Bastien, 1897, Prints Department of the Royal Library of Belgium (KBR), S.III 17322.jpeg / page 181753714",IMG03,packet_member_review,packet_anchor_review,68.2,45,51,12,75,78,8,25,commons_file_source,design; graphic; packaging; visual communication,top_anchor_review_candidate,candidate only; do not apply role automatically
Belgium|Modern typography and layout|Wikimedia Commons|1900-1904,1,SURF-CAW2026R00783,CAW2026R00783,1900,"Artist painting in the woods, work by Alfred Bastien, 1900, Prints Department of the Royal Library of Belgium (KBR), F 27593.jpeg",Western and Central Europe,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / Artist painting in the woods, work by Alfred Bastien, 1900, Prints Department of the Royal Library of Belgium (KBR), F 27593.jpeg / page 181753728",IMG03,packet_member_review,packet_anchor_review,69.95,47,59,5,81,78,8,19,commons_file_source,design; graphic; packaging; visual communication,top_anchor_review_candidate,candidate only; do not apply role automatically
Belgium|Modern typography and layout|Wikimedia Commons|1915-1919,1,SURF-CAW2026R01296,CAW2026R01296,1918,"Sea landscape with a breakwater, work by Alfred Bastien, 1918, Prints Department of the Royal Library of Belgium (KBR), F 27589.jpeg",Western and Central Europe,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / Sea landscape with a breakwater, work by Alfred Bastien, 1918, Prints Department of the Royal Library of Belgium (KBR), F 27589.jpeg / page 181753717",IMG03,packet_member_review,packet_anchor_review,70.55,48,60,5,82,78,8,18,commons_file_source,design; graphic; packaging; visual communication,top_anchor_review_candidate,candidate only; do not apply role automatically
Belgium|Modern typography and layout|Wikimedia Commons|1920-1924,1,SURF-CAW2026R01513,CAW2026R01513,1923,Belgian congo 1923 issue-10c.jpg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Belgian congo 1923 issue-10c.jpg / page 12054344,IMG03,card_context_candidate,downgrade_to_card_candidate,-6.15,43,74,5,98,66,62,2,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Belgium|Modern typography and layout|Wikimedia Commons|1925-1929,1,SURF-CAW2026R01618,CAW2026R01618,1929,"Après-midi à la campagne, work by Afred Bastien, 1929, Prints Department of the Royal Library of Belgium (KBR), S.I 62841.jpeg",Western and Central Europe,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / Après-midi à la campagne, work by Afred Bastien, 1929, Prints Department of the Royal Library of Belgium (KBR), S.I 62841.jpeg / page 181753818",IMG03,packet_member_review,packet_anchor_review,74.55,51,55,35,78,78,8,22,commons_file_source,design; graphic; packaging; visual communication,secondary_anchor_review_candidate,candidate only; do not apply role automatically
Belgium|Modern typography and layout|Wikimedia Commons|1925-1929,2,SURF-CAW2026R01552,CAW2026R01552,1925,"Dead nature, work by Alfred Bastien, 1925, Prints Department of the Royal Library of Belgium (KBR), S.I 23712.jpeg",Western and Central Europe,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / Dead nature, work by Alfred Bastien, 1925, Prints Department of the Royal Library of Belgium (KBR), S.I 23712.jpeg / page 181753831",IMG03,packet_member_review,packet_anchor_review,70.05,47,43,35,69,78,8,31,commons_file_source,design; graphic; packaging; visual communication,secondary_anchor_review_candidate,candidate only; do not apply role automatically
Belgium|Modern typography and layout|Wikimedia Commons|1925-1929,3,SURF-CAW2026R01609,CAW2026R01609,1928,Stamp of Belgian Congo - 1928 - Colnect 156568 - Sir Henry Morton Stanley.jpeg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Belgian Congo - 1928 - Colnect 156568 - Sir Henry Morton Stanley.jpeg / page 115853162,IMG03,card_context_candidate,downgrade_to_card_candidate,4.25,52,80,47,100,66,62,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Belgium|Modern typography and layout|Wikimedia Commons|1925-1929,4,SURF-CAW2026R01607,CAW2026R01607,1928,Stamp of Belgian Congo - 1928 - Colnect 156566 - Sir Henry Morton Stanley.jpeg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Belgian Congo - 1928 - Colnect 156566 - Sir Henry Morton Stanley.jpeg / page 115853137,IMG03,card_context_candidate,downgrade_to_card_candidate,4.25,52,80,47,100,66,62,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Belgium|Modern typography and layout|Wikimedia Commons|1925-1929,5,SURF-CAW2026R01602,CAW2026R01602,1928,Stamp of Belgian Congo - 1928 - Colnect 156561 - Sir Henry Morton Stanley.jpeg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Belgian Congo - 1928 - Colnect 156561 - Sir Henry Morton Stanley.jpeg / page 115853086,IMG03,card_context_candidate,downgrade_to_card_candidate,4.25,52,80,47,100,66,62,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Belgium|Modern typography and layout|Wikimedia Commons|1930-1934,1,SURF-CAW2026R01709,CAW2026R01709,1932,"The Ardennes ham, work by Afred Bastien, 1932, Prints Department of the Royal Library of Belgium (KBR), S.I 23717 (4).jpeg",Western and Central Europe,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / The Ardennes ham, work by Afred Bastien, 1932, Prints Department of the Royal Library of Belgium (KBR), S.I 23717 (4).jpeg / page 181753829",IMG03,manual_relation_review,keep_main_anchor,99.45,64,94,35,100,78,8,0,commons_file_source,design; graphic; packaging; visual communication,secondary_anchor_review_candidate,candidate only; do not apply role automatically
Belgium|Modern typography and layout|Wikimedia Commons|1930-1934,2,SURF-CAW2026R01695,CAW2026R01695,1931,Stamp of Belgian Congo - 1931 - Colnect 156607 - Young woman of Irumu.jpeg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Belgian Congo - 1931 - Colnect 156607 - Young woman of Irumu.jpeg / page 115853769,IMG03,card_context_candidate,downgrade_to_card_candidate,4.25,52,80,47,100,66,62,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Belgium|Modern typography and layout|Wikimedia Commons|1930-1934,3,SURF-CAW2026R01690,CAW2026R01690,1931,Stamp of Belgian Congo - 1931 - Colnect 156601 - Mangbetu Chief.jpeg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Belgian Congo - 1931 - Colnect 156601 - Mangbetu Chief.jpeg / page 115853678,IMG03,card_context_candidate,downgrade_to_card_candidate,4.25,52,80,47,100,66,62,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Belgium|Modern typography and layout|Wikimedia Commons|1930-1934,4,SURF-CAW2026R01694,CAW2026R01694,1931,Stamp of Belgian Congo - 1931 - Colnect 156605 - Woman Preparing Cassava.jpeg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Belgian Congo - 1931 - Colnect 156605 - Woman Preparing Cassava.jpeg / page 115853738,IMG03,card_context_candidate,downgrade_to_card_candidate,1.85,50,80,35,100,66,62,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Belgium|Modern typography and layout|Wikimedia Commons|1930-1934,5,SURF-CAW2026R01693,CAW2026R01693,1931,Stamp of Belgian Congo - 1931 - Colnect 156604 - Canoes at Stanleyville.jpeg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Belgian Congo - 1931 - Colnect 156604 - Canoes at Stanleyville.jpeg / page 115853718,IMG03,card_context_candidate,downgrade_to_card_candidate,1.85,50,80,35,100,66,62,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Belgium|Modern typography and layout|Wikimedia Commons|1935-1939,1,SURF-CAW2026R01886,CAW2026R01886,1939,Stamp of Belgian Congo - 1939 - Colnect 156591 - Lion Panthera leo.jpeg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Belgian Congo - 1939 - Colnect 156591 - Lion Panthera leo.jpeg / page 115854615,IMG03,card_context_candidate,downgrade_to_card_candidate,4.25,52,80,47,100,66,62,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Belgium|Modern typography and layout|Wikimedia Commons|1935-1939,2,SURF-CAW2026R01788,CAW2026R01788,1936,Stamp of Belgian Congo - 1936 - Colnect 156584 - Queen Astrid.jpeg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Belgian Congo - 1936 - Colnect 156584 - Queen Astrid.jpeg / page 115854196,IMG03,card_context_candidate,downgrade_to_card_candidate,4.25,52,80,47,100,66,62,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Belgium|Modern typography and layout|Wikimedia Commons|1935-1939,3,SURF-CAW2026R01757,CAW2026R01757,1935,Stamp of Belgian Congo - 1935 - Colnect 156578 - Belgian kings.jpeg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Belgian Congo - 1935 - Colnect 156578 - Belgian kings.jpeg / page 115854026,IMG03,card_context_candidate,downgrade_to_card_candidate,4.25,52,80,47,100,66,62,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Belgium|Modern typography and layout|Wikimedia Commons|1935-1939,4,SURF-CAW2026R01884,CAW2026R01884,1939,Stamp of Belgian Congo - 1939 - Colnect 156587 - Marabou Leptoptilos crumeniferus Vulture.jpeg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Belgian Congo - 1939 - Colnect 156587 - Marabou Leptoptilos crumeniferus Vulture.jpeg / page 115854577,IMG03,card_context_candidate,downgrade_to_card_candidate,1.85,50,80,35,100,66,62,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Belgium|Modern typography and layout|Wikimedia Commons|1935-1939,5,SURF-CAW2026R01787,CAW2026R01787,1936,Stamp of Belgian Congo - 1936 - Colnect 156583 - Belgian kings.jpeg,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Belgian Congo - 1936 - Colnect 156583 - Belgian kings.jpeg / page 115854187,IMG03,card_context_candidate,downgrade_to_card_candidate,1.85,50,80,35,100,66,62,0,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,context_or_card_support_candidate,candidate only; do not apply role automatically
Belgium|Modern typography and layout|Wikimedia Commons|1950-1954,1,SURF-CAW2026R02430,CAW2026R02430,1954,"Souvenir of Suffolk- Heath beach, work by Alfred Bastien, 1954, Prints Department of the Royal Library of Belgium (KBR), F 27587.jpeg",Western and Central Europe,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / Souvenir of Suffolk- Heath beach, work by Alfred Bastien, 1954, Prints Department of the Royal Library of Belgium (KBR), F 27587.jpeg / page 181753742",IMG03,packet_member_review,packet_anchor_review,68.4,46,57,0,80,78,8,20,commons_file_source,design; graphic; packaging; visual communication,top_anchor_review_candidate,candidate only; do not apply role automatically
