surface_id,capture_id,year,period_band,region,theme,source_family,family_class,title,cluster_key,cluster_lane,cluster_confidence,proposed_relation_role,relation_apply_readiness,relation_blockers,relation_review_priority,minimum_text_pages,source_family_scope_status,source_family_scope_reason,review_question
SURF-IAC1990R001,IAC1990R001,2022,2000_2026,Southeast Asia,Midcentury modern graphic communication,Malaysia Design Archive,design_or_cultural_institution,A Force More Powerful,Malaysia|Midcentury modern graphic communication|Malaysia Design Archive|2020-2024,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,79,1,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-IAC1990R006,IAC1990R006,2022,2000_2026,Southeast Asia,Midcentury modern graphic communication,Malaysia Design Archive,design_or_cultural_institution,In Solidarity With UK Students,Malaysia|Midcentury modern graphic communication|Malaysia Design Archive|2020-2024,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,79,1,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-LPC2026R012,LPC2026R012,1985,1970_2000,Oceania and Pacific,Postwar exhibition and cultural posters,Te Papa,museum_or_collection_api,"Poster, 'June 28 No Tour Friday'",Aotearoa New Zealand|Postwar exhibition and cultural posters|Te Papa|1985-1989,strong_packet_candidate,high,sub_under_packet_candidate,method_review_only,weak_design_object_signal,78,1,method_review_only,missing_blocker_free_anchor,Which packet anchor should own this as a sub sheet? Relation value is stronger than standalone main authority.
SURF-GAX1970R113,GAX1970R113,1939,1930_1970,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,"Assemblée générale du... (Cercle de la librairie, de l'imprimerie, de la papeterie...)",France|Midcentury modern graphic communication|Gallica / BnF APIs|1935-1939,strong_packet_candidate,high,sub_under_packet_candidate,method_review_only,weak_design_object_signal,77,1,method_review_only,missing_blocker_free_anchor,Which packet anchor should own this as a sub sheet? Relation value is stronger than standalone main authority.
SURF-GA1970R041,GA1970R041,1923,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,"Le dimanche 2 déc. 1923, Art et Action donnera sa 98ème séance... F. Divoire, la naissance du poème... Poème-dancing, terre de Chomette... Stéphane Mallarmé, un coup de dé jamais n'abolira le hazard... H.-M. Barzun, l'universel drame simultané Panharmonie orph",France|Midcentury modern graphic communication|Gallica / BnF APIs|1920-1924,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,75,2,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GA1970R035,GA1970R035,1921,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,Art et Action...Le Partage du midi de Paul Claudel... : [affiche] / bois gravé par Orloff Chana,France|Midcentury modern graphic communication|Gallica / BnF APIs|1920-1924,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,74,2,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GA1970R040,GA1970R040,1923,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,"... Art et Action... en son studio, 66 rue Lepic à Paris... donnera le dimanche 18 février 1923... en 82ème séance, un prélude à la représentation des Noces de Wyspianski. Lecure des Noces, commentaire sur la réalisation scènique... : [affiche] / bois gravé pa",France|Midcentury modern graphic communication|Gallica / BnF APIs|1920-1924,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,74,2,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GA1970R016,GA1970R016,1883,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,Noir et blanc (Paris. 1883),France|Midcentury modern graphic communication|Gallica / BnF APIs|1880-1884,mixed_manual_relation_review,low,anchor_or_sibling_review,method_review_only,weak_design_object_signal; low_cluster_confidence,73,2,method_review_only,cluster_lane_not_strong_packet_candidate,"Is this an anchor, or a sibling under a stronger nearby anchor? Could anchor the packet, but sibling/parent relation must be checked."
SURF-GA1970R052,GA1970R052,1925,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,"En trois actes, l'Empereur de Chine de Ribémont-Dessaigne : [affiche] / bois gravé par Louis Lebertre et Édouard Autant",France|Midcentury modern graphic communication|Gallica / BnF APIs|1925-1929,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,73,2,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GA1970R017,GA1970R017,1886,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,Joséphine vendue par ses soeurs. Opéra-bouffe en 3 actes. Poème de P. Ferrier et F. Carré. Musique de Victor Roger : [affiche] / lithographie de E. P.,France|Midcentury modern graphic communication|Gallica / BnF APIs|1885-1889,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,72,2,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GA1970R033,GA1970R033,1920,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,"La publicité industrielle / par Octave-Jacques Gérin,...",France|Midcentury modern graphic communication|Gallica / BnF APIs|1920-1924,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,72,2,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GA1970R037,GA1970R037,1922,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,"Art et Action présente... le vendredi 1er décembre [1922]... Panharmonie orphique, drame simultané de H.-M. Barzun... Terre poème dancing de R. Chomette... : [affiche] / bois gravé par [Claude Autant-Lara]",France|Midcentury modern graphic communication|Gallica / BnF APIs|1920-1924,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,72,2,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GA1970R038,GA1970R038,1922,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,"Liluli, de Romain Rolland sera représentée au studio d'Art et Action... le samedi 30 décembre 1922... (80ème séance). Chants d'Honegger... : [affiche] / bois gravé par [Franz Masereel]",France|Midcentury modern graphic communication|Gallica / BnF APIs|1920-1924,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,72,2,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GA1970R043,GA1970R043,1923,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,"Nous avons puisé dans l'oeuvre de Charles Péguy, les éléments d'un ouvrage scénique. Ainsi nous avons composé les Saintes heures de Jeanne d'Arc, symphonie orale en deux temps... Lundi 24 décembre 1923...Art et Action : [affiche] / bois gravé par Claude Autant",France|Midcentury modern graphic communication|Gallica / BnF APIs|1920-1924,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,72,2,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GA1970R045,GA1970R045,1924,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,"Art et Action. Hamlet de Jules Laforgue... : [affiche] / [non signé] ; bois gravé, non signé",France|Midcentury modern graphic communication|Gallica / BnF APIs|1920-1924,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,72,2,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GA1970R049,GA1970R049,1925,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,"Art et Action. Le Pantoun' des pantoun' de René Ghil, en illustration animée : [affiche] / bois gravé par Akakia- Viala",France|Midcentury modern graphic communication|Gallica / BnF APIs|1925-1929,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,72,2,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GA1970R050,GA1970R050,1925,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,"Art et Action. Un coup de dé jamais n'abolira le hasard, de S. Mallarmé. Le Pantoun' des pantoun' de R. Ghil... Le Larron de G. Apollinaire : [affiche] / [non signé] ; bois gravé, non signé",France|Midcentury modern graphic communication|Gallica / BnF APIs|1925-1929,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,72,2,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GA1970R056,GA1970R056,1927,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,"Art et Action clôturera son étude sur l'art dramatique russe en 1927 aux dates précisées aux invitations incluses. Assisté du groupe n. 4... Ruzzante ou le Retour de la guerre, parade traduite du Padouan (1529), par Alfred Mortier... Le vendredi 9, samedi 10 e",France|Midcentury modern graphic communication|Gallica / BnF APIs|1925-1929,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,72,2,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GA1970R057,GA1970R057,1927,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,"L' Assaut à Art et Action. L'angoisse des machines. Synthèse tragique en 3 temps, Rugger Vasari, 27, 29 , 30 avril... 31 avril... Mise en scène du studio l'Assaut : [affiche] / bois gravé par [Vera Idelson]",France|Midcentury modern graphic communication|Gallica / BnF APIs|1925-1929,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,72,2,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GA1970R058,GA1970R058,1928,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,"L' Assaut à Art et Action. 4ème spectacle saison 1927-28. Le Jeu des masques, revue en spirale à travers le temps par Messieurs Eschyle, Racine, Montherlant... Fragment des Choéphores. Frangment de Andromaque. Les 11 devant la Porte dorée... Réouverture d'Art",France|Midcentury modern graphic communication|Gallica / BnF APIs|1925-1929,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,72,2,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GA1970R059,GA1970R059,1929,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,"Art et Action. Laboratoire de théâtre. Reconstruire Babel, drame philosophique en 2 actes et 2 parabases par Georges Polti : [affiche] / bois gravé par [Joé Chaine]",France|Midcentury modern graphic communication|Gallica / BnF APIs|1925-1929,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,72,2,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GA1970R060,GA1970R060,1930,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,Le second Faust de Goethe. Théâtre du Livre... Art et Action. [traduction de Gérard de Nerval] : [affiche] / bois gravé par [Joé Chaine],France|Midcentury modern graphic communication|Gallica / BnF APIs|1930-1934,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,72,1,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GA1970R066,GA1970R066,1932,1930_1970,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,Art et Action. Laboratoire de théâtre. Les Essais de Montaigne. [Adaptation de Eduard Autant]. Théâtre Universitaire... : [affiche] / bois gravé par [Joé Chaine],France|Midcentury modern graphic communication|Gallica / BnF APIs|1930-1934,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,72,1,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GA1970R068,GA1970R068,1933,1930_1970,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,"Théâtre des Champs-Élysées, lundi 18 juin [1934]... Mila Cirul : [affiche] / lithographie de T-L Madrazo",France|Midcentury modern graphic communication|Gallica / BnF APIs|1930-1934,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,72,1,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GA1970R080,GA1970R080,1934,1930_1970,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,"[Représentations de groupes folkloriques au théâtre Nippon-Seinenkan à Tokyo, du 13 au 15 avril] : [affiche] / [non identifié]",France|Midcentury modern graphic communication|Gallica / BnF APIs|1930-1934,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,72,1,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GAX1970R106,GAX1970R106,1924,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,"L'Imprimerie glorifiée, anthologie professionnelle / Louis Morin",France|Midcentury modern graphic communication|Gallica / BnF APIs|1920-1924,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,72,2,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GA1970R019,GA1970R019,1889,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,"Théâtre de Belleville. Dimanche 10 novembre [1889] et jours suivants, Paris centenaire, revue en 4 actes, 12 tableaux de MM. Lemonnier... / lithographie de Houdin",France|Midcentury modern graphic communication|Gallica / BnF APIs|1885-1889,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,71,2,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GA1970R020,GA1970R020,1889,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,"Théâtre de Belleville. Dimanche 18 novembre [1888] et jours suivants, Avant l' Exposition 1889, revue de Mr Lemonnier, airs nouveaux de Mr Georges Rose... / [non signé]",France|Midcentury modern graphic communication|Gallica / BnF APIs|1885-1889,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,71,2,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GA1970R054,GA1970R054,1925,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,"Robinson Crusoé. Contrat social en 8 tableaux dont 1 prologue et 1 épilogue de Daniel de Foe et J.-J. Rousseau... : [affiche] / [non signé] ; bois gravé, non signé",France|Midcentury modern graphic communication|Gallica / BnF APIs|1925-1929,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,71,2,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GA1970R061,GA1970R061,1930,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,Sanatorium de Ribémont-Dessaignes à Art et Action. 3 actes. : [affiche] / bois gravé par Joseph Sima,France|Midcentury modern graphic communication|Gallica / BnF APIs|1930-1934,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,71,1,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GAX1970R069,GAX1970R069,1889,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,Spécimen des caractères de l'imprimerie Edmond Monnoyer,France|Midcentury modern graphic communication|Gallica / BnF APIs|1885-1889,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,71,2,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GA1970R039,GA1970R039,1922,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,"Théâtre national de l'Opéra, Bal Molière, mardi 28 fevrier 1922 : [affiche]",France|Midcentury modern graphic communication|Gallica / BnF APIs|1920-1924,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,70,2,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GAX1970R060,GAX1970R060,1887,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,A Turgot : chanson réclame / paroles et musique de St V. Camille Pédro,France|Midcentury modern graphic communication|Gallica / BnF APIs|1885-1889,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,70,2,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GA1970R044,GA1970R044,1923,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,"Théâtre national de l'Opéra. Samedi 17 mars 1923. La Walkyrie, opéra en 3 actes de Richard Wagner : [affiche typographique]",France|Midcentury modern graphic communication|Gallica / BnF APIs|1920-1924,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,68,2,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GAX1970R059,GAX1970R059,1885,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,"Ed. Monnier, éditeur, 16 rue des Vosges, Paris.[...] Les Premières Illustrées, 4me année. Texte par Raoul Toché (Frimousse), illustrations par nos meilleurs artistes [...] Catalogue... : [affiche] / [non identifié]",France|Midcentury modern graphic communication|Gallica / BnF APIs|1885-1889,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,68,2,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GAX1970R067,GAX1970R067,1889,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,Les quatre doyens de la typographie parisienne / par Alkan ainé et Leprince,France|Midcentury modern graphic communication|Gallica / BnF APIs|1885-1889,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,68,2,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-IAC1990R003,IAC1990R003,2022,2000_2026,Southeast Asia,Midcentury modern graphic communication,Malaysia Design Archive,design_or_cultural_institution,Kuasa Kepada Rakyat,Malaysia|Midcentury modern graphic communication|Malaysia Design Archive|2020-2024,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,67,1,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-IAC1990R004,IAC1990R004,2022,2000_2026,Southeast Asia,Midcentury modern graphic communication,Malaysia Design Archive,design_or_cultural_institution,Buruh Bersatu Tak Bisa Dikalahkan!,Malaysia|Midcentury modern graphic communication|Malaysia Design Archive|2020-2024,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,67,1,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-IAC1990R005,IAC1990R005,2022,2000_2026,Southeast Asia,Midcentury modern graphic communication,Malaysia Design Archive,design_or_cultural_institution,Silhouette of A Person Holding A Sign Against A Blue Background,Malaysia|Midcentury modern graphic communication|Malaysia Design Archive|2020-2024,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,67,1,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-IAC1990R007,IAC1990R007,2022,2000_2026,Southeast Asia,Midcentury modern graphic communication,Malaysia Design Archive,design_or_cultural_institution,Mahasiswa Bangkitlah Dari Tidurmu,Malaysia|Midcentury modern graphic communication|Malaysia Design Archive|2020-2024,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,67,1,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-IAC1990R008,IAC1990R008,2022,2000_2026,Southeast Asia,Midcentury modern graphic communication,Malaysia Design Archive,design_or_cultural_institution,Ayu Bersama Kita Cipta Sejarah Baru Kebangkitan Mahasiswa,Malaysia|Midcentury modern graphic communication|Malaysia Design Archive|2020-2024,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,67,1,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-LPC2026R026,LPC2026R026,2002,2000_2026,Oceania and Pacific,Postwar exhibition and cultural posters,NAIDOC Poster Gallery,design_or_cultural_institution,NAIDOC 2002 Poster,Australia / Indigenous|Postwar exhibition and cultural posters|NAIDOC Poster Gallery|2000-2004,packet_parentage_review,medium,packet_member_review,method_review_only,thin_source_depth; weak_design_object_signal,65,1,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GA1970R036,GA1970R036,1921,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,"Théâtre national de l'Opéra. Samedi 24 décembre 1921... 1ère représentation à ce théâtre. Hérodiade, opéra en 4 actes et 7 tableaux de MM. Paul Milliet et H. Grémont. Musique de Massenet, décors de M.G. Mouveau : [affiche typographique]",France|Midcentury modern graphic communication|Gallica / BnF APIs|1920-1924,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,64,2,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GAX1970R108,GAX1970R108,1927,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,"Catalogue d'une collection importante de médailles et jetons portugais ou ayant un rapport au Portugal formée par un amateur portugais distingué, résidant à Paris, une série remarquable de Charles II d'Angleterre et de Catherine de Bragance, suites intéressant",France|Midcentury modern graphic communication|Gallica / BnF APIs|1925-1929,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,64,2,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-LPC2026R028,LPC2026R028,2004,2000_2026,Oceania and Pacific,Postwar exhibition and cultural posters,NAIDOC Poster Gallery,design_or_cultural_institution,NAIDOC 2004 Poster,Australia / Indigenous|Postwar exhibition and cultural posters|NAIDOC Poster Gallery|2000-2004,packet_parentage_review,medium,packet_member_review,method_review_only,thin_source_depth; weak_design_object_signal,64,1,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GA1970R046,GA1970R046,1924,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,La carte postale illustrée : considérée au point de vue des arts graphiques et des sujets représentés / L. Renieu,France|Midcentury modern graphic communication|Gallica / BnF APIs|1920-1924,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,63,2,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GAX1970R103,GAX1970R103,1924,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,Auto réclame [voiture publicitaire pour A. Berteil] : [photographie de presse] / [Agence Rol],France|Midcentury modern graphic communication|Gallica / BnF APIs|1920-1924,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,63,2,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GAX1970R104,GAX1970R104,1924,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,Auto réclame [voiture publicitaire pour le Moulin Rouge] : [photographie de presse] / [Agence Rol],France|Midcentury modern graphic communication|Gallica / BnF APIs|1920-1924,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,61,2,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GAX1970R105,GAX1970R105,1924,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,Auto réclame de Vinay [chocolat] : [photographie de presse] / [Agence Rol],France|Midcentury modern graphic communication|Gallica / BnF APIs|1920-1924,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,61,2,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GA1970R053,GA1970R053,1925,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,"Publicité [la cressonnée, absinthe ?] : [photographie de presse] / [Agence Rol]",France|Midcentury modern graphic communication|Gallica / BnF APIs|1925-1929,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,60,2,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GAX1970R101,GAX1970R101,1924,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,Auto réclame Lion Blanc [lessive] : [photographie de presse] / [Agence Rol],France|Midcentury modern graphic communication|Gallica / BnF APIs|1920-1924,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,60,2,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GAPIT2026R028,GAPIT2026R028,1982,1970_2000,Oceania and Pacific,Postwar exhibition and cultural posters,NAIDOC Poster Gallery,design_or_cultural_institution,NAIDOC 1982 Poster,Australia / Indigenous|Postwar exhibition and cultural posters|NAIDOC Poster Gallery|1980-1984,packet_parentage_review,medium,packet_member_review,method_review_only,weak_design_object_signal,60,1,method_review_only,cluster_lane_not_strong_packet_candidate,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
