source_file,capture_id,surface_id,year,current_region,place_text,source_subjects,source_name,title,source_url,suggested_region_label,suggested_region_ids,suggested_geo_ids,decision_type,confidence,evidence_field,evidence_value,guardrail
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,GSU2026R042,SURF-GSU2026R042,1992,Unresolved region,Atlanta (Ga.); Fulton County (Ga.),College student newspapers and periodicals; Universities and colleges; College student newspapers and periodicals; Universities and colleges; Georgia State University;; Atlanta (Ga.); Fulton County (Ga.),Georgia State University Library Digital Collections / CONTENTdm,"Signal, 1992-03-03",https://digitalcollections.library.gsu.edu/digital/collection/signal/id/29640,United States,REG003,GEO025,auto_apply_candidate,medium,local_marker,Atlanta (Ga.); Fulton County (Ga.) College student newspapers and periodicals; Universities and colleges; College student newspapers and periodicals; Universities and colleges; Georgia State University;; Atlanta (Ga.); F,"Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,GSU2026R043,SURF-GSU2026R043,1993,Unresolved region,Clarkston (Ga.); DeKalb County (Ga.); Decatur (Ga.); Dunwoody (Ga.),Universities and colleges; College student newspapers and periodicals; Universities and colleges; College student newspapers and periodicals; Georgia Perimeter College; DeKalb College; Clarkston (Ga.); DeKalb County (Ga.); Decatur (Ga.); Dunwoody (Ga.),Georgia State University Library Digital Collections / CONTENTdm,"The DeKalb Collegian, 1993-05-05",https://digitalcollections.library.gsu.edu/digital/collection/gpc/id/12291,United States,REG003,GEO025,auto_apply_candidate,medium,local_marker,Clarkston (Ga.); DeKalb County (Ga.); Decatur (Ga.); Dunwoody (Ga.) Universities and colleges; College student newspapers and periodicals; Universities and colleges; College student newspapers and periodicals; Georgia Pe,"Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,GSU2026R046,SURF-GSU2026R046,1999,Unresolved region,Atlanta (Ga.); Fulton County (Ga.);,"Theater; Fund raising; Benefit auctions;; Theater; Fund raising; Benefit auctions;; 7 Stages Theatre (Atlanta, Ga.); Boehm, Philip. Mixtitlan;; Atlanta (Ga.); Fulton County (Ga.);",Georgia State University Library Digital Collections / CONTENTdm,"""Mixtitlan,"" by Philip Boehm, silent auction catalog for an ""Opening Night Fiesta,""at 7 Stages Theatre, Atlanta, Georgia, May 7, 1999. (14 pages)",https://digitalcollections.library.gsu.edu/digital/collection/popcul/id/1731,United States,REG003,GEO025,auto_apply_candidate,medium,local_marker,"Atlanta (Ga.); Fulton County (Ga.); Theater; Fund raising; Benefit auctions;; Theater; Fund raising; Benefit auctions;; 7 Stages Theatre (Atlanta, Ga.); Boehm, Philip. Mixtitlan;; Atlanta (Ga.); Fulton County (Ga.); ""Mix","Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,GSU2026R047,SURF-GSU2026R047,2002,Unresolved region,Atlanta (Ga.); Fulton County (Ga.),College student newspapers and periodicals; Universities and colleges; College student newspapers and periodicals; Universities and colleges; Georgia State University;; Atlanta (Ga.); Fulton County (Ga.),Georgia State University Library Digital Collections / CONTENTdm,"Georgia State University Signal, 2002-10-15",https://digitalcollections.library.gsu.edu/digital/collection/signal/id/45927,United States,REG003,GEO025,auto_apply_candidate,medium,local_marker,Atlanta (Ga.); Fulton County (Ga.) College student newspapers and periodicals; Universities and colleges; College student newspapers and periodicals; Universities and colleges; Georgia State University;; Atlanta (Ga.); F,"Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,GSU2026R048,SURF-GSU2026R048,2003,Unresolved region,Clarkston (Ga.); DeKalb County (Ga.); Decatur (Ga.); Dunwoody (Ga.); Alpharetta (Ga.); Fulton County (Ga.),Universities and colleges; College student newspapers and periodicals; Universities and colleges; College student newspapers and periodicals; Georgia Perimeter College; Clarkston (Ga.); DeKalb County (Ga.); Decatur (Ga.); Dunwoody (Ga.); Alpharetta (Ga.); Fult,Georgia State University Library Digital Collections / CONTENTdm,"The Collegian, 2003-12-08",https://digitalcollections.library.gsu.edu/digital/collection/gpc/id/14839,United States,REG003,GEO025,auto_apply_candidate,medium,local_marker,Clarkston (Ga.); DeKalb County (Ga.); Decatur (Ga.); Dunwoody (Ga.); Alpharetta (Ga.); Fulton County (Ga.) Universities and colleges; College student newspapers and periodicals; Universities and colleges; College student,"Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,GSU2026R052,SURF-GSU2026R052,2013,Unresolved region,Atlanta (Ga.); Fulton County (Ga.),College student newspapers and periodicals; Universities and colleges; College student newspapers and periodicals; Universities and colleges; Georgia State University;; Atlanta (Ga.); Fulton County (Ga.),Georgia State University Library Digital Collections / CONTENTdm,"The Signal, 2013-10-08",https://digitalcollections.library.gsu.edu/digital/collection/signal/id/43679,United States,REG003,GEO025,auto_apply_candidate,medium,local_marker,Atlanta (Ga.); Fulton County (Ga.) College student newspapers and periodicals; Universities and colleges; College student newspapers and periodicals; Universities and colleges; Georgia State University;; Atlanta (Ga.); F,"Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R066,SURF-MX1970R066,1970,Unresolved region,Global / transnational,graphic design history; poster; typography,Getty Research Portal,Graphic design history bibliography seed,https://portal.getty.edu/,Global / transnational,,GEO001,auto_apply_candidate,high,place_text,Global / transnational,"Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R067,SURF-MX1970R067,1970,Unresolved region,Global / transnational,poster design; affiche; plakat; cartel,Getty Research Portal,Poster design bibliography seed,https://portal.getty.edu/,Global / transnational,,GEO001,auto_apply_candidate,high,place_text,Global / transnational,"Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R068,SURF-MX1970R068,1970,Unresolved region,Global / transnational,typography; commercial art; advertising art,Getty Research Portal,Typography and commercial art bibliography seed,https://portal.getty.edu/,Global / transnational,,GEO001,auto_apply_candidate,high,place_text,Global / transnational,"Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R040,SURF-MX1970R040,1931,Unresolved region,,,Internet Archive / text and periodical collections,commercial art and design,https://archive.org/details/commercialartdes0000rayj,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R026,SURF-MX1970R026,1936,Unresolved region,,,Internet Archive / text and periodical collections,Graphic Design,https://archive.org/details/bwb_S0-EBS-482,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R044,SURF-MX1970R044,1939,Unresolved region,,,Internet Archive / text and periodical collections,Commercial Art,https://archive.org/details/commercialart0000cewa,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R045,SURF-MX1970R045,1941,Unresolved region,,,Internet Archive / text and periodical collections,Cartooning and Commercial Art,https://archive.org/details/bwb_S0-DHV-277,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R046,SURF-MX1970R046,1949,Unresolved region,,,Internet Archive / text and periodical collections,TEACH YOURSELF COMMERCIAL ART.,https://archive.org/details/teachyourselfcom0000unse_h2p8,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R047,SURF-MX1970R047,1952,Unresolved region,,,Internet Archive / text and periodical collections,Commercial Art Techniques,https://archive.org/details/commercialarttec0000sral_y1y4,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R049,SURF-MX1970R049,1952,Unresolved region,,Commercial art,Internet Archive / text and periodical collections,Commercial art techniques : a practical self-instruction course and reference handbook. Over 500 illus. of methods and procedures,https://archive.org/details/commercialarttec00maur,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R048,SURF-MX1970R048,1952,Unresolved region,,,Internet Archive / text and periodical collections,commercial art techniques,https://archive.org/details/commercialarttec0000unse_n1z9,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R050,SURF-MX1970R050,1952,Unresolved region,,,Internet Archive / text and periodical collections,commercial art techniques,https://archive.org/details/commercialarttec0000unse,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R027,SURF-MX1970R027,1954,Unresolved region,,,Internet Archive / text and periodical collections,"Graphic Design with special reference to Lettering, Typography and Illustration",https://archive.org/details/graphicdesignwit0000jlew,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R028,SURF-MX1970R028,1954,Unresolved region,,,Internet Archive / text and periodical collections,graphic design,https://archive.org/details/bwb_Y0-BTJ-958,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R029,SURF-MX1970R029,1960,Unresolved region,,,Internet Archive / text and periodical collections,graphic design : a creative approach,https://archive.org/details/graphicdesigncre0000unse,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R052,SURF-MX1970R052,1963,Unresolved region,,,Internet Archive / text and periodical collections,Commercial art techniques;: A practical self-instruction course and reference handbook,https://archive.org/details/commercialarttec0000sral,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R053,SURF-MX1970R053,1963,Unresolved region,,Industrial arts; Commercial art; Education,Internet Archive / text and periodical collections,"Senior high school curriculum guide, Commercial art 12, 22, 32",https://archive.org/details/shscgcommercialart63albe,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R054,SURF-MX1970R054,1966,Unresolved region,,,Internet Archive / text and periodical collections,"Fell's Guide to commercial art,",https://archive.org/details/fellsguidetocomm0000royp,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R034,SURF-MX1970R034,1967,Unresolved region,,,Internet Archive / text and periodical collections,Alphabets and design: a text for beginning students in graphic design,https://archive.org/details/alphabetsdesignt0000mary,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R032,SURF-MX1970R032,1967,Unresolved region,,Franco Grignani,Internet Archive / text and periodical collections,"graphic design, issue n°28, 1967 – ‘Franco Grignani and his experimental graphics’ by Katzumie Masaru",https://archive.org/details/graphic-design-1967,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R035,SURF-MX1970R035,1968,Unresolved region,,Graphic arts -- Technique; Graphic design (Typography),Internet Archive / text and periodical collections,Graphic design and reproduction techniques,https://archive.org/details/graphicdesignrep0000croy_x9q8,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R037,SURF-MX1970R037,1970,Unresolved region,,,Internet Archive / text and periodical collections,Graphic Design for the Computer Age; Visual Communication for all Media.,https://archive.org/details/micro_IA41153118_0683,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R036,SURF-MX1970R036,1970,Unresolved region,,Commercial art -- Exhibitions; Commercial art -- Canada,Internet Archive / text and periodical collections,Graphic design Canada; Graphisme canadien. --,https://archive.org/details/graphicdesigncan0000soci,Canada,REG003,GEO026,auto_apply_candidate,medium,local_marker,Commercial art -- Exhibitions; Commercial art -- Canada Graphic design Canada; Graphisme canadien. -- Internet Archive / text and periodical collections https://archive.org/details/graphicdesigncan0000soci,"Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_edge_source_registry_context_1931_2026_records.csv,ESR1931R023,SURF-ESR1931R023,,Unresolved region,Czechia / Slovakia,Kramerius source-family discovery; protocol family registry; Eastern Europe; Czechia / Slovakia,Kramerius Registry,Registr Krameriů,https://registr.digitalniknihovna.cz/,Czech and Slovak contexts,REG002,GEO019,auto_apply_candidate,high,place_text,Czechia / Slovakia,"Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_early_region_1830_1880_records.csv,ER1830R004,SURF-ER1830R004,1863,Unresolved region,London,,Library of Congress loc.gov API,[Trade card for McKay Iron and Locomotive Works and an Arkansas railroad],https://www.loc.gov/pictures/item/2010646699/,United Kingdom,REG001,GEO003,auto_apply_candidate,medium,local_marker,London [Trade card for McKay Iron and Locomotive Works and an Arkansas railroad] Library of Congress loc.gov API https://www.loc.gov/pictures/item/2010646699/,"Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_early_region_1830_1880_records.csv,ER1830R008,SURF-ER1830R008,1869,Unresolved region,Berlin,,Library of Congress loc.gov API,Gardner's photographic advertising card,https://www.loc.gov/pictures/item/2007675841/,Germany,REG001,GEO006,auto_apply_candidate,medium,local_marker,Berlin Gardner's photographic advertising card Library of Congress loc.gov API https://www.loc.gov/pictures/item/2007675841/,"Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_early_region_1830_1880_records.csv,ER1830R017,SURF-ER1830R017,1880,Unresolved region,,,Library of Congress loc.gov API,"[Advertising card for play ""Deacon Crankett""]",https://www.loc.gov/pictures/item/2014646356/,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_early_region_1830_1880_records.csv,ER1830R018,SURF-ER1830R018,1880,Unresolved region,"England, 19th century",,Library of Congress loc.gov API,[Pearsall Photography Studio trade card],https://www.loc.gov/pictures/item/2010635174/,United Kingdom,REG001,GEO003,auto_apply_candidate,medium,local_marker,"England, 19th century [Pearsall Photography Studio trade card] Library of Congress loc.gov API https://www.loc.gov/pictures/item/2010635174/","Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_early_region_1830_1880_records.csv,ER1830R019,SURF-ER1830R019,1880,Unresolved region,,,Library of Congress loc.gov API,"[Santa with toys in a sleigh, drawn by reindeer, with a church on the right and another in the distance]",https://www.loc.gov/pictures/item/2015651615/,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_early_region_1830_1880_records.csv,ER1830R020,SURF-ER1830R020,1880,Unresolved region,,,Library of Congress loc.gov API,"[Ship at sea, under full sail, with five men in a rowboat under a partially obscured full moon]",https://www.loc.gov/pictures/item/2015651614/,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_early_region_1830_1880_records.csv,ER1830R021,SURF-ER1830R021,1880,Unresolved region,,,Library of Congress loc.gov API,[Winter outing with people riding in horse-drawn sleighs across a snow covered landscape toward a church in the distance],https://www.loc.gov/pictures/item/2015651618/,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_early_region_1830_1880_records.csv,ER1830R022,SURF-ER1830R022,1880,Unresolved region,,,Library of Congress loc.gov API,"[Winter scene with frozen waterwheel, a man with horse team and load of logs, and a church in the distance, under a full moon]",https://www.loc.gov/pictures/item/2015651616/,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_early_region_1830_1880_records.csv,ER1830R023,SURF-ER1830R023,1880,Unresolved region,,,Library of Congress loc.gov API,"[Winter scene with horse team hauling logs on a sledge past a windmill, with snow covered landscape, under a full moon]",https://www.loc.gov/pictures/item/2015651617/,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_early_region_1830_1930_records.csv,ER1830R024,SURF-ER1830R024,1884,Unresolved region,,,Library of Congress loc.gov API,Pluto,https://www.loc.gov/pictures/item/2010645617/,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_early_region_1830_1930_records.csv,ER1830R026,SURF-ER1830R026,1886,Unresolved region,,"{""link"": ""https://www.loc.gov/pictures/related/?fi=subject&q=Stoves--1880-1890."", ""title"": ""Stoves--1880-1890.""}; {""link"": ""https://www.loc.gov/pictures/related/?fi=subject&q=Bonnets--1880-1890."", ""title"": ""Bonnets--1880-1890.""}",Library of Congress loc.gov API,Acorn stoves and ranges,https://www.loc.gov/pictures/item/2004666589/,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_early_region_1830_1930_records.csv,ER1830R029,SURF-ER1830R029,1889,Unresolved region,,,Library of Congress loc.gov API,[Liebig's Extract of Meat Company trade card sets],https://www.loc.gov/pictures/item/2010646974/,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_early_region_1830_1930_records.csv,ER1830R030,SURF-ER1830R030,1890,Unresolved region,,"{""link"": ""https://www.loc.gov/pictures/related/?fi=subject&q=Washing%20powders--1890-1900."", ""title"": ""Washing powders--1890-1900.""}; {""link"": ""https://www.loc.gov/pictures/related/?fi=subject&q=Cleaning--1890-1900."", ""title"": ""Cleaning--1890-1900.""}; {""link"":",Library of Congress loc.gov API,"Cats can, but Bon Ami can not scratch for it lacks grit",https://www.loc.gov/pictures/item/2015651602/,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_early_region_1830_1930_records.csv,ER1830R062,SURF-ER1830R062,1900,Unresolved region,,,Library of Congress loc.gov API,"Moore, crayon artist and photographer",https://www.loc.gov/pictures/item/2010645616/,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_early_region_1830_1930_records.csv,ER1830R063,SURF-ER1830R063,1902,Unresolved region,,Advertising cards--1900-1960.,Library of Congress loc.gov API,[Liebig Company trade cards],https://www.loc.gov/pictures/item/2020633675/,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_early_region_1830_1930_records.csv,ER1830R077,SURF-ER1830R077,1930,Unresolved region,,"{""link"": ""https://www.loc.gov/pictures/related/?fi=subject&q=United%20States."", ""title"": ""United States.""}",Library of Congress loc.gov API,Schools. Trade card image,https://www.loc.gov/pictures/item/2018750887/,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_1930_1970_records.csv,MC1930R008,SURF-MC1930R008,1935,Unresolved region,,,Library of Congress loc.gov API,"[Poster designs for WPA, Army, Air Force, Fitzsimmons General Hospital Reconditioning Service]",https://www.loc.gov/pictures/item/2010633924/,United States,REG003,GEO025,auto_apply_candidate,medium,local_marker,"[Poster designs for WPA, Army, Air Force, Fitzsimmons General Hospital Reconditioning Service] Library of Congress loc.gov API https://www.loc.gov/pictures/item/2010633924/","Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_midcentury_1930_1970_records.csv,MC1930R010,SURF-MC1930R010,1936,Unresolved region,,"{""link"": ""https://www.loc.gov/pictures/related/?fi=subject&q=Books--1930-1940."", ""title"": ""Books--1930-1940.""}; {""link"": ""https://www.loc.gov/pictures/related/?fi=subject&q=Conservation%20%26%20restoration--1930-1940."", ""title"": ""Conservation & restoration--19",Library of Congress loc.gov API,A book mark would be better!,https://www.loc.gov/pictures/item/2011645389/,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_1930_1970_records.csv,MC1930R011,SURF-MC1930R011,1936,Unresolved region,,"{""link"": ""https://www.loc.gov/pictures/related/?fi=subject&q=Art%20exhibitions--Massachusetts--Boston--1930-1940."", ""title"": ""Art exhibitions--Massachusetts--Boston--1930-1940.""}",Library of Congress loc.gov API,Exhibition - WPA Federal Art Project,https://www.loc.gov/pictures/item/98513179/,United States,REG003,GEO025,auto_apply_candidate,medium,local_marker,"{""link"": ""https://www.loc.gov/pictures/related/?fi=subject&q=Art%20exhibitions--Massachusetts--Boston--1930-1940."", ""title"": ""Art exhibitions--Massachusetts--Boston--1930-1940.""} Exhibition - WPA Federal Art Project Libr","Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_midcentury_1930_1970_records.csv,MC1930R012,SURF-MC1930R012,1936,Unresolved region,,Animal shows--Illinois--1930-1940.; Recreation--Illinois--1930-1940.; Pets--1930-1940.; Posters--1930-1940.; Screen prints--Color--1930-1940.,Library of Congress loc.gov API,"Pet show WPA recreation project, Dist. No. 2 /",https://www.loc.gov/pictures/item/98510115/,United States,REG003,GEO025,auto_apply_candidate,medium,local_marker,"Animal shows--Illinois--1930-1940.; Recreation--Illinois--1930-1940.; Pets--1930-1940.; Posters--1930-1940.; Screen prints--Color--1930-1940. Pet show WPA recreation project, Dist. No. 2 / Library of Congress loc.gov API","Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_midcentury_1930_1970_records.csv,MC1930R014,SURF-MC1930R014,1936,Unresolved region,,"{""link"": ""https://www.loc.gov/pictures/related/?fi=subject&q=Art%20exhibitions--Massachusetts--Boston--1930-1940."", ""title"": ""Art exhibitions--Massachusetts--Boston--1930-1940.""}",Library of Congress loc.gov API,WPA Federal Art Project exhibition - mural studies,https://www.loc.gov/pictures/item/98513156/,United States,REG003,GEO025,auto_apply_candidate,medium,local_marker,"{""link"": ""https://www.loc.gov/pictures/related/?fi=subject&q=Art%20exhibitions--Massachusetts--Boston--1930-1940."", ""title"": ""Art exhibitions--Massachusetts--Boston--1930-1940.""} WPA Federal Art Project exhibition - mura","Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_midcentury_1930_1970_records.csv,MC1930R016,SURF-MC1930R016,1936,Unresolved region,,Art exhibitions--Massachusetts--Boston--1930-1940.; Printmaking--1930-1940.; Watercolors--1930-1940.; Exhibition posters--1930-1940.; Screen prints--Color--1930-1940.,Library of Congress loc.gov API,"WPA exhibition water colors [and] prints, Federal Art Gallery /",https://www.loc.gov/pictures/item/98518022/,United States,REG003,GEO025,auto_apply_candidate,medium,local_marker,"Art exhibitions--Massachusetts--Boston--1930-1940.; Printmaking--1930-1940.; Watercolors--1930-1940.; Exhibition posters--1930-1940.; Screen prints--Color--1930-1940. WPA exhibition water colors [and] prints, Federal Art","Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_midcentury_1930_1970_records.csv,MC1930R017,SURF-MC1930R017,1936,Unresolved region,,"{""link"": ""https://www.loc.gov/pictures/related/?fi=subject&q=Montclair%20Art%20Museum--Exhibitions%20%26%20displays--1930-1940."", ""title"": ""Montclair Art Museum--Exhibitions & displays--1930-1940.""}; {""link"": ""https://www.loc.gov/pictures/related/?fi=subject&q",Library of Congress loc.gov API,"WPA federal art regional exhibit, Montclair Museum Easel painting, graphic arts, poster display, index of design.",https://www.loc.gov/pictures/item/98513298/,United States,REG003,GEO025,auto_apply_candidate,medium,local_marker,"{""link"": ""https://www.loc.gov/pictures/related/?fi=subject&q=Montclair%20Art%20Museum--Exhibitions%20%26%20displays--1930-1940."", ""title"": ""Montclair Art Museum--Exhibitions & displays--1930-1940.""}; {""link"": ""https://ww","Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_midcentury_1930_1970_records.csv,MC1930R018,SURF-MC1930R018,1936,Unresolved region,,"{""link"": ""https://www.loc.gov/pictures/related/?fi=subject&q=Art%20exhibitions--Massachusetts--Boston--1930-1940."", ""title"": ""Art exhibitions--Massachusetts--Boston--1930-1940.""}",Library of Congress loc.gov API,"WPA water colors, prints exhibition, Federal Art Gallery",https://www.loc.gov/pictures/item/98513183/,United States,REG003,GEO025,auto_apply_candidate,medium,local_marker,"{""link"": ""https://www.loc.gov/pictures/related/?fi=subject&q=Art%20exhibitions--Massachusetts--Boston--1930-1940."", ""title"": ""Art exhibitions--Massachusetts--Boston--1930-1940.""} WPA water colors, prints exhibition, Fede","Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_midcentury_1930_1970_records.csv,MC1930R019,SURF-MC1930R019,1936,Unresolved region,,"{""link"": ""https://www.loc.gov/pictures/related/?fi=subject&q=Art%20exhibitions--Massachusetts--Boston--1930-1940."", ""title"": ""Art exhibitions--Massachusetts--Boston--1930-1940.""}; {""link"": ""https://www.loc.gov/pictures/related/?fi=subject&q=Women--1930-1940."",",Library of Congress loc.gov API,"WPA women painters, Federal Art Gallery, 50 Beacon St., Boston",https://www.loc.gov/pictures/item/98513191/,United States,REG003,GEO025,auto_apply_candidate,medium,local_marker,"{""link"": ""https://www.loc.gov/pictures/related/?fi=subject&q=Art%20exhibitions--Massachusetts--Boston--1930-1940."", ""title"": ""Art exhibitions--Massachusetts--Boston--1930-1940.""}; {""link"": ""https://www.loc.gov/pictures/r","Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_midcentury_1930_1970_records.csv,MC1930R020,SURF-MC1930R020,1936,Unresolved region,,"{""link"": ""https://www.loc.gov/pictures/related/?fi=subject&q=American%20guide%20series."", ""title"": ""American guide series.""}; {""link"": ""https://www.loc.gov/pictures/related/?fi=subject&q=Apes--New%20York%20%28State%29--1930-1940."", ""title"": ""Apes--New York (St",Library of Congress loc.gov API,"Who's who in the zoo Illustrated natural history prepared by the WPA Federal Writers Project : On sale at all book stores, zoos, and museums.",https://www.loc.gov/pictures/item/98514973/,United States,REG003,GEO025,auto_apply_candidate,medium,local_marker,"{""link"": ""https://www.loc.gov/pictures/related/?fi=subject&q=American%20guide%20series."", ""title"": ""American guide series.""}; {""link"": ""https://www.loc.gov/pictures/related/?fi=subject&q=Apes--New%20York%20%28State%29--1","Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_midcentury_1930_1970_records.csv,MC1930R021,SURF-MC1930R021,1936,Unresolved region,,"{""link"": ""https://www.loc.gov/pictures/related/?fi=subject&q=Entertainment--United%20States."", ""title"": ""Entertainment--United States.""}; {""link"": ""https://www.loc.gov/pictures/related/?fi=subject&q=Health--United%20States."", ""title"": ""Health--United States.""}",Library of Congress loc.gov API,Work Projects Administration poster collection (Library of Congress),https://www.loc.gov/pictures/item/2005682800/,United States,REG003,GEO025,auto_apply_candidate,medium,local_marker,"{""link"": ""https://www.loc.gov/pictures/related/?fi=subject&q=Entertainment--United%20States."", ""title"": ""Entertainment--United States.""}; {""link"": ""https://www.loc.gov/pictures/related/?fi=subject&q=Health--United%20Stat","Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_midcentury_1930_1970_records.csv,MC1930R022,SURF-MC1930R022,1936,Unresolved region,,,Library of Congress loc.gov API,[WPA Federal Music Project posters announcing Ernst Bacon musical events],https://www.loc.gov/pictures/item/2010651945/,United States,REG003,GEO025,auto_apply_candidate,medium,local_marker,[WPA Federal Music Project posters announcing Ernst Bacon musical events] Library of Congress loc.gov API https://www.loc.gov/pictures/item/2010651945/,"Exact controlled geography match; geography only, no rights or image-state upgrade."
