cluster_key,anchor_review_lane,recommended_next_step,manual_review_priority,can_seed_anchor_review,candidate_count_written,packet_scale,packet_relation_lane,packet_confidence,region,theme,source_family,five_year_bucket,actual_year_span,cluster_size,role_rows,anchor_candidate_count,sub_candidate_count,card_candidate_count,appendix_candidate_count,top_candidate_surface_id,top_candidate_title,top_anchor_review_score,top_candidate_role,top_candidate_risk_flags,blocking_reason
Bolivia|Modern typography and layout|Wikimedia Commons|1865-1869,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Bolivia,Modern typography and layout,Wikimedia Commons,1865-1869,1867-1867,12,12,0,0,12,0,SURF-CCT2026R01904,Stamp of Bolivia - 1867 - Colnect 226389 - Andean Condor Vultur gryphus.jpeg,-13.85,card_context_candidate,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,card-heavy cluster has no stable normal-main anchor
Croatia|Modern typography and layout|Wikimedia Commons|1940-1944,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Croatia,Modern typography and layout,Wikimedia Commons,1940-1944,1941-1944,12,12,0,0,12,0,SURF-CCE2026R00438,First edition 1941 Independent State of Croatia stamp.jpg,8.55,card_context_candidate,stamp_or_philatelic:stamp; commons_file_source,card-heavy cluster has no stable normal-main anchor
Iraq|Modern typography and layout|Wikimedia Commons|1975-1979,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Iraq,Modern typography and layout,Wikimedia Commons,1975-1979,1975-1975,12,12,0,0,12,0,SURF-CRG2026R2855,Iraqi stamp 1975 Buildings-of-the-Telecommunications-Center (2).jpg,9.95,card_context_candidate,stamp_or_philatelic:stamp; commons_file_source,card-heavy cluster has no stable normal-main anchor
Italy|Modern typography and layout|Wikimedia Commons|1940-1944,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Italy,Modern typography and layout,Wikimedia Commons,1940-1944,1940-1944,12,12,0,0,12,0,SURF-CRG2026R0980,Stamp of Aegean Islands - 1940 - Colnect 399999 - Triennial of Italy s overseas possessions.jpeg,13.85,card_context_candidate,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,card-heavy cluster has no stable normal-main anchor
Kyrgyzstan|Modern typography and layout|Wikimedia Commons|2000-2004,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Kyrgyzstan,Modern typography and layout,Wikimedia Commons,2000-2004,2001-2004,12,12,0,0,12,0,SURF-CCT2026R01102,Stamp of Kyrgyzstan olymp games 2.jpg,7.45,card_context_candidate,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,card-heavy cluster has no stable normal-main anchor
Lithuania|Modern typography and layout|Wikimedia Commons|1990-1994,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Lithuania,Modern typography and layout,Wikimedia Commons,1990-1994,1990-1993,12,12,0,0,12,0,SURF-CAW2026R03210,Lithuania 1990 PSE 02 02A diff B002.jpg,14.95,card_context_candidate,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,card-heavy cluster has no stable normal-main anchor
Nigeria|Modern typography and layout|Wikimedia Commons|1960-1964,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Nigeria,Modern typography and layout,Wikimedia Commons,1960-1964,1960-1961,12,12,0,1,11,0,SURF-CCT2026R00578,"Nigeria, billboard advertisement for Raleigh Bicycles.png",70.85,packet_member_review,commons_file_source,card-heavy cluster has no stable normal-main anchor
Algeria|Modern typography and layout|Wikimedia Commons|1955-1959,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Algeria,Modern typography and layout,Wikimedia Commons,1955-1959,1955-1958,11,11,0,0,11,0,SURF-CCT2026R00231,Stamp of Algeria - 1956 - Colnect 211621 - Statue.jpeg,2.85,card_context_candidate,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,card-heavy cluster has no stable normal-main anchor
Bolivia|Modern typography and layout|Wikimedia Commons|1910-1914,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Bolivia,Modern typography and layout,Wikimedia Commons,1910-1914,1911-1914,11,11,0,0,11,0,SURF-CCT2026R01947,Stamp of Bolivia - 1914 - Colnect 227789 - Tiahuanacu Ruins.jpeg,4.25,card_context_candidate,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,card-heavy cluster has no stable normal-main anchor
Colombia|Modern typography and layout|Wikimedia Commons|1880-1884,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Colombia,Modern typography and layout,Wikimedia Commons,1880-1884,1880-1884,11,11,0,0,11,0,SURF-CGS2026R0774,Stamp of Perak - 1883 - Colnect 709658 - Straits Settlements Overprinted - PERAK.jpeg,12.15,card_context_candidate,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,card-heavy cluster has no stable normal-main anchor
Morocco|Modern typography and layout|Wikimedia Commons|1920-1924,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Morocco,Modern typography and layout,Wikimedia Commons,1920-1924,1922-1922,11,11,0,0,11,0,SURF-CCT2026R00488,Stamp MA 1922 1.40 Fr.jpg,4.25,card_context_candidate,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,card-heavy cluster has no stable normal-main anchor
Peru|Modern typography and layout|Wikimedia Commons|1920-1924,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Peru,Modern typography and layout,Wikimedia Commons,1920-1924,1920-1924,11,11,0,0,10,0,SURF-CRB2026V2R0426,MotionPictureOctober1924.jpg,95.75,manual_relation_review,commons_file_source,card-heavy cluster has no stable normal-main anchor
Peru|Modern typography and layout|Wikimedia Commons|1955-1959,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Peru,Modern typography and layout,Wikimedia Commons,1955-1959,1956-1959,11,11,0,0,11,0,SURF-CCE2026R00599,Stamp of Peru - 1957 - Colnect 328045 - Admiral Dupetit Thouars and frigate la Victorieuse.jpeg,-0.45,card_context_candidate,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,card-heavy cluster has no stable normal-main anchor
South Africa|Modern typography and layout|Wikimedia Commons|1895-1899,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,South Africa,Modern typography and layout,Wikimedia Commons,1895-1899,1895-1897,11,11,0,0,11,0,SURF-CAW2026R00699,Stamp of Transvaal - 1895 - Colnect 414636 - Wagon with One Shaft.jpeg,3.45,card_context_candidate,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,card-heavy cluster has no stable normal-main anchor
Aotearoa New Zealand|Modern typography and layout|Wikimedia Commons|1900-1904,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Aotearoa New Zealand,Modern typography and layout,Wikimedia Commons,1900-1904,1902-1904,10,10,0,1,9,0,SURF-CAW2026R00915,MA I291802 TePapa Mecodema-infimate-Lewis full.jpg,66.65,packet_member_review,commons_file_source,card-heavy cluster has no stable normal-main anchor
Azerbaijan|Modern typography and layout|Wikimedia Commons|1990-1994,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Azerbaijan,Modern typography and layout,Wikimedia Commons,1990-1994,1992-1994,10,10,0,0,9,0,SURF-CAW2026R03251,Şuşa qalası - poster.jpg,95.85,manual_relation_review,commons_file_source,card-heavy cluster has no stable normal-main anchor
Italy|Modern typography and layout|Wikimedia Commons|1870-1874,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Italy,Modern typography and layout,Wikimedia Commons,1870-1874,1870-1874,10,10,0,0,10,0,SURF-CRG2026R0066,Italy1874esteroovpt1cent.jpg,11.45,card_context_candidate,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,card-heavy cluster has no stable normal-main anchor
Latin America|Modern typography and layout|Wikimedia Commons|1970-1974,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Latin America,Modern typography and layout,Wikimedia Commons,1970-1974,1970-1974,10,10,0,0,10,0,SURF-CAW2026R02884,Ford A3419 NLGRF photo contact sheet (1975-02-24)(Gerald Ford Library).jpg,12.35,card_context_candidate,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,card-heavy cluster has no stable normal-main anchor
Romania|Modern typography and layout|Wikimedia Commons|1960-1964,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Romania,Modern typography and layout,Wikimedia Commons,1960-1964,1961-1964,10,10,0,1,9,0,SURF-CAW2026R02625,ARFO commercial poster 1963.jpg,66.95,packet_member_review,commons_file_source,card-heavy cluster has no stable normal-main anchor
Argentina|World War and public-information graphics|Wikimedia Commons|1905-1909,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Argentina,World War and public-information graphics,Wikimedia Commons,1905-1909,1905-1909,9,9,0,0,9,0,SURF-CGS2026R0091,Stamp of India - 1909 - Colnect 380644 - 1 - King Edward VII - Overprint - On HMS.jpeg,-2.75,card_context_candidate,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,card-heavy cluster has no stable normal-main anchor
Belgium|Modern typography and layout|Wikimedia Commons|1935-1939,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Belgium,Modern typography and layout,Wikimedia Commons,1935-1939,1935-1939,9,9,0,0,9,0,SURF-CAW2026R01886,Stamp of Belgian Congo - 1939 - Colnect 156591 - Lion Panthera leo.jpeg,4.25,card_context_candidate,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,card-heavy cluster has no stable normal-main anchor
Bolivia|Modern typography and layout|Wikimedia Commons|1830-1834,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Bolivia,Modern typography and layout,Wikimedia Commons,1830-1834,1830-1833,9,9,0,0,9,0,SURF-CCT2026R01856,Stamp of Bolivia - 1913 - Colnect 226880 - Simon Bolivar.jpeg,1.45,card_context_candidate,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,card-heavy cluster has no stable normal-main anchor
Bolivia|World War and public-information graphics|Wikimedia Commons|1840-1844,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Bolivia,World War and public-information graphics,Wikimedia Commons,1840-1844,1841-1841,9,9,0,0,9,0,SURF-CCT2026R01876,Stamp of Bolivia - 1943 - Colnect 228277 - Gen Ballivian leading cavalry charge.jpeg,0.95,card_context_candidate,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,card-heavy cluster has no stable normal-main anchor
Italy|Modern typography and layout|Wikimedia Commons|1850-1854,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Italy,Modern typography and layout,Wikimedia Commons,1850-1854,1850-1850,9,9,0,0,9,0,SURF-CRG2026R0016,ITA 1865 MiNr0024 pm B002.jpg,10.55,card_context_candidate,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,card-heavy cluster has no stable normal-main anchor
Malaysia|Modern typography and layout|Wikimedia Commons|1965-1969,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Malaysia,Modern typography and layout,Wikimedia Commons,1965-1969,1968-1969,9,9,0,0,9,0,SURF-CAW2026R02785,Stamp of Ajman - 1969 - Colnect 496194 - Tandem Racing.jpeg,3.35,card_context_candidate,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,card-heavy cluster has no stable normal-main anchor
Philippines|Modern typography and layout|Wikimedia Commons|1965-1969,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Philippines,Modern typography and layout,Wikimedia Commons,1965-1969,1967-1969,9,9,0,0,9,0,SURF-CCT2026R04328,Trichoglossus johnstoniae 1969 stamp of the Philippines.jpg,1.85,card_context_candidate,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,card-heavy cluster has no stable normal-main anchor
Philippines|Modern typography and layout|Wikimedia Commons|1980-1984,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Philippines,Modern typography and layout,Wikimedia Commons,1980-1984,1981-1984,9,9,0,0,9,0,SURF-CCT2026R04362,Tanygnathus megalorynchos 1984 stamp of the Philippines.jpg,2.15,card_context_candidate,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,card-heavy cluster has no stable normal-main anchor
Philippines|Modern typography and layout|Wikimedia Commons|2000-2004,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Philippines,Modern typography and layout,Wikimedia Commons,2000-2004,2000-2004,9,9,0,0,9,0,SURF-CCT2026R04399,Ninox philippensis centralis 2004 stamp+card of the Philippines 2.jpg,5.85,card_context_candidate,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,card-heavy cluster has no stable normal-main anchor
Seychelles|Modern typography and layout|Wikimedia Commons|1905-1909,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Seychelles,Modern typography and layout,Wikimedia Commons,1905-1909,1907-1909,9,9,0,0,9,0,SURF-CAW2026R01052,Stamp of Peru - 1907 - Colnect 419593 - City Hall Lima formerly an Exhibition Building.jpeg,-6.35,card_context_candidate,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,card-heavy cluster has no stable normal-main anchor
South Africa|Modern typography and layout|Wikimedia Commons|1885-1889,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,South Africa,Modern typography and layout,Wikimedia Commons,1885-1889,1885-1888,9,9,0,0,9,0,SURF-CAW2026R00553,Stamp of Zululand - 1888 - Colnect 564770 - Queen Victoria UK Overstamped.jpeg,3.75,card_context_candidate,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,card-heavy cluster has no stable normal-main anchor
Azerbaijan|Modern typography and layout|Wikimedia Commons|1995-1999,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Azerbaijan,Modern typography and layout,Wikimedia Commons,1995-1999,1995-1998,8,8,0,0,8,0,SURF-CCE2026R00858,Stamp of Azerbaijan - 1995 - Colnect 288055 - Mata Mata Chelus fimbriatus.jpeg,8.45,card_context_candidate,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,card-heavy cluster has no stable normal-main anchor
Bolivia|Modern typography and layout|Wikimedia Commons|1870-1874,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Bolivia,Modern typography and layout,Wikimedia Commons,1870-1874,1870-1872,8,8,0,0,8,0,SURF-CCT2026R01910,Stamp of Bolivia - 1870 - Colnect 612351 - Symbols of justice.jpeg,1.85,card_context_candidate,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,card-heavy cluster has no stable normal-main anchor
Bolivia|World War and public-information graphics|Wikimedia Commons|1940-1944,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Bolivia,World War and public-information graphics,Wikimedia Commons,1940-1944,1944-1944,8,8,0,0,8,0,SURF-CCT2026R02132,Stamp of Bolivia - 1944 - Colnect 228283 - United for the Country.jpeg,1.85,card_context_candidate,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,card-heavy cluster has no stable normal-main anchor
Colombia|Modern typography and layout|Wikimedia Commons|1950-1954,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Colombia,Modern typography and layout,Wikimedia Commons,1950-1954,1951-1952,8,8,0,0,8,0,SURF-CGS2026R0856,Stamp of Kelantan - 1952 - Colnect 709633 - Sultan Tengku Ibrahim.jpeg,11.05,card_context_candidate,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,card-heavy cluster has no stable normal-main anchor
Iraq|Modern typography and layout|Wikimedia Commons|2000-2004,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Iraq,Modern typography and layout,Wikimedia Commons,2000-2004,2004-2004,8,8,0,0,8,0,SURF-CRB2026V2R0525,Stamp of Indonesia - 2004 - Colnect 384877 - Flora - Calotropis gigantea.jpeg,4.85,card_context_candidate,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,card-heavy cluster has no stable normal-main anchor
Italy|Modern typography and layout|Wikimedia Commons|1920-1924,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Italy,Modern typography and layout,Wikimedia Commons,1920-1924,1920-1924,8,8,0,0,8,0,SURF-CRG2026R0415,ITA 1923 FiscStHotelTax pm B002.jpg,14.15,card_context_candidate,stamp_or_philatelic:stamp; commons_file_source,card-heavy cluster has no stable normal-main anchor
Kenya|Modern typography and layout|Wikimedia Commons|1965-1969,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Kenya,Modern typography and layout,Wikimedia Commons,1965-1969,1966-1966,8,8,0,0,8,0,SURF-CCT2026R00420,Stamp-kenya1966-sable-antelope.jpeg,-10.45,card_context_candidate,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,card-heavy cluster has no stable normal-main anchor
Moldova|Modern typography and layout|Wikimedia Commons|1990-1994,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Moldova,Modern typography and layout,Wikimedia Commons,1990-1994,1991-1992,8,8,0,0,8,0,SURF-CAW2026R03259,Stamp of Moldova md26sh.jpg,9.25,card_context_candidate,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,card-heavy cluster has no stable normal-main anchor
Morocco|Modern typography and layout|Wikimedia Commons|1950-1954,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Morocco,Modern typography and layout,Wikimedia Commons,1950-1954,1950-1954,8,8,0,0,8,0,SURF-CCT2026R00509,Stamp MA 1954 15 Fr Marines.jpg,-20.15,card_context_candidate,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,card-heavy cluster has no stable normal-main anchor
Russia|World War and public-information graphics|Wikimedia Commons|1915-1919,card_heavy_support_pool,keep_as_card_or_appendix_support_until_stronger_anchor_exists,medium,false,5,medium,card_context_cluster,medium,Russia,World War and public-information graphics,Wikimedia Commons,1915-1919,1918-1918,8,8,0,0,8,0,SURF-CAW2026R01313,RUS-WA 1919 MiNr007B mt B002.jpg,4.25,card_context_candidate,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,card-heavy cluster has no stable normal-main anchor
France|Midcentury modern graphic communication|Gallica / BnF APIs|1945-1949,manual_anchor_candidate_review,review_top_candidates_for_normal_main_anchor,medium,true,5,medium,mixed_manual_relation_review,low,France,Midcentury modern graphic communication,Gallica / BnF APIs,1945-1949,1945-1945,5,5,0,5,0,0,SURF-GA1970R104,La leçon de flûte / Lancret ; [photogr. des] Arts Graphiques de la Cité,55.5,packet_member_review,,sub candidates exist but anchor role is unset
Aotearoa New Zealand|Postwar exhibition and cultural posters|Te Papa|1980-1984,manual_anchor_candidate_review,review_top_candidates_for_normal_main_anchor,medium,true,4,medium,mixed_manual_relation_review,low,Aotearoa New Zealand,Postwar exhibition and cultural posters,Te Papa,1980-1984,1980-1983,4,4,0,4,0,0,SURF-LPC2026R003,"Poster, 'The 50 Guilty People'",79.45,packet_member_review,,sub candidates exist but anchor role is unset
Australia / Indigenous|Postwar exhibition and cultural posters|NAIDOC Poster Gallery|1990-1994,manual_anchor_candidate_review,review_top_candidates_for_normal_main_anchor,medium,true,4,medium,mixed_manual_relation_review,low,Australia / Indigenous,Postwar exhibition and cultural posters,NAIDOC Poster Gallery,1990-1994,1990-1994,4,4,0,4,0,0,SURF-GAPIT2026R051,NAIDOC 1993 Poster,64.85,packet_member_review,,sub candidates exist but anchor role is unset
Colombia|Modern typography and layout|Wikimedia Commons|1965-1969,manual_anchor_candidate_review,review_top_candidates_for_normal_main_anchor,medium,true,4,medium,mixed_manual_relation_review,low,Colombia,Modern typography and layout,Wikimedia Commons,1965-1969,1965-1969,4,4,0,3,1,0,SURF-CCE2026R00689,Espeletia curialensis Cuatrec. (US00132107).png,66.45,packet_member_review,non_design_drift:specimen; source_register:register; commons_file_source,sub candidates exist but anchor role is unset
France|Midcentury modern graphic communication|Gallica / BnF APIs|1895-1899,manual_anchor_candidate_review,review_top_candidates_for_normal_main_anchor,medium,true,4,medium,mixed_manual_relation_review,low,France,Midcentury modern graphic communication,Gallica / BnF APIs,1895-1899,1896-1898,4,4,0,4,0,0,SURF-GAX1970R085,"Lise Fleuron. Athénée. Cocher, rue Boudreau ! Rôle de la Réclame. Décembre 1897 : [photographie]",64.75,packet_member_review,,sub candidates exist but anchor role is unset
United Kingdom|Travel and transport poster culture|Design Reviewed|2025-2029,manual_anchor_candidate_review,review_top_candidates_for_normal_main_anchor,medium,true,4,medium,mixed_manual_relation_review,low,United Kingdom,Travel and transport poster culture,Design Reviewed,2025-2029,2026-2026,4,4,0,4,0,0,SURF-EW1970R022,"60 Examples of Czech Typography from 1911, Typografia",78.85,packet_member_review,,sub candidates exist but anchor role is unset
Aotearoa New Zealand|Midcentury modern graphic communication|DigitalNZ|1990-1994,manual_anchor_candidate_review,review_top_candidates_for_normal_main_anchor,medium,true,3,medium,mixed_manual_relation_review,low,Aotearoa New Zealand,Midcentury modern graphic communication,DigitalNZ,1990-1994,1991-1994,3,3,0,3,0,0,SURF-DNZPOSTR056,"Papakura Valley poster, ca 1994",69.0,packet_member_review,,sub candidates exist but anchor role is unset
Georgia|Midcentury modern graphic communication|Georgia State CONTENTdm|1970-1974,manual_anchor_candidate_review,review_top_candidates_for_normal_main_anchor,medium,true,3,medium,mixed_manual_relation_review,low,Georgia,Midcentury modern graphic communication,Georgia State CONTENTdm,1970-1974,1971-1974,3,3,0,3,0,0,SURF-GSU2026R007,"News articles (New York Times, New Yorker), 1967-1971",63.8,packet_member_review,,sub candidates exist but anchor role is unset
United States|Travel and transport poster culture|Georgia State CONTENTdm|1970-1974,manual_anchor_candidate_review,review_top_candidates_for_normal_main_anchor,medium,true,3,medium,mixed_manual_relation_review,low,United States,Travel and transport poster culture,Georgia State CONTENTdm,1970-1974,1970-1972,3,3,0,3,0,0,SURF-GSU2026R010,"Executive Board Memoranda, 1971-1972",60.2,packet_member_review,source_register:finding aid,sub candidates exist but anchor role is unset
United States|Travel and transport poster culture|Georgia State CONTENTdm|1975-1979,manual_anchor_candidate_review,review_top_candidates_for_normal_main_anchor,medium,true,3,medium,mixed_manual_relation_review,low,United States,Travel and transport poster culture,Georgia State CONTENTdm,1975-1979,1976-1979,3,3,0,3,0,0,SURF-GSU2026R025,"Otto Kleiman and Anne Cox Chambers presenting Georgia Governor Busbee with a Bio-Energy '80, World Congress poster, Atlanta, Georgia, November 27, 1979.",72.5,packet_member_review,,sub candidates exist but anchor role is unset
United States|Travel and transport poster culture|Georgia State CONTENTdm|1980-1984,manual_anchor_candidate_review,review_top_candidates_for_normal_main_anchor,medium,true,3,medium,mixed_manual_relation_review,low,United States,Travel and transport poster culture,Georgia State CONTENTdm,1980-1984,1980-1981,3,3,0,3,0,0,SURF-GSU2026R028,"The Georgia State University Signal, 1981-04-28",62.0,packet_member_review,,sub candidates exist but anchor role is unset
China / Hong Kong|Modern typography and layout|Wikimedia Commons|1910-1914,parentage_before_anchor,strengthen_parent_member_evidence_before_anchor_selection,medium,false,5,medium,packet_parentage_review,medium,China / Hong Kong,Modern typography and layout,Wikimedia Commons,1910-1914,1910-1912,10,10,0,2,5,0,SURF-CAW2026R01135,"The Temple Daily Telegram (Temple, Tex.), Vol. 5, No. 54, Ed. 1 Sunday, January 21, 1912 - DPLA - db9b80f4dc9dc28f05084a45d154a34d (page 8).jpg",99.95,manual_relation_review,commons_file_source,parentage lane lacks enough anchor confidence
Bosnia and Herzegovina|Modern typography and layout|Wikimedia Commons|1930-1934,parentage_before_anchor,strengthen_parent_member_evidence_before_anchor_selection,medium,false,5,medium,packet_parentage_review,medium,Bosnia and Herzegovina,Modern typography and layout,Wikimedia Commons,1930-1934,1930-1933,9,9,0,2,6,0,SURF-CAW2026R01648,Vero Lemonade - Poster by Pavao Gavranić.jpg,95.55,manual_relation_review,commons_file_source,parentage lane lacks enough anchor confidence
Iraq|Modern typography and layout|Wikimedia Commons|1970-1974,parentage_before_anchor,strengthen_parent_member_evidence_before_anchor_selection,medium,false,5,medium,packet_parentage_review,medium,Iraq,Modern typography and layout,Wikimedia Commons,1970-1974,1970-1974,9,9,0,2,7,0,SURF-CAW2026R02803,Lauranyro1970ad.jpg,65.05,packet_member_review,commons_file_source,parentage lane lacks enough anchor confidence
Romania|Modern typography and layout|Wikimedia Commons|2005-2009,parentage_before_anchor,strengthen_parent_member_evidence_before_anchor_selection,medium,false,5,medium,packet_parentage_review,medium,Romania,Modern typography and layout,Wikimedia Commons,2005-2009,2006-2008,9,9,0,2,5,0,SURF-CCT2026R01640,ארבעה-חודשים-שלושה-שבועות-ויומיים-2-2.jpg,99.65,manual_relation_review,commons_file_source,parentage lane lacks enough anchor confidence
