source_success_id,source_name,macro_region,country_or_region,country_qid,source_class,institutional_level,url,final_url,http_status,content_type,response_bytes,page_title,meta_description,detected_protocols,protocol_evidence,source_success_status,capture_scope,image_policy_next,rights_policy_next,next_item_capture_priority,period_start,period_end,period_bands,wikidata_qid,wikidata_url,access_date,notes
NMSS2026R0070,Biblioteca Agropecuaria de la Universidad Nacional del Nordeste,Latin America / Caribbean,Argentina,Q414,library,official_source_site,http://baunne.unne.edu.ar/,https://baunne.unne.edu.ar:443/,200,text/html; charset=utf-8,21556,Inicio - Biblioteca Agropecuaria - BAUNNE - Universidad Nacional del Nordeste,"CES, Centro de Estudios Sociales, UNNE, Universidad Nacional del Nordeste",RSS/Atom;JSON-LD,RSS/Atom:application/rss+xml; JSON-LD:schema.org,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q5727716,https://www.wikidata.org/wiki/Q5727716,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0071,Pejman Foundation,MENA,Iran,Q794,museum,official_source_site,http://pejman.foundation/,https://pejman.foundation/,200,text/html; charset=UTF-8,40111,Pejman Foundation,"Founded by Hamidreza Pejman, the Pejman Foundation began its activities in 2015 with a focus on contemporary Iranian and international art.",RSS/Atom;JSON-LD;WordPress REST,"RSS/Atom:rel=""alternate""; JSON-LD:application/ld+json; WordPress REST:wp-json",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q48989788,https://www.wikidata.org/wiki/Q48989788,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0072,WikiResearch Library,South Asia,Bangladesh,Q902,library,official_source_site,https://w.wiki/FU7r,https://bd.wikimedia.org/wiki/%E0%A6%89%E0%A6%87%E0%A6%95%E0%A6%BF%E0%A6%97%E0%A6%AC%E0%A7%87%E0%A6%B7%E0%A6%A3%E0%A6%BE_%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A6%A8%E0%A7%8D%E0%A6%A5%E0%A6%BE%E0%A6%97%E0%A6%BE%E0%A6%B0,200,text/html; charset=UTF-8,82595,উইকিগবেষণা গ্রন্থাগার - উইকিমিডিয়া বাংলাদেশ,,RSS/Atom,RSS/Atom:application/atom+xml,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q138581672,https://www.wikidata.org/wiki/Q138581672,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0073,Han Chin Pet Soo,Southeast Asia,Malaysia,Q833,museum,official_source_site,http://www.ipohworld.org/,https://www.ipohworld.org/,200,text/html; charset=UTF-8,61096,IpohWorld's World | Saving Yesterday For Tomorrow,,RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml; JSON-LD:schema.org; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q22079917,https://www.wikidata.org/wiki/Q22079917,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0074,National Library of Algeria,Africa,Algeria,Q262,library,official_source_site,http://www.biblionat.dz/,https://biblionat.dz/,200,text/html; charset=UTF-8,140000,الرئيسية - المكتبة الوطنية الجزائرية,آخر الأخبار,RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json; WordPress REST:wp-content,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q2901476,https://www.wikidata.org/wiki/Q2901476,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0075,Костанайский областной историко-краеведческий музей,Central Asia,Kazakhstan,Q232,museum,official_source_site,https://kraeved-kst.kz,https://kraeved-kst.kz/kz.html,200,text/html; charset=UTF-8,43675,Жаңалықтар | Қостанай облыстық тарихи–өлкетану мұражайы,,RSS/Atom,"RSS/Atom:rel=""alternate""",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q25495183,https://www.wikidata.org/wiki/Q25495183,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0076,Chung Tai World Museum,East Asia,Taiwan,Q865,museum,official_source_site,https://www.ctwm.org.tw/en/,https://www.ctwm.org.tw/en/,200,text/html; charset=UTF-8,29349,Chung Tai World Museum,Chung Tai World Museum,JSON-LD,JSON-LD:schema.org,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q9384096,https://www.wikidata.org/wiki/Q9384096,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0077,Qemal Baholli Public Library,Eastern Europe / Caucasus,Albania,Q222,library,official_source_site,https://bibliotekaelbasan.com/#,https://bibliotekaelbasan.com/,200,text/html; charset=UTF-8,140000,"Qemal Baholli – Biblioteka Publike ""Qemal Baholli"" Elbasan",,RSS/Atom;WordPress REST;Static JS App,RSS/Atom:application/rss+xml; WordPress REST:wp-json; Static JS App:vite,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q13037591,https://www.wikidata.org/wiki/Q13037591,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0078,Biblioteca Alberto Ghiraldo,Latin America / Caribbean,Argentina,Q414,library,official_source_site,http://bibliotecaalbertoghiraldo.blogspot.com/,http://bibliotecaalbertoghiraldo.blogspot.com/,200,text/html; charset=UTF-8,140000,Biblioteca y Archivo Alberto Ghiraldo,"Novedades de la Biblioteca y Archivo Alberto Ghiraldo de la ciudad de Rosario. Actividades, charlas, boletín La Oveja Negra, Temperamento Radio, Lazo ediciones y Cuadernos de Negación.",RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml; JSON-LD:schema.org; WordPress REST:wordpress,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q5727718,https://www.wikidata.org/wiki/Q5727718,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0079,Political Studies and Research Institute,MENA,Iran,Q794,archives,official_source_site,https://psri.ir/,https://psri.ir/,200,text/html; charset=UTF-8,39743,مؤسسه مطالعات و پژوهش‌های سیاسی,مؤسسه مطالعات و پژوهش‌های سیاسی,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q115683605,https://www.wikidata.org/wiki/Q115683605,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0080,Zia Memorial Museum,South Asia,Bangladesh,Q902,museum,official_source_site,https://ziamuseum.org.bd/site/,https://ziamuseum.org.bd/site/,200,text/html; charset=UTF-8,79159,জিয়া স্মৃতি জাদুঘর – বাংলাদেশ জাতীয় জাদুঘরের একটি শাখা,,RSS/Atom;WordPress REST;PDF,"RSS/Atom:rel=""alternate""; WordPress REST:wp-json; PDF:.pdf",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q18987476,https://www.wikidata.org/wiki/Q18987476,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0081,Ilham Gallery,Southeast Asia,Malaysia,Q833,art gallery,official_source_site,http://www.ilhamgallery.com/,https://ilhamgallery.com/,200,text/html; charset=utf-8,11167,HOME | ILHAM Kuala Lumpur,"ILHAM is a public art gallery committed to supporting the development, understanding and enjoyment of Malaysian modern and contemporary art within a regional and global context.",,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q123236166,https://www.wikidata.org/wiki/Q123236166,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0082,National Museum of Art and History of Tlemcen,Africa,Algeria,Q262,museum,official_source_site,https://maht.dz/,https://maht.dz/,200,text/html; charset=UTF-8,113291,المتحف العمومي الوطني للفن و التاريخ لمدينة تلمسان,المتحف العمومي الوطني للفن و التاريخ لمدينة تلمسان من أهم المعالم التاريخية بمدينة تلمسان,RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json; WordPress REST:wp-content,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q124541350,https://www.wikidata.org/wiki/Q124541350,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0083,Павлодарский областной историко-краеведческий музей,Central Asia,Kazakhstan,Q232,museum,official_source_site,https://pavlkraimuz.kz/ru/,https://pavlkraimuz.kz/ru/,200,text/html; charset=utf-8,48471,Главная,КГКП «Павлодарский областной историко – краеведческий музей им. Г.Н.Потанина»,RSS/Atom,RSS/Atom:application/rss+xml,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q134315008,https://www.wikidata.org/wiki/Q134315008,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0084,Tirana Institute of Contemporary Art,Eastern Europe / Caucasus,Albania,Q222,cultural center,official_source_site,https://tica-albania.org,https://tica-albania.org,200,text/html,1576,Tirana Institute of Conteporary Art - Tirana Biennial,Tirana Biennial - Tirana Contemporary Art - The Officail Tirana Biennial Site,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q117708266,https://www.wikidata.org/wiki/Q117708266,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0085,Biblioteca Andrés Blanqui. Instituto de Arte Americano E Investigaciones Estéticas Mario J. Buschiazzo. Universidad de Buenos Aires,Latin America / Caribbean,Argentina,Q414,library,official_source_site,http://www.iaa.fadu.uba.ar/biblioweb/,https://www.iaa.fadu.uba.ar/biblioteca/,200,text/html,13026,Biblioteca IAA-FADU-UBA,"Encuentre material de la colección de la biblioteca: libros, publicaciones periódicas, manuscritos, material cartogáfico, imágenes, y recursos electrónicos. Busque por palabras clave o por índices de autor/creador, materias, títulos, títulos uniformes, y autoridades.",,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q83870313,https://www.wikidata.org/wiki/Q83870313,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0086,Sa'dabad Palace,MENA,Iran,Q794,museum,official_source_site,http://www.caroun.com/Museums/IranMuseum/TehranMuseum/SadAbadMuseum.htm,http://www.caroun.com/Museums/IranMuseum/TehranMuseum/SadAbadMuseum.htm,200,text/html,11314,Sad Abad Palace,"Everything you want to know about Sad Abad Palace, Tehran, Iran:",,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q1969012,https://www.wikidata.org/wiki/Q1969012,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0087,National Library of Maldives,South Asia,Maldives,Q826,library,official_source_site,http://www.nlm.gov.mv/,https://nlm.gov.mv/,200,text/html; charset=UTF-8,90198,HOME | National Library,Children's Multimedia Library,Static JS App;PDF,Static JS App:vite; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q625021,https://www.wikidata.org/wiki/Q625021,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0088,Islamic Arts Museum Malaysia,Southeast Asia,Malaysia,Q833,museum,official_source_site,https://www.iamm.org.my/,https://iamm.org.my/,200,text/html; charset=UTF-8,115398,Home - IAMM map-marker twitter facebook youtube-play instagram home cross chevron-up,,RSS/Atom;JSON-LD;WordPress REST,"RSS/Atom:rel=""alternate""; JSON-LD:application/ld+json; WordPress REST:wp-json",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q3330187,https://www.wikidata.org/wiki/Q3330187,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0089,National Museum of Fine Arts of Algiers,Africa,Algeria,Q262,museum,official_source_site,http://www.musee-beauxarts.dz/,http://www.musee-beauxarts.dz/,200,text/html; charset=UTF-8,491,MUSEE NATIONAL PUBLIC DES BEAUX ARTS,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q2912600,https://www.wikidata.org/wiki/Q2912600,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0090,Choijin Lama Temple,Central Asia,Mongolia,Q711,museum,official_source_site,http://www.templemuseum.mn/,https://templemuseum.mn/,200,text/html; charset=utf-8,84011,Чойжин Ламын сүм музей,Чойжин Ламын сүм музей,Static JS App,Static JS App:_next/static,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q2093410,https://www.wikidata.org/wiki/Q2093410,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0091,University of Arts Library,Eastern Europe / Caucasus,Albania,Q222,library,official_source_site,http://www.artacademy.al/index.php?pg=faqe&id=88&niveli=55,https://uart.edu.al/index.php?pg=faqe&id=88&niveli=55,200,text/html; charset=UTF-8,140000,Universiteti i Arteve,,Static JS App,Static JS App:vite,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q31665947,https://www.wikidata.org/wiki/Q31665947,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0092,Biblioteca Argentina Dr. Juan Álvarez,Latin America / Caribbean,Argentina,Q414,library,official_source_site,http://biblioargentina.gob.ar/web/,https://biblioargentina.gob.ar/web/,200,text/html; charset=UTF-8,140000,Biblioteca Argentina Dr. Juan Álvarez,,RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml; JSON-LD:schema.org; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q4903473,https://www.wikidata.org/wiki/Q4903473,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0093,Sacred Defense Documentation and Research Center,MENA,Iran,Q794,archives,official_source_site,https://defamoghaddas.ir/,https://www.defamoghaddas.ir/,200,text/html; charset=utf-8,119053,مرکز اسناد، تحقیقات و نشر معارف دفاع مقدس و مجاهدت های سپاه,مرکز اسناد و تحقیقات دفاع مقدس,RSS/Atom;PDF,RSS/Atom:application/rss+xml; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q115683696,https://www.wikidata.org/wiki/Q115683696,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0094,International Mountain Museum,South Asia,Nepal,Q837,museum,official_source_site,http://www.internationalmountainmuseum.org,https://internationalmountainmuseum.org/,200,text/html; charset=UTF-8,140000,Home - International Mountain Museum,,RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json; WordPress REST:wp-content,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q28183979,https://www.wikidata.org/wiki/Q28183979,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0095,Lau King Howe Hospital Memorial Museum,Southeast Asia,Malaysia,Q833,museum,official_source_site,http://www.lkhhmm.org/,https://lkhhmm.org/,200,text/html; charset=UTF-8,15167,"Lau King Howe Hospital Memorial Museum, Sibu, Sarawak, Malaysia.","On 1st September 1994, the Public Health Service in Sibu experienced a great change with the completion and commencement of the operation of the brand new General Hospital located at 5 1/2 mile Jalan Oya. The occasion was definitely a very significant event for the people of central region Sarawak in general and Sibu in particular. Prior to that date, the Lau King Howe Hospital, established in 1936, was the only hospital in this region serving the need of the sick and those who needed medical and health care for nearly 60 years.",,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q28219633,https://www.wikidata.org/wiki/Q28219633,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0096,Riadh El Feth,Africa,Algeria,Q262,cultural center,official_source_site,http://oref.dz,http://oref.dz,200,text/html; charset=utf-8,247,Request Rejected,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q3430012,https://www.wikidata.org/wiki/Q3430012,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0097,National Library of Tajikistan,Central Asia,Tajikistan,Q863,library,official_source_site,https://khkt.tj/,https://khkt.tj/tj/,200,text/html; charset=utf-8,140000,Асосӣ - Агентии миллии Созмони байналмилалии рақамгузории стандарти китоб – Хонаи китоби Тоҷикистон,Хонаи китоби Тоҷикистон ...,RSS/Atom;JSON-LD;PDF,RSS/Atom:application/rss+xml; JSON-LD:schema.org; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q13201421,https://www.wikidata.org/wiki/Q13201421,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0098,open.data.al,Eastern Europe / Caucasus,Albania,Q222,library,official_source_site,http://open.data.al/,https://ndiqparate.al/,200,text/html; charset=UTF-8,122413,Open Data Albania,Visit the post for more.,RSS/Atom;WordPress REST;Static JS App,RSS/Atom:application/rss+xml; WordPress REST:wp-content; Static JS App:vite,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q97011999,https://www.wikidata.org/wiki/Q97011999,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0099,Biblioteca Capitán de Fragata Don Carlos María Moyano,Latin America / Caribbean,Argentina,Q414,library,official_source_site,http://www.escm.armada.mil.ar/BIBLIOTECA.asp,https://www.escm.armada.mil.ar/BIBLIOTECA.asp,200,text/html,14532,ESCM | Escuela de Ciencias del Mar,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q108049473,https://www.wikidata.org/wiki/Q108049473,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0100,Shahid Chamran Cultural and Sports Complex,MENA,Iran,Q794,cultural center,official_source_site,https://chamrancomplex.ir/,https://chamrancomplex.ir/,200,text/html; charset=UTF-8,123610,صفحه اصلی - مجموعه ورزشی فرهنگی چمران,درباره مجموعه شهید چمران ۴۰ سال سابقه میهمان نوازی … مجموعه فرهنگی ورزشی شهید چمران در آغاز امر و پیش از پیروزی انقلاب اسلامی، با نام شرکت سی آر سی ( CRC ) در سال ۱۳۴۲ شروع بکار نموده است. در آن سال ها فعالیت های آغازین این مجموعه صرفاً شامل تعدادی از رشته … صفحه اصلی ادامه »,RSS/Atom;JSON-LD;WordPress REST;Static JS App,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json; WordPress REST:wp-json; Static JS App:webpack,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q5694304,https://www.wikidata.org/wiki/Q5694304,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0101,Natural History Museum of Nepal,South Asia,Nepal,Q837,museum,official_source_site,http://nhmnepal.edu.np,https://nhmnepal.edu.np/,200,text/html; charset=UTF-8,140000,Natural History Museum – Just another WordPress site,,RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml; JSON-LD:schema.org; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q6980524,https://www.wikidata.org/wiki/Q6980524,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0102,Malay World Gallery,Southeast Asia,Malaysia,Q833,museum,official_source_site,http://www.jmm.gov.my/ms/muzium-etnologi-dunia-melayu,https://www.jmm.gov.my/ms/muzium-etnologi-dunia-melayu,200,text/html; charset=UTF-8,52172,Muzium Etnologi Dunia Melayu | Jabatan Muzium Malaysia,"Pengumpulan koleksi dan penyelidikan mengenai dunia Melayu kini giat dilakukan dan aktiviti ini berterusan. Pengumpulan koleksi meliputi pelbagai jenis seperti tekstil, senjata, ukiran, alat logam dan teknologi, perhiasan diri, alat muzik dan sebagainya. Koleksi-koleksi yang terbaik dan unggul serta sukar diperolehi ini dikumpulkan dari beberapa buah negara seperti Malaysia, Indonesia, Thailand, Filipina, Kemboja, Vietnam, Afrika Selatan, Madagaskar dan lain-lain negara seluruh dunia termasuk rumpun Melayu Polenesia yang unik dan menarik ini kini disimpan di Jabatan Muzium Malaysia. Hari &...",RSS/Atom;PDF,"RSS/Atom:rel=""alternate""; PDF:.pdf",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q20454718,https://www.wikidata.org/wiki/Q20454718,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0103,Museu Nacional de Antropologia,Africa,Angola,Q916,museum,official_source_site,http://www.museuantropologia.angoladigital.net,https://www.hugedomains.com/domain_profile.cfm?d=angoladigital.net,200,text/html; charset=utf-8,44677,AngolaDigital.net is for sale | HugeDomains,This domain is for sale! Fast and easy shopping. Trusted and secure since 2005.,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q10333588,https://www.wikidata.org/wiki/Q10333588,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0104,National Library of Tajikistan,Central Asia,Tajikistan,Q863,library,official_source_site,http://kmt.tj/,https://kmt.tj/,200,text/html; charset=UTF-8,112551,Китобхонаи миллии Тоҷикистон – Китобхонаи миллии Тоҷикистон,Китобхонаи миллии Тоҷикистон,RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q13201421,https://www.wikidata.org/wiki/Q13201421,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0105,Aram Khachaturian Museum,Eastern Europe / Caucasus,Armenia,Q399,museum,official_source_site,http://akhachaturianmuseum.am/,https://akhachaturianmuseum.am/,200,text/html; charset=UTF-8,140000,Արամ Խաչատրյանի տուն-թանգարան,"World famous Armenian composer, conductor, pedagogue, public figure, world classic. The composer of the first Armenian national ballet...",JSON-LD;WordPress REST,JSON-LD:application/ld+json; WordPress REST:wp-content,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q5913529,https://www.wikidata.org/wiki/Q5913529,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
