source_file,capture_id,surface_id,surface_disposition_override,review_class,decision_type,confidence,override_basis,source_name,title,override_source,packet_id
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04249,SURF-CAW2026R04249,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / A7-BAE@PEK (20171103151028).jpg / page 63830361,A7-BAE@PEK (20171103151028).jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04255,SURF-CAW2026R04255,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Poster of Sondol at pir Gorachand Dargah Haroa.jpg / page 56994171,Poster of Sondol at pir Gorachand Dargah Haroa.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04257,SURF-CAW2026R04257,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Leichtathletik Gala Linz 2017 100m Frauen-6764 (08).jpg / page 59319780,Leichtathletik Gala Linz 2017 100m Frauen-6764 (08).jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04258,SURF-CAW2026R04258,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Ethnic Response Direct Response Channels.jpg / page 64017901,Ethnic Response Direct Response Channels.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04261,SURF-CAW2026R04261,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Congo Tales Book Cover.png / page 77353628,Congo Tales Book Cover.png,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04265,SURF-CAW2026R04265,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Devils Tower, poster-worthy photo by K. Johnescu.jpg / page 81850365","Devils Tower, poster-worthy photo by K. Johnescu.jpg",surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04266,SURF-CAW2026R04266,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Gilbuena 26.jpg / page 72676276,Gilbuena 26.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04267,SURF-CAW2026R04267,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Love My Nation poster during Armenian Velvet Revolution.jpg / page 76411150,Love My Nation poster during Armenian Velvet Revolution.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04268,SURF-CAW2026R04268,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Love posters World Cup 2018.jpg / page 76313163,Love posters World Cup 2018.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04269,SURF-CAW2026R04269,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / The Future is Fearless.jpg / page 76948381,The Future is Fearless.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04275,SURF-CAW2026R04275,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Animals loves.jpg / page 115744700,Animals loves.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04278,SURF-CAW2026R04278,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / 30224521 at Caoqiao (20180716160906).jpg / page 70906752,30224521 at Caoqiao (20180716160906).jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04279,SURF-CAW2026R04279,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / 30226679 at Chengnanjiayuanbei (20180712124731).jpg / page 70907818,30226679 at Chengnanjiayuanbei (20180712124731).jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04280,SURF-CAW2026R04280,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / 30226737 at Hangtianqiao (20180710142630).jpg / page 70720573,30226737 at Hangtianqiao (20180710142630).jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04281,SURF-CAW2026R04281,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / 30226755 at Sanyuanqiao (20180628130837).jpg / page 70326717,30226755 at Sanyuanqiao (20180628130837).jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04282,SURF-CAW2026R04282,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / HK Tramways 103 at Cleverly Street (20181202133920).jpg / page 74806887,HK Tramways 103 at Cleverly Street (20181202133920).jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04283,SURF-CAW2026R04283,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / VN-A567@HKG (20181006124048).jpg / page 73455206,VN-A567@HKG (20181006124048).jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04284,SURF-CAW2026R04284,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Poster of editathon with American Corner Prishtina.jpg / page 74350130,Poster of editathon with American Corner Prishtina.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04285,SURF-CAW2026R04285,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Wiki Loves Monuments 2018 - Kosovo & Albania.jpg / page 72308426,Wiki Loves Monuments 2018 - Kosovo & Albania.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04286,SURF-CAW2026R04286,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Wiki Photowalk 2018 - Kosovo.jpg / page 72308556,Wiki Photowalk 2018 - Kosovo.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04287,SURF-CAW2026R04287,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Western Armenian Wikipedia edit-a-thon poster.jpg / page 73373336,Western Armenian Wikipedia edit-a-thon poster.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04288,SURF-CAW2026R04288,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / 1 ANIMAFILM POSTER.jpg / page 88715366,1 ANIMAFILM POSTER.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04294,SURF-CAW2026R04294,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Amar Quartet Poster.jpg / page 74280302,Amar Quartet Poster.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04295,SURF-CAW2026R04295,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / TLT tram line 4 on Narva maantee 01.jpg / page 71578591,TLT tram line 4 on Narva maantee 01.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04297,SURF-CAW2026R04297,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Wiki Club at American Corner Skopje.jpg / page 68547686,Wiki Club at American Corner Skopje.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04298,SURF-CAW2026R04298,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Плакат за изложбата „Полска низ фотографии“.jpg / page 75048148,Плакат за изложбата „Полска низ фотографии“.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04311,SURF-CAW2026R04311,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Dworzec Katowice, 2018. reklama MoneyGram po ukraińsku.jpg / page 148605338","Dworzec Katowice, 2018. reklama MoneyGram po ukraińsku.jpg",surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04312,SURF-CAW2026R04312,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Facebook cover Wikimarathon 2018 in Kharkiv.png / page 65801711,Facebook cover Wikimarathon 2018 in Kharkiv.png,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04313,SURF-CAW2026R04313,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Wikimarathon-UA Kharkiv 2018 at Hesed poster.png / page 65801710,Wikimarathon-UA Kharkiv 2018 at Hesed poster.png,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04321,SURF-CAW2026R04321,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Poster of Wikimedia Tunisia User group.jpg / page 67590893,Poster of Wikimedia Tunisia User group.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04322,SURF-CAW2026R04322,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Sofiene Chourabi and Nadhir Ktari poster - SNJT.jpg / page 86847328,Sofiene Chourabi and Nadhir Ktari poster - SNJT.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04324,SURF-CAW2026R04324,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Dubai, Where is Princess Latifa? Banner 1.jpg / page 68877225","Dubai, Where is Princess Latifa? Banner 1.jpg",surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04325,SURF-CAW2026R04325,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Dubai, Where is Princess Latifa? Banner 2.jpg / page 68877226","Dubai, Where is Princess Latifa? Banner 2.jpg",surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04326,SURF-CAW2026R04326,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Dubai, Where is Princess Latifa? Banner 3.jpg / page 68877227","Dubai, Where is Princess Latifa? Banner 3.jpg",surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04328,SURF-CAW2026R04328,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / 8123 at Statue Square, Chater Rd (20181215075426).jpg / page 75080977","8123 at Statue Square, Chater Rd (20181215075426).jpg",surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04329,SURF-CAW2026R04329,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Environment Poster.jpg / page 107596891,Environment Poster.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04331,SURF-CAW2026R04331,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / PM 110560 Liebig Chromos.jpg / page 69125958,PM 110560 Liebig Chromos.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04332,SURF-CAW2026R04332,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Painting-Life.jpg / page 66625234,Painting-Life.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04333,SURF-CAW2026R04333,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Wild karnataka poster.png / page 80700181,Wild karnataka poster.png,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04334,SURF-CAW2026R04334,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Dipang Lake.jpg / page 89703787,Dipang Lake.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04335,SURF-CAW2026R04335,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Covermount CDs and DVDs.jpg / page 79606021,Covermount CDs and DVDs.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04336,SURF-CAW2026R04336,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Yangon IMG 20180407 095227 kabar aye pagoda road bahan.jpg / page 74018370,Yangon IMG 20180407 095227 kabar aye pagoda road bahan.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04339,SURF-CAW2026R04339,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / MRT Advertisement.jpg / page 66507033,MRT Advertisement.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04340,SURF-CAW2026R04340,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Vienna's Vietnam Schwendermarkt 2018 01.jpg / page 74137918,Vienna's Vietnam Schwendermarkt 2018 01.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04341,SURF-CAW2026R04341,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Praise Ugiegbe.jpg / page 126224061,Praise Ugiegbe.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04342,SURF-CAW2026R04342,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Affiche Ticket en ligne.jpg / page 89168551,Affiche Ticket en ligne.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04343,SURF-CAW2026R04343,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Affiche de campagne promotionnelle de dépistage.jpg / page 103580951,Affiche de campagne promotionnelle de dépistage.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04346,SURF-CAW2026R04346,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / 20190505 Völklingen Ironworks 06.jpg / page 94190111,20190505 Völklingen Ironworks 06.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04348,SURF-CAW2026R04348,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / HashtagLANDoftheBRAVEfilm-officialposter.jpg / page 84958019,HashtagLANDoftheBRAVEfilm-officialposter.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04349,SURF-CAW2026R04349,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Praise b.jpg / page 93082644,Praise b.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04350,SURF-CAW2026R04350,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / The Regberegbe Age Groups.jpg / page 147915307,The Regberegbe Age Groups.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04351,SURF-CAW2026R04351,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Wiki Loves Women Tanzania The Finale 2019.png / page 78312760,Wiki Loves Women Tanzania The Finale 2019.png,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04360,SURF-CAW2026R04360,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / GOV&HICK-POPO&GANGS.jpg / page 80899283,GOV&HICK-POPO&GANGS.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04361,SURF-CAW2026R04361,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Promotion for Anti-Communist Protestors in Hong Kong on 9 June 2019.jpg / page 100040203,Promotion for Anti-Communist Protestors in Hong Kong on 9 June 2019.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04362,SURF-CAW2026R04362,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / 8009 at Stewart Rd, Hennessy Rd (20190320102659).jpg / page 77459770","8009 at Stewart Rd, Hennessy Rd (20190320102659).jpg",surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04363,SURF-CAW2026R04363,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Montage of Ganja 2019.jpg / page 81351687,Montage of Ganja 2019.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04366,SURF-CAW2026R04366,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Entrée des catacombes de Jajce.jpg / page 83865858,Entrée des catacombes de Jajce.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04367,SURF-CAW2026R04367,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Ivan kashlakov-swiss art expo 2019.jpg / page 113796432,Ivan kashlakov-swiss art expo 2019.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04368,SURF-CAW2026R04368,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Brancusi BOZAR 2019 (02).jpg / page 86497013,Brancusi BOZAR 2019 (02).jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04369,SURF-CAW2026R04369,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Cover-Faces and Causes of Roma Marginalization in Local Context. Hungary, Romania, Serbia.jpg / page 84955221","Cover-Faces and Causes of Roma Marginalization in Local Context. Hungary, Romania, Serbia.jpg",surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04370,SURF-CAW2026R04370,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Enchanting Views — Europalia Romania 2019 (CIVA Brussels) 01.jpg / page 86822755,Enchanting Views — Europalia Romania 2019 (CIVA Brussels) 01.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04381,SURF-CAW2026R04381,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Dzvinka almanakh poster.jpg / page 88801138,Dzvinka almanakh poster.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04382,SURF-CAW2026R04382,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Wikimedia Ukraine Organizational Poster at Wikimania 2019.jpg / page 82505504,Wikimedia Ukraine Organizational Poster at Wikimania 2019.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04383,SURF-CAW2026R04383,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Libro Potosi 1.jpg / page 90092039,Libro Potosi 1.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04384,SURF-CAW2026R04384,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Photography by David Adam Kess Finca Yaruqui Embajada de España en Ecuador, Spain Consulate 2019 event, posters,3.5.jpg / page 80829237","Photography by David Adam Kess Finca Yaruqui Embajada de España en Ecuador, Spain Consulate 2019 event, posters,3.5.jpg",surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04385,SURF-CAW2026R04385,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Photography by David Adam Kess Finca Yaruqui Embajada de España en Ecuador, Spain Consulate 2019 event, posters,4.5.jpg / page 80829238","Photography by David Adam Kess Finca Yaruqui Embajada de España en Ecuador, Spain Consulate 2019 event, posters,4.5.jpg",surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04386,SURF-CAW2026R04386,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Photography by David Adam Kess Finca Yaruqui Embajada de España en Ecuador, Spain Consulate 2019 event, posters,5.5.jpg / page 80829241","Photography by David Adam Kess Finca Yaruqui Embajada de España en Ecuador, Spain Consulate 2019 event, posters,5.5.jpg",surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04387,SURF-CAW2026R04387,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Photography by David Adam Kess, posters from Spain, Bull Fighting Embajada de España en Ecuador, Spain Consulate 2019 event, posters,2.5.jpg / page 80829239","Photography by David Adam Kess, posters from Spain, Bull Fighting Embajada de España en Ecuador, Spain Consulate 2019 event, posters,2.5.jpg",surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04388,SURF-CAW2026R04388,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Photography by David Adam Kess, posters from Spain, Bull Fighting.jpg / page 80829236","Photography by David Adam Kess, posters from Spain, Bull Fighting.jpg",surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04394,SURF-CAW2026R04394,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Posters on Turkish restaurant 2.jpg / page 83567407,Posters on Turkish restaurant 2.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04395,SURF-CAW2026R04395,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / TyreDistrict-ByElectionMP-BushraKhalil RomanDeckert22102019.jpg / page 113373552,TyreDistrict-ByElectionMP-BushraKhalil RomanDeckert22102019.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04396,SURF-CAW2026R04396,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / TyreSour-Lebanon PowerCables RomanDeckert06112019.jpg / page 101852919,TyreSour-Lebanon PowerCables RomanDeckert06112019.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04398,SURF-CAW2026R04398,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / 8007 at Douglas St, Des Voeux Rd C (20190311084816).jpg / page 77251914","8007 at Douglas St, Des Voeux Rd C (20190311084816).jpg",surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04399,SURF-CAW2026R04399,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Carthage-Colosseo -Advertisement.jpg / page 87490332,Carthage-Colosseo -Advertisement.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04403,SURF-CAW2026R04403,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Poster at Jamia Wall during NRC & CAA Protest 2019.jpg / page 140429470,Poster at Jamia Wall during NRC & CAA Protest 2019.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04404,SURF-CAW2026R04404,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Tour of Stalls Indradhanu 2.jpg / page 81865953,Tour of Stalls Indradhanu 2.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04406,SURF-CAW2026R04406,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Snake poster Naga Panchami (cropped).jpg / page 124886908,Snake poster Naga Panchami (cropped).jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04407,SURF-CAW2026R04407,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Snake poster Naga Panchami.jpg / page 100134231,Snake poster Naga Panchami.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04408,SURF-CAW2026R04408,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Snake poster driving training office Naga Panchami.jpg / page 100134288,Snake poster driving training office Naga Panchami.jpg,surface_role_override_v1,
