batch_file,capture_id,source_identifier,source_title,source_record_url,image_url_detected,source_place_text,date_start,date_end,object_family,authority_level,authority_score,release_cleaning_status,review_reasons,source_collection,source_rights_text,rights_basis
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01976,115579861,Stamp of Bolivia - 1925 - Colnect 227012 - Gate of the Sun.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Bolivia_-_1925_-_Colnect_227012_-_Gate_of_the_Sun.jpeg,https://upload.wikimedia.org/wikipedia/commons/3/30/Stamp_of_Bolivia_-_1925_-_Colnect_227012_-_Gate_of_the_Sun.jpeg,Latin America / Caribbean / Bolivia,1925,1925,postage_stamp,structured_catalog_source_link,92,release_ready,,https://colnect.com/en/stamps/stamp/227012-Gate_of_the_Sun-Designs_from_Gate_of_the_Sun-Bolivia,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01977,115579883,Stamp of Bolivia - 1925 - Colnect 227013 - Gate of the Sun.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Bolivia_-_1925_-_Colnect_227013_-_Gate_of_the_Sun.jpeg,https://upload.wikimedia.org/wikipedia/commons/f/f1/Stamp_of_Bolivia_-_1925_-_Colnect_227013_-_Gate_of_the_Sun.jpeg,Latin America / Caribbean / Bolivia,1925,1925,postage_stamp,structured_catalog_source_link,92,release_ready,,https://colnect.com/en/stamps/stamp/227013-Gate_of_the_Sun-Designs_from_Gate_of_the_Sun-Bolivia,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01978,115579908,Stamp of Bolivia - 1925 - Colnect 227014 - Gate of the Sun.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Bolivia_-_1925_-_Colnect_227014_-_Gate_of_the_Sun.jpeg,https://upload.wikimedia.org/wikipedia/commons/f/fa/Stamp_of_Bolivia_-_1925_-_Colnect_227014_-_Gate_of_the_Sun.jpeg,Latin America / Caribbean / Bolivia,1925,1925,postage_stamp,structured_catalog_source_link,92,release_ready,,https://colnect.com/en/stamps/stamp/227014-Gate_of_the_Sun-Designs_from_Gate_of_the_Sun-Bolivia,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01979,115579939,Stamp of Bolivia - 1925 - Colnect 227015 - Gate of the Sun.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Bolivia_-_1925_-_Colnect_227015_-_Gate_of_the_Sun.jpeg,https://upload.wikimedia.org/wikipedia/commons/4/47/Stamp_of_Bolivia_-_1925_-_Colnect_227015_-_Gate_of_the_Sun.jpeg,Latin America / Caribbean / Bolivia,1925,1925,postage_stamp,structured_catalog_source_link,92,release_ready,,https://colnect.com/en/stamps/stamp/227015-Gate_of_the_Sun-Designs_from_Gate_of_the_Sun-Bolivia,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01980,115591137,Stamp of Bolivia - 1928 - Colnect 163654 - Airline Logo Landscape.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Bolivia_-_1928_-_Colnect_163654_-_Airline_Logo_Landscape.jpeg,https://upload.wikimedia.org/wikipedia/commons/c/cf/Stamp_of_Bolivia_-_1928_-_Colnect_163654_-_Airline_Logo_Landscape.jpeg,Latin America / Caribbean / Bolivia,1925,1925,postage_stamp,structured_catalog_source_link,92,release_ready,,https://colnect.com/en/stamps/stamp/163654-Airline_Logo_Landscape-Lloyd_Aereo_Boliviano_Issue-Bolivia,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01981,115591176,Stamp of Bolivia - 1928 - Colnect 163655 - Airline Logo Landscape.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Bolivia_-_1928_-_Colnect_163655_-_Airline_Logo_Landscape.jpeg,https://upload.wikimedia.org/wikipedia/commons/e/eb/Stamp_of_Bolivia_-_1928_-_Colnect_163655_-_Airline_Logo_Landscape.jpeg,Latin America / Caribbean / Bolivia,1925,1925,postage_stamp,structured_catalog_source_link,92,release_ready,,https://colnect.com/en/stamps/stamp/163655-Airline_Logo_Landscape-Lloyd_Aereo_Boliviano_Issue-Bolivia,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01982,115591227,Stamp of Bolivia - 1928 - Colnect 163656 - Airline Logo Landscape.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Bolivia_-_1928_-_Colnect_163656_-_Airline_Logo_Landscape.jpeg,https://upload.wikimedia.org/wikipedia/commons/3/3f/Stamp_of_Bolivia_-_1928_-_Colnect_163656_-_Airline_Logo_Landscape.jpeg,Latin America / Caribbean / Bolivia,1925,1925,postage_stamp,structured_catalog_source_link,92,release_ready,,https://colnect.com/en/stamps/stamp/163656-Airline_Logo_Landscape-Lloyd_Aereo_Boliviano_Issue-Bolivia,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01983,115591468,Stamp of Bolivia - 1928 - Colnect 179461 - Andean Condor Vultur gryphus.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Bolivia_-_1928_-_Colnect_179461_-_Andean_Condor_Vultur_gryphus.jpeg,https://upload.wikimedia.org/wikipedia/commons/5/51/Stamp_of_Bolivia_-_1928_-_Colnect_179461_-_Andean_Condor_Vultur_gryphus.jpeg,Latin America / Caribbean / Bolivia,1928,1928,postage_stamp,structured_catalog_source_link,92,release_ready,,https://colnect.com/en/stamps/stamp/179461-Andean_Condor_Vultur_gryphus-Definitives_of_1928_Condor_Map_and_President-Bolivia,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01984,115591510,Stamp of Bolivia - 1928 - Colnect 179463 - Map.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Bolivia_-_1928_-_Colnect_179463_-_Map.jpeg,https://upload.wikimedia.org/wikipedia/commons/e/ea/Stamp_of_Bolivia_-_1928_-_Colnect_179463_-_Map.jpeg,Latin America / Caribbean / Bolivia,1928,1928,postage_stamp,structured_catalog_source_link,92,release_ready,,https://colnect.com/en/stamps/stamp/179463-Map-Definitives_of_1928_Condor_Map_and_President-Bolivia,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01985,115591594,Stamp of Bolivia - 1930 - Colnect 163657 - Aircraft type Morane Soulnier.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Bolivia_-_1930_-_Colnect_163657_-_Aircraft_type_Morane_Soulnier.jpeg,https://upload.wikimedia.org/wikipedia/commons/9/9b/Stamp_of_Bolivia_-_1930_-_Colnect_163657_-_Aircraft_type_Morane_Soulnier.jpeg,Latin America / Caribbean / Bolivia,1930,1930,postage_stamp,structured_catalog_source_link,92,release_ready,,https://colnect.com/en/stamps/stamp/163657-Aircraft_type_Morane-Soulnier-South_America_Flight_of_Graf_Zeppelin-Bolivia,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01986,115591610,Stamp of Bolivia - 1930 - Colnect 163658 - Aircraft type Morane Soulnier.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Bolivia_-_1930_-_Colnect_163658_-_Aircraft_type_Morane_Soulnier.jpeg,https://upload.wikimedia.org/wikipedia/commons/3/37/Stamp_of_Bolivia_-_1930_-_Colnect_163658_-_Aircraft_type_Morane_Soulnier.jpeg,Latin America / Caribbean / Bolivia,1930,1930,postage_stamp,structured_catalog_source_link,92,release_ready,,https://colnect.com/en/stamps/stamp/163658-Aircraft_type_Morane-Soulnier-South_America_Flight_of_Graf_Zeppelin-Bolivia,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01987,115591623,Stamp of Bolivia - 1930 - Colnect 223078 - Potosi.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Bolivia_-_1930_-_Colnect_223078_-_Potosi.jpeg,https://upload.wikimedia.org/wikipedia/commons/a/a4/Stamp_of_Bolivia_-_1930_-_Colnect_223078_-_Potosi.jpeg,Latin America / Caribbean / Bolivia,1930,1930,postage_stamp,structured_catalog_source_link,92,release_ready,,https://colnect.com/en/stamps/stamp/223078-Potosi-Definitives_of_193032_Country_Motives-Bolivia,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01988,115591642,Stamp of Bolivia - 1930 - Colnect 223079 - Illimani.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Bolivia_-_1930_-_Colnect_223079_-_Illimani.jpeg,https://upload.wikimedia.org/wikipedia/commons/a/a7/Stamp_of_Bolivia_-_1930_-_Colnect_223079_-_Illimani.jpeg,Latin America / Caribbean / Bolivia,1930,1930,postage_stamp,structured_catalog_source_link,92,release_ready,,https://colnect.com/en/stamps/stamp/223079-Illimani-Definitives_of_193032_Country_Motives-Bolivia,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01989,115591694,Stamp of Bolivia - 1930 - Colnect 223086 - Sucre.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Bolivia_-_1930_-_Colnect_223086_-_Sucre.jpeg,https://upload.wikimedia.org/wikipedia/commons/6/60/Stamp_of_Bolivia_-_1930_-_Colnect_223086_-_Sucre.jpeg,Latin America / Caribbean / Bolivia,1930,1930,postage_stamp,structured_catalog_source_link,92,release_ready,,https://colnect.com/en/stamps/stamp/223086-Sucre-Definitives_of_193032_Country_Motives-Bolivia,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01990,115591700,Stamp of Bolivia - 1930 - Colnect 223087 - Bolivar.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Bolivia_-_1930_-_Colnect_223087_-_Bolivar.jpeg,https://upload.wikimedia.org/wikipedia/commons/6/68/Stamp_of_Bolivia_-_1930_-_Colnect_223087_-_Bolivar.jpeg,Latin America / Caribbean / Bolivia,1930,1930,postage_stamp,structured_catalog_source_link,92,release_ready,,https://colnect.com/en/stamps/stamp/223087-Bolivar-Definitives_of_193032_Country_Motives-Bolivia,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01991,115591705,Stamp of Bolivia - 1930 - Colnect 226899 - Aircraft type Morane Soulnier.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Bolivia_-_1930_-_Colnect_226899_-_Aircraft_type_Morane_Soulnier.jpeg,https://upload.wikimedia.org/wikipedia/commons/e/e6/Stamp_of_Bolivia_-_1930_-_Colnect_226899_-_Aircraft_type_Morane_Soulnier.jpeg,Latin America / Caribbean / Bolivia,1930,1930,postage_stamp,structured_catalog_source_link,92,release_ready,,https://colnect.com/en/stamps/stamp/226899-Aircraft_type_Morane-Soulnier-South_America_Flight_of_Graf_Zeppelin-Bolivia,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01992,115591711,Stamp of Bolivia - 1930 - Colnect 226900 - Aircraft and Oxcart.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Bolivia_-_1930_-_Colnect_226900_-_Aircraft_and_Oxcart.jpeg,https://upload.wikimedia.org/wikipedia/commons/0/07/Stamp_of_Bolivia_-_1930_-_Colnect_226900_-_Aircraft_and_Oxcart.jpeg,Latin America / Caribbean / Bolivia,1930,1930,postage_stamp,structured_catalog_source_link,92,release_ready,,https://colnect.com/en/stamps/stamp/226900-Aircraft_and_Oxcart-Aircraft_over_landscape-Bolivia,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01993,115591723,Stamp of Bolivia - 1930 - Colnect 226901 - Aircraft over Lake Titicaca.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Bolivia_-_1930_-_Colnect_226901_-_Aircraft_over_Lake_Titicaca.jpeg,https://upload.wikimedia.org/wikipedia/commons/d/d8/Stamp_of_Bolivia_-_1930_-_Colnect_226901_-_Aircraft_over_Lake_Titicaca.jpeg,Latin America / Caribbean / Bolivia,1930,1930,postage_stamp,structured_catalog_source_link,92,release_ready,,https://colnect.com/en/stamps/stamp/226901-Aircraft_over_Lake_Titicaca-Aircraft_over_landscape-Bolivia,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01994,115591739,Stamp of Bolivia - 1930 - Colnect 226902 - Aircraft and Oxcart.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Bolivia_-_1930_-_Colnect_226902_-_Aircraft_and_Oxcart.jpeg,https://upload.wikimedia.org/wikipedia/commons/b/b3/Stamp_of_Bolivia_-_1930_-_Colnect_226902_-_Aircraft_and_Oxcart.jpeg,Latin America / Caribbean / Bolivia,1930,1930,postage_stamp,structured_catalog_source_link,92,release_ready,,https://colnect.com/en/stamps/stamp/226902-Aircraft_and_Oxcart-Aircraft_over_landscape-Bolivia,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01995,115591763,Stamp of Bolivia - 1930 - Colnect 227037 - Lake Titicaca.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Bolivia_-_1930_-_Colnect_227037_-_Lake_Titicaca.jpeg,https://upload.wikimedia.org/wikipedia/commons/3/3e/Stamp_of_Bolivia_-_1930_-_Colnect_227037_-_Lake_Titicaca.jpeg,Latin America / Caribbean / Bolivia,1930,1930,postage_stamp,structured_catalog_source_link,92,release_ready,,https://colnect.com/en/stamps/stamp/227037-Lake_Titicaca-Definitives_of_1930_Surcharges-Bolivia,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01996,115591777,Stamp of Bolivia - 1930 - Colnect 227038 - Monolith of Tiahuanacu.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Bolivia_-_1930_-_Colnect_227038_-_Monolith_of_Tiahuanacu.jpeg,https://upload.wikimedia.org/wikipedia/commons/d/d4/Stamp_of_Bolivia_-_1930_-_Colnect_227038_-_Monolith_of_Tiahuanacu.jpeg,Latin America / Caribbean / Bolivia,1930,1930,postage_stamp,structured_catalog_source_link,92,release_ready,,https://colnect.com/en/stamps/stamp/227038-Monolith_of_Tiahuanacu-Definitives_of_1930_Surcharges-Bolivia,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01997,115591795,Stamp of Bolivia - 1930 - Colnect 227039 - Lake Titicaca.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Bolivia_-_1930_-_Colnect_227039_-_Lake_Titicaca.jpeg,https://upload.wikimedia.org/wikipedia/commons/d/d3/Stamp_of_Bolivia_-_1930_-_Colnect_227039_-_Lake_Titicaca.jpeg,Latin America / Caribbean / Bolivia,1930,1930,postage_stamp,structured_catalog_source_link,92,release_ready,,https://colnect.com/en/stamps/stamp/227039-Lake_Titicaca-Definitives_of_1930_Surcharges-Bolivia,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01998,115591803,Stamp of Bolivia - 1930 - Colnect 227040 - Emblem of Lloyd Aereo Boliviano.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Bolivia_-_1930_-_Colnect_227040_-_Emblem_of_Lloyd_Aereo_Boliviano.jpeg,https://upload.wikimedia.org/wikipedia/commons/2/2d/Stamp_of_Bolivia_-_1930_-_Colnect_227040_-_Emblem_of_Lloyd_Aereo_Boliviano.jpeg,Latin America / Caribbean / Bolivia,1930,1930,postage_stamp,structured_catalog_source_link,92,release_ready,,https://colnect.com/en/stamps/stamp/227040-Emblem_of_Lloyd_Aereo_Boliviano-Graf_Zepelin_Flight_Commemoration-Bolivia,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01999,115591819,Stamp of Bolivia - 1930 - Colnect 227041 - Emblem of Lloyd Aereo Boliviano.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Bolivia_-_1930_-_Colnect_227041_-_Emblem_of_Lloyd_Aereo_Boliviano.jpeg,https://upload.wikimedia.org/wikipedia/commons/7/7f/Stamp_of_Bolivia_-_1930_-_Colnect_227041_-_Emblem_of_Lloyd_Aereo_Boliviano.jpeg,Latin America / Caribbean / Bolivia,1930,1930,postage_stamp,structured_catalog_source_link,92,release_ready,,https://colnect.com/en/stamps/stamp/227041-Emblem_of_Lloyd_Aereo_Boliviano-Graf_Zepelin_Flight_Commemoration-Bolivia,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02000,115591826,Stamp of Bolivia - 1930 - Colnect 227042 - Emblem of Lloyd Aereo Boliviano.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Bolivia_-_1930_-_Colnect_227042_-_Emblem_of_Lloyd_Aereo_Boliviano.jpeg,https://upload.wikimedia.org/wikipedia/commons/9/9d/Stamp_of_Bolivia_-_1930_-_Colnect_227042_-_Emblem_of_Lloyd_Aereo_Boliviano.jpeg,Latin America / Caribbean / Bolivia,1930,1930,postage_stamp,structured_catalog_source_link,92,release_ready,,https://colnect.com/en/stamps/stamp/227042-Emblem_of_Lloyd_Aereo_Boliviano-Graf_Zepelin_Flight_Commemoration-Bolivia,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02001,115591836,Stamp of Bolivia - 1930 - Colnect 227043 - Aircraft type Morane Soulnier.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Bolivia_-_1930_-_Colnect_227043_-_Aircraft_type_Morane_Soulnier.jpeg,https://upload.wikimedia.org/wikipedia/commons/8/89/Stamp_of_Bolivia_-_1930_-_Colnect_227043_-_Aircraft_type_Morane_Soulnier.jpeg,Latin America / Caribbean / Bolivia,1930,1930,postage_stamp,structured_catalog_source_link,92,release_ready,,https://colnect.com/en/stamps/stamp/227043-Aircraft_type_Morane-Soulnier-South_America_Flight_of_Graf_Zeppelin-Bolivia,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02002,115591841,Stamp of Bolivia - 1930 - Colnect 227044 - Aircraft type Morane Soulnier.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Bolivia_-_1930_-_Colnect_227044_-_Aircraft_type_Morane_Soulnier.jpeg,https://upload.wikimedia.org/wikipedia/commons/2/25/Stamp_of_Bolivia_-_1930_-_Colnect_227044_-_Aircraft_type_Morane_Soulnier.jpeg,Latin America / Caribbean / Bolivia,1930,1930,postage_stamp,structured_catalog_source_link,92,release_ready,,https://colnect.com/en/stamps/stamp/227044-Aircraft_type_Morane-Soulnier-South_America_Flight_of_Graf_Zeppelin-Bolivia,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02003,115591848,Stamp of Bolivia - 1930 - Colnect 227045 - Aircraft type Morane Soulnier.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Bolivia_-_1930_-_Colnect_227045_-_Aircraft_type_Morane_Soulnier.jpeg,https://upload.wikimedia.org/wikipedia/commons/f/fe/Stamp_of_Bolivia_-_1930_-_Colnect_227045_-_Aircraft_type_Morane_Soulnier.jpeg,Latin America / Caribbean / Bolivia,1930,1930,postage_stamp,structured_catalog_source_link,92,release_ready,,https://colnect.com/en/stamps/stamp/227045-Aircraft_type_Morane-Soulnier-South_America_Flight_of_Graf_Zeppelin-Bolivia,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02004,115591860,Stamp of Bolivia - 1930 - Colnect 227046 - Aircraft type Morane Soulnier.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Bolivia_-_1930_-_Colnect_227046_-_Aircraft_type_Morane_Soulnier.jpeg,https://upload.wikimedia.org/wikipedia/commons/6/6f/Stamp_of_Bolivia_-_1930_-_Colnect_227046_-_Aircraft_type_Morane_Soulnier.jpeg,Latin America / Caribbean / Bolivia,1930,1930,postage_stamp,structured_catalog_source_link,92,release_ready,,https://colnect.com/en/stamps/stamp/227046-Aircraft_type_Morane-Soulnier-South_America_Flight_of_Graf_Zeppelin-Bolivia,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02005,115591874,Stamp of Bolivia - 1930 - Colnect 227047 - Aircraft type Morane Soulnier.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Bolivia_-_1930_-_Colnect_227047_-_Aircraft_type_Morane_Soulnier.jpeg,https://upload.wikimedia.org/wikipedia/commons/e/e9/Stamp_of_Bolivia_-_1930_-_Colnect_227047_-_Aircraft_type_Morane_Soulnier.jpeg,Latin America / Caribbean / Bolivia,1930,1930,postage_stamp,structured_catalog_source_link,92,release_ready,,https://colnect.com/en/stamps/stamp/227047-Aircraft_type_Morane-Soulnier-South_America_Flight_of_Graf_Zeppelin-Bolivia,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02006,115591884,Stamp of Bolivia - 1930 - Colnect 227048 - Aircraft type Morane Soulnier.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Bolivia_-_1930_-_Colnect_227048_-_Aircraft_type_Morane_Soulnier.jpeg,https://upload.wikimedia.org/wikipedia/commons/9/9d/Stamp_of_Bolivia_-_1930_-_Colnect_227048_-_Aircraft_type_Morane_Soulnier.jpeg,Latin America / Caribbean / Bolivia,1930,1930,postage_stamp,structured_catalog_source_link,92,release_ready,,https://colnect.com/en/stamps/stamp/227048-Aircraft_type_Morane-Soulnier-South_America_Flight_of_Graf_Zeppelin-Bolivia,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02007,115591911,Stamp of Bolivia - 1930 - Colnect 227049 - Aircraft and Oxcart.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Bolivia_-_1930_-_Colnect_227049_-_Aircraft_and_Oxcart.jpeg,https://upload.wikimedia.org/wikipedia/commons/6/6c/Stamp_of_Bolivia_-_1930_-_Colnect_227049_-_Aircraft_and_Oxcart.jpeg,Latin America / Caribbean / Bolivia,1930,1930,postage_stamp,structured_catalog_source_link,92,release_ready,,https://colnect.com/en/stamps/stamp/227049-Aircraft_and_Oxcart-Aircraft_over_landscape-Bolivia,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02008,115591923,Stamp of Bolivia - 1930 - Colnect 227050 - Aircraft over Lake Titicaca.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Bolivia_-_1930_-_Colnect_227050_-_Aircraft_over_Lake_Titicaca.jpeg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Stamp_of_Bolivia_-_1930_-_Colnect_227050_-_Aircraft_over_Lake_Titicaca.jpeg,Latin America / Caribbean / Bolivia,1930,1930,postage_stamp,structured_catalog_source_link,92,release_ready,,https://colnect.com/en/stamps/stamp/227050-Aircraft_over_Lake_Titicaca-Aircraft_over_landscape-Bolivia,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02009,115591932,Stamp of Bolivia - 1930 - Colnect 227051 - Aircraft over Lake Titicaca.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Bolivia_-_1930_-_Colnect_227051_-_Aircraft_over_Lake_Titicaca.jpeg,https://upload.wikimedia.org/wikipedia/commons/b/b6/Stamp_of_Bolivia_-_1930_-_Colnect_227051_-_Aircraft_over_Lake_Titicaca.jpeg,Latin America / Caribbean / Bolivia,1930,1930,postage_stamp,structured_catalog_source_link,92,release_ready,,https://colnect.com/en/stamps/stamp/227051-Aircraft_over_Lake_Titicaca-Aircraft_over_landscape-Bolivia,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02010,115591940,Stamp of Bolivia - 1930 - Colnect 227052 - Aircraft and Oxcart.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Bolivia_-_1930_-_Colnect_227052_-_Aircraft_and_Oxcart.jpeg,https://upload.wikimedia.org/wikipedia/commons/3/3d/Stamp_of_Bolivia_-_1930_-_Colnect_227052_-_Aircraft_and_Oxcart.jpeg,Latin America / Caribbean / Bolivia,1930,1930,postage_stamp,structured_catalog_source_link,92,release_ready,,https://colnect.com/en/stamps/stamp/227052-Aircraft_and_Oxcart-Aircraft_over_landscape-Bolivia,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02011,115591948,Stamp of Bolivia - 1930 - Colnect 227053 - Aircraft over Lake Titicaca.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Bolivia_-_1930_-_Colnect_227053_-_Aircraft_over_Lake_Titicaca.jpeg,https://upload.wikimedia.org/wikipedia/commons/5/50/Stamp_of_Bolivia_-_1930_-_Colnect_227053_-_Aircraft_over_Lake_Titicaca.jpeg,Latin America / Caribbean / Bolivia,1930,1930,postage_stamp,structured_catalog_source_link,92,release_ready,,https://colnect.com/en/stamps/stamp/227053-Aircraft_over_Lake_Titicaca-Aircraft_over_landscape-Bolivia,Wikimedia Commons open-license metadata: Public domain.,Wikimedia Commons open-license metadata: Public domain.
