candidate_id,source_name,macro_region,subregion,country_or_region,source_class,institutional_level,protocol_family,url,http_status,final_url,content_type,response_bytes,page_title,meta_description,detected_protocols,protocol_evidence,adapter_hint,recommended_image_policy_next,recommended_text_policy_next,rights_risk,capture_priority_next,probe_status,failure_reason,raw_probe_path,access_date,notes
CSS0044,Syrian Design Archive,MENA,Levant,Syria / diaspora,graphic design archive,independent archive,Static JS App / HTML,https://syriandesignarchive.com/,,,,,,,,,manual_review_or_alternate_endpoint,IMG00 until source endpoint and item rights are verified,manual context only,standard_rights_review,P2 retry/manual verification,failed,URLError: <urlopen error timed out>,,2026-06-05,1990-2026 exploratory source scan; internal triage only; not public authority or rights clearance.
CSS0045,Palestinian Museum Digital Archive,MENA,Levant,Palestine,digital archive,museum/archive,Omeka / IIIF possible,https://palarchive.org/,429,https://palarchive.org/,text/html,,,,,,manual_review_or_alternate_endpoint,IMG00 until source endpoint and item rights are verified,manual context only,standard_rights_review,P2 retry/manual verification,http_error,HTTP Error 429: Too Many Requests,,2026-06-05,1990-2026 exploratory source scan; internal triage only; not public authority or rights clearance.
CSS0046,Arab Image Foundation,MENA,Levant,Lebanon / Arab world,photographic archive,archive,Static JS App / Collection,https://arabimagefoundation.org/,200,https://arabimagefoundation.org/,text/html; charset=UTF-8,32802,Arab Image Foundation,موقع المؤسسة العربية للصورة,RSS/Atom;PDF,"RSS/Atom:rel=""alternate"";PDF:.pdf",rss_atom_source_adapter,IMG00/IMG02 after item rights review; no automatic thumbnail upgrade,metadata/context text,standard_rights_review,P1 adapter build,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0046.html.txt,2026-06-05,1990-2026 exploratory source scan; internal triage only; not public authority or rights clearance.
CSS0047,SALT Research,MENA,Turkey,Turkey,research archive,institutional archive,Archive / Search,https://archives.saltresearch.org/,200,https://archives.saltresearch.org/,text/html,2505,,,,,archive_search_probe,IMG00 until item rights and source terms are reviewed; IMG02 if source viewer exists,metadata and finding-aid text,standard_rights_review,P2 manual source review,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0047.html.txt,2026-06-05,1990-2026 exploratory source scan; internal triage only; not public authority or rights clearance.
CSS0048,ArchiveAfrica,Africa,Pan-African,Ghana / Pan-African,community visual archive,independent/community archive,Social / Static web,https://www.archiveafrica.co/,200,https://www.archiveafrica.co/,text/html; charset=UTF-8,180000,,,Static JS App,Static JS App:window.__,discovery_signal_only_no_item_image_ingest,IMG00 discovery-only; resolve original source before public image display,source description and contact metadata,discovery_only_platform;community_or_cultural_review,P2 discovery lead queue,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0048.html.txt,2026-06-05,1990-2026 exploratory source scan; internal triage only; not public authority or rights clearance.
CSS0049,African Activist Archive,Africa,Pan-African / diaspora,United States / Africa,activist archive,university/archive project,HTML / Search,https://africanactivist.msu.edu/,200,https://africanactivist.msu.edu/,text/html,10910,African Activist Archive - Home,,,,html_source_probe_then_manual_rules,IMG03 only if authoritative item license confirms; otherwise IMG02/IMG00,document metadata and source descriptions,community_or_cultural_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0049.html.txt,2026-06-05,1990-2026 exploratory source scan; internal triage only; not public authority or rights clearance.
CSS0050,SAHA South African History Archive,Africa,Southern Africa,South Africa,history archive,nonprofit archive,HTML / Collection,https://www.saha.org.za/,200,https://www.saha.org.za/,text/html; charset=UTF-8,16372,SAHA - South African History Archive - Home,SAHA-South African History Archive,PDF,PDF:.pdf,pdf_text_or_link_adapter,IMG00 until item rights and source terms are reviewed; IMG02 if source viewer exists,collection text and metadata,standard_rights_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0050.html.txt,2026-06-05,1990-2026 exploratory source scan; internal triage only; not public authority or rights clearance.
CSS0051,Chimurenga Library,Africa,Pan-African,South Africa / Pan-African,publication/archive project,independent archive,Static JS App / HTML,https://chimurengalibrary.co.za/,,,,,,,,,manual_review_or_alternate_endpoint,IMG00 until source endpoint and item rights are verified,manual context only,standard_rights_review,P2 retry/manual verification,failed,URLError: <urlopen error timed out>,,2026-06-05,1990-2026 exploratory source scan; internal triage only; not public authority or rights clearance.
CSS0052,Africa Commons,Africa,Pan-African,Africa,aggregated cultural archive,commercial/academic database,Database / Search,https://africacommons.net/,403,https://africacommons.net/,text/html; charset=UTF-8,,,,,,manual_review_or_alternate_endpoint,IMG00 until source endpoint and item rights are verified,manual context only,access_or_terms_review,P2 retry/manual verification,http_error,HTTP Error 403: Forbidden,,2026-06-05,1990-2026 exploratory source scan; internal triage only; not public authority or rights clearance.
CSS0053,Fundación IDA,Latin America,Southern Cone,Argentina,design archive,independent foundation,CollectiveAccess / HTML,https://www.fundacionida.org/,200,https://www.fundacionida.org/,text/html; charset=utf-8,31775,Fundacion IDA,,IIIF;JSON-LD,"IIIF:rel=""manifest"";JSON-LD:application/ld+json",iiif_manifest_adapter,IMG02 source-hosted viewer candidate; IMG03 only with record-level open license,metadata and archive text,iiif_is_viewer_not_reuse,P1 adapter build,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0053.html.txt,2026-06-05,1990-2026 exploratory source scan; internal triage only; not public authority or rights clearance.
CSS0054,Diseño Nacional,Latin America,Southern Cone,Chile,graphic archive,independent archive,HTML / WordPress-like,https://www.disenonacional.cl/,200,https://www.disenonacional.cl/,text/html; charset=UTF-8,76180,"Diseño Nacional 1840 – 2000 Diseño Nacional Chile, Banco de imágenes y gráfica chilena 1840 al 2000","Diseño Nacional es un proyecto de difusión de la gráfica chilena desde 1840 al 2000 financiado por el Ministerio de las culturas, las artes y el patrimonio.",RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml;JSON-LD:application/ld+json;WordPress REST:wp-json,wordpress_rest_or_html_adapter,IMG03 only if authoritative item license confirms; otherwise IMG02/IMG00,record metadata and source text,standard_rights_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0054.html.txt,2026-06-05,Historical but essential coverage source; include in source scan.
CSS0055,Gráfica Latina,Latin America,Latin America,Latin America / diaspora,poster archive,independent/mobile archive,HTML / Static JS App,https://graficalatina.com/,200,https://graficalatina.com/,text/html; charset=utf-8,175048,,Digital Archive,PDF,PDF:application/pdf,pdf_text_or_link_adapter,IMG00 until item rights and source terms are reviewed; IMG02 if source viewer exists,record/source text,standard_rights_review,P1 adapter build,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0055.html.txt,2026-06-05,1990-2026 exploratory source scan; internal triage only; not public authority or rights clearance.
CSS0056,La Patria,Latin America,Southern Cone,Uruguay,graphic design archive,independent archive,Static JS App / HTML,https://lapatria.uy/,200,https://lapatria.uy/,text/html;charset=utf-8,129113,La Patria · Un archivo de diseño gráfico del Uruguay · An archive of graphic design from Uruguay,"La Patria es un archivo dedicado al diseño gráfico uruguayo. La Patria is an archive dedicated to Uruguayan graphic design. Philately, archivo, impresos, Ephemera, print, graphic, design, Biblioteca, tipografía, diseño, gráfico, Uruguay,…",JSON-LD,JSON-LD:application/ld+json,html_jsonld_adapter,IMG00 until item rights and source terms are reviewed; IMG02 if source viewer exists,record text and source extraction,standard_rights_review,P1 adapter build,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0056.html.txt,2026-06-05,1990-2026 exploratory source scan; internal triage only; not public authority or rights clearance.
CSS0057,Archivo de Ilustración Argentina,Latin America,Southern Cone,Argentina,illustration archive,independent archive,HTML / Static JS App,https://www.archivodeilustracion.com.ar/,,,,,,,,,manual_review_or_alternate_endpoint,IMG00 until source endpoint and item rights are verified,manual context only,standard_rights_review,P2 retry/manual verification,failed,"URLError: <urlopen error [Errno 8] nodename nor servname provided, or not known>",,2026-06-05,1990-2026 exploratory source scan; internal triage only; not public authority or rights clearance.
CSS0058,Memoria Chilena,Latin America,Southern Cone,Chile,national library digital project,national institution,HTML / Search,https://www.memoriachilena.gob.cl/,200,https://www.memoriachilena.gob.cl/,text/html; charset=UTF-8,434,Memoria Chilena: Portal,,,,html_source_probe_then_manual_rules,IMG00 until item rights and source terms are reviewed; IMG02 if source viewer exists,metadata and OCR text,standard_rights_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0058.html.txt,2026-06-05,1990-2026 exploratory source scan; internal triage only; not public authority or rights clearance.
CSS0059,Biblioteca Nacional Digital Brasil,Latin America,Brazil,Brazil,national library digital collection,national institution,Search / OAI possible,https://bndigital.bn.gov.br/,200,https://bndigital.bn.gov.br/,text/html; charset=UTF-8,23649,BNDigital,BNDigital,RSS/Atom;WordPress REST;Static JS App,"RSS/Atom:rel=""alternate"";WordPress REST:wp-json;Static JS App:window.__",wordpress_rest_or_html_adapter,IMG03 only if authoritative item license confirms; otherwise IMG02/IMG00,metadata/OCR text,standard_rights_review,P1 adapter build,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0059.html.txt,2026-06-05,1990-2026 exploratory source scan; internal triage only; not public authority or rights clearance.
CSS0060,Archivo Mexicano de Diseño,Latin America,Mexico,Mexico,design archive / history project,independent/research,HTML / Static JS App,https://archivomexicanodediseno.com/,,,,,,,,,manual_review_or_alternate_endpoint,IMG00 until source endpoint and item rights are verified,manual context only,standard_rights_review,P2 retry/manual verification,failed,"URLError: <urlopen error [Errno 8] nodename nor servname provided, or not known>",,2026-06-05,1990-2026 exploratory source scan; internal triage only; not public authority or rights clearance.
CSS0061,Graphic Front,Eastern Europe,Romania,Romania,graphic design archive,independent archive,Static JS App / HTML,https://www.graphicfront.ro/,200,https://www.graphicfront.ro/,text/html; charset=utf-8,43265,Graphic Front,Graphic Front,,,static_js_or_html_probe,IMG00 until item rights and source terms are reviewed; IMG02 if source viewer exists,record text and tags,standard_rights_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0061.html.txt,2026-06-05,1990-2026 exploratory source scan; internal triage only; not public authority or rights clearance.
CSS0062,SCOMUS,Eastern Europe,Bulgaria,Bulgaria,socialist graphic design archive,independent/research,HTML / Static JS App,https://scomus.com/,200,https://scomus.com/,text/html,114,,,,,discovery_signal_only_no_item_image_ingest,IMG00 discovery-only; resolve original source before public image display,record and contextual text,discovery_only_platform,P2 discovery lead queue,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0062.html.txt,2026-06-05,"Historical source family, useful for 1931-2000 coverage."
CSS0063,Trove,Oceania,Australia,Australia,national library aggregator,national institution,API / Search / IIIF possible,https://trove.nla.gov.au/,200,https://trove.nla.gov.au/,text/html,5644,Trove,Australia’s free online research portal. Trove is a collaboration between the National Library of Australia and hundreds of Partner organisations around Australia.,IIIF,IIIF:iiif,iiif_manifest_adapter,IMG02 source-hosted viewer candidate; IMG03 only with record-level open license,metadata/OCR text,iiif_is_viewer_not_reuse,P1 adapter build,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0063.html.txt,2026-06-05,1990-2026 exploratory source scan; internal triage only; not public authority or rights clearance.
CSS0064,AIATSIS Collection,Oceania,Australia / Indigenous,Australia / Indigenous,Indigenous cultural archive,national institution,Search / Collection,https://aiatsis.gov.au/collection,200,https://aiatsis.gov.au/collection,text/html; charset=UTF-8,128335,Collection | AIATSIS corporate website,,ArchiveSpace/EAD;Static JS App,ArchiveSpace/EAD:finding aid;Static JS App:vite,headless_metadata_probe_only,IMG00 until item rights and source terms are reviewed; IMG02 if source viewer exists,metadata/context text,community_or_cultural_review,P1 adapter build,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0064.html.txt,2026-06-05,1990-2026 exploratory source scan; internal triage only; not public authority or rights clearance.
CSS0065,DigitalNZ,Oceania,New Zealand,Aotearoa New Zealand,national aggregator,national aggregator,API / Search,https://digitalnz.org/,202,https://digitalnz.org/,text/html; charset=UTF-8,2440,,,,,digitalnz_api_or_html_probe,IMG03 only if authoritative item license confirms; otherwise IMG02/IMG00,metadata and source descriptions,standard_rights_review,P2 manual source review,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0065.html.txt,2026-06-05,1990-2026 exploratory source scan; internal triage only; not public authority or rights clearance.
CSS0066,World Digital Library / Library of Congress,Global,Transregional,Global,institutional aggregator,aggregator,JSON-LD / API,https://www.loc.gov/collections/world-digital-library/,403,https://www.loc.gov/collections/world-digital-library/,text/html; charset=UTF-8,,,,,,manual_review_or_alternate_endpoint,IMG00 until source endpoint and item rights are verified,manual context only,manual_rights_review,P2 retry/manual verification,http_error,HTTP Error 403: Forbidden,,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; broad source discovery for references and non-Western collection leads"
CSS0067,Getty Research Portal,Global,Transregional,Global,research portal,aggregator,Static JS App,https://portal.getty.edu/,200,https://primo.getty.edu/primo-explore/search?vid=GETTY_PORTAL,text/html,4788,,,JSON-LD,JSON-LD:application/ld+json,html_jsonld_adapter,IMG00 until item rights and source terms are reviewed; IMG02 if source viewer exists,medium,manual_rights_review,P1 adapter build,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0067.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; broad source discovery for references and non-Western collection leads"
CSS0068,HathiTrust Digital Library,Global,Transregional,Global,library aggregator,aggregator,OAI-PMH / Metadata API,https://www.hathitrust.org/,200,https://www.hathitrust.org/,text/html; charset=UTF-8,28749,HathiTrust Digital Library – Millions of books online,,OAI-PMH;DSpace;WordPress REST;Static JS App,OAI-PMH:oai-pmh;DSpace:handle.net;WordPress REST:wp-content;Static JS App:window.__,dspace_oai_or_rest_adapter,IMG00/IMG02 after item rights review; no automatic thumbnail upgrade,medium,manual_rights_review,P1 adapter build,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0068.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; broad source discovery for references and non-Western collection leads"
CSS0069,Internet Archive Texts,Global,Transregional,Global,library aggregator,aggregator,Metadata API,https://archive.org/details/texts,200,https://archive.org/details/texts,text/html; charset=UTF-8,1872,"Internet Archive: Digital Library of Free & Borrowable Texts, Movies, Music & Wayback Machine",,,,aggregator_probe_then_source_return,IMG00 until item rights and source terms are reviewed; IMG02 if source viewer exists,medium,manual_rights_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0069.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; broad source discovery for references and non-Western collection leads"
CSS0070,OpenAlex,Global,Transregional,Global,scholarly metadata,aggregator,JSON API,https://openalex.org/,200,https://openalex.org/,text/html; charset=UTF-8,2766,OpenAlex,,,,aggregator_probe_then_source_return,IMG00 until item rights and source terms are reviewed; IMG02 if source viewer exists,medium,manual_rights_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0070.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; broad source discovery for references and non-Western collection leads"
CSS0071,OpenBibArt,Global,Transregional,Global,scholarly bibliography,aggregator,Search interface,https://openbibart.fr/,200,https://openbibart.fr/,text/html; charset=UTF-8,34194,Bibliographie d'Histoire de l'Art en accès libre - Accueil,OpenBibArt Bibliographie d'Histoire de l'Art en accès libre,RSS/Atom;WordPress REST,"RSS/Atom:rel=""alternate"";WordPress REST:wp-json",wordpress_rest_or_html_adapter,IMG00/IMG02 after item rights review; no automatic thumbnail upgrade,medium,manual_rights_review,P1 adapter build,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0071.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; broad source discovery for references and non-Western collection leads"
CSS0072,DPLA,Global,Transregional,Global,cultural heritage aggregator,aggregator,Metadata API,https://dp.la/,403,https://dp.la/,text/html,,,,,,manual_review_or_alternate_endpoint,IMG00 until source endpoint and item rights are verified,manual context only,manual_rights_review,P2 retry/manual verification,http_error,HTTP Error 403: Forbidden,,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; broad source discovery for references and non-Western collection leads"
CSS0073,ArchiveGrid,Global,Transregional,Global,archive finding aid aggregator,aggregator,Search interface,https://researchworks.oclc.org/archivegrid/,403,https://researchworks.oclc.org/archivegrid/,text/html; charset=UTF-8,,,,,,manual_review_or_alternate_endpoint,IMG00 until source endpoint and item rights are verified,manual context only,manual_rights_review,P2 retry/manual verification,http_error,HTTP Error 403: Forbidden,,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; broad source discovery for references and non-Western collection leads"
CSS0074,Zotero Public Groups,Global,Transregional,Global,bibliographic community index,aggregator,HTML / RSS,https://www.zotero.org/groups/,200,https://www.zotero.org/groups/,text/html; charset=UTF-8,9298,Zotero | Groups,"Zotero is a powerful, easy-to-use research tool that helps you gather, organize, and analyze sources and then share the results of your research.",,,aggregator_probe_then_source_return,IMG00 until item rights and source terms are reviewed; IMG02 if source viewer exists,medium,community_or_cultural_review;manual_rights_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0074.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; broad source discovery for references and non-Western collection leads"
CSS0075,UnderConsideration Brand New,Global,Independent / media,Transregional,design media archive,independent_or_media,RSS/Atom / HTML,https://www.underconsideration.com/brandnew/,200,https://www.underconsideration.com/brandnew/,text/html; charset=UTF-8,144322,Brand New Brand New – Opinions on corporate and brand identity work,Opinions on corporate and brand identity work,IIIF;RSS/Atom;WordPress REST;PDF,"IIIF:rel=""manifest"";RSS/Atom:application/rss+xml;WordPress REST:wp-json;PDF:.pdf",iiif_manifest_adapter,IMG02 source-hosted viewer candidate; IMG03 only with record-level open license,medium,iiif_is_viewer_not_reuse,P1 adapter build,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0075.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; post-1990 independent source discovery; use as source lead, not image mirror"
CSS0076,Design Observer,Global,Independent / media,Transregional,design criticism archive,independent_or_media,RSS/Atom / HTML,https://designobserver.com/,200,https://designobserver.com/,text/html; charset=UTF-8,180000,Home - DesignObserver,,JSON-LD;WordPress REST,JSON-LD:application/ld+json;WordPress REST:wp-content,wordpress_rest_or_html_adapter,IMG00/IMG02 after item rights review; no automatic thumbnail upgrade,medium,standard_rights_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0076.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; post-1990 independent source discovery; use as source lead, not image mirror"
CSS0077,Walker Art Center Design,Global,Independent / media,Transregional,institutional design writing,independent_or_media,RSS/Atom / HTML,https://walkerart.org/magazine/categories/design,200,https://www.walkerart.org/reader/design/,text/html; charset=UTF-8,147464,Walker Reader | Design Walker Reader,"Explore new horizons for writing about design on the Walker Art Center's experimental digital publishing platform, the Walker Reader.",IIIF,"IIIF:rel=""manifest""",iiif_manifest_adapter,IMG02 source-hosted viewer candidate; IMG03 only with record-level open license,medium,iiif_is_viewer_not_reuse,P1 adapter build,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0077.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; post-1990 independent source discovery; use as source lead, not image mirror"
CSS0078,Typographica,Global,Independent / media,Transregional,typography review archive,independent_or_media,RSS/Atom / HTML,https://typographica.org/,200,https://typographica.org/,text/html; charset=UTF-8,132217,Typographica,,RSS/Atom;WordPress REST,RSS/Atom:application/rss+xml;WordPress REST:wp-json,wordpress_rest_or_html_adapter,IMG00/IMG02 after item rights review; no automatic thumbnail upgrade,medium,standard_rights_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0078.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; post-1990 independent source discovery; use as source lead, not image mirror"
CSS0079,Typewolf,Global,Independent / media,Transregional,typography reference,independent_or_media,RSS/Atom / HTML,https://www.typewolf.com/,200,https://www.typewolf.com/,text/html,54728,What’s Trending in Type · Typewolf,"Typewolf helps designers choose the perfect font combination for their next design project—features web fonts in the wild, font recommendations and learning resources.",RSS/Atom,RSS/Atom:application/rss+xml,rss_atom_source_adapter,IMG00/IMG02 after item rights review; no automatic thumbnail upgrade,medium,standard_rights_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0079.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; post-1990 independent source discovery; use as source lead, not image mirror"
CSS0080,Revue Faire,Global,Independent / media,Transregional,design criticism publication,independent_or_media,RSS/Atom / HTML,https://www.revue-faire.eu/,200,https://e-m-p-i-r-e.eu/categorie-produit/revue-faire/,text/html; charset=UTF-8,180000,Revue Faire | Product categories |,,RSS/Atom;WordPress REST,RSS/Atom:application/rss+xml;WordPress REST:wp-json,wordpress_rest_or_html_adapter,IMG00/IMG02 after item rights review; no automatic thumbnail upgrade,medium,standard_rights_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0080.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; post-1990 independent source discovery; use as source lead, not image mirror"
CSS0081,Alliance Graphique Internationale,Global,Independent / media,Transregional,designer organization,independent_or_media,RSS/Atom / HTML,https://a-g-i.org/,200,https://a-g-i.org/,text/html; charset=UTF-8,11685,Alliance Graphique Internationale (AGI) – a professional gathering of the world’s leading graphic designers,Alliance Graphique Internationale (AGI) is a professional gathering of the world’s leading graphic designers,,,html_source_probe_then_manual_rules,IMG00 until item rights and source terms are reviewed; IMG02 if source viewer exists,medium,standard_rights_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0081.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; post-1990 independent source discovery; use as source lead, not image mirror"
CSS0082,Graphic Design Festival Scotland,Global,Independent / media,Transregional,festival archive,independent_or_media,RSS/Atom / HTML,https://graphicdesignfestivalscotland.com/,200,https://graphicdesignfestivalscotland.com/2020/,text/html; charset=UTF-8,9372,Graphic Design Festival Scotland Announcement,Graphic Design Festival Scotland is now operating as INTL.,,,html_source_probe_then_manual_rules,IMG00 until item rights and source terms are reviewed; IMG02 if source viewer exists,medium,standard_rights_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0082.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; post-1990 independent source discovery; use as source lead, not image mirror"
CSS0083,Creative Review,Global,Independent / media,Transregional,design media archive,independent_or_media,RSS/Atom / HTML,https://www.creativereview.co.uk/,200,https://www.creativereview.co.uk/,text/html; charset=UTF-8,180000,Creative Review,"From advertising, photography and film, to design, music and fashion. How is creativity changing your world?",RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml;JSON-LD:application/ld+json;WordPress REST:wp-json,wordpress_rest_or_html_adapter,IMG00/IMG02 after item rights review; no automatic thumbnail upgrade,medium,standard_rights_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0083.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; post-1990 independent source discovery; use as source lead, not image mirror"
CSS0084,Eye Magazine,Global,Independent / media,Transregional,design magazine archive,independent_or_media,RSS/Atom / HTML,https://www.eyemagazine.com/,200,https://eyemagazine.com/,text/html; charset=utf-8,20316,Eye Magazine,,Static JS App,Static JS App:vite,headless_metadata_probe_only,IMG00 until item rights and source terms are reviewed; IMG02 if source viewer exists,medium,standard_rights_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0084.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; post-1990 independent source discovery; use as source lead, not image mirror"
CSS0085,Design Week,Global,Independent / media,Transregional,design media archive,independent_or_media,RSS/Atom / HTML,https://www.designweek.co.uk/,200,https://www.designweek.co.uk/,text/html; charset=UTF-8,180000,Design Week – the UK’s first design magazine.,"Design Week is the UK’s leading source of design industry news, insight, and inspiration. Discover breaking stories, expert commentary, features, and trends across branding, digital, product, and interiors.",JSON-LD,JSON-LD:application/ld+json,html_jsonld_adapter,IMG00 until item rights and source terms are reviewed; IMG02 if source viewer exists,medium,standard_rights_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0085.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; post-1990 independent source discovery; use as source lead, not image mirror"
CSS0086,China Design Museum,East Asia,China / Taiwan / Hong Kong,China,institutional archive,institutional,Static JS App,https://cdm.caa.edu.cn/,200,https://cdm.caa.edu.cn/,text/html; charset=utf-8,2934,中国国际设计博物馆-China Design Museum,"中国国际设计博物馆位于浙江杭州，由普利兹克奖得主、葡萄牙建筑师阿尔瓦罗·西扎设计，总建筑面积1.68万平方米。2024年9月24日中国国际设计博物馆将重新开馆。The China Design Museum is located in Hangzhou, Zhejiang Province. It was designed by Portuguese architect Alvaro Siza, a Pritzker Prize winner, and has a…",,,html_source_probe_then_manual_rules,IMG00 until item rights and source terms are reviewed; IMG02 if source viewer exists,medium,manual_rights_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0086.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; priority East Asia source gap; source-return and bibliographic metadata first"
CSS0087,National Library of China,East Asia,China / Taiwan / Hong Kong,China,national library,institutional,Search interface,https://www.nlc.cn/,200,https://www.nlc.cn/web/index.shtml,text/html; charset=utf-8,68826,首页,,,,html_source_probe_then_manual_rules,IMG00 until item rights and source terms are reviewed; IMG02 if source viewer exists,medium,manual_rights_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0087.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; priority East Asia source gap; source-return and bibliographic metadata first"
CSS0088,Shanghai Library,East Asia,China / Taiwan / Hong Kong,China,public library,institutional,Search interface,https://www.library.sh.cn/,200,https://www.library.sh.cn/,text/html; charset=utf-8,67007,首页 - 上海图书馆,上海图书馆,Static JS App,Static JS App:window.__,headless_metadata_probe_only,IMG00 until item rights and source terms are reviewed; IMG02 if source viewer exists,medium,manual_rights_review,P1 adapter build,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0088.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; priority East Asia source gap; source-return and bibliographic metadata first"
CSS0089,CADAL,East Asia,China / Taiwan / Hong Kong,China,university digital library,institutional,Search interface,https://www.cadal.edu.cn/,,,,,,,,,manual_review_or_alternate_endpoint,IMG00 until source endpoint and item rights are verified,manual context only,manual_rights_review,P2 retry/manual verification,failed,"URLError: <urlopen error [Errno 8] nodename nor servname provided, or not known>",,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; priority East Asia source gap; source-return and bibliographic metadata first"
