sha256,byte_size,file_count,paths
91c058e73b5ccf2965efcf07a111917d9ee86b69ca235661b862c9693d156dd7,1285,2,"[""docs/audits/v49-release-projection-snapshot-db-closure/raw/final/historical-boundary.sha256"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/preflight/historical-boundary.sha256""]"
92335ba0c49e28b644374841fb5e1d0d72f8f49cbbcd4a7ab5d38bcd893329f0,3272608,7,"[""docs/audits/v49-api-read-contract-closure/raw/fresh-c/reconciliation/candidate-derived-stable-ids.tsv"",""docs/audits/v49-api-read-contract-closure/raw/fresh-c/reconciliation/fresh-a-stable-ids.tsv"",""docs/audits/v49-api-read-contract-closure/raw/fresh-c/reconciliation/fresh-b-stable-ids.tsv"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/final/reconciliation/candidate-derived-stable-ids.tsv"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/final/reconciliation/fresh-a-stable-ids.tsv"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/final/reconciliation/fresh-b-stable-ids.tsv"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/restarted-17e06abd/reconciliation/candidate-derived-stable-ids.tsv""]"
93fe282b91608e0260de95fc423c9ef66ec79097a41ed7fe1e441af62f38e6cc,36249,2,"[""data/capture_batch_gsu_contentdm_image_ready_1830_1970_raw/gsu_civil_rights_visual_material_SKennedy_9730.json"",""data/capture_batch_gsu_contentdm_image_ready_1830_1970_raw/gsu_local_posters_SKennedy_9730.json""]"
94768460fa6227dbe4b39a4d2502e94df2439440e89a0e5adb85eb6d2e7109e6,2116,2,"[""data/capture_batch_image_ready_1931_1970_raw/met_object_841359.json"",""data/capture_batch_midcentury_1930_1970_raw/met_object_841359.json""]"
976c5a0ff3257bd5ed1936f94ca7cad554461c1495923d5d4ff279b3fa1c3584,6967,2,"[""data/capture_batch_image_ready_1931_1970_raw/vam_object_O1023214.json"",""data/capture_batch_midcentury_1930_1970_raw/vam_object_O1023214.json""]"
9b1b131b4b3798b5634161bee9bdcd49ac3bf250996d9533de15056330a799c0,12265,2,"[""data/capture_batch_early_region_1830_1880_raw/cleveland_search_trade-card.json"",""data/capture_batch_early_region_1830_1930_raw/cleveland_search_trade-card.json""]"
a00cb215320f8ae28d46e340cfd2d64f6e02ce29fbd94c1322ade1dc5514f98b,47948,2,"[""docs/qa/screenshots/round10-mobile-global-atlas.jpg"",""docs/qa/screenshots/round11-mobile-trace-atlas-ready.png""]"
a2100df93a74b14bba5c3fe901216d11b56ac98405cf42f66b7b82f7eb833581,10795,2,"[""data/capture_batch_princeton_figgy_image_ready_1830_1970_raw/princeton_posters_manifest_21a59fd9-b70d-43cd-8589-6959a51d3a82.json"",""data/capture_batch_princeton_figgy_image_ready_1830_1970_raw/princeton_war_posters_manifest_21a59fd9-b70d-43cd-8589-6959a51d3a82.json""]"
a2ded110cb2641d50c96116cb2b423d325f75490606925fd043dbc0cf324133f,177,5,"[""data/capture_batch_cooperhewitt_graphql_image_ready_1830_2026_raw/cooperhewitt_advertising_records_page_1.json"",""data/capture_batch_cooperhewitt_graphql_image_ready_1830_2026_raw/cooperhewitt_book_cover_records_2001_2026_page_1.json"",""data/capture_batch_cooperhewitt_graphql_image_ready_1830_2026_raw/cooperhewitt_brochure_records_2001_2026_page_1.json"",""data/capture_batch_cooperhewitt_graphql_image_ready_1830_2026_raw/cooperhewitt_packaging_and_identity_records_page_1.json"",""data/capture_batch_cooperhewitt_graphql_image_ready_1830_2026_raw/cooperhewitt_typography_records_page_1.json""]"
a554e2866ef39b8906f7d6fa879971a6f913d46fe50c4f68d7a53de77a6d6225,2541,2,"[""data/capture_batch_image_ready_1931_1970_raw/met_object_853636.json"",""data/capture_batch_midcentury_1930_1970_raw/met_object_853636.json""]"
a6ad6226d51dec7abdc78142fd595122c9f10f004dcd7306aacfa59a6cf89c4c,4635,2,"[""data/capture_batch_image_ready_1931_1970_raw/vam_object_O114860.json"",""data/capture_batch_midcentury_1930_1970_raw/vam_object_O114860.json""]"
ac110fee6eb63251d0b3e1901ea3adfa906501f5a669fcd63201bea85c7c35a0,189840,2,"[""data/source_candidate_probe_v1_raw/ESC055.html.txt"",""data/source_candidate_probe_v1_raw/SEM070.html.txt""]"
ac71de45b0142157fe3c78fe18f9134782c59c2a1618ec8fa6ecf48d0ae0e3f4,18,7,"[""docs/audits/v49-api-read-contract-closure/raw/fresh-c/reconciliation/remapped-a-b.tsv"",""docs/audits/v49-api-read-contract-closure/raw/fresh-c/reconciliation/source-mismatch-a.tsv"",""docs/audits/v49-api-read-contract-closure/raw/fresh-c/reconciliation/source-mismatch-b.tsv"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/final/reconciliation/remapped-a-b.tsv"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/final/reconciliation/source-mismatch-a.tsv"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/final/reconciliation/source-mismatch-b.tsv"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/restarted-17e06abd/reconciliation/remapped-a-b.tsv""]"
ad7f17536805a5c7d9092ce0df8cc629553b9b6b15b8849468d439adcd13d8fa,2047,2,"[""data/capture_batch_image_ready_1931_1970_raw/met_object_79776.json"",""data/capture_batch_midcentury_1930_1970_raw/met_object_79776.json""]"
ae8fe8cda6d826c7f3dc6d26543371821e2f30a8700e5153b8b497fe50782468,47782,4,"[""docs/qa/screenshots/round10-mobile-menu-icon-only.jpg"",""docs/qa/screenshots/round7-mobile-icon-menu.png"",""docs/qa/screenshots/round8-mobile-menu-icon-only.jpg"",""docs/qa/screenshots/round9-mobile-menu-icon-only.jpg""]"
aec04cff46ff9adaebdc7d73829fecf18a409fbc4305aa49f3e461bfe5167fd7,2122,2,"[""data/capture_batch_image_ready_1931_1970_raw/met_object_841349.json"",""data/capture_batch_midcentury_1930_1970_raw/met_object_841349.json""]"
b0bb8157407302916a19c7898ab75975e824480ac47080c4878722e3bdc4bffe,5554,2,"[""data/capture_batch_image_ready_1931_1970_raw/vam_object_O195242.json"",""data/capture_batch_midcentury_1930_1970_raw/vam_object_O195242.json""]"
b12915e2943b3832227e9ffe3b09870f43c9477b3fee8d91b7d3eb0374b0109c,5296,2,"[""data/contemporary_source_scan_probe_1990_2026_v1_raw/CSS0018.html.txt"",""data/global_edge_discovery_probe_v1_raw/GED0018.html.txt""]"
b1b29994d48382307b27d79ac8579bde3d338b63feef1140baf47e142bbfbedb,32802,2,"[""data/contemporary_source_scan_probe_1990_2026_v1_raw/CSS0046.html.txt"",""data/global_edge_discovery_probe_v1_raw/GED0053.html.txt""]"
b1dc91e2120c08a77f6cdb52df9cc308d86801b5bf85391ecd238f58146f7bad,6027,2,"[""data/capture_batch_image_ready_1931_1970_raw/vam_object_O129280.json"",""data/capture_batch_midcentury_1930_1970_raw/vam_object_O129280.json""]"
b4718199501df616f3aae6018b00ea15fab7bec84aef68753d37a0c1992aad46,7915,2,"[""data/capture_batch_image_ready_1931_1970_raw/vam_object_O1036199.json"",""data/capture_batch_midcentury_1930_1970_raw/vam_object_O1036199.json""]"
ba3eca4994a57b385e2ecd41025d77605a217823394999b4a0fcfa02091f6db5,167,6,"[""docs/audits/v49-phase2b-evidence-amendment/reproduced/01_P1_RIGHTS_LEAF_PRE_FIX_50.wrapper.sql"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/02_P1_RIGHTS_LEAF_PRE_FIX_250.wrapper.sql"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/03_P1_RIGHTS_LEAF_POST_FIX_50.wrapper.sql"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/04_P1_RIGHTS_LEAF_POST_FIX_250.wrapper.sql"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/05_P1_RIGHTS_LEAF_POST_FIX_1000.wrapper.sql"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/06_P1_RIGHTS_LEAF_POST_FIX_PLAN_1000.wrapper.sql""]"
bd3a3d35488524f87ea086ad5fe24d765d2cc6e35376bdd0006eb78f92f552b5,2267,2,"[""data/capture_batch_image_ready_1931_1970_raw/met_object_149756.json"",""data/capture_batch_midcentury_1930_1970_raw/met_object_149756.json""]"
bf083a14a89d275353436f4a0ed4e3134452b285b034145e7efa3eb7bb1375ae,82,2,"[""docs/audits/v49-release-projection-snapshot-db-closure/raw/final/performance/scale-1000-analyzed-fixture.txt"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/final/performance/scale-1000-fixture.txt""]"
c195f934f2fc66f6709c8e928bff31b531a869b6f06e0189253c7e2a68578ceb,80523,2,"[""data/capture_batch_early_region_1830_1880_raw/vam_search_trade-card.json"",""data/capture_batch_early_region_1830_1930_raw/vam_search_trade-card.json""]"
c2e457dad36696cc85df28e3460b439e4abb5cfabee2c726dc0ab825c3cb279c,77964,2,"[""data/capture_batch_early_region_1830_1880_raw/loc_search_trade-card.json"",""data/capture_batch_early_region_1830_1930_raw/loc_search_trade-card.json""]"
c42ab56bff75c923bfa861fc342e8bd526b79e921a099a114cfda528c6a6d21a,38708,2,"[""docs/qa/screenshots/round11-mobile-trace-constellation.png"",""docs/qa/screenshots/round9-mobile-evidence-dots.jpg""]"
c75a0a2e1e139f074ecd5797989aff00e70e6f05d4242ee22bb242a4c0b47920,9980,2,"[""data/capture_batch_gsu_contentdm_image_ready_1830_1970_raw/gsu_civil_rights_visual_material_signal_18604.json"",""data/capture_batch_gsu_contentdm_image_ready_1830_1970_raw/gsu_local_posters_signal_18604.json""]"
c84437f331e4cc0e273eeda772405de096769928c6f681da39579342a3ab5480,7742,2,"[""data/capture_batch_image_ready_1931_1970_raw/vam_object_O591858.json"",""data/capture_batch_midcentury_1930_1970_raw/vam_object_O591858.json""]"
ca19178a35ab4153b75b494963b66ce8243e1b94c173107c87b44d09db23652d,56,3,"[""docs/audits/v49-phase2b-evidence-amendment/empty-schema/empty_A.cluster-stop.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/empty-schema/empty_B.cluster-stop.stdout.log"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/p1.cluster-stop.stdout.log""]"
cb56ecb946952b6ecc2f4e3fbd841d3d0b22a5ab77f2f28cd4ae1fe5f64f4d2d,156,19,"[""docs/audits/v49-api-read-contract-closure/raw/fresh-c/reconciliation/duplicate-a.tsv"",""docs/audits/v49-api-read-contract-closure/raw/fresh-c/reconciliation/duplicate-b.tsv"",""docs/audits/v49-api-read-contract-closure/raw/fresh-c/reconciliation/missing-a.tsv"",""docs/audits/v49-api-read-contract-closure/raw/fresh-c/reconciliation/missing-b.tsv"",""docs/audits/v49-api-read-contract-closure/raw/fresh-c/reconciliation/unexpected-a.tsv"",""docs/audits/v49-api-read-contract-closure/raw/fresh-c/reconciliation/unexpected-b.tsv"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/final/reconciliation/duplicate-a.tsv"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/final/reconciliation/duplicate-b.tsv"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/final/reconciliation/missing-a.tsv"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/final/reconciliation/missing-b.tsv"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/final/reconciliation/unexpected-a.tsv"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/final/reconciliation/unexpected-b.tsv"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/restarted-17e06abd/reconciliation/duplicate-a.tsv"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/restarted-17e06abd/reconciliation/duplicate-b.tsv"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/restarted-17e06abd/reconciliation/missing-a.tsv"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/restarted-17e06abd/reconciliation/missing-b.tsv"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/restarted-17e06abd/reconciliation/quarantined-stable-ids.tsv"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/restarted-17e06abd/reconciliation/unexpected-a.tsv"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/restarted-17e06abd/reconciliation/unexpected-b.tsv""]"
cbc8d5e8507824654458df3fe387e4bf2a59aa235f7746d210d0ef1cd7b280de,45484,3,"[""docs/qa/screenshots/round10-mobile-root.jpg"",""docs/qa/screenshots/round7-mobile-home-top-gap-fixed.png"",""docs/qa/screenshots/round9-mobile-root-before-menu.jpg""]"
cc9c273ea84b4caed154f40efeca09b605b136541a4d530bfbb716727d46f371,998,3,"[""data/contemporary_source_scan_probe_1990_2026_v1_raw/CSS0035.html.txt"",""data/source_probe_edge_v2_raw/ESV226.html.txt"",""data/source_probe_independent_asia_v1_raw/IAS009.html.txt""]"
cd00a111ac004e5462e657395f0831db7b6e224ff392b011373e610ff19d126f,6610,2,"[""data/capture_batch_princeton_figgy_image_ready_1830_1970_raw/princeton_advertising_print_manifest_f05d8114-e37d-467b-819a-386acccbb0d3.json"",""data/capture_batch_princeton_figgy_image_ready_1830_1970_raw/princeton_posters_manifest_f05d8114-e37d-467b-819a-386acccbb0d3.json""]"
ce448a3e57c46b7844a2cb60ae1e1cfd52a3848aa8330e157ae0d16809b7c430,6322,2,"[""data/capture_batch_image_ready_1931_1970_raw/vam_object_O743577.json"",""data/capture_batch_midcentury_1930_1970_raw/vam_object_O743577.json""]"
ced5d34c82b297283bc089cbb2a84d12636997171a8832fffd8c3ec5dca6866d,6465,2,"[""data/capture_batch_princeton_figgy_image_ready_1830_1970_raw/princeton_advertising_print_manifest_7b15f145-9a9e-4b61-aad0-ea0eb829c0f2.json"",""data/capture_batch_princeton_figgy_image_ready_1830_1970_raw/princeton_posters_manifest_7b15f145-9a9e-4b61-aad0-ea0eb829c0f2.json""]"
ced84d66da94d21ad01577ac629945a6bc919f8d9e4a507a610951d62cd7775a,10902,2,"[""data/contemporary_source_scan_probe_1990_2026_v1_raw/CSS0049.html.txt"",""data/global_edge_discovery_probe_v1_raw/GED0059.html.txt""]"
cfd0a645317938e07451108427042e6e4105a3dbc3992dadad86de21b3868bc3,814,2,"[""data/capture_runs/nonmainstream_item_image_2026_zero_result_records.csv"",""data/capture_runs/nonmainstream_region_1990_2026_zero_result_records.csv""]"
d0efb4a046b062e25594882e926a1fea2248f781542ff97062d0b78004902fdb,175,5,"[""docs/audits/v49-phase2b-evidence-amendment/reproduced/07_P1_DELIVERY_PRE_FIX_50.wrapper.sql"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/08_P1_DELIVERY_POST_FIX_50.wrapper.sql"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/09_P1_DELIVERY_POST_FIX_250.wrapper.sql"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/10_P1_DELIVERY_POST_FIX_1000.wrapper.sql"",""docs/audits/v49-phase2b-evidence-amendment/reproduced/11_P1_DELIVERY_POST_FIX_PLAN_1000.wrapper.sql""]"
d44d7db8b6eb553d9b05aa77ef2aeae6536efe634c22e754bb5bc65e65bed882,1816,2,"[""data/capture_batch_image_ready_1931_1970_raw/met_object_662369.json"",""data/capture_batch_midcentury_1930_1970_raw/met_object_662369.json""]"
d90f21a1b1b384d0fb85ba73bdb26733108d4cb4c25584130bd3b414f0f44140,2122,2,"[""data/capture_batch_image_ready_1931_1970_raw/met_object_841358.json"",""data/capture_batch_midcentury_1930_1970_raw/met_object_841358.json""]"
db1af85a09218c3c347eb9014118d060f61cca8908f8be533b248dac262358fe,90191,2,"[""data/contemporary_source_scan_probe_1990_2026_v1_raw/CSS0042.html.txt"",""data/global_edge_discovery_probe_v1_raw/GED0028.html.txt""]"
ddc95de27dac270122f8e011b57d4c73d4a3f9502650ba1f8998a2ae916e0fd6,348,2,"[""data/capture_batch_early_region_1830_1880_raw/cleveland_search_chromolithograph.json"",""data/capture_batch_early_region_1830_1930_raw/cleveland_search_chromolithograph.json""]"
dfc836e7c5035afa8fce9837251fb4a9be7db42265dee20b6866c3ac91693250,394,2,"[""docs/audits/v49-release-projection-snapshot-db-closure/raw/final/current-leaf/current-leaf-full-a.txt"",""docs/audits/v49-release-projection-snapshot-db-closure/raw/final/current-leaf/current-leaf-full-b.txt""]"
