path,category,current_runtime_required,current_api_required,current_database_required,current_ci_required,retained_audit_role,decision
scripts/run_postwar_commons_open_image_capture_1945_2026.py,AUDIT_PROVENANCE_REPRODUCTION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/run_princeton_figgy_image_ready_1830_1970.py,AUDIT_PROVENANCE_REPRODUCTION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/run_protocol_item_capture_1970_2026.py,AUDIT_PROVENANCE_REPRODUCTION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/run_release_snapshot_v1.py,AUDIT_PROVENANCE_REPRODUCTION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/run_smithsonian_open_access_image_ready_1830_1970.py,AUDIT_PROVENANCE_REPRODUCTION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/run_source_breadth_capture_1970_2026.py,AUDIT_PROVENANCE_REPRODUCTION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/run_source_coverage_gap_capture_1931_2026.py,AUDIT_PROVENANCE_REPRODUCTION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/run_trace_first_aic_geographic_balance_v47.py,AUDIT_PROVENANCE_REPRODUCTION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/run_wikimedia_commons_deep_image_ready_1830_1970.py,AUDIT_PROVENANCE_REPRODUCTION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/run_wikimedia_commons_image_ready_1830_1970.py,AUDIT_PROVENANCE_REPRODUCTION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/sample_region_geography_auto_candidates_v1.py,AUDIT_PROVENANCE_REPRODUCTION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/score_region_geo_enrichment_confidence_v1.py,AUDIT_PROVENANCE_REPRODUCTION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/search_seed.py,AUDIT_PROVENANCE_REPRODUCTION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/shard_public_surface_payload_v1.py,AUDIT_PROVENANCE_REPRODUCTION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/source_policy_registry.py,AUDIT_PROVENANCE_REPRODUCTION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/suggest_region_conflict_historical_splits_v1.py,AUDIT_PROVENANCE_REPRODUCTION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/summarize_p0_rights_repair_preflight_v1.py,AUDIT_PROVENANCE_REPRODUCTION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-analysis/benchmark_trace_v49_preprogram.mjs,CURRENT_V49_TRACE_RESEARCH_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-analysis/generate_trace_v49_round1.py,CURRENT_V49_TRACE_RESEARCH_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-association-calibration/calibration_input.py,CURRENT_V49_EXPLORATION_ASSOCIATION_RESEARCH_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-association-calibration/fixtures/association-assessments-v1.json,CURRENT_V49_EXPLORATION_ASSOCIATION_RESEARCH_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-association-calibration/fixtures/nary-local-coherence-v1.json,CURRENT_V49_EXPLORATION_ASSOCIATION_RESEARCH_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-association-calibration/generate_round1.py,CURRENT_V49_EXPLORATION_ASSOCIATION_RESEARCH_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-association-calibration/local_coherence.py,CURRENT_V49_EXPLORATION_ASSOCIATION_RESEARCH_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-association-calibration/model.py,CURRENT_V49_EXPLORATION_ASSOCIATION_RESEARCH_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-association-calibration/nary_fixtures.py,CURRENT_V49_EXPLORATION_ASSOCIATION_RESEARCH_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-association-calibration/test_round1.py,CURRENT_V49_EXPLORATION_ASSOCIATION_RESEARCH_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-association-calibration/validate_round1.py,CURRENT_V49_EXPLORATION_ASSOCIATION_RESEARCH_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-composition-engine/fixtures.py,CURRENT_V49_EXPLORATION_COMPOSITION_RESEARCH_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-composition-engine/fixtures/composition-fixtures-v1.json,CURRENT_V49_EXPLORATION_COMPOSITION_RESEARCH_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-composition-engine/generate_round1.py,CURRENT_V49_EXPLORATION_COMPOSITION_RESEARCH_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-composition-engine/model.py,CURRENT_V49_EXPLORATION_COMPOSITION_RESEARCH_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-composition-engine/test_round1.py,CURRENT_V49_EXPLORATION_COMPOSITION_RESEARCH_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-composition-engine/validate_round1.py,CURRENT_V49_EXPLORATION_COMPOSITION_RESEARCH_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-composition-review/canonical_v2.py,RESEARCH_ENGINE_VALIDATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-composition-review/fixtures/tree-strategy-conformance-v2.json,RESEARCH_ENGINE_VALIDATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-composition-review/fixtures/tree-strategy-negative-v2.json,RESEARCH_ENGINE_VALIDATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-composition-review/generate_round1.py,RESEARCH_ENGINE_VALIDATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-composition-review/instance_v2.py,RESEARCH_ENGINE_VALIDATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-composition-review/test_round1.py,RESEARCH_ENGINE_VALIDATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-composition-review/topology.py,RESEARCH_ENGINE_VALIDATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-composition-review/validate_round1.py,RESEARCH_ENGINE_VALIDATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-constraint-kernel/generate_round1.py,CURRENT_V49_EXPLORATION_CONSTRAINT_KERNEL_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-constraint-kernel/reconcile_round10.py,CURRENT_V49_EXPLORATION_CONSTRAINT_KERNEL_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-constraint-kernel/validate_round1.py,CURRENT_V49_EXPLORATION_CONSTRAINT_KERNEL_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-inquiry-engine/canonical.py,CURRENT_V49_EXPLORATION_INQUIRY_ENGINE_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-inquiry-engine/coverage.py,CURRENT_V49_EXPLORATION_INQUIRY_ENGINE_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-inquiry-engine/fixtures/cross-runtime-fixtures.json,CURRENT_V49_EXPLORATION_INQUIRY_ENGINE_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-inquiry-engine/flow_planner.py,CURRENT_V49_EXPLORATION_INQUIRY_ENGINE_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-inquiry-engine/freeze.py,CURRENT_V49_EXPLORATION_INQUIRY_ENGINE_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-inquiry-engine/generate_round1.py,CURRENT_V49_EXPLORATION_INQUIRY_ENGINE_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-inquiry-engine/instance_compiler.py,CURRENT_V49_EXPLORATION_INQUIRY_ENGINE_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-inquiry-engine/model.py,CURRENT_V49_EXPLORATION_INQUIRY_ENGINE_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-inquiry-engine/seed_registry.py,CURRENT_V49_EXPLORATION_INQUIRY_ENGINE_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-inquiry-engine/strict_parse.py,CURRENT_V49_EXPLORATION_INQUIRY_ENGINE_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-inquiry-engine/test_reference_engine.py,CURRENT_V49_EXPLORATION_INQUIRY_ENGINE_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-inquiry-engine/tree_engine.py,CURRENT_V49_EXPLORATION_INQUIRY_ENGINE_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-inquiry-engine/validate.py,CURRENT_V49_EXPLORATION_INQUIRY_ENGINE_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-exploration-real-database/generate_round1.py,CURRENT_V49_EXPLORATION_REAL_DATABASE_VERIFICATION,False,True,True,False,True,KEEP_ACTIVE
scripts/trace-v49-exploration-real-database/model.py,CURRENT_V49_EXPLORATION_REAL_DATABASE_VERIFICATION,False,True,True,False,True,KEEP_ACTIVE
scripts/trace-v49-exploration-real-database/real-composition-registry-v1.json,CURRENT_V49_EXPLORATION_REAL_DATABASE_VERIFICATION,False,True,True,False,True,KEEP_ACTIVE
scripts/trace-v49-exploration-real-database/scholarly-source-additions-v1.tsv,CURRENT_V49_EXPLORATION_REAL_DATABASE_VERIFICATION,False,True,True,False,True,KEEP_ACTIVE
scripts/trace-v49-relation-grammar/generate_round1.py,CURRENT_V49_RELATION_GRAMMAR_RESEARCH_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-relation-grammar/validate_round1.py,CURRENT_V49_RELATION_GRAMMAR_RESEARCH_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/trace-v49-relation-vocabulary/generate_round1.py,CURRENT_V49_RELATION_VOCABULARY_RESEARCH_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/v49_api_contract_prepare_fresh_c_release.sql,CURRENT_V49_API_VERIFICATION,False,True,False,False,False,KEEP_ACTIVE
scripts/v49_read_api_statistics.mjs,CURRENT_V49_API_VERIFICATION,False,True,False,False,False,KEEP_ACTIVE
scripts/validate_manual_source_record.py,AUDIT_PROVENANCE_REPRODUCTION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/validate_trace_v49_relation_vocabulary_round1.py,CURRENT_V49_RELATION_VOCABULARY_RESEARCH_VERIFICATION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/verify_v49_authority_research_delta.py,AUDIT_PROVENANCE_REPRODUCTION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/verify_v49_rights_machine.py,AUDIT_PROVENANCE_REPRODUCTION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/verify_v49_runtime_cleanup.py,AUDIT_PROVENANCE_REPRODUCTION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
scripts/wikidata_region_geo_factcheck_v1.py,AUDIT_PROVENANCE_REPRODUCTION,False,False,False,False,True,DOCUMENTED_ALLOWLIST
