case_id	phase	method	path	expected_status	actual_status	outcome	latency_ms	response_bytes	response_sha256	error
C10-W07-R0004	CONCURRENCY_C10	GET	/api/trace/v3/exploration/scopes	200	200	PASS	8.801291	707	8b14a489448a1984cfb15fba343a204fafb96965836e0580734e30c3e02f3373	
C10-W07-R0005	CONCURRENCY_C10	GET	/api/trace/v3/exploration/transitions	200	200	PASS	6.569334	712	139abdc791c497981ca0f31b41b09d19a2be583e770b5b9e6f36f7a9d13b434a	
C10-W07-R0006	CONCURRENCY_C10	GET	/api/trace/v3/exploration/workflows	200	200	PASS	8.669667	710	fd65affe0a08cd2ec3b774b6838cd8f49b143392f4d49090467757d3f1026191	
C10-W07-R0007	CONCURRENCY_C10	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	11.294291	725	4dd78134dc4f23e63725e4caeda97ef2bfc1754f5f2aff51942d11c02123691a	
C10-W07-R0008	CONCURRENCY_C10	GET	/api/trace/v3/exploration/associations	200	200	PASS	8.455959	713	ec21eedebf5f2f148d12e05480e7d81a0026a169ea028e9a5ab145187f85b998	
C10-W07-R0009	CONCURRENCY_C10	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	8.138417	2189	a79789043f67fc313292921d4c5d34d25c4abad09138eb94562035770a69e65d	
C10-W08-R0000	CONCURRENCY_C10	GET	/api/trace/v3/exploration/exports	200	200	PASS	7.076500	708	631fc5c6cd72a4902047dddd789da4e136d6b7123bb5d12b025e9336adbc81a8	
C10-W08-R0001	CONCURRENCY_C10	GET	/api/trace/v3/exploration/incidences	200	200	PASS	10.704750	711	d9abfe7c888de54a767bf8acd5d628aeaafe94f02988d127fafdb5f7c19cf6e5	
C10-W08-R0002	CONCURRENCY_C10	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	8.986750	718	624ee202b32e3ded7bd22d1be93401b6e20f864e8621e20bd341f8821f093959	
C10-W08-R0003	CONCURRENCY_C10	GET	/api/trace/v3/exploration/scopes	200	200	PASS	9.758083	707	8b14a489448a1984cfb15fba343a204fafb96965836e0580734e30c3e02f3373	
C10-W08-R0004	CONCURRENCY_C10	GET	/api/trace/v3/exploration/transitions	200	200	PASS	8.655166	712	139abdc791c497981ca0f31b41b09d19a2be583e770b5b9e6f36f7a9d13b434a	
C10-W08-R0005	CONCURRENCY_C10	GET	/api/trace/v3/exploration/workflows	200	200	PASS	6.341000	710	fd65affe0a08cd2ec3b774b6838cd8f49b143392f4d49090467757d3f1026191	
C10-W08-R0006	CONCURRENCY_C10	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	9.582166	725	4dd78134dc4f23e63725e4caeda97ef2bfc1754f5f2aff51942d11c02123691a	
C10-W08-R0007	CONCURRENCY_C10	GET	/api/trace/v3/exploration/associations	200	200	PASS	10.687750	713	ec21eedebf5f2f148d12e05480e7d81a0026a169ea028e9a5ab145187f85b998	
C10-W08-R0008	CONCURRENCY_C10	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	8.120208	2189	a79789043f67fc313292921d4c5d34d25c4abad09138eb94562035770a69e65d	
C10-W08-R0009	CONCURRENCY_C10	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	8.681458	4005	01eac840347efa58ff68d4431a463f7d7dd610dacc575ad788217bbd1b9cacab	
C10-W09-R0000	CONCURRENCY_C10	GET	/api/trace/v3/exploration/incidences	200	200	PASS	10.467375	711	d9abfe7c888de54a767bf8acd5d628aeaafe94f02988d127fafdb5f7c19cf6e5	
C10-W09-R0001	CONCURRENCY_C10	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	11.782208	718	624ee202b32e3ded7bd22d1be93401b6e20f864e8621e20bd341f8821f093959	
C10-W09-R0002	CONCURRENCY_C10	GET	/api/trace/v3/exploration/scopes	200	200	PASS	8.857584	707	8b14a489448a1984cfb15fba343a204fafb96965836e0580734e30c3e02f3373	
C10-W09-R0003	CONCURRENCY_C10	GET	/api/trace/v3/exploration/transitions	200	200	PASS	9.347875	712	139abdc791c497981ca0f31b41b09d19a2be583e770b5b9e6f36f7a9d13b434a	
C10-W09-R0004	CONCURRENCY_C10	GET	/api/trace/v3/exploration/workflows	200	200	PASS	7.527375	710	fd65affe0a08cd2ec3b774b6838cd8f49b143392f4d49090467757d3f1026191	
C10-W09-R0005	CONCURRENCY_C10	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	7.625542	725	4dd78134dc4f23e63725e4caeda97ef2bfc1754f5f2aff51942d11c02123691a	
C10-W09-R0006	CONCURRENCY_C10	GET	/api/trace/v3/exploration/associations	200	200	PASS	9.744542	713	ec21eedebf5f2f148d12e05480e7d81a0026a169ea028e9a5ab145187f85b998	
C10-W09-R0007	CONCURRENCY_C10	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	9.566500	2189	a79789043f67fc313292921d4c5d34d25c4abad09138eb94562035770a69e65d	
C10-W09-R0008	CONCURRENCY_C10	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	7.868583	4005	01eac840347efa58ff68d4431a463f7d7dd610dacc575ad788217bbd1b9cacab	
C10-W09-R0009	CONCURRENCY_C10	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	8.673458	730	da7e8e19cca6598183e902d6f684920ccdc423cf300a4ed8990c211b1e292bbc	
C25-W00-R0000	CONCURRENCY_C25	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	3.757375	725	4dd78134dc4f23e63725e4caeda97ef2bfc1754f5f2aff51942d11c02123691a	
C25-W00-R0001	CONCURRENCY_C25	GET	/api/trace/v3/exploration/associations	200	200	PASS	21.624833	713	ec21eedebf5f2f148d12e05480e7d81a0026a169ea028e9a5ab145187f85b998	
C25-W00-R0002	CONCURRENCY_C25	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	21.588583	2189	a79789043f67fc313292921d4c5d34d25c4abad09138eb94562035770a69e65d	
C25-W00-R0003	CONCURRENCY_C25	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	23.064208	4005	01eac840347efa58ff68d4431a463f7d7dd610dacc575ad788217bbd1b9cacab	
C25-W01-R0000	CONCURRENCY_C25	GET	/api/trace/v3/exploration/associations	200	200	PASS	5.045167	713	ec21eedebf5f2f148d12e05480e7d81a0026a169ea028e9a5ab145187f85b998	
C25-W01-R0001	CONCURRENCY_C25	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	21.679375	2189	a79789043f67fc313292921d4c5d34d25c4abad09138eb94562035770a69e65d	
C25-W01-R0002	CONCURRENCY_C25	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	22.774625	4005	01eac840347efa58ff68d4431a463f7d7dd610dacc575ad788217bbd1b9cacab	
C25-W01-R0003	CONCURRENCY_C25	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	21.562667	730	da7e8e19cca6598183e902d6f684920ccdc423cf300a4ed8990c211b1e292bbc	
C25-W02-R0000	CONCURRENCY_C25	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	22.121875	2189	a79789043f67fc313292921d4c5d34d25c4abad09138eb94562035770a69e65d	
C25-W02-R0001	CONCURRENCY_C25	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	22.183583	4005	01eac840347efa58ff68d4431a463f7d7dd610dacc575ad788217bbd1b9cacab	
C25-W02-R0002	CONCURRENCY_C25	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	22.989375	730	da7e8e19cca6598183e902d6f684920ccdc423cf300a4ed8990c211b1e292bbc	
C25-W02-R0003	CONCURRENCY_C25	GET	/api/trace/v3/exploration/compositions	200	200	PASS	22.473916	713	dd1373bde067964b9bd52ce2ddfcb828999bb077e5e42dd15f348304f0ca70a1	
C25-W03-R0000	CONCURRENCY_C25	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	10.187167	4005	01eac840347efa58ff68d4431a463f7d7dd610dacc575ad788217bbd1b9cacab	
C25-W03-R0001	CONCURRENCY_C25	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	21.673084	730	da7e8e19cca6598183e902d6f684920ccdc423cf300a4ed8990c211b1e292bbc	
C25-W03-R0002	CONCURRENCY_C25	GET	/api/trace/v3/exploration/compositions	200	200	PASS	24.151500	713	dd1373bde067964b9bd52ce2ddfcb828999bb077e5e42dd15f348304f0ca70a1	
C25-W03-R0003	CONCURRENCY_C25	GET	/api/trace/v3/exploration/concept-senses	200	200	PASS	19.696042	715	75cadf84c5a950188e711430d8292660a7c54e01575953995ce43972632429f4	
C25-W04-R0000	CONCURRENCY_C25	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	20.328667	730	da7e8e19cca6598183e902d6f684920ccdc423cf300a4ed8990c211b1e292bbc	
C25-W04-R0001	CONCURRENCY_C25	GET	/api/trace/v3/exploration/compositions	200	200	PASS	21.642375	713	dd1373bde067964b9bd52ce2ddfcb828999bb077e5e42dd15f348304f0ca70a1	
C25-W04-R0002	CONCURRENCY_C25	GET	/api/trace/v3/exploration/concept-senses	200	200	PASS	22.539209	715	75cadf84c5a950188e711430d8292660a7c54e01575953995ce43972632429f4	
C25-W04-R0003	CONCURRENCY_C25	GET	/api/trace/v3/exploration/concepts	200	200	PASS	23.515000	709	05943d3a95d4227edfc1c8c82c6a546b41d5da382d423934b81bb517d2a0eb5d	
C25-W05-R0000	CONCURRENCY_C25	GET	/api/trace/v3/exploration/compositions	200	200	PASS	18.042417	713	dd1373bde067964b9bd52ce2ddfcb828999bb077e5e42dd15f348304f0ca70a1	
C25-W05-R0001	CONCURRENCY_C25	GET	/api/trace/v3/exploration/concept-senses	200	200	PASS	19.968166	715	75cadf84c5a950188e711430d8292660a7c54e01575953995ce43972632429f4	
C25-W05-R0002	CONCURRENCY_C25	GET	/api/trace/v3/exploration/concepts	200	200	PASS	24.132458	709	05943d3a95d4227edfc1c8c82c6a546b41d5da382d423934b81bb517d2a0eb5d	
C25-W05-R0003	CONCURRENCY_C25	GET	/api/trace/v3/exploration/exports	200	200	PASS	20.721042	708	631fc5c6cd72a4902047dddd789da4e136d6b7123bb5d12b025e9336adbc81a8	
C25-W06-R0000	CONCURRENCY_C25	GET	/api/trace/v3/exploration/concept-senses	200	200	PASS	19.259916	715	75cadf84c5a950188e711430d8292660a7c54e01575953995ce43972632429f4	
C25-W06-R0001	CONCURRENCY_C25	GET	/api/trace/v3/exploration/concepts	200	200	PASS	20.342625	709	05943d3a95d4227edfc1c8c82c6a546b41d5da382d423934b81bb517d2a0eb5d	
C25-W06-R0002	CONCURRENCY_C25	GET	/api/trace/v3/exploration/exports	200	200	PASS	23.809834	708	631fc5c6cd72a4902047dddd789da4e136d6b7123bb5d12b025e9336adbc81a8	
C25-W06-R0003	CONCURRENCY_C25	GET	/api/trace/v3/exploration/incidences	200	200	PASS	22.908791	711	d9abfe7c888de54a767bf8acd5d628aeaafe94f02988d127fafdb5f7c19cf6e5	
C25-W07-R0000	CONCURRENCY_C25	GET	/api/trace/v3/exploration/concepts	200	200	PASS	5.740541	709	05943d3a95d4227edfc1c8c82c6a546b41d5da382d423934b81bb517d2a0eb5d	
C25-W07-R0001	CONCURRENCY_C25	GET	/api/trace/v3/exploration/exports	200	200	PASS	22.150084	708	631fc5c6cd72a4902047dddd789da4e136d6b7123bb5d12b025e9336adbc81a8	
C25-W07-R0002	CONCURRENCY_C25	GET	/api/trace/v3/exploration/incidences	200	200	PASS	22.469208	711	d9abfe7c888de54a767bf8acd5d628aeaafe94f02988d127fafdb5f7c19cf6e5	
C25-W07-R0003	CONCURRENCY_C25	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	21.213000	718	624ee202b32e3ded7bd22d1be93401b6e20f864e8621e20bd341f8821f093959	
C25-W08-R0000	CONCURRENCY_C25	GET	/api/trace/v3/exploration/exports	200	200	PASS	16.784833	708	631fc5c6cd72a4902047dddd789da4e136d6b7123bb5d12b025e9336adbc81a8	
C25-W08-R0001	CONCURRENCY_C25	GET	/api/trace/v3/exploration/incidences	200	200	PASS	20.015250	711	d9abfe7c888de54a767bf8acd5d628aeaafe94f02988d127fafdb5f7c19cf6e5	
C25-W08-R0002	CONCURRENCY_C25	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	24.111167	718	624ee202b32e3ded7bd22d1be93401b6e20f864e8621e20bd341f8821f093959	
C25-W08-R0003	CONCURRENCY_C25	GET	/api/trace/v3/exploration/scopes	200	200	PASS	18.947125	707	8b14a489448a1984cfb15fba343a204fafb96965836e0580734e30c3e02f3373	
C25-W09-R0000	CONCURRENCY_C25	GET	/api/trace/v3/exploration/incidences	200	200	PASS	11.661166	711	d9abfe7c888de54a767bf8acd5d628aeaafe94f02988d127fafdb5f7c19cf6e5	
C25-W09-R0001	CONCURRENCY_C25	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	22.584459	718	624ee202b32e3ded7bd22d1be93401b6e20f864e8621e20bd341f8821f093959	
C25-W09-R0002	CONCURRENCY_C25	GET	/api/trace/v3/exploration/scopes	200	200	PASS	22.959500	707	8b14a489448a1984cfb15fba343a204fafb96965836e0580734e30c3e02f3373	
C25-W09-R0003	CONCURRENCY_C25	GET	/api/trace/v3/exploration/transitions	200	200	PASS	20.319416	712	139abdc791c497981ca0f31b41b09d19a2be583e770b5b9e6f36f7a9d13b434a	
C25-W10-R0000	CONCURRENCY_C25	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	8.156917	718	624ee202b32e3ded7bd22d1be93401b6e20f864e8621e20bd341f8821f093959	
C25-W10-R0001	CONCURRENCY_C25	GET	/api/trace/v3/exploration/scopes	200	200	PASS	22.936375	707	8b14a489448a1984cfb15fba343a204fafb96965836e0580734e30c3e02f3373	
C25-W10-R0002	CONCURRENCY_C25	GET	/api/trace/v3/exploration/transitions	200	200	PASS	23.321459	712	139abdc791c497981ca0f31b41b09d19a2be583e770b5b9e6f36f7a9d13b434a	
C25-W10-R0003	CONCURRENCY_C25	GET	/api/trace/v3/exploration/workflows	200	200	PASS	19.930250	710	fd65affe0a08cd2ec3b774b6838cd8f49b143392f4d49090467757d3f1026191	
C25-W11-R0000	CONCURRENCY_C25	GET	/api/trace/v3/exploration/scopes	200	200	PASS	18.506375	707	8b14a489448a1984cfb15fba343a204fafb96965836e0580734e30c3e02f3373	
C25-W11-R0001	CONCURRENCY_C25	GET	/api/trace/v3/exploration/transitions	200	200	PASS	20.025959	712	139abdc791c497981ca0f31b41b09d19a2be583e770b5b9e6f36f7a9d13b434a	
C25-W11-R0002	CONCURRENCY_C25	GET	/api/trace/v3/exploration/workflows	200	200	PASS	24.244125	710	fd65affe0a08cd2ec3b774b6838cd8f49b143392f4d49090467757d3f1026191	
C25-W11-R0003	CONCURRENCY_C25	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	21.947458	725	4dd78134dc4f23e63725e4caeda97ef2bfc1754f5f2aff51942d11c02123691a	
C25-W12-R0000	CONCURRENCY_C25	GET	/api/trace/v3/exploration/transitions	200	200	PASS	11.312041	712	139abdc791c497981ca0f31b41b09d19a2be583e770b5b9e6f36f7a9d13b434a	
C25-W12-R0001	CONCURRENCY_C25	GET	/api/trace/v3/exploration/workflows	200	200	PASS	22.317083	710	fd65affe0a08cd2ec3b774b6838cd8f49b143392f4d49090467757d3f1026191	
C25-W12-R0002	CONCURRENCY_C25	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	23.433708	725	4dd78134dc4f23e63725e4caeda97ef2bfc1754f5f2aff51942d11c02123691a	
C25-W12-R0003	CONCURRENCY_C25	GET	/api/trace/v3/exploration/associations	200	200	PASS	20.082625	713	ec21eedebf5f2f148d12e05480e7d81a0026a169ea028e9a5ab145187f85b998	
C25-W13-R0000	CONCURRENCY_C25	GET	/api/trace/v3/exploration/workflows	200	200	PASS	19.759250	710	fd65affe0a08cd2ec3b774b6838cd8f49b143392f4d49090467757d3f1026191	
C25-W13-R0001	CONCURRENCY_C25	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	20.895958	725	4dd78134dc4f23e63725e4caeda97ef2bfc1754f5f2aff51942d11c02123691a	
C25-W13-R0002	CONCURRENCY_C25	GET	/api/trace/v3/exploration/associations	200	200	PASS	23.269958	713	ec21eedebf5f2f148d12e05480e7d81a0026a169ea028e9a5ab145187f85b998	
C25-W13-R0003	CONCURRENCY_C25	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	22.995459	2189	a79789043f67fc313292921d4c5d34d25c4abad09138eb94562035770a69e65d	
C25-W14-R0000	CONCURRENCY_C25	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	9.540667	725	4dd78134dc4f23e63725e4caeda97ef2bfc1754f5f2aff51942d11c02123691a	
C25-W14-R0001	CONCURRENCY_C25	GET	/api/trace/v3/exploration/associations	200	200	PASS	22.319208	713	ec21eedebf5f2f148d12e05480e7d81a0026a169ea028e9a5ab145187f85b998	
C25-W14-R0002	CONCURRENCY_C25	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	24.184958	2189	a79789043f67fc313292921d4c5d34d25c4abad09138eb94562035770a69e65d	
C25-W14-R0003	CONCURRENCY_C25	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	19.497541	4005	01eac840347efa58ff68d4431a463f7d7dd610dacc575ad788217bbd1b9cacab	
C25-W15-R0000	CONCURRENCY_C25	GET	/api/trace/v3/exploration/associations	200	200	PASS	8.059958	713	ec21eedebf5f2f148d12e05480e7d81a0026a169ea028e9a5ab145187f85b998	
C25-W15-R0001	CONCURRENCY_C25	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	22.499958	2189	a79789043f67fc313292921d4c5d34d25c4abad09138eb94562035770a69e65d	
C25-W15-R0002	CONCURRENCY_C25	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	23.712875	4005	01eac840347efa58ff68d4431a463f7d7dd610dacc575ad788217bbd1b9cacab	
C25-W15-R0003	CONCURRENCY_C25	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	19.845166	730	da7e8e19cca6598183e902d6f684920ccdc423cf300a4ed8990c211b1e292bbc	
C25-W16-R0000	CONCURRENCY_C25	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	6.562042	2189	a79789043f67fc313292921d4c5d34d25c4abad09138eb94562035770a69e65d	
C25-W16-R0001	CONCURRENCY_C25	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	22.841541	4005	01eac840347efa58ff68d4431a463f7d7dd610dacc575ad788217bbd1b9cacab	
C25-W16-R0002	CONCURRENCY_C25	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	23.253125	730	da7e8e19cca6598183e902d6f684920ccdc423cf300a4ed8990c211b1e292bbc	
C25-W16-R0003	CONCURRENCY_C25	GET	/api/trace/v3/exploration/compositions	200	200	PASS	19.956167	713	dd1373bde067964b9bd52ce2ddfcb828999bb077e5e42dd15f348304f0ca70a1	
C25-W17-R0000	CONCURRENCY_C25	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	15.288583	4005	01eac840347efa58ff68d4431a463f7d7dd610dacc575ad788217bbd1b9cacab	
C25-W17-R0001	CONCURRENCY_C25	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	20.463750	730	da7e8e19cca6598183e902d6f684920ccdc423cf300a4ed8990c211b1e292bbc	
C25-W17-R0002	CONCURRENCY_C25	GET	/api/trace/v3/exploration/compositions	200	200	PASS	23.422958	713	dd1373bde067964b9bd52ce2ddfcb828999bb077e5e42dd15f348304f0ca70a1	
C25-W17-R0003	CONCURRENCY_C25	GET	/api/trace/v3/exploration/concept-senses	200	200	PASS	19.656458	715	75cadf84c5a950188e711430d8292660a7c54e01575953995ce43972632429f4	
C25-W18-R0000	CONCURRENCY_C25	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	14.535750	730	da7e8e19cca6598183e902d6f684920ccdc423cf300a4ed8990c211b1e292bbc	
C25-W18-R0001	CONCURRENCY_C25	GET	/api/trace/v3/exploration/compositions	200	200	PASS	21.912083	713	dd1373bde067964b9bd52ce2ddfcb828999bb077e5e42dd15f348304f0ca70a1	
C25-W18-R0002	CONCURRENCY_C25	GET	/api/trace/v3/exploration/concept-senses	200	200	PASS	23.076417	715	75cadf84c5a950188e711430d8292660a7c54e01575953995ce43972632429f4	
C25-W18-R0003	CONCURRENCY_C25	GET	/api/trace/v3/exploration/concepts	200	200	PASS	20.010833	709	05943d3a95d4227edfc1c8c82c6a546b41d5da382d423934b81bb517d2a0eb5d	
C25-W19-R0000	CONCURRENCY_C25	GET	/api/trace/v3/exploration/compositions	200	200	PASS	21.607584	713	dd1373bde067964b9bd52ce2ddfcb828999bb077e5e42dd15f348304f0ca70a1	
C25-W19-R0001	CONCURRENCY_C25	GET	/api/trace/v3/exploration/concept-senses	200	200	PASS	22.234458	715	75cadf84c5a950188e711430d8292660a7c54e01575953995ce43972632429f4	
C25-W19-R0002	CONCURRENCY_C25	GET	/api/trace/v3/exploration/concepts	200	200	PASS	22.993042	709	05943d3a95d4227edfc1c8c82c6a546b41d5da382d423934b81bb517d2a0eb5d	
C25-W19-R0003	CONCURRENCY_C25	GET	/api/trace/v3/exploration/exports	200	200	PASS	22.533000	708	631fc5c6cd72a4902047dddd789da4e136d6b7123bb5d12b025e9336adbc81a8	
C25-W20-R0000	CONCURRENCY_C25	GET	/api/trace/v3/exploration/concept-senses	200	200	PASS	21.049750	715	75cadf84c5a950188e711430d8292660a7c54e01575953995ce43972632429f4	
C25-W20-R0001	CONCURRENCY_C25	GET	/api/trace/v3/exploration/concepts	200	200	PASS	22.112833	709	05943d3a95d4227edfc1c8c82c6a546b41d5da382d423934b81bb517d2a0eb5d	
C25-W20-R0002	CONCURRENCY_C25	GET	/api/trace/v3/exploration/exports	200	200	PASS	22.642916	708	631fc5c6cd72a4902047dddd789da4e136d6b7123bb5d12b025e9336adbc81a8	
C25-W20-R0003	CONCURRENCY_C25	GET	/api/trace/v3/exploration/incidences	200	200	PASS	22.975333	711	d9abfe7c888de54a767bf8acd5d628aeaafe94f02988d127fafdb5f7c19cf6e5	
C25-W21-R0000	CONCURRENCY_C25	GET	/api/trace/v3/exploration/concepts	200	200	PASS	7.266666	709	05943d3a95d4227edfc1c8c82c6a546b41d5da382d423934b81bb517d2a0eb5d	
C25-W21-R0001	CONCURRENCY_C25	GET	/api/trace/v3/exploration/exports	200	200	PASS	22.941541	708	631fc5c6cd72a4902047dddd789da4e136d6b7123bb5d12b025e9336adbc81a8	
C25-W21-R0002	CONCURRENCY_C25	GET	/api/trace/v3/exploration/incidences	200	200	PASS	23.422375	711	d9abfe7c888de54a767bf8acd5d628aeaafe94f02988d127fafdb5f7c19cf6e5	
C25-W21-R0003	CONCURRENCY_C25	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	19.804583	718	624ee202b32e3ded7bd22d1be93401b6e20f864e8621e20bd341f8821f093959	
C25-W22-R0000	CONCURRENCY_C25	GET	/api/trace/v3/exploration/exports	200	200	PASS	18.889416	708	631fc5c6cd72a4902047dddd789da4e136d6b7123bb5d12b025e9336adbc81a8	
C25-W22-R0001	CONCURRENCY_C25	GET	/api/trace/v3/exploration/incidences	200	200	PASS	20.028042	711	d9abfe7c888de54a767bf8acd5d628aeaafe94f02988d127fafdb5f7c19cf6e5	
C25-W22-R0002	CONCURRENCY_C25	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	24.253875	718	624ee202b32e3ded7bd22d1be93401b6e20f864e8621e20bd341f8821f093959	
C25-W22-R0003	CONCURRENCY_C25	GET	/api/trace/v3/exploration/scopes	200	200	PASS	22.516083	707	8b14a489448a1984cfb15fba343a204fafb96965836e0580734e30c3e02f3373	
C25-W23-R0000	CONCURRENCY_C25	GET	/api/trace/v3/exploration/incidences	200	200	PASS	20.688250	711	d9abfe7c888de54a767bf8acd5d628aeaafe94f02988d127fafdb5f7c19cf6e5	
C25-W23-R0001	CONCURRENCY_C25	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	21.094333	718	624ee202b32e3ded7bd22d1be93401b6e20f864e8621e20bd341f8821f093959	
C25-W23-R0002	CONCURRENCY_C25	GET	/api/trace/v3/exploration/scopes	200	200	PASS	23.142375	707	8b14a489448a1984cfb15fba343a204fafb96965836e0580734e30c3e02f3373	
C25-W23-R0003	CONCURRENCY_C25	GET	/api/trace/v3/exploration/transitions	200	200	PASS	23.169041	712	139abdc791c497981ca0f31b41b09d19a2be583e770b5b9e6f36f7a9d13b434a	
C25-W24-R0000	CONCURRENCY_C25	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	6.406375	718	624ee202b32e3ded7bd22d1be93401b6e20f864e8621e20bd341f8821f093959	
C25-W24-R0001	CONCURRENCY_C25	GET	/api/trace/v3/exploration/scopes	200	200	PASS	22.608041	707	8b14a489448a1984cfb15fba343a204fafb96965836e0580734e30c3e02f3373	
C25-W24-R0002	CONCURRENCY_C25	GET	/api/trace/v3/exploration/transitions	200	200	PASS	22.966708	712	139abdc791c497981ca0f31b41b09d19a2be583e770b5b9e6f36f7a9d13b434a	
C25-W24-R0003	CONCURRENCY_C25	GET	/api/trace/v3/exploration/workflows	200	200	PASS	20.480625	710	fd65affe0a08cd2ec3b774b6838cd8f49b143392f4d49090467757d3f1026191	
C50-W00-R0000	CONCURRENCY_C50	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	20.350208	725	4dd78134dc4f23e63725e4caeda97ef2bfc1754f5f2aff51942d11c02123691a	
C50-W00-R0001	CONCURRENCY_C50	GET	/api/trace/v3/exploration/associations	200	200	PASS	42.567541	713	ec21eedebf5f2f148d12e05480e7d81a0026a169ea028e9a5ab145187f85b998	
C50-W01-R0000	CONCURRENCY_C50	GET	/api/trace/v3/exploration/associations	200	200	PASS	7.206208	713	ec21eedebf5f2f148d12e05480e7d81a0026a169ea028e9a5ab145187f85b998	
C50-W01-R0001	CONCURRENCY_C50	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	36.187375	2189	a79789043f67fc313292921d4c5d34d25c4abad09138eb94562035770a69e65d	
C50-W02-R0000	CONCURRENCY_C50	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	30.142250	2189	a79789043f67fc313292921d4c5d34d25c4abad09138eb94562035770a69e65d	
C50-W02-R0001	CONCURRENCY_C50	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	42.525292	4005	01eac840347efa58ff68d4431a463f7d7dd610dacc575ad788217bbd1b9cacab	
C50-W03-R0000	CONCURRENCY_C50	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	42.420167	4005	01eac840347efa58ff68d4431a463f7d7dd610dacc575ad788217bbd1b9cacab	
C50-W03-R0001	CONCURRENCY_C50	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	41.488583	730	da7e8e19cca6598183e902d6f684920ccdc423cf300a4ed8990c211b1e292bbc	
C50-W04-R0000	CONCURRENCY_C50	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	30.097667	730	da7e8e19cca6598183e902d6f684920ccdc423cf300a4ed8990c211b1e292bbc	
C50-W04-R0001	CONCURRENCY_C50	GET	/api/trace/v3/exploration/compositions	200	200	PASS	41.578084	713	dd1373bde067964b9bd52ce2ddfcb828999bb077e5e42dd15f348304f0ca70a1	
C50-W05-R0000	CONCURRENCY_C50	GET	/api/trace/v3/exploration/compositions	200	200	PASS	25.754250	713	dd1373bde067964b9bd52ce2ddfcb828999bb077e5e42dd15f348304f0ca70a1	
C50-W05-R0001	CONCURRENCY_C50	GET	/api/trace/v3/exploration/concept-senses	200	200	PASS	43.245542	715	75cadf84c5a950188e711430d8292660a7c54e01575953995ce43972632429f4	
