input_ordinal	surface_id	legacy_surface_ledger_id	source_record_id	archive_object_id	import_disposition	reason_code	corpus_disposition	fail_closed_delta_id
3848	SURF-CCT2026R02545	a93472ff-0e09-54fb-ab1e-64a60856cc39	833bd510-7004-5e91-86d1-62397e3a0697	e3df9ab3-b8e7-532e-9ffd-3a2e63a73c46	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	b3cc6e14-7f14-52d7-9de7-c2e957334a24
3849	SURF-CCT2026R02546	31f7968c-1e6d-59d6-8ad8-7fda5349415b	559762a5-d58a-598c-84e7-40bc7158f640	44751e9a-52b5-5096-b059-328049ad3015	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	56ab6742-080a-5c9b-97c5-29cf33d3da9e
3850	SURF-CCT2026R02547	ccf21627-a620-5af1-b989-3db1bbe91d05	866984fe-229f-507f-be98-5ad52a0c6991	22fe3113-426b-53cf-bab8-8cdda4393519	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	855e9ecb-7cf0-5521-9498-c3cebb2d5fff
3851	SURF-CCT2026R02548	ecf1f4a9-9ace-5d51-9fe7-430826202290	a2c81047-2b2a-5398-8440-4de8bb6727a8	6f7f8e4e-6d6e-5a2a-a8fa-314f02699a44	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	e2e59fbe-68e4-5b8d-a9bf-37d42a8f0988
3852	SURF-CCT2026R02549	3358d89a-0436-51c8-b4f5-01cb7d5fed2b	df566ee8-4d68-5885-9306-c16d873f6cf2	5945c068-0129-5e05-a702-eeabaf1f35a5	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	0701007c-cbdc-55ca-99cd-341bf025a1b7
3853	SURF-CCT2026R02550	c0e4165e-8013-5627-b383-18760d06bfe7	5886cd3d-06a3-55a3-8139-44b5dceb3115	284a73f2-fa47-5793-9d74-a1de34ec4110	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	31e28470-25a3-5d55-bdcf-1e9db5be1e5a
3854	SURF-CCT2026R02551	6d0ab19d-50b3-5e77-84ea-469aef7d96eb	3c3b8c8c-7a66-5bb4-bca0-cad96ee47112	5d032d1b-0f89-5395-a2e9-07ddb8961e2c	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	f58b742a-7d9b-5b12-a203-5c43c6d56fb8
3855	SURF-CCT2026R02552	5a0ce8d0-d735-5020-a2dd-72dd2a4fb096	fd1cd027-b594-56d4-a9ef-e98b329d205f	e3ffe229-0c37-5d64-92ef-b2e32873ec2a	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	a32e3af6-0a90-5928-a1fb-1d3ab2330c0d
3856	SURF-CCT2026R03218	093618d3-637b-54a4-a29b-7d202bbca794	e7652dae-4acd-521b-9293-cd734aecfadd	b487227e-f3dc-518d-9751-c622f0a7b83a	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	d7832a25-90ea-5c87-a645-840d9904533a
3857	SURF-CCT2026R03485	2c8fd7ad-4c3b-5a3c-b4b0-17b322430371	ef9f067d-c9c4-55e6-9264-02d4f4070678	d61d1a24-a38f-580b-86ad-cb02addb85a0	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	866773e1-16d2-5df9-a5f9-ee71893e91f6
3858	SURF-CCT2026R03486	ae60243a-914b-5f61-afcc-f4bd9ed0856c	938c829b-e0d4-575f-8b6e-ddaa1ba0fd57	6d60417a-593f-546a-b248-ec7ff76959d6	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	1778f311-5d37-501b-8e58-bce9be99805f
3859	SURF-CCT2026R03487	464830ce-fc86-545c-b6f1-909efb3fe268	90f0eea0-a4db-5a77-b90a-0c048884a7bc	07fe7399-7664-5d7e-a4fe-73c9264bb346	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	ccbd10b5-cc45-5e7a-8aa4-b1d95b2a5fff
3860	SURF-CCT2026R03488	6bb453d6-60bd-59d1-8bf4-228386b5cfdc	74e7c8d7-c295-5c51-b56e-1e785fa23db2	6a50fc58-61f6-576a-8ccd-acb9be2d3a51	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	7d2351ad-489b-5c5f-b690-e193f53a0746
3861	SURF-CCT2026R03672	21ca97de-664c-5d56-b341-67fff7b2595f	3dd92737-ee4c-5791-aebe-ab6d23b03cc4	b5ed98c9-96d9-56e3-bfe5-37a2a17c349a	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	b7043b9a-501f-5ea3-b673-787f4774b871
3862	SURF-CCT2026R03676	2568237a-cbc5-5090-afc3-9c9068f021e0	c14741ea-139d-50d8-aa38-873f88789cfa	9bb5e678-ebf3-5e92-b3a7-b32e8c0c121c	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	18905666-bce5-589b-8b3a-f61b9597ba1b
3863	SURF-CCT2026R03677	81de9485-26a6-5299-94ba-b75e9f4a8bcc	06784a86-80c0-5f5f-bccc-850eeef0d56d	fa09ccc2-5908-5ca7-8a00-eba497499b2c	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	3336aad1-8a90-56b9-8d1c-573fba2ad62d
3864	SURF-CCT2026R03678	9d2d7cb5-4001-519f-a605-a1cc545c6381	630c106e-c582-5de8-9d90-fb7ad6122da8	71a5ec5f-76fd-54c2-97e1-ea22e5a5c1cf	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	002a2a8d-b23b-5038-8059-162b274364fe
3865	SURF-CGS2026R0165	f2034d8b-d738-5b53-9cb8-ecb86a24c7f5	38b7b653-545d-5050-903b-d0dd4f6296e8	7ef446ab-174f-5e7a-a587-aea36b404c30	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	133ed188-9798-5512-bae7-c3a57902cf67
3866	SURF-CGS2026R0166	2c0a0f4c-4253-5d34-a703-1b9cba7ca5bd	dd7ed111-6b9c-5d3f-9231-b78db058b452	340ab059-7369-5ea5-9737-288ff5a64dc9	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	62d65c37-5c8e-5b02-824d-4bde6c8c2ace
3867	SURF-CGS2026R0168	be1571ef-6adb-5437-9cf9-7c37a11d5996	b950e356-b338-536c-922e-c55397fcae55	735f18a3-4976-5bf9-b13b-eb1b6b74fac1	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	07e3ab7a-d02e-5d31-a20a-649eb04f5001
3868	SURF-CGS2026R0169	10d16cae-7bd6-587d-a7a7-e7fb2f4f24ab	d676f06b-6486-518f-8fa7-4fc7441ef2c7	7070c2b2-8b5c-560b-9d43-caeb06204cb2	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	5e4b8b4e-08cb-51eb-93a8-d770aba72b43
3869	SURF-CGS2026R0369	6be64b77-9c8d-50d1-a7ef-06f9becbdf76	4cbcd41d-bb43-50d9-94e9-77bfa2515892	7b6bd416-b8ba-5e29-b69a-c4159699a1fc	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	4eb65c81-39ef-5100-aac5-c45860a229ee
3870	SURF-CGS2026R0444	e7b43a29-4100-5bbb-825e-e85514af4541	e9a38c98-ce38-56ca-8b89-fe0d2a2013c9	71e691f0-42ea-559f-8402-82d4c8b251ca	held	METADATA_SUPPORTED_BELOW_STRICT_EVIDENCE_THRESHOLD	held	b98b2f80-7f6e-5d11-94d3-11e28f2fb8ce
3871	SURF-CGS2026R0445	9b285c13-6999-5465-bd29-f4bec19c459a	95b8f591-a31a-5d2f-86f4-364601b69e13	ab7af6c3-b432-5358-9e09-d4be99869dd0	held	METADATA_SUPPORTED_BELOW_STRICT_EVIDENCE_THRESHOLD	held	1d5cc9b6-c568-5e5e-8774-8e6f4b1669bc
3872	SURF-CGS2026R0446	1cb825d7-fe9d-532d-a131-7b2594ad7cb4	0e181d49-8cb2-5f4f-b099-5f161565b11b	3e0ea336-94d8-55df-8183-c2d109140bf8	held	METADATA_SUPPORTED_BELOW_STRICT_EVIDENCE_THRESHOLD	held	184038b3-90b5-5487-8a72-3612d236974c
3873	SURF-CPB2026R0003	df9049ce-648b-5535-ac35-cb0870634142	1f78de6a-1eed-5380-93db-dd7bb20eed51	d1ec0359-ae37-591f-bd58-5880257b5602	held	METADATA_SUPPORTED_BELOW_STRICT_EVIDENCE_THRESHOLD	held	242e9be2-e619-51e7-9eac-3172315c8f34
3874	SURF-CPB2026R0004	8a7bd65b-e4ff-5370-a956-b8c6370e686d	26f486ed-1c6f-59bd-b380-5db5996677fe	58f9b86c-8b68-5f6e-9743-9aea388f8fe3	held	METADATA_SUPPORTED_BELOW_STRICT_EVIDENCE_THRESHOLD	held	17e4dd9c-9300-5eee-b4d7-be95b74e6ecf
3875	SURF-CRB2026V2R0666	23ff4119-7be6-5119-85de-4f0903a05c34	511e06e8-337e-5ae4-bff0-aa2129741344	594eddb6-933d-5f24-b1ba-fcdcc4e12b6c	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	c998990b-6b7d-5b09-aa23-b3da6038a8f5
3876	SURF-GA1970R093	cca2d0d1-9fd5-5ddb-8eaf-b6962e0d2aa3	7187e7e8-2cc3-5fcc-b326-02ceec240ee9	db2507c7-c7d0-53ba-92ad-cfc91ecbfe96	held	METADATA_SUPPORTED_BELOW_STRICT_EVIDENCE_THRESHOLD	held	a4cedce7-cf5d-536d-9a25-34de1838508c
3877	SURF-GA1970R094	1940ed94-2008-5eef-9071-c1454d926a4f	0b651f26-4b5d-5701-a6fb-a2725aaaf3cd	46f9c29c-bf7c-594f-bb1a-c95eb5a525c0	held	METADATA_SUPPORTED_BELOW_STRICT_EVIDENCE_THRESHOLD	held	89f64c13-a363-5d2c-86d0-e48dd952b012
3886	SURF-MX1970R002	e8e6ee88-9384-5084-b087-398bd231abdb	b9498329-273b-52ba-a8cc-53b3901c0671	1654d354-0189-5ae9-8cca-88e2a63ed36b	held	METADATA_SUPPORTED_BELOW_STRICT_EVIDENCE_THRESHOLD	held	a20c280b-f3c7-5160-b6e1-3282906a9ca9
3891	SURF-YRGAP-REGION-0011	f8a1fb86-84a8-51e4-adc3-362f5854faf8	6b7821fd-aece-591e-b071-985e4166eaf5	fb648a9e-48ec-5c61-af0b-6b37ad2d6853	held	METADATA_SUPPORTED_BELOW_STRICT_EVIDENCE_THRESHOLD	held	3007ae46-c53c-5709-b789-9d9ae3cd6ef8
3893	SURF-CAW2026R01320	4942c19a-740b-59b6-a9ba-50679fc92095	00fa9470-5bf9-5afa-8c27-23380d677946	57e6ce75-b74a-51c0-801e-0b8bf4490a9c	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	1b5af3d3-9eeb-5ffb-ac0d-5aa74517b5e9
3894	SURF-CAW2026R01864	3bf05622-145c-5a10-8de2-05318d2420d6	8bb194fa-b3bf-5b3e-b5db-68f56500cee3	7e1449fc-0c10-5a92-8dd6-e44b92e904f2	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	28ad0def-e34c-5d58-9e6f-2cf1f3583e37
3895	SURF-CAW2026R01878	7a21a992-e51f-538b-9994-65fc4a6a1c95	66885ace-8bc0-5ead-9860-e3eabd71e439	0072dd25-2eee-5cf6-9718-fdc119b05fa4	held	METADATA_SUPPORTED_BELOW_STRICT_EVIDENCE_THRESHOLD	held	f96b5b33-d5d3-5e61-be9b-c75d00f356d2
3896	SURF-CCE2026R00409	64185b61-c671-5ca4-95e2-00f01c65b928	e26a8ddb-2c5a-5df4-802b-2d477620ca2c	ff0f649d-2c35-592b-937f-fc1852e9734d	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	254b115b-b52e-5f21-b552-af033d026879
3897	SURF-CCE2026R00410	087c0818-cceb-53f3-b841-78e78accd2cd	7d364ae9-874a-500f-a574-2fe9d4358556	20c891c2-2e62-556f-9b56-4f0ac276be12	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	2e0fd475-02e0-5e3d-81cf-544f69f2f528
3898	SURF-CCE2026R00411	e87efaf9-8cb0-55eb-b99e-4ffa1dc81bbb	13f2849a-2841-5e8c-800b-6a3bb240591e	8a5fd869-c4bd-52cf-b4f5-3770945eb699	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	ececec6a-e9a1-54e1-8fa7-f689521c75ec
3899	SURF-CCE2026R00412	62bebb00-498e-53d0-a4ed-2afb71df03a6	92ce0993-cd76-530b-9470-d3b300e604c2	b14ff7a7-6765-5d62-a789-920546c79492	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	a26de0c8-9d5b-5ecd-b361-f1d792fbdf2f
3900	SURF-CCT2026R00074	16adddaf-3f59-5a9b-8334-5ee54bb9ef12	183fa2d9-92d7-532d-9a60-bcccb1095e95	f9ee1ecc-a449-5e12-9c28-2a509746fd5f	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	1f8f2bd7-fb3a-59a3-bdb5-fd2b78dcfb66
3901	SURF-CCT2026R00075	317cebe5-69f8-50b5-b401-f99733f2cece	ac3a2c2c-0901-595e-9dcd-8ec6246d1e00	dd16a232-db17-55d3-bf1a-b5f82e5f84d5	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	034469ff-5200-5fa5-ab5a-068af2cbc316
3902	SURF-CCT2026R00076	472a6933-c87a-51a3-924c-8c4a2f88b048	98219b16-9465-58cf-aa51-7062fa005de5	8784a1cd-8272-5e60-b467-8a5fbc8ab7e6	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	187fa288-f55c-5487-98cf-22a5055c51d1
3903	SURF-CCT2026R00077	b23fcc7c-9321-5c88-8924-56148b546843	6e4d0dbb-bafb-5c6f-a429-67920e0361ff	161ee563-375f-5f6d-b717-cb4e1227aacc	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	c64c5747-587f-537b-aa9a-b3ecfb56020a
3904	SURF-CCT2026R00078	ad9107d7-19e6-5e6e-9440-3fea93dd6aa9	588a732a-96a7-5dd5-b99d-7dabca52e5c2	2e496d14-ccbf-554a-acc4-b8497cb24916	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	0057d452-f0db-5b69-a5d8-d564f246d2fa
3905	SURF-CCT2026R00079	c2842dd1-2ad2-56f1-83cd-3f72a9a4d899	7368e081-9110-5653-92c8-e3a9b41b809f	de06d47c-cb53-5cbc-8082-194a37195334	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	e2f24576-126d-58ab-a555-c4e19614b928
3906	SURF-CCT2026R00080	3d0d88cc-8d0e-5f93-a989-4c386205d24b	c390df06-af7c-53b3-b2b5-1ea90ce2f9e3	25d7e317-584f-5169-aa6c-88075bd2114c	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	198f138b-43c6-57eb-80b9-0c3ade359b8b
3907	SURF-CCT2026R00081	38df9cdf-f359-5db2-85c3-76fafd271cb2	1e72705b-6935-5277-80f4-0636ed1816f9	73539dbf-dd2e-593f-a5d2-9efaf2e557ed	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	a12c0fe4-31ef-5bb1-a9f4-a64b0ffeddd0
3908	SURF-CCT2026R00082	c99e293e-8572-5551-9e19-f4558be0f811	b2ef8bf8-634f-59e6-8801-b130942958c6	931501fb-23d9-583b-bbda-378925cc5400	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	353b0d5e-ca14-5bb2-bc91-a1503cf1023f
3909	SURF-CCT2026R00083	3ae212ae-e83b-5224-8d87-b56908f4f574	34d8e919-0efd-51da-8e9c-afc0bed4f5d7	97114b54-814a-5e38-a706-99d25f8c20ea	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	68f39aba-0007-5163-8d98-d5cc936ddeca
3910	SURF-CCT2026R00084	aa418b1d-f711-5a1e-aac4-a4cd164790eb	31a6160a-c40d-5153-8f2a-51128837d32b	347005cf-0b7d-536a-88e0-2328be567716	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	7261f0a1-bf12-5f33-9b18-d9cf99782733
3911	SURF-CCT2026R02056	8349ccb7-fc9c-568a-975b-d2291bfb15f0	0ec41034-cef3-5c1f-9496-d011c5481c2b	58f62ff4-daa8-581c-833b-f72900cad08d	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	7ffb72cc-f415-5b36-8b23-b0945fe07bd9
3912	SURF-CCT2026R02057	2a0b1876-f7c7-5082-a202-8670b409656a	804d1ca5-c8a2-5d6a-abd6-23480d96eb99	da2b3cea-8b8f-598f-b83c-00c7b873920f	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	5f8fedcd-c514-5306-8c12-c5d8bf2aceb7
3913	SURF-CCT2026R02058	a87471c2-8701-5d27-898f-710bbb2c85e5	acbe92c9-d94c-57ec-97ec-75e9e95956a0	a2a338c7-59cc-5cc0-9c48-3db3035d746b	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	0626a1d9-3165-56f0-ad89-38cccd5fb4e4
3914	SURF-CCT2026R02059	9f43cfcf-ce99-5a13-a06f-c6cda356934e	3ea0bf75-124a-5aac-8bcb-2ad283cf9398	7b1906af-4493-5f5a-8976-300bf6b6a2fd	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	35c859cd-b2b5-57dc-8508-22510f70e6c7
3915	SURF-CCT2026R02060	d8907c19-c908-5d0a-8bc6-091f87817bd1	a548e8e8-aa26-56fd-aaab-12eb138e0736	dbe30bc5-6eaf-5861-b94b-12f11174eaeb	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	ee2ae541-4b79-5f3f-ac27-2069626033ea
3916	SURF-CCT2026R02061	0593c074-b1ef-57a2-90d6-fa090afa2d69	7955fc9c-9ce4-57e9-96c8-ba58bb0abc0d	684348b7-d819-528f-b938-ec2576cb2773	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	b0d8bf6f-7517-594f-b19a-6c015350d78b
3917	SURF-CCT2026R02062	341d6667-aac3-55ad-9f05-af793061b7a8	2de44e09-aeae-5423-968c-56ce72396124	64fad25a-345c-5982-84f7-996547c5ff0c	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	1ef5bd6b-b59d-55fd-9d2e-d229f9fa9e04
3918	SURF-CCT2026R02063	2cb67d8b-5041-5567-87c9-7e3274c35dac	cca614b1-ab38-565b-a614-3424eb4d3e62	799d8fcd-e543-5205-82a0-2658b1f8ad1c	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	cc7b1bc6-c212-587b-b758-805304657aa5
3919	SURF-CCT2026R02064	c7a1902a-7c32-5cdd-9c8d-4d78ef6063a1	5ceb1b8c-6f62-5a17-902f-bd7251c315a0	d0c8753c-a6ad-5dfa-b39b-298510a6c4fd	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	8c62c513-4fec-57d6-b945-acc93296b72f
3920	SURF-CCT2026R02065	14258a58-09af-5822-bcb4-c4d04c82e795	23f52a00-5aa6-555a-b1b2-d46add1d1b4b	68af9abd-39a5-5f08-b779-c2dc05f2e3d9	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	beca76ae-42eb-59ae-a1ef-d6813f36faca
3921	SURF-CCT2026R02066	4db1eb14-e9aa-51f5-ba72-9d9f162cd646	ab1afd00-48d9-5899-9057-e41d6f2c8876	69a1610e-3c36-50ab-9ee3-1cb7e300210a	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	ef4a84d7-2478-5bdb-a485-14a2fd28f68e
3922	SURF-CCT2026R02067	4dea9707-64e2-597f-84eb-23facf98a1fc	8e58087e-b2b2-55b4-be0f-8ef4663ed7ba	9ee024d2-956d-5d68-875d-dcbe6e2a5d5f	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	cbc28f94-9c9b-5267-ac62-cff2a371fa9e
3923	SURF-CCT2026R02068	f353352f-0f2d-5c8e-902e-72ecb8dcc7c6	9d33c964-2856-5a02-91fe-911f06487a73	370ce2ac-0ff8-59ce-93ff-bdcc7ea9d916	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	ce441825-4851-5a67-af49-05c6a5b8a2e3
3924	SURF-CCT2026R02069	b821410f-1efd-58b9-81a5-c221ba2a2893	1b6da29e-86ff-593d-abbd-2cdba4b2591a	d5f86a96-a249-5f47-bc57-e366ef216004	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	7ef3c8e1-1846-535e-b573-4f72aafc3351
3925	SURF-CCT2026R02070	b29f8349-80cb-572c-9297-1ad0c40a67c3	5e7d5bf0-75a7-5dab-96ef-30da15588a20	592f8ed4-b43e-5db7-9c89-f97b7596fd36	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	1948a0ef-ead1-554d-aee6-5987b0d1f72a
3926	SURF-CCT2026R02071	be823e58-e62f-5d7d-b0e2-c8015d6915fa	1f3097ac-c739-504d-b6f3-dafa973ecdfc	46881fe2-a69f-51f6-9ff1-aecd11cb4348	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	0d2054b8-7063-5027-8123-f842661a0a47
3927	SURF-CCT2026R02072	021a459d-5977-5d71-bc62-264397b2f7a0	8bd4f1d7-bea6-5a92-b87d-72436e4e13bb	dc47aceb-c1bf-5471-b7cc-95bf7d758368	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	0d40c5e1-e5aa-5369-a6bf-40b4711b6500
3928	SURF-CCT2026R02210	5df2c144-3d64-552d-ac4e-eb69bf20acdd	099144a6-307a-542c-a9dd-cd14231d7fcf	59b6ce62-8813-5b23-a5e4-784ba38d3443	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	58f73af9-d0b9-5f3f-91de-c20ac1b2fa60
3929	SURF-CCT2026R02211	417f4cb1-0d6d-5b5d-b358-4945681b9212	a4c8cbbb-514d-589a-a0c2-7233d9613d93	cd0ad9b4-baa5-55fc-92a5-ee561b99fb9f	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	651f2946-715a-5a8e-9952-54961fda923a
3930	SURF-CCT2026R02553	12b6f145-8642-5820-a24b-9f668b723ebd	0891478b-ee65-56d6-9469-77398bba4d66	31b741c2-8ed1-5015-a309-cf0e5c1ddd68	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	8dbb4977-c26f-5117-a5af-a7c35870a3ab
3931	SURF-CCT2026R02554	b43f8a11-48e4-5a0d-9237-c3ed2b56da98	6c2d9fd3-dbd5-51e3-ae16-f09c4f8a4413	530d4fe8-4993-53af-9bfc-b3f1b06bb466	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	e0fe5662-edcc-50ed-92a4-1028e879948d
3932	SURF-CCT2026R02555	cc9ff8c1-51c1-5e5b-bc90-bb04f23bdf2c	33ad82fa-356c-5fcb-b97f-aff98aac28d3	72b6549b-230c-5ebb-9a2f-f7b6f487c33b	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	f33fa103-f0d0-5129-9654-5d87ff2af27d
3933	SURF-CCT2026R02556	497f4fa3-810c-57e0-a34d-dadcf83dde91	b396b3f9-fcab-5b74-bcd8-ea5288835fae	e979f9f5-dff6-5230-8535-b1298774c6f3	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	80f8b673-4e11-5c43-9b54-08738f6989ad
3934	SURF-CCT2026R02557	32e2e9ed-0258-5da6-bcd7-82161a2a5197	3a6c2c93-a3c9-599e-b283-27a8d05382ef	c422da5d-377c-5e07-adbd-cd2598cbe0e9	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	a8217349-6459-5a33-a946-e07a0b7f0678
3935	SURF-CCT2026R03371	9f682f6e-1210-5a06-9a6f-12e75172ee38	27de2617-e8bf-50e5-82d4-25fe6f458639	c7b3127d-f16a-5475-a09d-45ccc9c687d8	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	924a6a56-2424-5ec0-b2d0-4e9912e03498
3936	SURF-CGS2026R0319	69d5ff55-fabb-50c7-a2fc-2d22930ac094	4378399f-adde-599b-a114-95f24405b9a9	086eb4f0-aa9d-5661-b28d-a5cd0456fafb	held	METADATA_SUPPORTED_BELOW_STRICT_EVIDENCE_THRESHOLD	held	a9dc1d94-3074-5064-8fa0-c71375425bd1
3937	SURF-CGS2026R0323	cc5a89e9-d00d-5eac-9640-f2c936ed4b3d	a80cbad9-2be0-5f0c-a473-4ade3ab4b329	2eca9b13-0e56-58ad-8c42-caa006056548	held	METADATA_SUPPORTED_BELOW_STRICT_EVIDENCE_THRESHOLD	held	1c9ecb49-dfa0-5792-abf9-2ad9e6fce4d6
3938	SURF-CGS2026R0345	b75178e1-7615-543f-91ce-dca548b20699	91e4c3db-5935-59d7-8b23-f60ee95cc1b3	04f47a3f-1678-5241-9025-e5ee26ad446a	held	METADATA_SUPPORTED_BELOW_STRICT_EVIDENCE_THRESHOLD	held	2c34ced4-0ef8-5259-ab6c-d92cc479604a
3939	SURF-CGS2026R0448	d45199ef-b7f7-5eac-b3c0-1e2a382e8c56	a123a8ab-3945-5691-b098-99dbd3b10088	5a1c1b14-c3d7-5962-b006-b3c06ab33867	held	METADATA_SUPPORTED_BELOW_STRICT_EVIDENCE_THRESHOLD	held	3cfdc637-b058-5370-9b5e-1d9f2e39a829
3940	SURF-CGS2026R0449	b9f404d8-73a5-5217-ae5c-5e16b2ab02be	3aabc97a-e920-5daa-ba01-8617b44f6fb1	a6a59f8a-2abe-54cf-8487-e088f467fde0	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	350480bc-a5ae-5734-a251-52bde3c71985
3941	SURF-CGS2026R0450	97db9d60-5691-5feb-9454-064c39d44354	932d2292-4b28-5691-9fb1-b38064d4d5c0	8446b430-14bd-5093-b34f-fefc110aed91	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	13e79795-f73c-5ec0-b862-a874098c2b43
3942	SURF-CGS2026R0452	779ef288-9f5b-52c5-bf12-c26db3df8845	acecb995-e2f9-562d-98d8-063bc2081e77	9d691ef4-3756-5dde-afab-510888298f24	held	METADATA_SUPPORTED_BELOW_STRICT_EVIDENCE_THRESHOLD	held	8fe07cfe-6ef2-5b5a-8051-7e3351619e28
3943	SURF-CGS2026R1175	9375194b-f489-524e-a6aa-e4d2d9adc6d8	b7127e5f-a987-52ca-82c4-20f70c85be36	235d87f8-2ea3-5194-8b51-8a5a246d6b9a	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	420beed3-e38f-5845-a37c-cccf93572e5a
3944	SURF-CGS2026R1176	bbbd19e7-1a82-5243-b1c3-5696c1de90fa	c11095cf-3901-56af-822f-58e8f0623939	8ca9e7f9-f984-5770-8279-d4b7d34a7349	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	43cfdfda-83f8-5084-9ac5-1d7fd11945a5
3945	SURF-COM1970R056	a99cc147-17d8-526f-b61f-83cab09df18d	8170af19-e3b1-5064-8433-7da98d053db7	dc422b99-f0e0-59a7-90c3-ded9c449eef6	held	MISSING_EXPLICIT_EVIDENCE_TIER	held	9449c79d-75d7-55ec-ac1e-7db55ce7f694
3946	SURF-GA1970R095	33264520-d674-5401-a291-e9cf2ebe8875	7f77680d-8b1d-5592-935e-65287e025b18	c6ce81a2-c544-5e3b-a5d0-a38496aefc50	held	METADATA_SUPPORTED_BELOW_STRICT_EVIDENCE_THRESHOLD	held	a8b82d35-288c-5904-9da9-844e7b9d070e
3947	SURF-GSU1970R007	6eff1a61-660c-5975-a9b1-2f8190d8980c	34ae7ed4-3184-52cb-8ffc-64f2bd36e7e1	d10cb2a4-89cd-5fab-b65c-05b8456eef60	held	METADATA_SUPPORTED_BELOW_STRICT_EVIDENCE_THRESHOLD	held	91e6eabc-f532-5adf-adb7-fcfdd5d0674c
3971	SURF-CAW2026R01884	d66facb4-4597-5085-9d38-cdeb7a63932e	e66b2d42-96ef-5fea-ae37-13f008fa667b	78ffdc38-cec3-55ad-bf7a-94ecc98cf9c6	held	METADATA_SUPPORTED_BELOW_STRICT_EVIDENCE_THRESHOLD	held	65b81cca-3136-5608-b29b-9d26cd101bd7
