association_subgraph_id	association_subgraph_hash	node_ids	association_ids	round14_assessment_ids	node_count	edge_count	maximal_induced_for_node_set	topology_family	decision	reason_code	topology_composition_hash	round15_fixture_id	round15_semantic_hash	round15_selected_topology	round15_admitted_count	round15_pruned_count	round15_split_count	round15_frozen_unresolved_count	adapter_unresolved
R16A-SUBGRAPH-3B11A4A73B8C15135410	3b11a4a73b8c151354106cabe9217b3e3db6505cfa215b2ecbf6144955917b5f	"[""TRV:9e44dae2c5ca8dc916878b28f5ec3720e42ea22d2add139759780727e6f487ce"",""TRV:ab8e18ef4ebebeddc0b3152ce9c9006e14fc05242e3fc9ce32246ea6a9543074"",""TRV:ad8c6f6e417a6d2db992c155701ed13494624142922d58eda2e4ad0fa4672fa8""]"	"[""R16A-PAIR:27598c04934f3d33ad80dfb1aecc18d272cf86ee7fe3a726a95aae81144dfb06"",""R16A-PAIR:818cc370417319af9a65fec5211969862df5c48a821265533ba289932e57b18c""]"	"[""R14-ASSOC-002"",""R14-ASSOC-003""]"	3	2	false	LINEAR_PATH	VALID	CONNECTED_TREE_MAX_DEGREE_TWO	f9c253d359466b36ee1674f795faf1eb474975edf2d43815b50c0b8eb48c3bf9	R16A-ENUM-0015	ffe30bb02826132b5543c5b4df17eebc0add424645dfd7c819de937c55c195b5	UNRESOLVED	2	0	0	1	false
R16A-SUBGRAPH-3B11A4A73B8C15135410	3b11a4a73b8c151354106cabe9217b3e3db6505cfa215b2ecbf6144955917b5f	"[""TRV:9e44dae2c5ca8dc916878b28f5ec3720e42ea22d2add139759780727e6f487ce"",""TRV:ab8e18ef4ebebeddc0b3152ce9c9006e14fc05242e3fc9ce32246ea6a9543074"",""TRV:ad8c6f6e417a6d2db992c155701ed13494624142922d58eda2e4ad0fa4672fa8""]"	"[""R16A-PAIR:27598c04934f3d33ad80dfb1aecc18d272cf86ee7fe3a726a95aae81144dfb06"",""R16A-PAIR:818cc370417319af9a65fec5211969862df5c48a821265533ba289932e57b18c""]"	"[""R14-ASSOC-002"",""R14-ASSOC-003""]"	3	2	false	BINARY_FORK	VALID	EXACT_THREE_NODE_TWO_EDGE_BINARY_SHAPE	24c5b3fd644b907a33ae9c76e94d648a43f3ca68853d1f4496baba5b3f155176	R16A-ENUM-0015	ffe30bb02826132b5543c5b4df17eebc0add424645dfd7c819de937c55c195b5	UNRESOLVED	2	0	0	1	false
R16A-SUBGRAPH-3B11A4A73B8C15135410	3b11a4a73b8c151354106cabe9217b3e3db6505cfa215b2ecbf6144955917b5f	"[""TRV:9e44dae2c5ca8dc916878b28f5ec3720e42ea22d2add139759780727e6f487ce"",""TRV:ab8e18ef4ebebeddc0b3152ce9c9006e14fc05242e3fc9ce32246ea6a9543074"",""TRV:ad8c6f6e417a6d2db992c155701ed13494624142922d58eda2e4ad0fa4672fa8""]"	"[""R16A-PAIR:27598c04934f3d33ad80dfb1aecc18d272cf86ee7fe3a726a95aae81144dfb06"",""R16A-PAIR:818cc370417319af9a65fec5211969862df5c48a821265533ba289932e57b18c""]"	"[""R14-ASSOC-002"",""R14-ASSOC-003""]"	3	2	false	BINARY_CONVERGENCE	VALID	EXACT_THREE_NODE_TWO_EDGE_BINARY_SHAPE	ed64f4b1e1638365793afe460df80ea862f3b1c558abb8eb1df36f91218059a2	R16A-ENUM-0015	ffe30bb02826132b5543c5b4df17eebc0add424645dfd7c819de937c55c195b5	UNRESOLVED	2	0	0	1	false
R16A-SUBGRAPH-3B11A4A73B8C15135410	3b11a4a73b8c151354106cabe9217b3e3db6505cfa215b2ecbf6144955917b5f	"[""TRV:9e44dae2c5ca8dc916878b28f5ec3720e42ea22d2add139759780727e6f487ce"",""TRV:ab8e18ef4ebebeddc0b3152ce9c9006e14fc05242e3fc9ce32246ea6a9543074"",""TRV:ad8c6f6e417a6d2db992c155701ed13494624142922d58eda2e4ad0fa4672fa8""]"	"[""R16A-PAIR:27598c04934f3d33ad80dfb1aecc18d272cf86ee7fe3a726a95aae81144dfb06"",""R16A-PAIR:818cc370417319af9a65fec5211969862df5c48a821265533ba289932e57b18c""]"	"[""R14-ASSOC-002"",""R14-ASSOC-003""]"	3	2	false	QUALIFIED_PATH	INVALID	NO_EXPLICIT_GOVERNED_QUALIFICATION_GATE		R16A-ENUM-0015	ffe30bb02826132b5543c5b4df17eebc0add424645dfd7c819de937c55c195b5	UNRESOLVED	2	0	0	1	false
R16A-SUBGRAPH-3B11A4A73B8C15135410	3b11a4a73b8c151354106cabe9217b3e3db6505cfa215b2ecbf6144955917b5f	"[""TRV:9e44dae2c5ca8dc916878b28f5ec3720e42ea22d2add139759780727e6f487ce"",""TRV:ab8e18ef4ebebeddc0b3152ce9c9006e14fc05242e3fc9ce32246ea6a9543074"",""TRV:ad8c6f6e417a6d2db992c155701ed13494624142922d58eda2e4ad0fa4672fa8""]"	"[""R16A-PAIR:27598c04934f3d33ad80dfb1aecc18d272cf86ee7fe3a726a95aae81144dfb06"",""R16A-PAIR:818cc370417319af9a65fec5211969862df5c48a821265533ba289932e57b18c""]"	"[""R14-ASSOC-002"",""R14-ASSOC-003""]"	3	2	false	REFLEXIVE_RETURN	INVALID	NO_EXPLICIT_GOVERNED_NAVIGATION_RETURN		R16A-ENUM-0015	ffe30bb02826132b5543c5b4df17eebc0add424645dfd7c819de937c55c195b5	UNRESOLVED	2	0	0	1	false
R16A-SUBGRAPH-3B11A4A73B8C15135410	3b11a4a73b8c151354106cabe9217b3e3db6505cfa215b2ecbf6144955917b5f	"[""TRV:9e44dae2c5ca8dc916878b28f5ec3720e42ea22d2add139759780727e6f487ce"",""TRV:ab8e18ef4ebebeddc0b3152ce9c9006e14fc05242e3fc9ce32246ea6a9543074"",""TRV:ad8c6f6e417a6d2db992c155701ed13494624142922d58eda2e4ad0fa4672fa8""]"	"[""R16A-PAIR:27598c04934f3d33ad80dfb1aecc18d272cf86ee7fe3a726a95aae81144dfb06"",""R16A-PAIR:818cc370417319af9a65fec5211969862df5c48a821265533ba289932e57b18c""]"	"[""R14-ASSOC-002"",""R14-ASSOC-003""]"	3	2	false	EVIDENCE_GAP_TREE	INVALID	NO_EXPLICIT_GOVERNED_EVIDENCE_GAP_NODE		R16A-ENUM-0015	ffe30bb02826132b5543c5b4df17eebc0add424645dfd7c819de937c55c195b5	UNRESOLVED	2	0	0	1	false
R16A-SUBGRAPH-3B55AF2A756E0F57505E	3b55af2a756e0f57505ed9133e043fec3c96e1c93a73b7df1badccd9dd6fde09	"[""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d"",""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639"",""TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73"",""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""]"	"[""R16A-PAIR:2ea00c84f44e9da21aae78f742f5cf6cba09fee7e94d77ff3420dc07dd64cbb5"",""R16A-PAIR:db9e8b1d1d7e17983872e3600cd1a3ce5ae7f3c907ae70bdeafcbd0b2c6a0460"",""R16A-PAIR:e153332b67669fdaa24f256bfcf61135e56eb2894e48481afc71ae4327c81422"",""R16A-PAIR:f82795fcaba53ac0c255461d014e82b9e563362b645b4c65a58e27644e22c54c""]"	"[""R14-ASSOC-005"",""R14-ASSOC-006"",""R14-ASSOC-007"",""R14-ASSOC-009""]"	4	4	false	LINEAR_PATH	INVALID	NOT_A_CONNECTED_LINEAR_TREE		R16A-ENUM-0016	7eda6074da4f76c72e4d90f911c66601189d438c52ea18d28007db30f6552ae1	UNRESOLVED	2	1	1	2	false
R16A-SUBGRAPH-3B55AF2A756E0F57505E	3b55af2a756e0f57505ed9133e043fec3c96e1c93a73b7df1badccd9dd6fde09	"[""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d"",""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639"",""TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73"",""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""]"	"[""R16A-PAIR:2ea00c84f44e9da21aae78f742f5cf6cba09fee7e94d77ff3420dc07dd64cbb5"",""R16A-PAIR:db9e8b1d1d7e17983872e3600cd1a3ce5ae7f3c907ae70bdeafcbd0b2c6a0460"",""R16A-PAIR:e153332b67669fdaa24f256bfcf61135e56eb2894e48481afc71ae4327c81422"",""R16A-PAIR:f82795fcaba53ac0c255461d014e82b9e563362b645b4c65a58e27644e22c54c""]"	"[""R14-ASSOC-005"",""R14-ASSOC-006"",""R14-ASSOC-007"",""R14-ASSOC-009""]"	4	4	false	BINARY_FORK	INVALID	BINARY_REQUIRES_EXACTLY_THREE_NODES_TWO_EDGES		R16A-ENUM-0016	7eda6074da4f76c72e4d90f911c66601189d438c52ea18d28007db30f6552ae1	UNRESOLVED	2	1	1	2	false
R16A-SUBGRAPH-3B55AF2A756E0F57505E	3b55af2a756e0f57505ed9133e043fec3c96e1c93a73b7df1badccd9dd6fde09	"[""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d"",""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639"",""TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73"",""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""]"	"[""R16A-PAIR:2ea00c84f44e9da21aae78f742f5cf6cba09fee7e94d77ff3420dc07dd64cbb5"",""R16A-PAIR:db9e8b1d1d7e17983872e3600cd1a3ce5ae7f3c907ae70bdeafcbd0b2c6a0460"",""R16A-PAIR:e153332b67669fdaa24f256bfcf61135e56eb2894e48481afc71ae4327c81422"",""R16A-PAIR:f82795fcaba53ac0c255461d014e82b9e563362b645b4c65a58e27644e22c54c""]"	"[""R14-ASSOC-005"",""R14-ASSOC-006"",""R14-ASSOC-007"",""R14-ASSOC-009""]"	4	4	false	BINARY_CONVERGENCE	INVALID	BINARY_REQUIRES_EXACTLY_THREE_NODES_TWO_EDGES		R16A-ENUM-0016	7eda6074da4f76c72e4d90f911c66601189d438c52ea18d28007db30f6552ae1	UNRESOLVED	2	1	1	2	false
R16A-SUBGRAPH-3B55AF2A756E0F57505E	3b55af2a756e0f57505ed9133e043fec3c96e1c93a73b7df1badccd9dd6fde09	"[""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d"",""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639"",""TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73"",""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""]"	"[""R16A-PAIR:2ea00c84f44e9da21aae78f742f5cf6cba09fee7e94d77ff3420dc07dd64cbb5"",""R16A-PAIR:db9e8b1d1d7e17983872e3600cd1a3ce5ae7f3c907ae70bdeafcbd0b2c6a0460"",""R16A-PAIR:e153332b67669fdaa24f256bfcf61135e56eb2894e48481afc71ae4327c81422"",""R16A-PAIR:f82795fcaba53ac0c255461d014e82b9e563362b645b4c65a58e27644e22c54c""]"	"[""R14-ASSOC-005"",""R14-ASSOC-006"",""R14-ASSOC-007"",""R14-ASSOC-009""]"	4	4	false	QUALIFIED_PATH	INVALID	NO_EXPLICIT_GOVERNED_QUALIFICATION_GATE		R16A-ENUM-0016	7eda6074da4f76c72e4d90f911c66601189d438c52ea18d28007db30f6552ae1	UNRESOLVED	2	1	1	2	false
R16A-SUBGRAPH-3B55AF2A756E0F57505E	3b55af2a756e0f57505ed9133e043fec3c96e1c93a73b7df1badccd9dd6fde09	"[""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d"",""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639"",""TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73"",""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""]"	"[""R16A-PAIR:2ea00c84f44e9da21aae78f742f5cf6cba09fee7e94d77ff3420dc07dd64cbb5"",""R16A-PAIR:db9e8b1d1d7e17983872e3600cd1a3ce5ae7f3c907ae70bdeafcbd0b2c6a0460"",""R16A-PAIR:e153332b67669fdaa24f256bfcf61135e56eb2894e48481afc71ae4327c81422"",""R16A-PAIR:f82795fcaba53ac0c255461d014e82b9e563362b645b4c65a58e27644e22c54c""]"	"[""R14-ASSOC-005"",""R14-ASSOC-006"",""R14-ASSOC-007"",""R14-ASSOC-009""]"	4	4	false	REFLEXIVE_RETURN	INVALID	NO_EXPLICIT_GOVERNED_NAVIGATION_RETURN		R16A-ENUM-0016	7eda6074da4f76c72e4d90f911c66601189d438c52ea18d28007db30f6552ae1	UNRESOLVED	2	1	1	2	false
R16A-SUBGRAPH-3B55AF2A756E0F57505E	3b55af2a756e0f57505ed9133e043fec3c96e1c93a73b7df1badccd9dd6fde09	"[""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d"",""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639"",""TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73"",""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""]"	"[""R16A-PAIR:2ea00c84f44e9da21aae78f742f5cf6cba09fee7e94d77ff3420dc07dd64cbb5"",""R16A-PAIR:db9e8b1d1d7e17983872e3600cd1a3ce5ae7f3c907ae70bdeafcbd0b2c6a0460"",""R16A-PAIR:e153332b67669fdaa24f256bfcf61135e56eb2894e48481afc71ae4327c81422"",""R16A-PAIR:f82795fcaba53ac0c255461d014e82b9e563362b645b4c65a58e27644e22c54c""]"	"[""R14-ASSOC-005"",""R14-ASSOC-006"",""R14-ASSOC-007"",""R14-ASSOC-009""]"	4	4	false	EVIDENCE_GAP_TREE	INVALID	NO_EXPLICIT_GOVERNED_EVIDENCE_GAP_NODE		R16A-ENUM-0016	7eda6074da4f76c72e4d90f911c66601189d438c52ea18d28007db30f6552ae1	UNRESOLVED	2	1	1	2	false
R16A-SUBGRAPH-3EC1DE84B90EBAD54C14	3ec1de84b90ebad54c140e050ecae6b2294a4450d7295e4a8866a8b08e219cc2	"[""TRV:177025b0eec6e5e441b7f637224e31440c6cc60afd1d06ced1ad993d4ac8988c"",""TRV:be33e16d8f585c08bb0efe6f0df92659a22d534298639f5318d2a2580546fdcc""]"	"[""R16A-PAIR:891e0c3d300d8c4af59fbef2f00d164ee9c22df4148122c54ed84daee1dcb37e""]"	"[""R14-ASSOC-011""]"	2	1	true	LINEAR_PATH	VALID	CONNECTED_TREE_MAX_DEGREE_TWO	89976f424967f9e1294bd8a9b5b64f20974d1fbbad91a0d06d2d7a88fe021e59	R16A-ENUM-0017	5ef8965a078fb1a3c5cff64434d541c4478c5f5a0627b9aa45c1950eea29c8c0	LINEAR_PATH	1	0	0	0	false
R16A-SUBGRAPH-3EC1DE84B90EBAD54C14	3ec1de84b90ebad54c140e050ecae6b2294a4450d7295e4a8866a8b08e219cc2	"[""TRV:177025b0eec6e5e441b7f637224e31440c6cc60afd1d06ced1ad993d4ac8988c"",""TRV:be33e16d8f585c08bb0efe6f0df92659a22d534298639f5318d2a2580546fdcc""]"	"[""R16A-PAIR:891e0c3d300d8c4af59fbef2f00d164ee9c22df4148122c54ed84daee1dcb37e""]"	"[""R14-ASSOC-011""]"	2	1	true	BINARY_FORK	INVALID	BINARY_REQUIRES_EXACTLY_THREE_NODES_TWO_EDGES		R16A-ENUM-0017	5ef8965a078fb1a3c5cff64434d541c4478c5f5a0627b9aa45c1950eea29c8c0	LINEAR_PATH	1	0	0	0	false
R16A-SUBGRAPH-3EC1DE84B90EBAD54C14	3ec1de84b90ebad54c140e050ecae6b2294a4450d7295e4a8866a8b08e219cc2	"[""TRV:177025b0eec6e5e441b7f637224e31440c6cc60afd1d06ced1ad993d4ac8988c"",""TRV:be33e16d8f585c08bb0efe6f0df92659a22d534298639f5318d2a2580546fdcc""]"	"[""R16A-PAIR:891e0c3d300d8c4af59fbef2f00d164ee9c22df4148122c54ed84daee1dcb37e""]"	"[""R14-ASSOC-011""]"	2	1	true	BINARY_CONVERGENCE	INVALID	BINARY_REQUIRES_EXACTLY_THREE_NODES_TWO_EDGES		R16A-ENUM-0017	5ef8965a078fb1a3c5cff64434d541c4478c5f5a0627b9aa45c1950eea29c8c0	LINEAR_PATH	1	0	0	0	false
R16A-SUBGRAPH-3EC1DE84B90EBAD54C14	3ec1de84b90ebad54c140e050ecae6b2294a4450d7295e4a8866a8b08e219cc2	"[""TRV:177025b0eec6e5e441b7f637224e31440c6cc60afd1d06ced1ad993d4ac8988c"",""TRV:be33e16d8f585c08bb0efe6f0df92659a22d534298639f5318d2a2580546fdcc""]"	"[""R16A-PAIR:891e0c3d300d8c4af59fbef2f00d164ee9c22df4148122c54ed84daee1dcb37e""]"	"[""R14-ASSOC-011""]"	2	1	true	QUALIFIED_PATH	INVALID	NO_EXPLICIT_GOVERNED_QUALIFICATION_GATE		R16A-ENUM-0017	5ef8965a078fb1a3c5cff64434d541c4478c5f5a0627b9aa45c1950eea29c8c0	LINEAR_PATH	1	0	0	0	false
R16A-SUBGRAPH-3EC1DE84B90EBAD54C14	3ec1de84b90ebad54c140e050ecae6b2294a4450d7295e4a8866a8b08e219cc2	"[""TRV:177025b0eec6e5e441b7f637224e31440c6cc60afd1d06ced1ad993d4ac8988c"",""TRV:be33e16d8f585c08bb0efe6f0df92659a22d534298639f5318d2a2580546fdcc""]"	"[""R16A-PAIR:891e0c3d300d8c4af59fbef2f00d164ee9c22df4148122c54ed84daee1dcb37e""]"	"[""R14-ASSOC-011""]"	2	1	true	REFLEXIVE_RETURN	INVALID	NO_EXPLICIT_GOVERNED_NAVIGATION_RETURN		R16A-ENUM-0017	5ef8965a078fb1a3c5cff64434d541c4478c5f5a0627b9aa45c1950eea29c8c0	LINEAR_PATH	1	0	0	0	false
R16A-SUBGRAPH-3EC1DE84B90EBAD54C14	3ec1de84b90ebad54c140e050ecae6b2294a4450d7295e4a8866a8b08e219cc2	"[""TRV:177025b0eec6e5e441b7f637224e31440c6cc60afd1d06ced1ad993d4ac8988c"",""TRV:be33e16d8f585c08bb0efe6f0df92659a22d534298639f5318d2a2580546fdcc""]"	"[""R16A-PAIR:891e0c3d300d8c4af59fbef2f00d164ee9c22df4148122c54ed84daee1dcb37e""]"	"[""R14-ASSOC-011""]"	2	1	true	EVIDENCE_GAP_TREE	INVALID	NO_EXPLICIT_GOVERNED_EVIDENCE_GAP_NODE		R16A-ENUM-0017	5ef8965a078fb1a3c5cff64434d541c4478c5f5a0627b9aa45c1950eea29c8c0	LINEAR_PATH	1	0	0	0	false
R16A-SUBGRAPH-47B047556040D1C7EEBB	47b047556040d1c7eebb2472bc6c1c40d40fd9fdb9f16ae13407c0cd3e7df8aa	"[""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d"",""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639"",""TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73"",""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""]"	"[""R16A-PAIR:5841a12151ac0ce714f0b8e279e939bed009b3f2be71086cde6033cbbd11b4ea"",""R16A-PAIR:db9e8b1d1d7e17983872e3600cd1a3ce5ae7f3c907ae70bdeafcbd0b2c6a0460"",""R16A-PAIR:e153332b67669fdaa24f256bfcf61135e56eb2894e48481afc71ae4327c81422"",""R16A-PAIR:f82795fcaba53ac0c255461d014e82b9e563362b645b4c65a58e27644e22c54c""]"	"[""R14-ASSOC-005"",""R14-ASSOC-007"",""R14-ASSOC-008"",""R14-ASSOC-009""]"	4	4	false	LINEAR_PATH	INVALID	NOT_A_CONNECTED_LINEAR_TREE		R16A-ENUM-0018	1ddaa017cd8874f623dcd0fc3e6a2e705327f82e6c4e73a30cc1546396b897fb	UNRESOLVED	4	0	0	1	false
R16A-SUBGRAPH-47B047556040D1C7EEBB	47b047556040d1c7eebb2472bc6c1c40d40fd9fdb9f16ae13407c0cd3e7df8aa	"[""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d"",""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639"",""TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73"",""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""]"	"[""R16A-PAIR:5841a12151ac0ce714f0b8e279e939bed009b3f2be71086cde6033cbbd11b4ea"",""R16A-PAIR:db9e8b1d1d7e17983872e3600cd1a3ce5ae7f3c907ae70bdeafcbd0b2c6a0460"",""R16A-PAIR:e153332b67669fdaa24f256bfcf61135e56eb2894e48481afc71ae4327c81422"",""R16A-PAIR:f82795fcaba53ac0c255461d014e82b9e563362b645b4c65a58e27644e22c54c""]"	"[""R14-ASSOC-005"",""R14-ASSOC-007"",""R14-ASSOC-008"",""R14-ASSOC-009""]"	4	4	false	BINARY_FORK	INVALID	BINARY_REQUIRES_EXACTLY_THREE_NODES_TWO_EDGES		R16A-ENUM-0018	1ddaa017cd8874f623dcd0fc3e6a2e705327f82e6c4e73a30cc1546396b897fb	UNRESOLVED	4	0	0	1	false
R16A-SUBGRAPH-47B047556040D1C7EEBB	47b047556040d1c7eebb2472bc6c1c40d40fd9fdb9f16ae13407c0cd3e7df8aa	"[""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d"",""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639"",""TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73"",""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""]"	"[""R16A-PAIR:5841a12151ac0ce714f0b8e279e939bed009b3f2be71086cde6033cbbd11b4ea"",""R16A-PAIR:db9e8b1d1d7e17983872e3600cd1a3ce5ae7f3c907ae70bdeafcbd0b2c6a0460"",""R16A-PAIR:e153332b67669fdaa24f256bfcf61135e56eb2894e48481afc71ae4327c81422"",""R16A-PAIR:f82795fcaba53ac0c255461d014e82b9e563362b645b4c65a58e27644e22c54c""]"	"[""R14-ASSOC-005"",""R14-ASSOC-007"",""R14-ASSOC-008"",""R14-ASSOC-009""]"	4	4	false	BINARY_CONVERGENCE	INVALID	BINARY_REQUIRES_EXACTLY_THREE_NODES_TWO_EDGES		R16A-ENUM-0018	1ddaa017cd8874f623dcd0fc3e6a2e705327f82e6c4e73a30cc1546396b897fb	UNRESOLVED	4	0	0	1	false
R16A-SUBGRAPH-47B047556040D1C7EEBB	47b047556040d1c7eebb2472bc6c1c40d40fd9fdb9f16ae13407c0cd3e7df8aa	"[""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d"",""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639"",""TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73"",""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""]"	"[""R16A-PAIR:5841a12151ac0ce714f0b8e279e939bed009b3f2be71086cde6033cbbd11b4ea"",""R16A-PAIR:db9e8b1d1d7e17983872e3600cd1a3ce5ae7f3c907ae70bdeafcbd0b2c6a0460"",""R16A-PAIR:e153332b67669fdaa24f256bfcf61135e56eb2894e48481afc71ae4327c81422"",""R16A-PAIR:f82795fcaba53ac0c255461d014e82b9e563362b645b4c65a58e27644e22c54c""]"	"[""R14-ASSOC-005"",""R14-ASSOC-007"",""R14-ASSOC-008"",""R14-ASSOC-009""]"	4	4	false	QUALIFIED_PATH	INVALID	NO_EXPLICIT_GOVERNED_QUALIFICATION_GATE		R16A-ENUM-0018	1ddaa017cd8874f623dcd0fc3e6a2e705327f82e6c4e73a30cc1546396b897fb	UNRESOLVED	4	0	0	1	false
R16A-SUBGRAPH-47B047556040D1C7EEBB	47b047556040d1c7eebb2472bc6c1c40d40fd9fdb9f16ae13407c0cd3e7df8aa	"[""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d"",""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639"",""TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73"",""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""]"	"[""R16A-PAIR:5841a12151ac0ce714f0b8e279e939bed009b3f2be71086cde6033cbbd11b4ea"",""R16A-PAIR:db9e8b1d1d7e17983872e3600cd1a3ce5ae7f3c907ae70bdeafcbd0b2c6a0460"",""R16A-PAIR:e153332b67669fdaa24f256bfcf61135e56eb2894e48481afc71ae4327c81422"",""R16A-PAIR:f82795fcaba53ac0c255461d014e82b9e563362b645b4c65a58e27644e22c54c""]"	"[""R14-ASSOC-005"",""R14-ASSOC-007"",""R14-ASSOC-008"",""R14-ASSOC-009""]"	4	4	false	REFLEXIVE_RETURN	INVALID	NO_EXPLICIT_GOVERNED_NAVIGATION_RETURN		R16A-ENUM-0018	1ddaa017cd8874f623dcd0fc3e6a2e705327f82e6c4e73a30cc1546396b897fb	UNRESOLVED	4	0	0	1	false
R16A-SUBGRAPH-47B047556040D1C7EEBB	47b047556040d1c7eebb2472bc6c1c40d40fd9fdb9f16ae13407c0cd3e7df8aa	"[""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d"",""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639"",""TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73"",""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""]"	"[""R16A-PAIR:5841a12151ac0ce714f0b8e279e939bed009b3f2be71086cde6033cbbd11b4ea"",""R16A-PAIR:db9e8b1d1d7e17983872e3600cd1a3ce5ae7f3c907ae70bdeafcbd0b2c6a0460"",""R16A-PAIR:e153332b67669fdaa24f256bfcf61135e56eb2894e48481afc71ae4327c81422"",""R16A-PAIR:f82795fcaba53ac0c255461d014e82b9e563362b645b4c65a58e27644e22c54c""]"	"[""R14-ASSOC-005"",""R14-ASSOC-007"",""R14-ASSOC-008"",""R14-ASSOC-009""]"	4	4	false	EVIDENCE_GAP_TREE	INVALID	NO_EXPLICIT_GOVERNED_EVIDENCE_GAP_NODE		R16A-ENUM-0018	1ddaa017cd8874f623dcd0fc3e6a2e705327f82e6c4e73a30cc1546396b897fb	UNRESOLVED	4	0	0	1	false
