dimension	value_id	value_label	object_count	eligible_denominator	object_support_rate	observed_object_denominator	dimension_assignment_denominator	assignment_share	rarity_band	derivation_level	signal_status	input_source	derivation_version
creator	EXP:CREATOR:5501501e6113301278c48c0abf74015129889a4e3a228c9e90ed1afb0aeef6be	Maker: David H. Clemons (American, born 1973)	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:55049e230597d57032c6998f588d539ac550a94ab810589300e829ede7472d1d	W. Earle; artist	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5529bdef8412a78b0d6981feabffe03aeface128a0e694e737c20814f21d9868	Michael	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:555095f5533dd4991aa49c5b31b2fd744368a6a1de81e1b346e3d6cf04085e5f	Cieslewicz, Roman; artists	2	7995	0.000250156347717	7995	7995	0.000250156347717	COUNT_2_TO_5	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:55547cee730efa7dbb13b93a46e8884cf47f62adc8c6ab96848baed8e971f529	Pascall, Bob; artist	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:55d918e54ec0edb25f97762ba8315b96ad468b9678c1446854af5673bc9aded2	minju konghwadang	5	7995	0.000625390869293	7995	7995	0.000625390869293	COUNT_2_TO_5	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:55ea3d55a766f3ef4b0e20cce55845acbe917c19ae5f47abb50845dc377e7ff9	moises, santiago; sandoval; world festival of youth and students for peace and friendship; world festival of youth and students for peace and friendship (11th : 1978 : havana, cuba); zoe, esther	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:55f71891b06763229c806f121cbd65148b3a2008dc07f61626ce40d30d684ffb	california marijuana initiative; roberts, joe	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:562809725174b1c09c52d0f535731ddded4b102432a429b4758154b9f024d352	S. C. Allen & Co.; printer	5	7995	0.000625390869293	7995	7995	0.000625390869293	COUNT_2_TO_5	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5628bf3bdd02842e1cce34b110687ecd262690eb3c346ff81964e78c60c2d95f	Satomi, Munetsugu; designer	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:56572834d4c5fb8ec96be95538ef7acc40c6831fbb538d6f5ad205169192074a	lissitzky, el	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:566d5f9963d6842cdf24b2760321e9bd6ce9018afcdf89ab814b251853a2235c	Designer: Alissia Melka-Teichroew (American, born Netherlands, born 1976); Manufacturer: Charles & Marie, Inc. (American, founded 2005)	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:567165721465d326594d704ed8adfe706366844e694dc0bf6a6c9d222d242db3	baylac, lucien	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:56b423b8a55c2ec49c6839370ae229676cf3041395871c69aec4a2c5796484b0	Maker: Stephen Hogbin (Canadian, born England, 1942–2022)	2	7995	0.000250156347717	7995	7995	0.000250156347717	COUNT_2_TO_5	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:56c1985b39490f6d5fb642d5cf83af363822de68c50a54785e011051058e7a5c	zhang, yingwu	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:56db1bad1584ce55ea715fde0159bfe808aec68d0f4c28eacf99cfd1213f3340	lotta continua (association)	5	7995	0.000625390869293	7995	7995	0.000625390869293	COUNT_2_TO_5	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:56dde02d673de754af8512d881a79d4685299ec28f009ede4d6a006580e0dcc4	F. Gregory Brown (English, 1887-1948) printed by Dangerfield Printing Company Limited	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:570fad80e84b9dbe546e9fc51a0ee7c809cfb88c36da6969e1a4324fa7a6a25c	Barker, John; artist	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5733206a4feddb1e1321e339857a5758f1ca0c3ffe25c88795898d8cf8f3b6d5	Sir Joshua Reynolds Press; printers (people)	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:573a4e518155b51d1a377afc7224e793b452a98c65bd368f9a7911116154ba1f	wei, k'uei-chung	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:573ef1207974b06fcc22de199d4bf3572f2bac98d7c915c460ebdcf19ab6f493	Affandi	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:576af8c3ecc857b0719a0ef6ae56a86924458b8d1078d0b06e37202752c5b9ef	Oldani, Bruno; Alliance Graphique Internationale	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:577278da9cb3d0e27b5d8638faa59899cd22b9a89d5d6d6daac39de369e316a5	Drs. Markoes Djajadiningrat; Sudjatmiko	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:57a9128eb81e9db3c9b6aada19449ee359f4d32361fd37eb8d7eb6fc0d423375	Gorman, Greg; Photographer	3	7995	0.000375234521576	7995	7995	0.000375234521576	COUNT_2_TO_5	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:57b36888c0fd6385822573e565871bfc947f691d4d462042a5d7fcf4b9bc4862	Wade, Mike; designers	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:57b92ba713c26c377fe75a4e6f3df0607ff403f0d1fab552e489a0b75bbaed04	Artist: V. M. Tarasov (Russian(?), active late 20th century)	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:57cfde39c391e70e03f5c9f5d0edc0214f45ef0e2158d602da36ef9c5584d4e2	norges unge venstre (society); wahl, hans	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:57e69e0447d27c415fa33e6dd78e6c8ec57424aaf4c14f1b6f3d2a6318e6304c	Sajous, Henry; artist	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:581367fd812a276743c934c3f6a3cc83a943bc45fcb421b831db7875c2857eec	Fisher and Hibbard; lithographers	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:583336a11ee1c454b0c0c26e635eac3ef7e250295adc27b249a8d4e7afd34ad5	cgtp-intersindical	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5863a7f356caad13d5b1f87865f912d4ae79d20778e9de87e7997718019f5001	Extra; made	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:58901dbffc70f10e3394a1d5d2435a8243877a1977434ac3539161cf9d5b71d2	Artist: Martine Gutierrez (American, born 1989)	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:589ea47e9d31a83adba2c31bac411161aa69ac1aa3e975e8f53777c0478a5a55	koppany, simon; magyar nők országos tanácsa	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:58a950d2dc593b0550a8c2a5288806acc46cfb0c01c49669e0aa640647854ad3	Romerike blad; Lillestrøm Røde kors	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:592610c41d1b0da1a75481281e3253a3ae343856a6ad156e5a925ffb077c2fc7	Husmo foto; Norges statsbaner; Finstad grafisk	2	7995	0.000250156347717	7995	7995	0.000250156347717	COUNT_2_TO_5	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:59e957260fd5ef6ea58daafe730b78d54ee0675ec6077e3dfc821b143267d6ae	Eugene Godfrey American, 1918–2000	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:59f332ef00150a9c43f2cccff58cc9110fca2d49d3d32babd11905833b7c9644	ad hoc committee to stop the esmeralda (calif.); polenshek, emily; resistance publications (firm)	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:59fa6e05c5f6725ac7d2d5bd427b7dee1b91840391c44c35fb053d0a5f9266f0	Vale and Co. Ltd.; printers (people)	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5a0d6f13dcea4775b9f68bce428ede2860f944301dfadd257e311235b9226e49	Ellingsen, Alf; Det norske Arbeiderparti; Emil Moestue A/S	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5a11fa35b37a98dad66fe0538525706960782952e1f5c7bc58e384a1f62b7aa1	partido socialista portugues; partido socialista português	3	7995	0.000375234521576	7995	7995	0.000375234521576	COUNT_2_TO_5	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5a2729183f64d61b05667957240b94883f8fec444e536c231546a24fe6f056ee	coalition press	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5a32b1ac616e1a50115893e7c10bf0c8c4dfe3e162f1ac9f37c997f14987977a	Bareham, J.; artist	2	7995	0.000250156347717	7995	7995	0.000250156347717	COUNT_2_TO_5	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5a47061249f6a77b009114240f504db8c5709add4fe9f46ddd675a21941c6569	girvin, tim; seifert, jan	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5a7448de07f9d54852a59591a722e84989d220ee932540fca6c69edc2b4f584b	frontul unitatii socialiste; frontul unității socialiste	2	7995	0.000250156347717	7995	7995	0.000250156347717	COUNT_2_TO_5	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5a7e5a27467fb74d1f007d7bf0447726c6a4dc04d230e0bcfa0f82b022c75273	Manufacturer: Syracuse China Co. (American, 1871–2009)	9	7995	0.00112570356473	7995	7995	0.00112570356473	COUNT_6_TO_20	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5a954e25e542fb3efbbf3b8d7733ff8e5675315ec1da8cd2a59dd6d51ca7e010	Olsen, Geir Arne (Kunstner)	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5a9d7d7fcb9dc49378e0ffafd012c154310988893c6759e018f6ec5ff47628a0	zoro	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5ab2a060a9dd78bdab009c3ef37a148832335e6988dd1e589867ee3a325c27de	qian, daxin	2	7995	0.000250156347717	7995	7995	0.000250156347717	COUNT_2_TO_5	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5abe62b1dab07ac7480ab01b4f6c13719e8dbf4ba651b21b9ccd123555124669	fidman, vladimir ivanovich	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5ac5c76557d914fa81c7dfefe849e3ed44575187ed1c264c2f641a1c369b4424	Gruber, Marlen; photographers	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5ac6abac8e4d4f4751ffe2276c011e98a193e92ce1697beacce8101ac5d375e1	Jonathan Barnbrook; designers	2	7995	0.000250156347717	7995	7995	0.000250156347717	COUNT_2_TO_5	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5ae5d2e369a694a75a8050c02e9e7e0c2088abc412c2c9897665f1741f70f706	Briggs, Raymond; artist	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5b63364fccc6cd76ced668fd2939c059d472568f8096f77c96122e333d9cdc23	Ukjent; VG	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5b67bf04ede68f39417a66abf390c25e9378064aab5876b08becb217c60775d1	ISO Records; made	2	7995	0.000250156347717	7995	7995	0.000250156347717	COUNT_2_TO_5	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5b695a08a1aaa1459f30d7b852a40c4568aa2c30f5fc9c33f1e073bc9e167333	Duffy, Brian; Photographer	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5b749b6ec4d1b145f8c08d0f8de7a708c9bbb7d21ae8a853412490a4c4fda540	John Scott Williams (American, 1877-1975) printed by Karle Lithographers Company	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5bbc69e95a14467860be18ac2ca6a87fdee6f27e369bf9281d2ae66c4ec655a3	Mittet foto; SAS International Hotels; British Midland; Hertz; Swissair; Tele2; Austrian Airlines; Swissôtel; Diners Club; Avis; SAS; Continental Airlines	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5bc237ecb0eedfcf7ced5efea4d909e424982fe5b2ffef63ff03e3a59e266097	Noel Rooke (English, 1881-1953) printed by Sanders Phillips and Company Limited at The Baynard Press published by Underground Electric Railways Company of London Limited	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5bd8d2cb35421fed63e9e326f29d3fd51a506a0e02f0182884c0ad190cddb2bd	For Posters Limited	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5c02dc12cf5f6ad23ebc0c31cd7ea489f2bc2e595933b3e59d350dd9ab601812	svarog, vasiliĭ semenovich	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5c09c64beb098195163cc809a9659fe465f9900767fd1c8239215ca973688cbd	wizo	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5c44e15b38accc8216e196ed15ce1a4bd909170289dfd1ab7477d4c0e48e104c	Christians; printers (people)	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5c45fbc49824649967d57dd33eb60246f0e2c7faa60f7919f6a8cdc76fba0bd4	Howland, Gerard; designers	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5c5145b167f8c3ff2c1e8b9b5c38a6e9da4020b21661107650468db64c092f1d	Bless (German and French, founded 1997) Ines Kaag (German, born 1970) Desiree Heiss (Austrian, born 1971)	4	7995	0.000500312695435	7995	7995	0.000500312695435	COUNT_2_TO_5	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5c5af1fa8edd9c5c2d178db744701b47f519957269f4f91b099503654fada6a1	Thirstype (American, founded 1994) Rick Valicenti (American, born 1951)	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5c64e5ffcb699e32001b3c8d997dbcfe479f6ac2282e9628dab1f6092ec22d69	Jynge, Gert; Norges statsbaner; Norsk lithografisk Officin	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5c802c5a183e2413e447caa46396db713f589e43e350f016258cc0ac9e7f8d54	unknown; printers (people)	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5c89830db968e5b16e5c5daeeb2c59231caed9776309216cac8e2d548441c48e	artworks (organization); july 4th coalition	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5cb2307e53c80b01fdedc0e6d00fbae7df2c56dea11057642f2a55dae54594df	Wes Wilson	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5cc4031e6861fae1c1b98548f0e54f80d731ccfb094b1f856fe94b0b094a5192	ensor, james	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5ceea42d930d5523c049546ce3b56a4b59b7633d7c15cc65cb66e02f744025ca	Stringer/Guy; designers	4	7995	0.000500312695435	7995	7995	0.000500312695435	COUNT_2_TO_5	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5d3cd9122869f191ec53191c7c3e867d66313f4b1b3bf239454a8bc65d2f86c7	James, Barrie; designers	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5d4bd22388729f3ee3b72300c1c42cd7ae3c37dc267f4eec02e6c4e543ec522e	Montague Chatterton & Co.; printers (people)	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5d7c5a6ea7449b19a735f1b45f80512d3ae7aee27b2993d611713aea592d2803	Maker: Philip C. Moulthrop (American, born 1947)	2	7995	0.000250156347717	7995	7995	0.000250156347717	COUNT_2_TO_5	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5db794e1fa6e5ff93849081471da44714576005757f09d459b79395227426f9c	Paul Rand (Graphic Designer)	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5db817114f6a3be30291dcb4d76dac090a68cefd7d358328651d946200e41079	Prism Art and Design Ltd.; designers	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5db9030534d1835a760bbc16602b054b759ada201cc75b6748fd2437719d67d9	Lytoon, H. A.; artist	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5dc1ebe496fb6ecb7ec7071d6be8b84915eb49f66ecc45090bd83296f3cce2e6	Chennells, Sue; designers	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
creator	EXP:CREATOR:5e0187a539ef36c2141fdea4486ced7f24fe4006bae377a522c8ea5ddf15a7e7	piller-druck; sozialistische partei (tm)sterreichs	1	7995	0.000125078173859	7995	7995	0.000125078173859	SINGLETON	PUBLIC_METADATA	RESEARCH_ONLY_HIGH_CARDINALITY	public Context selected-record metadata	trace-exploration-cross-dimensional-v1
