ordinal	commit_sha	status	path
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/09_P1_DELIVERY_POST_FIX_250.postfix.schema-hash.stdout.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/09_P1_DELIVERY_POST_FIX_250.replay.stderr.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/09_P1_DELIVERY_POST_FIX_250.replay.stdout.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/09_P1_DELIVERY_POST_FIX_250.stderr.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/09_P1_DELIVERY_POST_FIX_250.stdout.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/09_P1_DELIVERY_POST_FIX_250.wrapper.sql
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/10_P1_DELIVERY_POST_FIX_1000.apply-forward-wrapper.sql
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/10_P1_DELIVERY_POST_FIX_1000.base.schema-hash.stderr.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/10_P1_DELIVERY_POST_FIX_1000.base.schema-hash.stdout.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/10_P1_DELIVERY_POST_FIX_1000.createdb.stderr.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/10_P1_DELIVERY_POST_FIX_1000.createdb.stdout.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/10_P1_DELIVERY_POST_FIX_1000.dropdb.stderr.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/10_P1_DELIVERY_POST_FIX_1000.dropdb.stdout.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/10_P1_DELIVERY_POST_FIX_1000.forward.stderr.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/10_P1_DELIVERY_POST_FIX_1000.forward.stdout.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/10_P1_DELIVERY_POST_FIX_1000.metadata.json
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/10_P1_DELIVERY_POST_FIX_1000.postfix.schema-hash.stderr.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/10_P1_DELIVERY_POST_FIX_1000.postfix.schema-hash.stdout.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/10_P1_DELIVERY_POST_FIX_1000.replay.stderr.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/10_P1_DELIVERY_POST_FIX_1000.replay.stdout.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/10_P1_DELIVERY_POST_FIX_1000.stderr.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/10_P1_DELIVERY_POST_FIX_1000.stdout.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/10_P1_DELIVERY_POST_FIX_1000.wrapper.sql
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/11_P1_DELIVERY_POST_FIX_PLAN_1000.apply-forward-wrapper.sql
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/11_P1_DELIVERY_POST_FIX_PLAN_1000.base.schema-hash.stderr.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/11_P1_DELIVERY_POST_FIX_PLAN_1000.base.schema-hash.stdout.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/11_P1_DELIVERY_POST_FIX_PLAN_1000.createdb.stderr.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/11_P1_DELIVERY_POST_FIX_PLAN_1000.createdb.stdout.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/11_P1_DELIVERY_POST_FIX_PLAN_1000.dropdb.stderr.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/11_P1_DELIVERY_POST_FIX_PLAN_1000.dropdb.stdout.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/11_P1_DELIVERY_POST_FIX_PLAN_1000.forward.stderr.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/11_P1_DELIVERY_POST_FIX_PLAN_1000.forward.stdout.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/11_P1_DELIVERY_POST_FIX_PLAN_1000.metadata.json
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/11_P1_DELIVERY_POST_FIX_PLAN_1000.postfix.schema-hash.stderr.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/11_P1_DELIVERY_POST_FIX_PLAN_1000.postfix.schema-hash.stdout.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/11_P1_DELIVERY_POST_FIX_PLAN_1000.replay.stderr.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/11_P1_DELIVERY_POST_FIX_PLAN_1000.replay.stdout.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/11_P1_DELIVERY_POST_FIX_PLAN_1000.stderr.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/11_P1_DELIVERY_POST_FIX_PLAN_1000.stdout.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/11_P1_DELIVERY_POST_FIX_PLAN_1000.wrapper.sql
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/P1_REPRODUCTION_SUMMARY.json
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/p1.cluster-init.stderr.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/p1.cluster-init.stdout.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/p1.cluster-roles.stderr.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/p1.cluster-roles.stdout.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/p1.cluster-stop.stderr.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/p1.cluster-stop.stdout.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/p1.postgres.stderr.log
30	429733429225262bc5260de7e1f6702f887b5a3e	A	docs/audits/v49-phase2b-evidence-amendment/reproduced/p1.postgres.stdout.log
31	60329e8ec713221bbf42318a4f4c7477e6eb5a72	A	.github/workflows/audit-package-self-contained.yml
31	60329e8ec713221bbf42318a4f4c7477e6eb5a72	A	database/data-migrations/v48-to-v49/run_audit_evidence_supersession.py
31	60329e8ec713221bbf42318a4f4c7477e6eb5a72	A	database/scripts/build_audit_package_manifest.py
31	60329e8ec713221bbf42318a4f4c7477e6eb5a72	A	database/scripts/verify_audit_package_self_contained.py
31	60329e8ec713221bbf42318a4f4c7477e6eb5a72	A	database/scripts/verify_phase2b_evidence_supersession.py
32	4c686d92f9d44ec63af34630b16375276a5e6437	A	database/migrations/009_read_api_core.sql
32	4c686d92f9d44ec63af34630b16375276a5e6437	A	database/roles/003_read_api_core_grants.sql
32	4c686d92f9d44ec63af34630b16375276a5e6437	M	database/scripts/replay.sh
32	4c686d92f9d44ec63af34630b16375276a5e6437	A	frontend/src/app/api/v1/[...path]/route.ts
32	4c686d92f9d44ec63af34630b16375276a5e6437	A	frontend/src/lib/read-platform/http-repository.ts
32	4c686d92f9d44ec63af34630b16375276a5e6437	A	frontend/src/lib/read-platform/pagination.ts
32	4c686d92f9d44ec63af34630b16375276a5e6437	A	frontend/src/lib/read-platform/repository.ts
32	4c686d92f9d44ec63af34630b16375276a5e6437	A	frontend/src/lib/read-platform/server/fixture.ts
32	4c686d92f9d44ec63af34630b16375276a5e6437	A	frontend/src/lib/read-platform/server/open-read-repository.ts
32	4c686d92f9d44ec63af34630b16375276a5e6437	A	frontend/src/lib/read-platform/server/postgres-repository.ts
32	4c686d92f9d44ec63af34630b16375276a5e6437	A	frontend/src/lib/read-platform/server/provider.ts
32	4c686d92f9d44ec63af34630b16375276a5e6437	A	frontend/src/lib/read-platform/test-fixtures.ts
32	4c686d92f9d44ec63af34630b16375276a5e6437	A	frontend/src/lib/read-platform/types.ts
33	e00a5bb24804ab156ad278846fef34baaa5817b4	A	.github/workflows/manual-full-rehearsal.yml
33	e00a5bb24804ab156ad278846fef34baaa5817b4	A	.github/workflows/pr-fast.yml
33	e00a5bb24804ab156ad278846fef34baaa5817b4	A	.github/workflows/small-db-integration.yml
33	e00a5bb24804ab156ad278846fef34baaa5817b4	A	database/fixtures/phase2c_32_base.sql
33	e00a5bb24804ab156ad278846fef34baaa5817b4	A	database/scripts/run-phase2c-small-db-integration.sh
33	e00a5bb24804ab156ad278846fef34baaa5817b4	M	database/tests/002_release_seal_cas.sql
33	e00a5bb24804ab156ad278846fef34baaa5817b4	M	frontend/package.json
33	e00a5bb24804ab156ad278846fef34baaa5817b4	A	frontend/scripts/verify-read-platform-contract.mjs
34	36c5659e1ba8ca87bd8ebb654185976bfc0c2ea7	A	frontend/src/app/error.tsx
34	36c5659e1ba8ca87bd8ebb654185976bfc0c2ea7	M	frontend/src/app/folders/[type]/[slug]/page.tsx
34	36c5659e1ba8ca87bd8ebb654185976bfc0c2ea7	M	frontend/src/app/folders/[type]/page.tsx
34	36c5659e1ba8ca87bd8ebb654185976bfc0c2ea7	M	frontend/src/app/globals.css
34	36c5659e1ba8ca87bd8ebb654185976bfc0c2ea7	M	frontend/src/app/search/page.tsx
34	36c5659e1ba8ca87bd8ebb654185976bfc0c2ea7	M	frontend/src/app/surfaces/[id]/page.tsx
34	36c5659e1ba8ca87bd8ebb654185976bfc0c2ea7	M	frontend/src/app/trace/page.tsx
34	36c5659e1ba8ca87bd8ebb654185976bfc0c2ea7	A	frontend/src/components/archive/read-platform/ReadPlatformViews.module.css
34	36c5659e1ba8ca87bd8ebb654185976bfc0c2ea7	A	frontend/src/components/archive/read-platform/ReadPlatformViews.tsx
34	36c5659e1ba8ca87bd8ebb654185976bfc0c2ea7	M	frontend/src/components/archive/shell/ArchiveShell.tsx
35	6e66186f2626bd10272b3cd408778f2ac091a598	A	docs/audits/v49-product-foundation/00_CONTRACT_DELTA.md
35	6e66186f2626bd10272b3cd408778f2ac091a598	A	docs/audits/v49-product-foundation/00_PHASE2C2D_CHECKPOINT_RECEIPT.md
35	6e66186f2626bd10272b3cd408778f2ac091a598	A	docs/audits/v49-product-foundation/01_DATABASE_AND_CONTRACT_RECEIPT.md
35	6e66186f2626bd10272b3cd408778f2ac091a598	A	docs/audits/v49-product-foundation/02_FRONTEND_AND_BROWSER_LIMITATION.md
35	6e66186f2626bd10272b3cd408778f2ac091a598	A	docs/audits/v49-product-foundation/CHECKSUMS.sha256
35	6e66186f2626bd10272b3cd408778f2ac091a598	A	docs/audits/v49-product-foundation/MANIFEST.json
35	6e66186f2626bd10272b3cd408778f2ac091a598	A	docs/audits/v49-product-foundation/agents/A1_repository_api_rights_audit.md
35	6e66186f2626bd10272b3cd408778f2ac091a598	A	docs/audits/v49-product-foundation/agents/A2_ci_coupling_routes_audit.md
35	6e66186f2626bd10272b3cd408778f2ac091a598	A	docs/audits/v49-product-foundation/agents/B1_frontend_accessibility_independent_review.md
36	d5a792a14dcecc4199ba00f94a3c09374be60549	M	.github/workflows/pr-fast.yml
36	d5a792a14dcecc4199ba00f94a3c09374be60549	M	frontend/package.json
36	d5a792a14dcecc4199ba00f94a3c09374be60549	A	frontend/scripts/run-runtime-acceptance-vectors.mjs
36	d5a792a14dcecc4199ba00f94a3c09374be60549	A	frontend/scripts/runtime-stubs/server-only/index.js
36	d5a792a14dcecc4199ba00f94a3c09374be60549	M	frontend/scripts/verify-read-platform-contract.mjs
36	d5a792a14dcecc4199ba00f94a3c09374be60549	M	frontend/src/app/api/v1/[...path]/route.ts
36	d5a792a14dcecc4199ba00f94a3c09374be60549	M	frontend/src/app/not-found.tsx
36	d5a792a14dcecc4199ba00f94a3c09374be60549	M	frontend/src/app/trace/page.tsx
36	d5a792a14dcecc4199ba00f94a3c09374be60549	M	frontend/src/lib/read-platform/http-repository.ts
36	d5a792a14dcecc4199ba00f94a3c09374be60549	A	frontend/tsconfig.runtime-acceptance.json
37	64de7ab1ccc190b433266e3a793b9ff7d4c06016	A	docs/audits/v49-runtime-acceptance/00_EXECUTIVE_RECEIPT.md
37	64de7ab1ccc190b433266e3a793b9ff7d4c06016	A	docs/audits/v49-runtime-acceptance/01_FIXED_START_RECEIPT.md
37	64de7ab1ccc190b433266e3a793b9ff7d4c06016	A	docs/audits/v49-runtime-acceptance/02_TYPESCRIPT_TRANSCRIPTS.txt
37	64de7ab1ccc190b433266e3a793b9ff7d4c06016	A	docs/audits/v49-runtime-acceptance/03_PR_FAST_LOCAL_EQUIVALENT.txt
37	64de7ab1ccc190b433266e3a793b9ff7d4c06016	A	docs/audits/v49-runtime-acceptance/04_ADAPTER_VECTOR_RECEIPT.md
37	64de7ab1ccc190b433266e3a793b9ff7d4c06016	A	docs/audits/v49-runtime-acceptance/05_DISPOSABLE_DATABASE_RECEIPT.txt
37	64de7ab1ccc190b433266e3a793b9ff7d4c06016	A	docs/audits/v49-runtime-acceptance/06_DEV_SERVER_ATTEMPTS.txt
37	64de7ab1ccc190b433266e3a793b9ff7d4c06016	A	docs/audits/v49-runtime-acceptance/07_LISTENER_ROOT_CAUSE.md
37	64de7ab1ccc190b433266e3a793b9ff7d4c06016	A	docs/audits/v49-runtime-acceptance/08_BROWSER_RUNTIME_RECEIPT.md
37	64de7ab1ccc190b433266e3a793b9ff7d4c06016	A	docs/audits/v49-runtime-acceptance/09_PUBLIC_BOUNDARY_RECEIPT.md
37	64de7ab1ccc190b433266e3a793b9ff7d4c06016	A	docs/audits/v49-runtime-acceptance/10_GIT_AND_PROCESS_RECEIPT.md
37	64de7ab1ccc190b433266e3a793b9ff7d4c06016	A	docs/audits/v49-runtime-acceptance/CHECKSUMS.sha256
37	64de7ab1ccc190b433266e3a793b9ff7d4c06016	A	docs/audits/v49-runtime-acceptance/MANIFEST.json
37	64de7ab1ccc190b433266e3a793b9ff7d4c06016	A	docs/audits/v49-runtime-acceptance/agents/R1_runtime_gate_audit.md
37	64de7ab1ccc190b433266e3a793b9ff7d4c06016	A	docs/audits/v49-runtime-acceptance/agents/R2_runtime_independent_verifier.md
38	3e666b5265ebe7b41ea0c98531b35761ff0d9485	A	docs/audits/v49-runtime-acceptance-closure/00_EXECUTIVE_RECEIPT.md
38	3e666b5265ebe7b41ea0c98531b35761ff0d9485	A	docs/audits/v49-runtime-acceptance-closure/01_FIXED_START_RECEIPT.md
38	3e666b5265ebe7b41ea0c98531b35761ff0d9485	A	docs/audits/v49-runtime-acceptance-closure/02_SEALED_FOLDER_MEMBERSHIP_P0.md
38	3e666b5265ebe7b41ea0c98531b35761ff0d9485	A	docs/audits/v49-runtime-acceptance-closure/03_SCOPE_AND_PROCESS_RECEIPT.txt
38	3e666b5265ebe7b41ea0c98531b35761ff0d9485	A	docs/audits/v49-runtime-acceptance-closure/04_UNRUN_GATE_LEDGER.tsv
38	3e666b5265ebe7b41ea0c98531b35761ff0d9485	A	docs/audits/v49-runtime-acceptance-closure/CHECKSUMS.sha256
38	3e666b5265ebe7b41ea0c98531b35761ff0d9485	A	docs/audits/v49-runtime-acceptance-closure/MANIFEST.json
38	3e666b5265ebe7b41ea0c98531b35761ff0d9485	A	docs/audits/v49-runtime-acceptance-closure/agents/A1_projection_adapter_audit.md
38	3e666b5265ebe7b41ea0c98531b35761ff0d9485	A	docs/audits/v49-runtime-acceptance-closure/agents/B1_independent_p0_verifier.md
39	10d0dcb9dd99e4be566bee4b98dae6d69acc17dc	A	database/functions/016_release_projection_snapshot_v3.sql
39	10d0dcb9dd99e4be566bee4b98dae6d69acc17dc	A	database/migrations/010_release_projection_snapshot.sql
39	10d0dcb9dd99e4be566bee4b98dae6d69acc17dc	A	database/roles/004_release_projection_snapshot_grants.sql
39	10d0dcb9dd99e4be566bee4b98dae6d69acc17dc	A	database/schema-manifest-v3.json
39	10d0dcb9dd99e4be566bee4b98dae6d69acc17dc	M	database/scripts/replay.sh
39	10d0dcb9dd99e4be566bee4b98dae6d69acc17dc	M	database/scripts/schema_hash.sh
39	10d0dcb9dd99e4be566bee4b98dae6d69acc17dc	A	database/scripts/verify_schema_inventory_v3.py
40	77f0af9aa4ca02480e5b7b99f3f69becb48963ca	A	database/fixtures/phase2s_32_snapshot.sql
40	77f0af9aa4ca02480e5b7b99f3f69becb48963ca	A	database/scripts/run-phase2s-snapshot.sh
40	77f0af9aa4ca02480e5b7b99f3f69becb48963ca	A	database/tests/005_release_projection_snapshot.sql
41	dc76920e3d843c9128e73dcec7ce7f26da7cfa51	A	docs/audits/v49-release-projection-snapshot/00_EXECUTIVE_RECEIPT.md
41	dc76920e3d843c9128e73dcec7ce7f26da7cfa51	A	docs/audits/v49-release-projection-snapshot/01_READ_MODEL_PROJECTION_COVERAGE.tsv
41	dc76920e3d843c9128e73dcec7ce7f26da7cfa51	A	docs/audits/v49-release-projection-snapshot/02_SCHEMA_AND_32_OBJECT_RECEIPT.txt
41	dc76920e3d843c9128e73dcec7ce7f26da7cfa51	A	docs/audits/v49-release-projection-snapshot/03_PERFORMANCE_STOP_RECEIPT.txt
41	dc76920e3d843c9128e73dcec7ce7f26da7cfa51	A	docs/audits/v49-release-projection-snapshot/04_SCHEMA_INVENTORY_RECEIPT.txt
41	dc76920e3d843c9128e73dcec7ce7f26da7cfa51	A	docs/audits/v49-release-projection-snapshot/05_SCOPE_AND_PROCESS_RECEIPT.md
41	dc76920e3d843c9128e73dcec7ce7f26da7cfa51	A	docs/audits/v49-release-projection-snapshot/CHECKSUMS.sha256
41	dc76920e3d843c9128e73dcec7ce7f26da7cfa51	A	docs/audits/v49-release-projection-snapshot/MANIFEST.json
41	dc76920e3d843c9128e73dcec7ce7f26da7cfa51	A	docs/audits/v49-release-projection-snapshot/agents/A1_projection_coverage.md
41	dc76920e3d843c9128e73dcec7ce7f26da7cfa51	A	docs/audits/v49-release-projection-snapshot/agents/A2_atomic_lifecycle_audit.md
41	dc76920e3d843c9128e73dcec7ce7f26da7cfa51	A	docs/audits/v49-release-projection-snapshot/agents/B1_independent_schema_verifier.md
42	035a2eb208d1a8559bd16bb970c540bf980d8c8c	A	database/functions/017_release_projection_snapshot_closure.sql
42	035a2eb208d1a8559bd16bb970c540bf980d8c8c	A	database/migrations/011_release_projection_snapshot_closure.sql
42	035a2eb208d1a8559bd16bb970c540bf980d8c8c	A	database/roles/005_release_projection_snapshot_closure_grants.sql
42	035a2eb208d1a8559bd16bb970c540bf980d8c8c	M	database/scripts/replay.sh
43	ca1d061df428e15b0e8a1381226c6232e08dc8f7	A	database/fixtures/phase2s_scale_snapshot.sql
43	ca1d061df428e15b0e8a1381226c6232e08dc8f7	A	database/tests/006_release_projection_negative_matrix.sql
43	ca1d061df428e15b0e8a1381226c6232e08dc8f7	A	database/tests/007_release_projection_scale.sql
44	56d41d7bd55d90a7034bbcd017b0305b680e20b4	A	docs/audits/v49-release-projection-snapshot-closure/00_EXECUTIVE_PERFORMANCE_CHECKPOINT.md
44	56d41d7bd55d90a7034bbcd017b0305b680e20b4	A	docs/audits/v49-release-projection-snapshot-closure/01_FIXED_START_AND_BOUNDARY.md
44	56d41d7bd55d90a7034bbcd017b0305b680e20b4	A	docs/audits/v49-release-projection-snapshot-closure/02_FORWARD_ONLY_CORRECTIONS.md
44	56d41d7bd55d90a7034bbcd017b0305b680e20b4	A	docs/audits/v49-release-projection-snapshot-closure/03_FOCUSED_32_RECEIPT.txt
44	56d41d7bd55d90a7034bbcd017b0305b680e20b4	A	docs/audits/v49-release-projection-snapshot-closure/04_PERFORMANCE_STOP_RECEIPT.txt
44	56d41d7bd55d90a7034bbcd017b0305b680e20b4	A	docs/audits/v49-release-projection-snapshot-closure/05_ZERO_RESIDUE_RECEIPT.txt
44	56d41d7bd55d90a7034bbcd017b0305b680e20b4	A	docs/audits/v49-release-projection-snapshot-closure/06_UNRUN_GATES.md
44	56d41d7bd55d90a7034bbcd017b0305b680e20b4	A	docs/audits/v49-release-projection-snapshot-closure/07_SELF_CONTAINED_CHECK.txt
44	56d41d7bd55d90a7034bbcd017b0305b680e20b4	A	docs/audits/v49-release-projection-snapshot-closure/CHECKSUMS.sha256
44	56d41d7bd55d90a7034bbcd017b0305b680e20b4	A	docs/audits/v49-release-projection-snapshot-closure/MANIFEST.json
44	56d41d7bd55d90a7034bbcd017b0305b680e20b4	A	docs/audits/v49-release-projection-snapshot-closure/agents/A1_schema_fixture_audit.md
44	56d41d7bd55d90a7034bbcd017b0305b680e20b4	A	docs/audits/v49-release-projection-snapshot-closure/agents/A2_negative_concurrency_audit.md
44	56d41d7bd55d90a7034bbcd017b0305b680e20b4	A	docs/audits/v49-release-projection-snapshot-closure/agents/B1_final_checkpoint_verifier.md
45	8940b1d08ed59af866d97007a5c77b5cae2e47b6	A	database/functions/018_release_projection_snapshot_performance.sql
45	8940b1d08ed59af866d97007a5c77b5cae2e47b6	A	database/migrations/012_release_projection_snapshot_performance.sql
45	8940b1d08ed59af866d97007a5c77b5cae2e47b6	A	database/roles/006_release_projection_snapshot_performance_grants.sql
45	8940b1d08ed59af866d97007a5c77b5cae2e47b6	M	database/scripts/replay.sh
45	8940b1d08ed59af866d97007a5c77b5cae2e47b6	A	database/tests/008_release_projection_snapshot_performance.sql
46	0282ca9baeb61e0e59f27f50efa30fd930fda8c9	M	database/fixtures/phase2s_scale_snapshot.sql
46	0282ca9baeb61e0e59f27f50efa30fd930fda8c9	A	database/scripts/run_phase2sp_profile.py
46	0282ca9baeb61e0e59f27f50efa30fd930fda8c9	A	database/tests/009_release_projection_snapshot_performance_scale.sql
47	00241aa3807a488934a4facb4dda295fb63bf5be	M	database/functions/018_release_projection_snapshot_performance.sql
48	321e89f954fc32eae91a124afe83af9b8b2f32a3	A	database/scripts/build_audit_package_manifest_generic.py
48	321e89f954fc32eae91a124afe83af9b8b2f32a3	A	docs/audits/v49-release-projection-snapshot-performance/00_EXECUTIVE_RECEIPT.md
48	321e89f954fc32eae91a124afe83af9b8b2f32a3	A	docs/audits/v49-release-projection-snapshot-performance/01_INHERITED_EVIDENCE_LEDGER.tsv
48	321e89f954fc32eae91a124afe83af9b8b2f32a3	A	docs/audits/v49-release-projection-snapshot-performance/02_CORRECTNESS_ROOT_CAUSE.md
48	321e89f954fc32eae91a124afe83af9b8b2f32a3	A	docs/audits/v49-release-projection-snapshot-performance/03_PROFILE_ENVIRONMENT.json
48	321e89f954fc32eae91a124afe83af9b8b2f32a3	A	docs/audits/v49-release-projection-snapshot-performance/04_PHASE_TIMINGS.tsv
48	321e89f954fc32eae91a124afe83af9b8b2f32a3	A	docs/audits/v49-release-projection-snapshot-performance/05_EXPLAIN_INDEX.tsv
48	321e89f954fc32eae91a124afe83af9b8b2f32a3	A	docs/audits/v49-release-projection-snapshot-performance/06_PERFORMANCE_ROOT_CAUSE.md
48	321e89f954fc32eae91a124afe83af9b8b2f32a3	A	docs/audits/v49-release-projection-snapshot-performance/07_CANDIDATE_EXPERIMENTS.tsv
48	321e89f954fc32eae91a124afe83af9b8b2f32a3	A	docs/audits/v49-release-projection-snapshot-performance/08_POST_FIX_SCALE_LADDER.tsv
48	321e89f954fc32eae91a124afe83af9b8b2f32a3	A	docs/audits/v49-release-projection-snapshot-performance/09_SCALE_8000_RECEIPT.md
48	321e89f954fc32eae91a124afe83af9b8b2f32a3	A	docs/audits/v49-release-projection-snapshot-performance/10_FRESH_A_RECEIPT.md
48	321e89f954fc32eae91a124afe83af9b8b2f32a3	A	docs/audits/v49-release-projection-snapshot-performance/11_FRESH_B_RECEIPT.md
48	321e89f954fc32eae91a124afe83af9b8b2f32a3	A	docs/audits/v49-release-projection-snapshot-performance/12_CONCURRENCY_RECEIPT.md
48	321e89f954fc32eae91a124afe83af9b8b2f32a3	A	docs/audits/v49-release-projection-snapshot-performance/13_FINAL_NEGATIVE_MATRIX.md
48	321e89f954fc32eae91a124afe83af9b8b2f32a3	A	docs/audits/v49-release-projection-snapshot-performance/14_GIT_PROCESS_CLEANUP_RECEIPT.md
48	321e89f954fc32eae91a124afe83af9b8b2f32a3	A	docs/audits/v49-release-projection-snapshot-performance/15_SELF_CONTAINED_RECEIPT.txt
48	321e89f954fc32eae91a124afe83af9b8b2f32a3	A	docs/audits/v49-release-projection-snapshot-performance/CHECKSUMS.sha256
48	321e89f954fc32eae91a124afe83af9b8b2f32a3	A	docs/audits/v49-release-projection-snapshot-performance/MANIFEST.json
48	321e89f954fc32eae91a124afe83af9b8b2f32a3	A	docs/audits/v49-release-projection-snapshot-performance/agents/A1_current_leaf_correctness.md
48	321e89f954fc32eae91a124afe83af9b8b2f32a3	A	docs/audits/v49-release-projection-snapshot-performance/agents/A2_sql_complexity.md
48	321e89f954fc32eae91a124afe83af9b8b2f32a3	A	docs/audits/v49-release-projection-snapshot-performance/agents/A3_digest_design.md
48	321e89f954fc32eae91a124afe83af9b8b2f32a3	A	docs/audits/v49-release-projection-snapshot-performance/agents/B4_harness_scaling_audit.md
48	321e89f954fc32eae91a124afe83af9b8b2f32a3	A	docs/audits/v49-release-projection-snapshot-performance/agents/B5_matrix_concurrency_audit.md
48	321e89f954fc32eae91a124afe83af9b8b2f32a3	A	docs/audits/v49-release-projection-snapshot-performance/agents/B6_final_inheritance_audit.md
48	321e89f954fc32eae91a124afe83af9b8b2f32a3	A	docs/audits/v49-release-projection-snapshot-performance/plans/final-1000.json
48	321e89f954fc32eae91a124afe83af9b8b2f32a3	A	docs/audits/v49-release-projection-snapshot-performance/plans/final-2000.json
