selection_rank	source_ordinal	archive_object_id	source_record_id	research_disposition	tier_class	visual_present	folder_count	folder_quantile	literal_count	literal_quantile	rights_state	source_sha256	source_bucket	selection_priority_sha256
662	13803	f4501728-3d46-52f1-8a95-c5f62272cdb5	7d7a7bdb-ec70-5cd9-9c3b-ad988a14c38c	eligible	source_verified	true	3	4	226	3	source_viewer_candidate	a8e60ead06dd30adb0e988b8d5809afe5c86d183e94227a497d00914e7030e8a	6	05d0e457c615e9c957d2e75ac523abd7d48f228a3018762447dd2baa912b162f
663	12537	78dc10a1-b191-5781-ac67-d755f1dd39e5	31aeecb5-1057-54cd-a28b-5cfd828a1bee	eligible	source_verified	true	3	4	228	3	source_viewer_candidate	a1a791cb7cd269685c534e2cf479e1865a585772b0b5126ee4abf4dc87dfd72b	7	164baff7b41c8172ec301c996ce9ae523242367b1ef025b5590d420e2cf58cd0
664	4755	829ace10-0e7d-55b6-b232-ebedb70550a2	f5421fca-20c6-55e0-8ef7-048b8c292cb6	eligible	source_verified	true	4	4	232	4	source_viewer_candidate	3a184875d2c874dd4aee0b7438fee6f2555dab63754d5cdf12b52e527f35de9f	0	e32b6388e63c31a61a18250dccf68cf15206d05f2a0e30a9c3e4fa2f1f72ac13
665	15344	5fc84b71-0125-59cd-96a3-4359608a2a93	4eb426dc-be86-5b73-960a-51a66ec53c4e	eligible	source_verified	true	3	4	233	4	source_viewer_candidate	5489a6970e7df484aa394c3b34d0f69fc5f4c7c88e570bc1eb2df907346da70d	1	2863309bc9f80f8021bd67cf6b5fd917838a5ecf45d127a7567264043450ae0e
666	2137	96388dbb-1cdc-5935-8d97-8081af0b3391	d864a7b4-69db-5215-98e8-dbe6af9b1ce6	eligible	source_verified	true	3	4	232	4	source_viewer_candidate	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	6f97ddcea35545b18692a48aaa6c359753ac478908cec186628798be8b0254f3
667	6936	12a23c36-f3e9-5542-941e-fb336941ff84	56694991-4038-5f86-9029-305c8c6cbcde	eligible	source_verified	true	4	4	230	4	source_viewer_candidate	884d0bba04f878989279721c4cbc99d2a6cfa510ff2e5466f6f75b4cc6ef287f	5	059788802a728bfe1cb1637b9f1c0f36addf162661f7df32596515c05b51f34b
668	4061	e896e33b-6eeb-5a16-b83c-9e90a544b0b5	f952be5c-ee49-5755-b205-d7d634e4247c	eligible	source_verified	true	3	4	232	4	thumbnail_candidate	e712d1697775f728053fd9234295603b3c0993ad13a391b40ce55e87db1f141d	2	91df035147207c360b177e105297a0a45ea103db72bb90d1d1589521cc3d4d5c
669	2241	88060da2-af95-50b1-981b-08eba4ea58c7	16a2e6bf-59f2-5690-93db-989605c9cd69	held	metadata_supported	false	3	4	231	4	rights_review_required	3a184875d2c874dd4aee0b7438fee6f2555dab63754d5cdf12b52e527f35de9f	0	25c395803f0c37bcbeec58bc6366e1b12c05bc89e157e4bf591a92fb374f56d5
670	23	8c10ef66-d70e-539c-a5a5-f584ba6612dc	b3c5ebc3-37e0-5c64-9365-ad04ab79a80a	held	metadata_supported	false	3	4	230	4	rights_review_required	e712d1697775f728053fd9234295603b3c0993ad13a391b40ce55e87db1f141d	2	b0fdda9702991b6c4bcc5629cdc3c1f5252416f63b23eb8954af030e4cd03a46
671	483	392a428a-dda9-55de-aff5-2aff840ecaf2	58fbc872-96d9-5c92-9fbf-e21018d39e95	held	metadata_supported	true	3	4	226	3	open_candidate	3280c3edab3ed2fc72aa2092c98de2c145777e08d0bc8c544b619332e48c7877	0	0f8f16486556820f54599c44639a2d626b4ef66822aa6bf949e0c46cef933ee3
672	794	b05cc836-70fc-5953-ad4d-732a9659f575	f7d36960-719b-5f05-ba90-18d0996bc9eb	held	metadata_supported	true	3	4	226	3	open_candidate	b5d6db725c1b8d72087639beb24c1beb8979f14b9c63ff71b406488e2566eaa7	6	510ef71f6e51c462cee08659181f7906705a4154d03ae12bfe7581497c3bfb65
673	4118	46c099f0-100b-56a8-b654-6b34dc7697c9	ab5dd21a-a2e2-5fe2-b12d-82f3f7d58597	held	metadata_supported	true	3	4	226	3	source_viewer_candidate	f5281f1e38e33476d97862fba7b62ec146da28257fc88e62e86de6379f65cebf	0	19c341b6d02bd8aca75e7967dbfd0364f8da12ca4ca30dd54b54b8868ac4b271
674	15851	02c0e5e6-4ba9-5cb9-9c4f-86618a1d8d5c	5844a47b-6220-5863-b09d-b3cb236e490e	held	metadata_supported	true	3	4	225	3	source_viewer_candidate	afb9f5afa500f5cb97a845d53ed8adf94fda2e02a1a4aa6c9aad16cbc56c5f77	1	18928de88bcded38e057a7dad3beea3636aac9dc7f0187774974a06eeeeb7b1c
675	7980	c40a6c10-a4d6-5c61-b3dd-24c3c6ec1ab3	33ae8588-e9e7-54fa-8858-7616d0d055aa	held	metadata_supported	true	3	4	226	3	source_viewer_candidate	be5a5dc7f3392fceb41c8b90c27867606fbf993f112959e82f03f33587630f2e	2	9ca7949d54c31fe58f42fd9bd7163f87f6f33048aaad59f2f8384e63c0947315
676	15634	ff3a685f-8d0d-5db9-aa79-f42d9583a642	7f5bdf4b-db2a-565f-bcdf-cbe384d221c8	held	metadata_supported	true	3	4	226	3	source_viewer_candidate	a0b5fff55510cba6f95fa8025630944db5a41bf85582618f624149a45fedacf9	5	e5642c1df65a295f1172e345e540238be7a574a6b6951bfe796794701e7ff585
677	13785	1539cf24-b70d-59bf-af2c-ec1943e9a0d0	66d4d739-a7ab-5ca7-91ae-f095f2bac853	held	metadata_supported	true	3	4	226	3	source_viewer_candidate	b5d6db725c1b8d72087639beb24c1beb8979f14b9c63ff71b406488e2566eaa7	6	2cb7ac6c4eaf4d40cee75bf458ca7ea668a8e7f783b8bf9b18a720a65b2f2925
678	4943	03cef590-e7ea-5cd2-961e-23de5d706ea8	a4da1b46-65f6-53ce-8157-c95d73d069ae	held	metadata_supported	true	3	4	230	4	open_candidate	3280c3edab3ed2fc72aa2092c98de2c145777e08d0bc8c544b619332e48c7877	0	048a24e0ffd106f193edf1c163cdd799f0662b1e2d91b3d2e31891f04db9d2cc
679	4693	732e88b3-0de6-5f80-8aeb-cb0373f0c64f	10c39bf8-2bcb-597e-bec0-8d5bf6826d0b	held	metadata_supported	true	3	4	230	4	open_candidate	b1f1b3f5a7ab62246f5507b11f9703efae2b7bd57d6d9a5e2e332f275db798b3	1	76b4e82e8cf675ae1f93e330a787fccef7736377d994731f15382a5a2d8c7d73
680	10816	628eb074-2fa7-5553-97b6-8aadde8b075c	0fc075e6-b0c9-5dab-8731-8305f1313261	held	metadata_supported	true	3	4	245	4	open_candidate	2ca266d349ce8db8bf14425ccd6cf679a1bb863504a9f80c507e23f2c2a8acfa	2	3388bc90634b2a1ac7f081259a0be4d69577b91c4ba75efbca1c348bad932558
681	3317	94152ca0-deb4-5189-8891-f872dcecb694	c7687274-d858-5677-9b39-d5d512384cac	held	metadata_supported	true	3	4	249	4	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	03b5251635564f2340a5f93642ea50d6ebdf9fbdfdb7106795d7597b3c35da50
682	13731	08acf6eb-cf20-5e35-ab3f-899f399ff76c	430b21da-ca06-53e7-a214-31dd5208398e	held	metadata_supported	true	3	4	249	4	open_candidate	4c94a0e3d66996169b12ff2aa671da357ecc9f331867c5ff04e2acd91f2c082b	4	1364d7bb0d14ff31edf78514eaef664e3b3724dfafe67ce1a3f11e29acc9f1f0
683	4485	755ea051-f0fc-5da5-847c-273b7f532eb3	21d752fa-0fd3-5414-a25c-3283ccaeae73	held	metadata_supported	true	3	4	249	4	open_candidate	cd0de910e9f8a151b3e4220d3d897d131020baf6fc9b890942886ab1879430bf	5	1656629fc5353f468b9f767e84da0ed5417047e6186f0793c6e5c3fa4e4704ee
684	10296	2b82034e-a28d-55b5-9e31-d66e955a95a8	4a71dc89-68e4-528a-b108-f765dd4a67c0	held	metadata_supported	true	3	4	230	4	open_candidate	b5d6db725c1b8d72087639beb24c1beb8979f14b9c63ff71b406488e2566eaa7	6	1c9ea9e12d14169e0ef0978a90b8bd1739ae6a595029a21c871dde4747c54553
685	14038	27c04f62-d37b-5531-806b-e3839e466d45	2fc5ec6a-b70d-5191-8e07-39515ddd73f6	held	metadata_supported	true	3	4	247	4	open_candidate	e67758697408c16f4017f6334674139c7e4a494edb5ac8f9f54a1c69fa2aec05	7	01083450cea391d62e69ba9a0bea6cea755ccb35c70870d620f882754638da85
686	2913	7de994e6-d973-5db0-a288-2520bd9c1eb1	949deb24-56af-5f1b-8074-dcc27cd853b5	held	metadata_supported	true	3	4	230	4	source_viewer_candidate	1bc8ece4fab2c3593afd95fc69a7d0badb171298379f775ad7b713ad9d3d9312	0	16315711e8b12422f53e1174cf8304cd69b31bfbcad28bd8b2a460da364191f9
687	4884	74f0b090-5044-597c-b1cb-c88acd3ca288	ba1bf85d-2dfa-5e21-ad7d-95b01ef051fa	held	metadata_supported	true	3	4	230	4	source_viewer_candidate	b1f1b3f5a7ab62246f5507b11f9703efae2b7bd57d6d9a5e2e332f275db798b3	1	6beb44c2f03c9a8baf02cb0eb9f737c96056be98cf69271837816015cff6dc0c
688	12562	f32b1778-13d2-569e-9c2e-308cba7e7aa9	67d0dfa4-7ba8-560b-af2a-b206ef06e5b4	held	metadata_supported	true	4	4	234	4	source_viewer_candidate	497adecf79849ad2e546759b47539c9c2fd2e339242dadbbc6e5618044646b39	2	2611d27dbb2044219a6c7003caa34562244e2e058eb6619b1e0dd25ae28ad981
689	7704	cb8f1f02-6a01-573d-aecc-af90aa283b61	158a8200-4cff-5e32-a786-45fed2fe73f7	held	metadata_supported	true	3	4	230	4	source_viewer_candidate	10f50e98203c4bae4009987d0a9c7bda038c9ace8ba0d985702ecf450c9f21ae	5	0c34a153fa19f96703696029056af356c204b1f1bc21669422b831e0c9aa6804
690	14422	102ee3d4-0a24-5084-b63f-bb824b44fd70	afdabf46-ac34-5191-8d1e-88abfbf88e4d	held	metadata_supported	true	3	4	230	4	source_viewer_candidate	b5d6db725c1b8d72087639beb24c1beb8979f14b9c63ff71b406488e2566eaa7	6	487d7b3499e2a56aaeb73762fbf82bfad62e46bff2be733ab0026e21d217a365
691	8197	6432933b-8ad2-5a09-ab4b-1fe49f57ce56	146d023e-5454-5e34-af43-87a2654b08c7	held	metadata_supported	true	3	4	230	4	source_viewer_candidate	84cf5cc09554c708787c465df238da4163a0805594a9be425cfa1ad3a24e2781	7	18b7b4e63f80f67332177bae99a2d74f2797e08aa2e2145a83b0463da5dcd259
692	2550	a69310b4-0e6e-5ef8-864e-1f42776a7233	c7247cff-2c51-5549-8b7f-c236635bcfd9	held	missing	true	3	4	216	1	open_candidate	f498d85db75decf8f507e0eb30c4ee330058dc83b98f9f041da0799cf88ac344	0	03ea0565c783560e47a87f273a5a6b48ee9ef7cfc2d92e1f827cbfa74d35e606
693	4803	c3bcc98f-10c8-50c5-a7d9-52a0f7df4fd2	8bbc1f9a-cfd1-55b6-a6cb-2fff5af6443b	held	missing	true	3	4	217	1	open_candidate	d661daba1fef7f5f83d68cd0524344eb18cceabbd477dea5ef43d8702f7ae377	1	2423b4ecb66bfa1f1f2d153bedb2c06acd8b2113522522c2dbeff5599fce55d1
694	3664	29f6172a-941c-5687-81e6-52734eda56ae	7d5f44e0-ee41-5cc5-9805-890a4de892af	held	missing	true	3	4	217	1	open_candidate	8eda353fe0257724d8b9f634a7da98455ae0c79aa2400101a5c8824349eaa56b	2	7782c3b86881a84e30f66ef861fbf425bcecdc16bc1f82a9984b70630b760d36
695	8575	df6c529e-b19e-51ad-88a5-521770675e0a	c34023a5-c49b-5258-8738-afc139b93c6e	held	missing	true	3	4	216	1	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	0435012957e3b6c99058c98083431b134b0681b9699e094228966b6e35ee69d7
696	3067	4c8da72e-9723-527c-a5d0-3d09d2475676	dca5e1dd-fe58-5618-a59f-d55e2f4cd89c	held	missing	true	3	4	215	1	open_candidate	b624a2ab1f8c81bac3256b97afe951457bf51f48c3898d2d31d2813bfe647aa2	4	3c37d8d5d39a567b479619cd341e4bb74f94a6cd06592b3492650b7ebf814869
697	2696	443805af-0655-5eef-ad24-adffbd698ac6	09c77826-8e3b-5c77-99d0-dccacf2d2873	held	missing	true	3	4	216	1	open_candidate	28b5aa7b3434bf4b05d460b753fda57948a937094213d70201a5a1f904228877	5	128c95739689a47e3d1f1f38c80154e9d9ae0b96074fb944c7cfce3b56c75974
698	2400	bdaac85d-bd67-581e-a9eb-6064a02d436f	3a7a2ad4-efcd-5923-a3d4-45f84bce7e45	held	missing	true	3	4	217	1	open_candidate	f40e920f73ce5cf88840b1c14c1b4bd6f173daaf120d39c9e36d4d2c0965547b	6	24a44b25cbc84e3f7da263ccda7ae03010271463efa5b8667e32adec89a36727
699	9692	ac0c5fb4-a2d7-5859-8fdb-0929fee2af8e	ea61ce55-7b44-562f-8b8a-60acf98353b8	held	missing	true	3	4	215	1	open_candidate	e67758697408c16f4017f6334674139c7e4a494edb5ac8f9f54a1c69fa2aec05	7	065d2a438fd956908ceb2cc1b22802f16265fbe4216f392f15addc8fe133eae3
700	15317	90c9ee25-d2c3-5ce7-b956-14dc10c5057a	8fd692d1-bffc-56dd-88b3-c1909618c533	held	missing	true	3	4	218	2	open_candidate	600830d137343a97411ce0b6a35d77a4bfdd547daa83f45b35ea52c9969c6b29	0	078820e16e2815cc6e8c2159d532fd593c774cfbb7f5e14ddf6e7959ece1e426
701	1551	3864bcca-0e35-5720-a292-e8e80078a7de	d5076d80-6fd6-553c-978b-bee4099fc301	held	missing	true	3	4	218	2	open_candidate	3ad1dd9bea5bfcf3da649374ce8f188cd13d3ed29fbe9bf42161710bb58461f0	1	1ed0c6f79df66d79e053ca6f6a4ff8d1ab1fbdd1d9ceaa4a9708d530acc80b34
702	12020	3e7555a3-14ac-5e03-ab4d-51c09e6f1051	7ec00430-751c-51af-9c19-51ba55ccffcb	held	missing	true	3	4	221	2	open_candidate	438ac127277553d6a35253f4f4f3649a9bba492b5afabbfacf13998dd15879d7	2	730f0a00a324d4ced84b4cc12d7f8b7b829f376750e5bd8d8d51deb6907be0b3
703	3923	370ce2ac-0ff8-59ce-93ff-bdcc7ea9d916	9d33c964-2856-5a02-91fe-911f06487a73	held	missing	true	3	4	218	2	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	00e15101c4029d46c71a56820338bb1f96796d79731b9d0b4a9220ccfbd99aba
704	4294	17645000-693f-5ae0-80d7-4aac1d28128c	723cd621-9236-565a-937b-838298d5298a	held	missing	true	3	4	218	2	open_candidate	b624a2ab1f8c81bac3256b97afe951457bf51f48c3898d2d31d2813bfe647aa2	4	205ca63df3f9594aa9b052a010993b4e3413f1edae7fa6a236daa0e4f60dff25
705	11974	61469b1f-62a2-59b1-b264-e69ad354e48e	7ed19cb5-ca63-542a-9bd2-28109f1b7e13	held	missing	true	3	4	218	2	open_candidate	412574b38f00ced0627422089fcc1bcaad110675eda655c5ef07ba177b37589b	5	05a9151dd0a77a5ee1ad7470e0c863e99c345ee28218278e2bda139fa2a4bfe8
706	3868	7070c2b2-8b5c-560b-9d43-caeb06204cb2	d676f06b-6486-518f-8fa7-4fc7441ef2c7	held	missing	true	3	4	220	2	open_candidate	9c0eee51d46ff9ac7cf7620676dee9919c202347a31f74de81adcf65752f2608	6	a83671bcb19f5404e0734e4972c8a30cdceda8bc2350130b20d977e9f6dcb3e6
707	14324	cd45dbdf-74ad-5ed1-83bb-8bc232b12dea	5a746c5f-85c8-5f43-8880-a9bb34d0afc7	held	missing	true	3	4	218	2	open_candidate	e67758697408c16f4017f6334674139c7e4a494edb5ac8f9f54a1c69fa2aec05	7	0d0aa28c8f872c9dd14f7bde1c342dc4157fa8c1d20f65f5607fb758b0fd43af
708	3107	dd31d08f-8ec2-52f3-82ea-8887ba61a012	c130547f-6ad0-5024-8c5a-aa02f879b870	held	missing	true	3	4	226	3	open_candidate	c22056834024ba5a7882480256a84be3010676004c6f62c43ee0820618848e99	0	240765be8c72e85216d2c9ea864bba095d7c891b95c7d4c17d5e79d2f9ff6218
709	1415	196bd56e-970c-552e-b4a0-eada1c743a49	aae18b3d-4451-5c87-8af2-44c4d6d3cfea	held	missing	true	3	4	228	3	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	0316a27b4046e06c4556fb09c28d4b5aba377ad656168c5f19ec5b79bde20936
710	8180	2603a9ba-6185-5448-9230-e3a0958fac49	e93531fb-458f-528f-ba85-c754fb59c82a	held	missing	true	3	4	224	3	open_candidate	28b5aa7b3434bf4b05d460b753fda57948a937094213d70201a5a1f904228877	5	72cd461cc47ed380063e11178c59f56d67baf331acf46252081a08db94c80b05
711	12368	49a9ad4a-0afa-58d5-87c6-0555016e7975	8fb8dc47-ffdf-5f2f-bcca-7323f8f8291a	held	missing	true	3	4	227	3	open_candidate	e67758697408c16f4017f6334674139c7e4a494edb5ac8f9f54a1c69fa2aec05	7	f385d3b14332d36ad290f528b7fad40f61ad92b06724468478765dcdb8758598
712	13640	7345de0b-86ab-5884-b333-c156ef82731f	4a49ec95-7dae-54fe-9d8c-1a0d92eefa67	held	missing	true	3	4	229	4	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	0f0b1cce9d322aaf2bae60e03c35fcfe565d04f40fb3be6996b22c7c88851b15
713	7606	71adc80c-d5f8-5b66-b58c-7391086b27bc	0db95551-9871-5f74-8835-42dbd98d08b8	eligible	source_verified	false	3	4	209	0	rights_review_required	afb9f5afa500f5cb97a845d53ed8adf94fda2e02a1a4aa6c9aad16cbc56c5f77	1	56b6b83ba10079ffbcdb73a15fd0e865c8855da91ee1557848d96f9a635a484f
714	7209	ab8bbfe6-9a9a-5d18-a964-fcab8101f23a	783452eb-87fb-5ce9-b320-73d2d542fa7f	eligible	source_verified	false	3	4	211	0	rights_review_required	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	c2607110eb37e01d974658fb9ab7a04a47bee27c49dfb9b6804c239df707a78c
715	2000	bd85c97a-6559-5202-a5b3-2fd393f1444f	730bf653-302b-507d-84e6-b91fd0ad436e	eligible	source_verified	true	3	4	214	0	open_candidate	86665ecc5119deb7ae812739e8af3a20ff4dd498311e00a487a84b95c393e8c4	6	70bf64d169a09d5a68a1e132ebd0f26bb99ddd04a416f6ae2b67e68a3fe88d2b
716	14539	a677d9ce-08d6-5a9c-8c27-6e0bd5dbe860	689fe136-dba7-507f-b210-69487d5048d4	eligible	source_verified	true	3	4	213	0	source_viewer_candidate	3a184875d2c874dd4aee0b7438fee6f2555dab63754d5cdf12b52e527f35de9f	0	09148444c6afa811a45cd5923e5701208a7dbfa644cf46ca44260c01c3c7a6f3
717	14569	3a2172a5-59b3-5349-ac8a-9dc12d05a467	2f08f6ef-ff18-551b-8391-6059c64ac414	eligible	source_verified	true	3	4	212	0	source_viewer_candidate	a4a993cc53d58d20c3f58bc334a65558933f4e4fbcb7dffd05c5900f9e9fa6a5	1	4c44e3eeb906b641345193ae459c527454bb57f7f87b712d0f13f0a5521a2c73
718	5589	2841997e-55f8-5f2f-ae5e-f0d5ab5c9499	ed885f4a-001b-54a7-8e3a-0a2d45023a2d	eligible	source_verified	true	3	4	211	0	source_viewer_candidate	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	014411c02f0b96ecd9beaad22b896ebf4d9aca866f1b0f20171716e1c7a69ecd
719	10515	e80687ec-dde8-56b2-9ff7-2b6ce38111bb	b2cf8a44-0f73-54d2-9642-2b1091e0669e	eligible	source_verified	true	3	4	212	0	source_viewer_candidate	19dee214942adad17a440254a87b8f3cbc1ac465b3c61ae4571b4a110bb0c63c	6	1003f69b459743752b20139778d93d5ceabd0ca0f59aa36cce3c22e034d9244c
720	1344	1a950dfc-5277-57dd-8a58-4a8b2e6f7dcf	515c68ea-07c3-5372-b56b-64c68fb38425	eligible	source_verified	true	3	4	215	1	open_candidate	86665ecc5119deb7ae812739e8af3a20ff4dd498311e00a487a84b95c393e8c4	6	5e8e3b251c5cba6f269f7804bda372d639fcbe8011630fd9b4f186bf8f1aa681
721	9652	c39762c5-2ec8-5a3b-8bfb-b8ad950df2ab	380799e7-030a-5b4e-a80d-8832ff64dc9d	eligible	source_verified	true	3	4	217	1	source_viewer_candidate	a4a993cc53d58d20c3f58bc334a65558933f4e4fbcb7dffd05c5900f9e9fa6a5	1	37c63a0fab48c59597fa37794be18bd5ad4fab97a4ac0713150967a72ca3d4da
722	11263	5162bbb1-bbd8-5cb5-a111-feb03ca38376	c28c9128-fee3-52eb-9bb1-d5c76716f53e	eligible	source_verified	true	3	4	217	1	source_viewer_candidate	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	03c694fbae89e355e377225a5644330d18df644abdecd2c915255b1bc4c27385
723	1337	8e2376b8-21da-56cc-9acc-2115fffb73cb	2271ce84-234f-578f-ac4a-dc090247b220	eligible	source_verified	true	3	4	216	1	source_viewer_candidate	86665ecc5119deb7ae812739e8af3a20ff4dd498311e00a487a84b95c393e8c4	6	37859bc3293d0e37eec3d7f31c6204b25fe200153b578309e448f71ccf392519
724	15539	913add2c-0b23-54a1-91ae-acea993480e0	9a0c6594-b9f3-58b5-a175-fd40d4dc8874	eligible	source_verified	true	3	4	223	2	source_viewer_candidate	5489a6970e7df484aa394c3b34d0f69fc5f4c7c88e570bc1eb2df907346da70d	1	1778ca5626a20daf47c69fd4ac3dcb81ec1a6555f556a5a829b8eb0bfbedc41d
725	3033	ae91337d-52be-5cf7-9a5d-bdd2b9bb671b	ff223201-79b2-5376-a789-6dfc70518694	eligible	source_verified	true	3	4	223	2	source_viewer_candidate	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	0897b01f8e5a73b12b7bc3b6720432e6fb20006bdc021ff3a8e6fb19d5d20b05
726	6814	0a2f67f8-c623-5717-bb28-ce46f06ec576	79a1d453-6a71-5f6a-ab1c-4bb812eb3623	eligible	source_verified	true	3	4	220	2	source_viewer_candidate	884d0bba04f878989279721c4cbc99d2a6cfa510ff2e5466f6f75b4cc6ef287f	5	038c7fce034a315c6699603cbbacfb0dac3659376120bb36cb7b17d457744716
727	1441	169028a1-c194-546d-8771-23406938f3f7	c664fe9d-6e97-5ba6-954d-6b7041a6fe42	eligible	source_verified	true	3	4	226	3	open_candidate	3a184875d2c874dd4aee0b7438fee6f2555dab63754d5cdf12b52e527f35de9f	0	5d3703a32c8a4cddf8c3038edc05fd18efb0fcbef0aec672d2403648dd97dc0c
728	2722	b8ab4826-625c-598b-812b-314d4c99bfd7	1073be22-4e16-5d77-a71a-49f236c0a0ec	eligible	source_verified	true	3	4	226	3	source_viewer_candidate	3a184875d2c874dd4aee0b7438fee6f2555dab63754d5cdf12b52e527f35de9f	0	0affd98bab33a354861e3f3477b80267c17cb8f0aaff0eaa821184c081b6b5e1
729	15203	70ae8f0a-2e7b-537d-917c-16bbbe80d827	288914e4-e214-5f55-bfb0-f7330b9a198f	eligible	source_verified	true	3	4	226	3	source_viewer_candidate	5489a6970e7df484aa394c3b34d0f69fc5f4c7c88e570bc1eb2df907346da70d	1	8caf9895cad55ac895a7c03030b5b4b0406157953d8c10e074dec35c7f53f99f
730	2201	efccb92e-19e7-5515-9e7f-13b36ea63870	0e359b69-3b04-5bb6-b8dc-9438cfbefbbb	eligible	source_verified	true	3	4	225	3	source_viewer_candidate	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	16a165499b3db2724f77d0c0975ce216f3031d3eeac197b00c067e34670d8a0f
731	12724	95f162be-dcf1-5bcc-8399-103627155fc1	f01129d7-2c8c-5848-b3cc-03806501e271	eligible	source_verified	true	3	4	226	3	source_viewer_candidate	769462c4f46dd6ed56e8680c5358c9ed627ef1589500c8b818a57c71e1e3e68c	4	060ed3d74b11ff31ff5fa73399b80450cec90af786960c8438b4965e5c0fc84d
732	8492	9c8bb500-a25e-5888-86f2-b68779875e7f	f0d4f3ef-1839-5cda-b986-d81edfcf04bb	eligible	source_verified	true	3	4	226	3	source_viewer_candidate	884d0bba04f878989279721c4cbc99d2a6cfa510ff2e5466f6f75b4cc6ef287f	5	01b138fcac4d141a8df7ced34d63d1c84e7ff28604db92482bba44fe9aff751a
733	5844	d2144a22-e211-575a-ba35-ab9cc502dbda	6b10d150-0bf0-5171-9fbb-ae3b96b1768d	eligible	source_verified	true	3	4	226	3	source_viewer_candidate	a8e60ead06dd30adb0e988b8d5809afe5c86d183e94227a497d00914e7030e8a	6	06155a0ca1f6b721bc31a43d2b5bf1ffdda6e6b60e4c9a9ff3e4afef2495a4ef
734	8163	21f3b638-b2c4-5241-9ccc-27a7dee84ad9	56c6020a-6843-5651-8527-4536a936400e	eligible	source_verified	true	3	4	228	3	source_viewer_candidate	a1a791cb7cd269685c534e2cf479e1865a585772b0b5126ee4abf4dc87dfd72b	7	16a025384eea85bff449124baf847eed5bca18fc2608f4a3569fc35b7a26b828
735	5520	6bbeb2cc-1a2e-5e12-af0f-a712bed04d8a	6149cbff-7cc9-5350-b31b-a337310efca6	eligible	source_verified	true	4	4	232	4	source_viewer_candidate	3a184875d2c874dd4aee0b7438fee6f2555dab63754d5cdf12b52e527f35de9f	0	ecd785b528daaa37fbd4a4cd7aad38ed1d4bc7d508a363cc5d48041f9daa1a36
736	14776	f5b96c2d-7d5f-5917-b90c-af92dd8924d0	b0efe436-966f-5f83-b2c2-62f05eac6150	eligible	source_verified	true	3	4	233	4	source_viewer_candidate	5489a6970e7df484aa394c3b34d0f69fc5f4c7c88e570bc1eb2df907346da70d	1	2ba9c5fa6f3290733fb0a3ec4faf93e6072e54419a75b38e034b39d470999a56
737	2136	2cd908e0-709d-582a-9ceb-ca6ffc74972a	82cdf889-1ec2-5e9e-a89c-2843c1ab1687	eligible	source_verified	true	3	4	231	4	source_viewer_candidate	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	735628f1b9fe00410f606273bdb3175c1f3ec714f145892f198d3f42a532673c
738	4886	2799f806-6121-5a4f-a436-cceb6d80064a	3d593d2b-5e01-54ca-95d2-7182ca83aeff	eligible	source_verified	true	4	4	229	4	source_viewer_candidate	884d0bba04f878989279721c4cbc99d2a6cfa510ff2e5466f6f75b4cc6ef287f	5	060f08dacd4a02d8de20b249c039cb2cf8fcfcb4c2f8cb6aeefc52de62ba52fb
739	3760	d41fda06-a1a6-5c18-90fd-6b952f0e507d	933f628b-b6e9-5bcd-a426-923c9806040c	eligible	source_verified	true	3	4	231	4	thumbnail_candidate	e712d1697775f728053fd9234295603b3c0993ad13a391b40ce55e87db1f141d	2	947f085d86b4ddc933f9a18997e51e6a303bb89077c521f338f033b70abed73c
740	4572	3afc63b6-0d93-5ca8-a988-7bb967092178	9e64ccfb-b023-58fe-ad19-d85adb623726	held	metadata_supported	false	3	4	231	4	rights_review_required	3a184875d2c874dd4aee0b7438fee6f2555dab63754d5cdf12b52e527f35de9f	0	3203c2363a5d16a30b7d73493d9e2ae21122e0d7c976f3f900b0969724897de5
741	14678	804f0807-e6d8-5d9b-a7ec-94f0a4e26fc6	a0131962-b610-5c51-8c99-7830ed2d5895	held	metadata_supported	false	3	4	230	4	rights_review_required	18723d4583831fbe281b9374fdd681fc113059dd3fb605af7025c50d84be26db	2	cfc50997cba09843725de585e1dabd2e78527a399de6e0fec088c91b99ea23d6
